Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.55004964,45.07980333,9.20239,62.45218857,0.007206111215,12.23999977,2.099999905,11.39999962
1.05004964,45.07980167,9.20239,62.3521936,0.03294222057,110.9199982,2.0,11.19999981
1.93304964,45.07978667,9.202416667,61.95229962,0.1158125028,114.3300018,1.799999952,11.39999962
2.43304964,45.07978167,9.202423333,61.5523299,0.1353719383,106.2300034,1.600000024,10.89999962
2.93304964,45.07978167,9.202423333,61.5523299,0.1235333309,85.12000275,1.5,11.39999962
3.43304964,45.07978167,9.202423333,61.5523299,0.1369161159,85.5,1.5,11.69999981
4.43304964,45.07977667,9.202436667,61.55237536,0.1065474972,76.65000153,1.5,11.39999962
5.43304964,45.07977667,9.202435,61.65237157,0.06742861122,127.1399994,1.5,10.5
6.43304964,45.07977,9.202433333,61.8523879,0.6058280468,165.9499969,1.399999976,9.0
7.43304964,45.07976333,9.202436667,62.05241561,1.426810026,150.0599976,1.5,9.0
8.43304964,45.07975,9.20244,62.15246346,1.754688025,159.0099945,1.5,8.600000381
9.43304964,45.07973667,9.202443333,62.0525113,1.996092796,149.0,1.5,8.699999809
10.43304964,45.07972,9.20245,62.1525768,2.026976109,152.6499939,1.5,8.199999809
11.43304964,45.07970333,9.202453333,62.0526347,2.051167965,160.1900024,1.5,7.699999809
12.43304964,45.079685,9.202463333,62.25271283,2.017711163,146.6999969,1.600000024,7.599999905
13.43304964,45.07966833,9.202468333,62.35277453,1.715569139,147.6000061,1.600000024,7.300000191
14.43304964,45.07965167,9.20248,62.75285142,1.876677275,151.6699982,1.600000024,7.099999905
15.43304964,45.07963667,9.202491667,62.85292327,1.976533294,162.4499969,1.600000024,7.300000191
16.43304964,45.07962,9.202501667,63.05299637,2.134038448,165.8000031,1.600000024,7.5
17.43304964,45.07960333,9.202515,63.15307705,1.898295522,153.7899933,1.600000024,7.5
18.43304964,45.07959,9.202525,63.45314008,1.049003839,159.6600037,1.600000024,7.699999809
19.43304964,45.079585,9.20253,63.75316657,1.496297479,135.6399994,1.600000024,7.800000191
20.43304964,45.07958167,9.20253,64.35317663,1.500929952,171.3300018,1.5,7.699999809
21.43304964,45.07958167,9.202531667,64.45318043,1.301217794,218.0200043,1.399999976,7.199999809
22.43304964,45.07958167,9.202531667,64.45318043,1.0999614,223.0099945,1.399999976,7.099999905
23.43304964,45.07958167,9.202531667,64.45318043,0.9311324954,14.68000031,1.299999952,7.099999905
24.43304964,45.07958,9.20253,64.65318166,0.7478913665,80.98999786,1.299999952,7.099999905
