"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.667958383E-3,2.553689575E-1,5.904770966E0,7.840695190E0
1.262495841E-2,2.865042114E-1,5.825286255E0,7.913294220E0
2.258295834E-2,3.191363525E-1,5.819598083E0,7.908055115E0
3.253995837E-2,3.465293884E-1,5.842350769E0,7.914042664E0
4.249795841E-2,3.317102051E-1,5.818400574E0,7.870333557E0
5.245495832E-2,3.508703613E-1,5.838159485E0,7.871531067E0
6.241295836E-2,3.318598938E-1,5.861810303E0,7.851772156E0
7.236995839E-2,2.682421875E-1,5.904321899E0,7.831414490E0
8.232795843E-2,2.315684509E-1,5.940696259E0,7.856113129E0
9.228495834E-2,2.282752991E-1,5.964796143E0,7.820337524E0
1.022429584E-1,2.712359619E-1,6.004313965E0,7.793393555E0
1.121999584E-1,1.700463867E-1,6.022875366E0,7.746391296E0
1.221579583E-1,1.920506287E-1,6.011349335E0,7.757168884E0
1.321149584E-1,1.868115234E-1,5.984704742E0,7.757019196E0
1.420729584E-1,1.660047913E-1,6.007607117E0,7.776029663E0
1.520299583E-1,1.990859985E-1,6.007906494E0,7.806117096E0
1.619879584E-1,2.450404358E-1,5.971532135E0,7.808661804E0
1.719449584E-1,2.719844055E-1,5.919590149E0,7.817792816E0
1.819029584E-1,2.862048340E-1,5.927373962E0,7.830366669E0
1.918599583E-1,3.245251465E-1,5.928571472E0,7.834408264E0
2.018179584E-1,3.287164307E-1,5.924380188E0,7.847880249E0
2.117749584E-1,3.646417236E-1,5.914051666E0,7.862400055E0
2.217329583E-1,3.619473267E-1,5.899082794E0,7.834258575E0
2.316899584E-1,3.611988831E-1,5.921236725E0,7.818690948E0
2.416479584E-1,3.659889221E-1,5.949677582E0,7.789202271E0
2.516049583E-1,3.001258850E-1,5.945635986E0,7.773784332E0
2.615629584E-1,2.734812927E-1,5.980962524E0,7.773634644E0
2.715199584E-1,3.067121887E-1,6.001320190E0,7.811056824E0
2.814773751E-1,2.992277527E-1,5.991141357E0,7.833210754E0
2.914343750E-1,2.827619934E-1,6.000721436E0,7.841443634E0
3.013923750E-1,3.264710999E-1,5.993386688E0,7.865992584E0
3.113493751E-1,3.188369751E-1,5.951623535E0,7.820936279E0
3.213073751E-1,3.055146790E-1,5.925278320E0,7.777077484E0
3.312643750E-1,3.186872864E-1,5.923931122E0,7.760312347E0
3.412223750E-1,3.376977539E-1,5.950575714E0,7.764204254E0
3.511793751E-1,3.502716064E-1,5.959257660E0,7.763755188E0
3.611373750E-1,3.872447205E-1,5.953270111E0,7.805668030E0
3.710943750E-1,4.897814941E-1,5.923182678E0,7.842491455E0
3.810523751E-1,4.552033997E-1,5.950725403E0,7.832013245E0
3.910093750E-1,4.728666687E-1,6.009702759E0,7.768694916E0
4.009673750E-1,4.382885742E-1,6.046077118E0,7.761659546E0
4.109243751E-1,4.131408691E-1,6.034551086E0,7.752229156E0
4.208823751E-1,4.080514526E-1,6.026617584E0,7.734715576E0
4.308393750E-1,3.830534363E-1,6.014043732E0,7.745493164E0
4.407973750E-1,3.978726196E-1,6.017636261E0,7.760611725E0
4.507543751E-1,3.763174438E-1,6.029611359E0,7.776778107E0
4.607123750E-1,3.634442139E-1,6.044280853E0,7.781568146E0
4.706693750E-1,3.653901672E-1,6.010451202E0,7.780969391E0
4.806273751E-1,3.787124634E-1,5.988446960E0,7.762557678E0
4.905843750E-1,3.769161987E-1,5.994284821E0,7.766000519E0
5.005423750E-1,3.676354980E-1,5.991440735E0,7.771988068E0
5.104993751E-1,3.186872864E-1,5.991590424E0,7.782466278E0
5.204573751E-1,3.356021118E-1,5.985004120E0,7.821684723E0
5.304143750E-1,3.421884155E-1,5.963748322E0,7.815697174E0
5.403723750E-1,3.442840576E-1,5.968837738E0,7.827672272E0
5.503293751E-1,3.848497009E-1,5.968538361E0,7.788453827E0
5.602873750E-1,3.990701294E-1,5.963448944E0,7.763904877E0
5.702443750E-1,3.969744873E-1,5.947731628E0,7.768245850E0
5.802023751E-1,3.864962769E-1,5.938301239E0,7.814050598E0
5.901593750E-1,3.571572876E-1,5.975124664E0,7.835156708E0
6.001173750E-1,3.424877930E-1,5.974825287E0,7.815397797E0
6.100743751E-1,2.724334717E-1,5.959407349E0,7.760611725E0
6.200323751E-1,3.450325012E-1,5.976920929E0,7.742349701E0
