Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.186353042,45.0809631,9.2008876,63.44526947,,,15.16100025,1.79417789
0.644001846,45.0809631,9.2008876,63.44526947,,,18.36000061,2.433977842
2.123353042,45.08080167,9.200631667,52.14517236,0.1626522243,49.77999878,9.800000191,81.90000153
3.123353042,45.08079,9.200658333,53.14526826,0.04581027851,33.86000061,5.599999905,35.90000153
4.123353042,45.08078167,9.200668333,50.74531616,0.003088333411,284.1300049,2.900000095,25.29999924
5.123353042,45.08078,9.200691667,52.7453743,0.002058888786,300.9400024,2.400000095,23.70000076
6.123353042,45.080775,9.200691667,53.14538938,0.0283097215,203.6100006,2.099999905,18.89999962
7.123353042,45.08077,9.200693333,54.34540826,0.03139805421,161.1000061,1.899999976,17.89999962
8.123353042,45.08076667,9.200688333,54.64540693,0.03500111029,215.4799957,1.700000048,17.79999924
9.748353042,45.08076667,9.200688333,54.64540693,0.07720833272,252.6100006,1.600000024,17.20000076
10.74835304,45.08076667,9.200688333,54.64540693,0.08441444486,247.2200012,1.5,14.69999981
11.74835304,45.08075,9.200668333,54.44541168,0.05044277757,240.2899933,1.5,14.39999962
12.74835304,45.08075,9.200668333,54.44541168,0.1178713888,244.75,1.399999976,13.60000038
13.74835304,45.08075,9.200668333,54.44541168,0.0,244.75,1.399999976,13.0
14.74835304,45.08075,9.200668333,54.44541168,0.0,244.75,1.299999952,12.80000019
15.74835304,45.08075,9.200668333,54.44541168,0.0,244.75,1.299999952,12.30000019
16.74835304,45.08075,9.200668333,54.44541168,0.0,244.75,1.299999952,12.5
17.74835304,45.08074833,9.200658333,54.04539394,0.0,244.75,1.299999952,12.60000038
18.74835304,45.08075,9.200656667,54.04538512,0.0,244.75,1.299999952,13.10000038
