Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.543280847,45.080695,9.200606667,62.3454372,0.003088333411,320.5599976,1.899999976,18.79999924
1.043280847,45.08069,9.200606667,62.14545229,0.05198694393,104.3300018,1.700000048,17.89999962
1.949280847,45.08069167,9.200608333,62.34545105,0.07566417009,76.94000244,1.700000048,16.60000038
2.449280847,45.08069167,9.20061,62.44545485,0.06382555515,63.90000153,1.600000024,16.79999924
2.949280847,45.080695,9.200611667,62.64544859,0.1065474972,50.59999847,1.5,15.5
3.449280847,45.080695,9.200611667,62.84544859,0.07051694393,42.27000046,1.399999976,15.19999981
4.449280847,45.08069667,9.20061,63.14543977,0.03448639065,49.27000046,1.399999976,14.5
5.449280847,45.08069667,9.200605,63.54542838,0.03294222057,248.5399933,1.399999976,11.19999981
6.449280847,45.080695,9.200595,63.84541065,0.4915597141,283.0700073,1.299999952,9.699999809
7.449280847,45.080695,9.20058,64.3453765,0.8127464056,291.4599915,1.399999976,9.0
8.449280847,45.08069667,9.200565,64.74533733,1.040253639,285.2099915,1.399999976,8.800000191
9.449280847,45.08070167,9.200546667,65.14528051,1.23070085,289.6600037,1.5,8.699999809
10.44928085,45.080705,9.200528333,65.24522872,1.743364215,286.6600037,1.5,8.699999809
11.44928085,45.08070833,9.200501667,65.54515796,1.890574694,279.9500122,1.5,8.300000191
12.44928085,45.08070667,9.200481667,65.94511746,2.004842997,277.0299988,1.5,8.199999809
13.44928085,45.08070833,9.200455,65.84505173,2.002784252,280.8599854,1.5,8.399999619
14.44928085,45.08071167,9.20043,65.74498476,2.023887873,280.230011,1.5,8.300000191
15.44928085,45.08071833,9.200403333,65.34490395,2.037785292,286.4899902,1.600000024,8.399999619
16.44928085,45.08072333,9.200378333,65.14483196,1.962121129,282.8399963,1.600000024,8.5
17.44928085,45.08072833,9.200355,64.84476376,1.892633557,290.75,1.600000024,8.699999809
18.44928085,45.080735,9.20033,64.54468675,2.052197456,281.6900024,1.600000024,8.600000381
19.44928085,45.08073833,9.200303333,64.44461599,1.785571337,283.5,1.600000024,8.300000191
20.44928085,45.08074167,9.200278333,64.34454903,1.982195258,279.6400146,1.600000024,8.399999619
21.44928085,45.080745,9.200251667,64.14447827,1.97447443,279.2900085,1.600000024,8.100000381
22.44928085,45.08074667,9.200231667,64.24442771,1.949253082,280.9400024,1.5,8.100000381
23.44928085,45.08074833,9.200211667,64.14437716,1.865868092,280.480011,1.5,8.100000381
24.44928085,45.08074667,9.200205,63.94436701,1.681597471,150.8300018,1.5,8.0
25.44928085,45.080745,9.200203333,64.24436824,1.481370568,200.6100006,1.399999976,8.0
26.44928085,45.080745,9.200203333,64.24436824,1.287835002,67.05000305,1.399999976,7.699999809
27.44928085,45.08074667,9.200203333,64.24436322,1.100476146,8.800000191,1.299999952,7.800000191
