"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.946874946E-3,1.236675147E0,-4.213331106E-1,3.167658913E-1,1.344331670E0
1.791787497E-2,1.137218906E0,-7.414819086E-1,1.961384171E-1,1.371689666E0
2.788787498E-2,1.183042731E0,-6.601252118E-1,2.368519950E-1,1.375301518E0
3.785887500E-2,1.235615047E0,-1.272110005E0,1.391653697E0,2.254264497E0
4.782887496E-2,9.726648087E-1,-5.416270012E-1,8.849912918E-1,1.422197674E0
5.779987498E-2,1.283015647E0,-1.107673144E-1,6.390761125E-1,1.437642802E0
6.776987499E-2,1.177107222E0,-4.506712228E-1,-4.926261646E-1,1.353279905E0
7.773987495E-2,1.137042831E0,-4.447146642E-1,-4.639075649E-1,1.306081070E0
8.771075000E-2,1.788115969E0,-6.193628097E-1,-9.672171772E-2,1.894815056E0
9.768074995E-2,1.119720894E0,-3.237851813E-1,-8.289305270E-1,1.430292817E0
1.076517500E-1,7.226557745E-1,6.890095800E-2,-2.377571440E-1,7.638764101E-1
1.176217500E-1,8.392749824E-1,-1.899161026E-1,5.195350510E-1,1.005170280E0
1.275927500E-1,9.462072542E-1,-8.309419692E-2,8.571006578E-1,1.279388272E0
1.375627500E-1,5.547515883E-1,8.269877896E-1,6.300965434E-1,1.178422582E0
1.475337500E-1,7.407458903E-1,8.141452575E-1,1.435962728E0,1.809288792E0
1.575037500E-1,1.019972072E0,5.352088049E-1,1.318327859E0,1.750651261E0
1.674747500E-1,-8.263581175E-2,4.705584803E-1,-1.997660297E-1,5.178420873E-1
1.774447500E-1,3.524800633E-1,2.187937465E-1,-1.028049270E0,1.108601912E0
1.874157500E-1,9.844595198E-2,-6.790473863E-1,-8.275160855E-1,1.074978991E0
1.973857500E-1,8.253371206E-1,-4.560641098E-1,-1.732748099E0,1.972711791E0
2.073567500E-1,9.605304475E-1,-3.291368455E-2,-9.469255847E-1,1.349210923E0
2.173267500E-1,8.157472484E-1,4.819541189E-1,2.920233983E-1,9.914640745E-1
2.272977500E-1,1.231688934E0,1.328031606E0,7.027142841E-1,1.942815725E0
2.372677500E-1,6.271782712E-1,9.672139612E-1,1.197855921E0,1.662442251E0
2.472387500E-1,8.761198962E-1,-1.936682609E-1,7.130995238E-1,1.146125821E0
2.572087500E-1,2.865497466E-1,4.664280072E-1,-1.338708914E0,1.446308197E0
2.671797500E-1,2.848182399E-1,-8.663965613E-2,-1.879348320E0,1.902781640E0
2.771497500E-1,3.064985461E-1,-1.122659558E-1,-1.047757895E0,1.097424991E0
2.871207500E-1,-9.892187878E-2,-4.469047388E-1,3.585021472E-1,5.814062033E-1
