"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.906708316E-3,-1.751047764E-1,-2.803347265E0,9.193144476E-1,2.955428332E0
1.487670833E-2,5.379393450E-1,-3.319695876E0,5.610351378E0,6.541085692E0
2.484670834E-2,-1.381550147E-1,-6.428779721E-1,4.258895534E-1,7.834288780E-1
3.481670836E-2,-6.099673756E-3,1.938631193E0,-3.518338655E0,4.017092855E0
4.478570836E-2,9.490204228E-1,2.701989290E0,2.770299679E-1,2.877174219E0
5.475570832E-2,4.003938659E-1,4.550289772E0,-1.249051802E0,4.735565717E0
6.472570833E-2,1.837885860E0,4.835530985E0,-2.170427393E0,5.609896560E0
7.469570835E-2,2.734686627E0,2.820838333E0,-3.531127685E-1,3.944658221E0
8.466470835E-2,2.389852785E0,2.833566552E-1,-2.272810970E0,3.310189879E0
9.463470837E-2,1.292642941E0,7.650447258E-1,-5.135281479E0,5.350451857E0
1.046047083E-1,9.448825675E-1,4.292713198E0,-1.819500314E0,4.757181000E0
1.145747083E-1,-1.440534666E-1,4.476270454E0,1.762761857E0,4.813011317E0
1.245447083E-1,-1.263259221E0,3.604630110E0,-1.430308471E0,4.078598339E0
1.345137084E-1,-4.947067501E-1,1.971335840E0,-9.721177286E-1,2.252978615E0
1.444837084E-1,1.003496409E-1,1.956968646E0,-3.161633942E0,3.719640509E0
1.544537083E-1,-1.956172694E0,5.356693901E0,-5.820024930E0,8.148218906E0
1.644237083E-1,-1.386633278E0,4.354041720E0,-1.911320896E0,4.953138269E0
1.743927083E-1,-1.035532829E0,4.941796528E0,1.293429830E0,5.212162880E0
1.843627084E-1,-3.295659215E-1,3.557691586E0,-1.225912616E0,3.777385982E0
1.943327084E-1,-9.260605265E-1,5.688366099E0,-2.182525283E0,6.162670978E0
2.043027083E-1,-1.203894925E0,4.975660093E0,-1.092396709E0,5.234490130E0
2.142727083E-1,-3.155483841E0,1.976356552E0,-1.416879755E0,3.983793635E0
2.242417083E-1,-4.056688292E0,1.598232318E0,-4.073653988E0,5.967053147E0
2.342124584E-1,-4.993125141E0,3.405255259E0,-5.131312389E0,7.928267710E0
2.441824583E-1,-3.718232447E0,1.266147307E0,-2.739168518E0,4.788676821E0
2.541524583E-1,-7.247001073E0,-8.733380833E-1,5.127668989E-1,7.317422623E0
2.641224583E-1,-4.316129543E0,1.865053340E0,-2.255449417E0,5.214829840E0
2.740914584E-1,-5.495655320E0,1.761598846E0,-9.127515328E-1,5.842822370E0
2.840614584E-1,-3.755726548E0,-1.262019172E-1,5.573948368E0,6.722373779E0
2.940314583E-1,-4.942031001E0,-1.121606182E0,8.469019443E-1,5.137987325E0
3.040014583E-1,-3.668959422E0,-3.340666037E0,-1.340160193E0,5.139780361E0
3.139704583E-1,-3.832322149E0,-3.666458860E0,3.057709039E0,6.122025661E0
3.239404584E-1,-6.323530424E0,-2.650912692E0,4.429848824E0,8.163206216E0
3.339104584E-1,-5.383171263E0,3.105646268E-1,-2.456302444E0,5.925234589E0
3.438804583E-1,-6.163659362E0,-1.389613896E0,-1.387205136E-1,6.319886620E0
3.538504583E-1,-3.816405443E0,-4.290629251E0,5.087448331E0,7.671804246E0
3.638194583E-1,-3.163417051E0,-3.263043373E0,4.110783808E0,6.128066824E0
3.737894584E-1,-3.069213729E0,-2.949585836E0,1.818292279E0,4.628856914E0
3.837594583E-1,-1.226627292E0,-3.165703604E0,5.748970735E0,6.676597811E0
3.937294583E-1,-3.457298402E0,-4.263972672E0,4.729690534E0,7.245988389E0
4.036994583E-1,-1.335780190E0,-4.614445422E0,1.198708445E0,4.951193513E0
4.136684584E-1,1.005444446E-1,-3.402321126E0,7.778615302E-1,3.491556499E0
4.236384584E-1,-1.905597531E-1,-2.064541919E0,2.890960482E0,3.557569236E0
4.336084583E-1,2.290957913E-1,-1.773132186E0,-1.206568857E0,2.156917022E0
4.435784583E-1,-9.816725175E-1,-3.719458608E0,-3.327477935E0,5.086271982E0
4.535474583E-1,1.177177243E0,-3.287445265E0,2.055642457E0,4.052000561E0
4.635174584E-1,1.857868427E0,-4.418859567E0,2.696454608E0,5.499896583E0
4.734874584E-1,2.899897367E0,-4.264079091E-1,1.095259506E0,3.129028895E0
4.834574583E-1,-1.155600067E0,1.522260030E0,6.817631257E-1,2.029159450E0
4.934274583E-1,4.789239821E-1,3.539085453E0,1.456546097E0,3.856944459E0
5.033964583E-1,-1.543295534E0,1.392519378E0,-3.546833307E-1,2.108713254E0
5.133664584E-1,-1.916904548E0,-1.084781880E0,-4.348850854E0,4.874810614E0
5.233364584E-1,-2.192246132E0,-7.589147973E-1,-1.509226002E0,2.767608697E0
5.333064583E-1,-3.365041033E0,-4.119325420E-1,-1.103778314E0,3.565321323E0
5.432764583E-1,-5.745647762E0,2.376043855E0,-3.423382797E0,7.097718111E0
5.532454583E-1,-1.331387177E0,3.542105540E0,-3.949987131E0,5.470055010E0
5.632154584E-1,-1.706999885E0,2.785661192E0,-2.906130499E0,4.372568051E0
5.731854584E-1,-4.461277316E0,5.544880689E0,-1.378841863E0,7.249131123E0
5.831554583E-1,-2.998490193E0,6.790990757E0,2.462131534E0,7.821162995E0
5.931254583E-1,-2.821637063E0,9.305299920E-1,-8.649324185E-1,3.094451465E0
6.030944583E-1,-1.654936130E0,1.492529570E0,-6.530982619E0,6.900738517E0
6.130644584E-1,-1.731481300E0,2.697606802E0,-6.623533518E0,7.358417371E0
6.230344583E-1,-3.238326900E0,6.723339057E0,-4.964790704E0,8.963213482E0
6.330044583E-1,-1.833664902E0,5.421339548E0,-3.391034245E0,6.652244938E0
6.429744583E-1,-7.393294023E-1,2.937814221E0,-3.667429790E0,4.756826845E0
6.529434583E-1,-6.740050399E-1,2.596879741E0,-1.989101143E0,3.339848880E0
6.629134584E-1,1.312280669E0,4.748044360E0,1.179800304E0,5.065366181E0
6.728834583E-1,1.585129146E0,6.649763542E0,-1.351910757E0,6.968475606E0
6.828534583E-1,2.721964548E0,8.985279468E0,-1.385169135E0,9.490154459E0
6.928224583E-1,3.560900246E0,8.936962756E0,-4.833728288E0,1.076634771E1
7.027924584E-1,4.097986591E0,8.596785783E0,-4.151948206E0,1.038926820E1
7.127624584E-1,7.228119244E0,5.227992591E0,1.960173798E-1,8.922781918E0
7.227324583E-1,3.817169090E0,5.446411824E0,6.995024085E-2,6.651246097E0
7.327024583E-1,3.907433727E0,5.609760225E0,-2.380588603E-1,6.840622788E0
7.426714583E-1,6.103418423E0,2.889288471E0,2.530360354E0,7.211270889E0
7.526414584E-1,4.714235759E0,1.179343344E0,-1.819871027E0,5.189103975E0
7.626114584E-1,3.042816181E0,-1.215996030E0,9.676381767E-2,3.278222063E0
7.725814583E-1,3.575828772E0,-4.435627920E0,4.094606316E-1,5.712180359E0
7.825514583E-1,7.750653917E-1,-1.214934468E0,3.525486292E0,3.808654056E0
7.925204583E-1,3.338723592E-1,2.014724519E0,5.845040488E-1,2.124201173E0
8.024904584E-1,-8.536717044E-1,1.722701998E0,2.441241771E0,3.107429635E0
8.124604584E-1,1.784210029E0,-1.943147875E0,3.368119007E0,4.278253702E0
8.224304583E-1,-9.200485656E-1,-2.998943353E0,1.616103163E0,3.528730654E0
