"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.516666427E-5,7.284206906E-1,1.263116402E0,-2.308836835E0,2.730711863E0
9.996166627E-3,3.098865252E0,-5.395810604E-3,-4.850265384E0,5.755698850E0
1.996716665E-2,3.390278785E0,-8.677268028E-3,-4.151031947E0,5.359583171E0
2.993816667E-2,3.806539436E0,4.103190029E-1,6.403110445E-2,3.829125768E0
3.990916663E-2,4.370900412E0,3.111791691E-1,2.368353889E0,4.981034333E0
4.988016665E-2,1.066464600E0,1.430176908E0,-1.371181426E0,2.250086939E0
5.985116668E-2,2.135998110E0,1.689896487E0,-1.916383415E0,3.330279787E0
6.982216664E-2,8.417825608E-1,3.345506947E0,-1.115494380E0,3.625650607E0
7.979316666E-2,1.981926902E0,5.597163568E0,5.775938094E-1,5.965726180E0
8.976416662E-2,1.007519988E0,2.545340336E0,9.108839321E-1,2.885058663E0
9.973516664E-2,7.610518084E-1,-1.683610145E0,-2.169182521E-1,1.860321613E0
1.097061667E-1,2.783931001E0,-1.443826941E0,-9.084111446E-1,3.264983746E0
1.196771666E-1,1.087317744E0,9.241477561E-1,-9.551906240E-1,1.717177358E0
1.296481667E-1,2.038306632E0,4.269779541E0,-2.279679694E0,5.251918770E0
1.396191667E-1,1.171227262E0,3.972856176E0,-1.382743710E0,4.366616501E0
1.495901666E-1,5.841577109E-1,1.520231046E0,-1.595389402E0,2.279826750E0
1.595611667E-1,2.014836785E0,-2.666356650E-1,-3.955658931E-1,2.070539598E0
1.695321667E-1,7.876626331E-1,6.070631915E-1,-2.236501515E-1,1.019292663E0
1.795031666E-1,1.671442528E0,3.608496581E0,-2.278897921E0,4.583485948E0
1.894741667E-1,2.392629920E0,2.759849243E0,-7.163090605E-1,3.722169320E0
1.994451666E-1,3.285616549E0,-5.034747961E-1,-1.036117843E0,3.481709804E0
2.094161666E-1,2.910739566E0,8.628765374E-2,-2.236601502E0,3.671816534E0
2.193871667E-1,2.206868703E0,2.144988497E0,4.403877246E-1,3.108888302E0
2.293581666E-1,4.301993899E-1,3.205763171E0,3.325025028E0,4.638726168E0
2.393291667E-1,-1.044462697E0,3.318489010E0,7.159699219E-1,3.551884650E0
2.493001667E-1,-9.002045774E-1,4.496838912E0,1.899468005E-2,4.586097391E0
2.592711666E-1,-8.792307611E-1,1.796512863E0,1.150556624E0,2.307441384E0
2.692421667E-1,-9.183921956E-1,-1.482959139E-1,-2.422660489E0,2.595133859E0
2.792131666E-1,-1.450874590E0,6.655052349E-1,-8.339655059E0,8.491041208E0
2.891841666E-1,-1.748972661E0,4.422569625E0,-8.738695368E0,9.949011217E0
2.991551667E-1,-9.577926350E-1,7.076108594E0,-3.098099851E0,7.783758877E0
3.091261666E-1,-1.070434421E0,5.956467369E0,1.474835603E0,6.229002602E0
3.190971666E-1,3.149397328E-1,3.377475429E0,-6.718842548E-1,3.458027727E0
3.290681667E-1,3.488054537E-1,8.341658315E-1,-1.923451529E0,2.125362008E0
3.390391666E-1,-5.695758149E-1,1.164647537E0,4.329789516E0,4.519723193E0
3.490101667E-1,-2.232518245E0,2.740140910E0,3.863029094E0,5.235981637E0
3.589811667E-1,-5.332263064E0,2.750578482E0,-2.238312398E0,6.403807755E0
3.689511666E-1,-5.660777181E0,3.671495944E-2,-4.134177933E0,7.009791257E0
3.789221667E-1,-4.411304964E0,-3.825400507E-1,-2.429705799E0,5.050684968E0
3.888931667E-1,-4.268741661E0,1.517333458E0,-1.412580882E0,4.745507448E0
3.988641666E-1,-4.854645533E0,3.971404898E0,-3.303107910E0,7.088734864E0
4.088351667E-1,-2.768544345E0,1.827949541E0,-4.114790905E-1,3.342985545E0
4.188061666E-1,-3.317489429E0,1.455363205E0,-2.812329465E-1,3.633580898E0
4.287771666E-1,-1.373200323E0,1.414462516E0,1.285607425E0,2.353544091E0
4.387481667E-1,-7.033563083E-1,4.346811345E-1,1.623309272E0,1.821754862E0
4.487191666E-1,-1.227793811E0,-1.432766640E-1,9.350633383E-2,1.239656920E0
4.586901666E-1,-1.448447995E0,-1.008723637E0,8.745078188E-1,1.969844892E0
4.686611667E-1,-1.784398894E0,-2.556286616E0,-5.232591426E-1,3.161088548E0
4.786321666E-1,-2.521238113E0,-2.210786630E0,1.283878988E-1,3.355697036E0
4.886031667E-1,-1.562269603E0,-2.085566460E0,1.285720861E-1,2.608985349E0
4.985741667E-1,-2.349602380E-1,-1.491628221E0,1.838825362E0,2.379378023E0
5.085451666E-1,-3.483080749E-1,4.200093010E-1,1.586706287E0,1.677904398E0
5.185161667E-1,-1.367162927E0,-4.314806610E-2,4.859958898E0,5.048781706E0
5.284871666E-1,8.949505618E-1,-2.697647147E0,5.017432601E0,5.766529853E0
5.384581666E-1,1.226061427E0,-2.515175720E0,6.271787828E-1,2.867523104E0
5.484291667E-1,5.046822827E-1,-1.427783058E0,-2.745322128E0,3.135293009E0
5.584001666E-1,9.325784178E-1,-4.345460638E-1,-3.703493078E0,3.843747360E0
5.683711666E-1,7.739262079E-1,-1.613088339E0,1.190008373E0,2.148752124E0
5.783421667E-1,2.426154200E0,-2.507541010E0,4.716572891E0,5.866859974E0
5.883131666E-1,1.940830624E0,-5.457857748E0,4.437546684E0,7.297044284E0
5.982841667E-1,2.963174180E0,-8.057617536E0,1.731393299E0,8.758043408E0
