"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.719208296E-3,-5.490921414E0,2.765341533E0,-2.560907378E0,6.659998376E0
1.368920831E-2,-1.289546548E0,2.407830196E0,5.136710538E0,5.817763463E0
2.365920832E-2,-4.765925730E0,-2.896431722E0,8.051202555E0,9.794142503E0
3.362920834E-2,1.872446559E-1,-1.629789156E0,1.258677489E-1,1.645331561E0
4.359920829E-2,-4.326742970E-1,-7.092956176E-1,-6.867434916E0,6.917511810E0
5.356920831E-2,-9.826571155E-1,-7.513601947E-1,-1.716978158E0,2.116168978E0
6.353920832E-2,-8.103116036E-1,1.536916661E0,-3.462020613E0,3.873539007E0
7.350920833E-2,-3.515486091E0,-4.645396489E-1,-5.085919869E0,6.200082294E0
8.347920829E-2,-3.311206888E0,2.289860281E-1,-3.539582759E0,4.852336732E0
9.344920830E-2,-2.318661619E0,2.984861211E0,1.019938597E0,3.914826036E0
1.034192083E-1,-2.397511615E0,2.267322481E0,4.807833894E0,5.831301735E0
1.133892083E-1,-9.167596529E-1,1.082674543E0,1.964190835E0,2.422948217E0
1.233592083E-1,-2.475885354E0,-1.168881798E0,-1.988639798E0,3.383929844E0
1.333292083E-1,-2.111032692E0,2.200680302E0,-3.238161131E0,4.448049048E0
1.432992083E-1,2.460222710E0,5.386764961E0,-4.856214926E0,7.658508728E0
1.532692083E-1,1.520871609E0,3.862293222E0,-3.341692516E0,5.328908730E0
1.632392083E-1,-1.802556252E-1,-7.117549565E-1,3.473041445E-1,8.122237237E-1
1.732092083E-1,1.092364037E-1,3.442173994E-1,3.244087869E-1,4.854474956E-1
1.831792083E-1,1.804665782E0,3.962754527E-1,1.336251914E0,2.280224111E0
1.931492083E-1,1.682576650E0,6.438877863E-1,7.000614023E-1,1.932806672E0
2.031192083E-1,3.257975298E0,5.064578701E0,-2.422403796E0,6.490947590E0
2.130892083E-1,4.930280437E0,5.242109524E0,-2.687692555E0,7.681866226E0
2.230592083E-1,3.889613168E0,4.372974712E0,-6.992855353E0,9.118773186E0
2.330292083E-1,3.486795558E0,5.402865270E0,-1.042071361E1,1.224499769E1
2.429992083E-1,4.883690115E0,1.937235463E0,-4.178555376E0,6.712945360E0
2.529692083E-1,5.362287347E0,4.353693518E-1,-1.094142687E0,5.490065600E0
2.629392083E-1,4.367571300E0,5.702940284E0,-2.352693876E0,7.558728426E0
2.729092083E-1,4.980778161E0,9.140692613E0,4.253495046E0,1.124511595E1
2.828792083E-1,4.448642945E0,5.694351894E0,9.827358044E0,1.219807500E1
2.928492083E-1,1.854778905E0,2.810166580E0,1.784102440E-2,3.367129237E0
3.028192083E-1,5.081974168E0,6.091258553E0,-2.029787824E0,8.188402214E0
3.127892083E-1,6.329240815E0,4.081233149E0,-3.462838054E-2,7.531065823E0
3.227592083E-1,3.985192924E0,1.247754013E0,-5.664895960E0,7.037733936E0
3.327292083E-1,2.838252219E0,2.121001464E-1,-7.598105907E0,8.113684460E0
3.426992083E-1,-3.124032106E-2,7.280815521E-1,-4.297853778E0,4.359200133E0
3.526692083E-1,-2.456384013E0,1.257579381E0,5.562326442E0,6.209251466E0
3.626392083E-1,-3.198905264E0,2.080113055E0,8.373732632E0,9.202133633E0
3.726092083E-1,-2.117897324E0,-2.333825496E-1,3.192242362E0,3.838016126E0
3.825792083E-1,-1.209869172E0,-3.171066378E0,6.238441157E-1,3.450887837E0
3.925492083E-1,-3.074558376E0,-1.980127421E0,1.928978902E0,4.134582617E0
4.025192083E-1,-4.911800312E0,3.615084931E-1,2.378257318E0,5.469239304E0
4.124892083E-1,-2.011759250E0,2.390521268E0,-1.001185407E0,3.280874797E0
4.224592083E-1,-2.786563161E-1,5.756183276E-1,-1.907091604E0,2.011463196E0
4.324292083E-1,-8.079301058E-1,-2.203249861E0,2.829637223E0,3.676126742E0
4.423992083E-1,-8.840931594E-2,-2.679986802E0,-9.787250823E-1,2.854478631E0
4.523692083E-1,-5.763545505E0,-4.724463124E0,-8.736640656E-1,7.503485689E0
4.623392083E-1,-2.682327150E0,-3.150260815E0,-1.034855429E0,4.264967515E0
4.723092083E-1,-3.643649457E0,-6.052072853E-1,-6.491438484E-1,3.750179323E0
4.822792083E-1,-4.602186735E0,-3.713245064E-2,-1.175524819E0,4.750090542E0
4.922492083E-1,-2.513046749E0,1.274549755E-1,-1.149726904E0,2.766499717E0
5.022192083E-1,-3.637413109E0,-2.001578516E0,1.599674242E0,4.449275038E0
5.121892083E-1,6.663342239E-1,-8.422762120E-1,1.537002030E0,1.875048201E0
5.221592083E-1,1.859965824E0,1.583923012E-2,6.869186157E-1,1.982821457E0
5.321292083E-1,5.076094354E-1,-2.720008947E0,1.726384574E0,3.261367766E0
5.420992083E-1,2.444478643E0,-1.473201306E0,-6.938908356E-1,2.937223590E0
5.520692083E-1,3.836651427E0,6.480185518E-1,7.700899959E-2,3.891754438E0
5.620392083E-1,6.860013337E-1,9.797196937E-1,-3.515422064E-1,1.246607569E0
5.720092083E-1,3.940189244E0,1.041250821E0,1.921557031E0,4.505738117E0
5.819792083E-1,4.238192298E0,3.001554427E0,-2.279382656E0,5.671612489E0
5.919492083E-1,2.909318108E0,3.668266819E0,-4.285696832E0,6.347244335E0
6.019192083E-1,4.398422671E0,1.163297122E0,-2.216153789E0,5.060703489E0
6.118892083E-1,6.164359859E0,-2.899682774E0,7.442780471E-1,6.852841926E0
6.218592083E-1,2.640868929E0,-4.383082501E0,3.503178579E0,6.201440242E0
6.318292083E-1,1.716950092E0,3.553803188E-1,9.160084319E-1,1.978202274E0
6.417992083E-1,1.238363677E0,4.184245009E0,-1.992315357E0,4.796954385E0
6.517692083E-1,-9.072037677E-1,3.883088845E0,-1.014129388E0,4.114590632E0
6.617387083E-1,-2.346877504E0,1.952014008E-1,-3.905564080E0,4.560632455E0
6.717087083E-1,-2.287859218E0,-8.517799839E-1,-5.429216917E0,5.952833382E0
6.816787083E-1,-2.219825110E0,-3.564410037E-1,7.709360880E-1,2.376765903E0
6.916487083E-1,-2.848818430E0,4.567332359E0,3.285283842E0,6.306296952E0
7.016187083E-1,-4.868560152E0,4.117944893E0,2.764234947E0,6.949916757E0
7.115887083E-1,-2.097029342E0,4.680472181E0,2.903324420E0,5.893525650E0
7.215587083E-1,-2.987683954E0,-1.948289624E0,5.625033152E-1,3.610886020E0
7.315287083E-1,-2.786462845E0,7.310349807E-1,-2.759817960E0,3.989408791E0
7.414987083E-1,-2.747152014E0,7.287671381E0,-5.707099409E0,9.655463842E0
7.514687083E-1,-2.236778527E0,3.932604529E0,-3.968851418E0,6.018333502E0
7.614387083E-1,6.801114334E-1,-3.681410191E0,7.007127821E-1,3.808717758E0
7.714087083E-1,-2.006908253E0,-2.067873370E0,3.197807157E-1,2.899317285E0
7.813787083E-1,-4.694341704E-1,1.433808029E0,-9.997569323E-3,1.508732533E0
7.913487083E-1,-1.222800801E-1,1.863392731E0,1.255383167E0,2.250149280E0
8.013187083E-1,-1.653350219E0,2.563594759E-1,8.842405093E-1,1.892397529E0
8.112887083E-1,-7.406038029E-1,-1.880449351E0,1.525789994E-1,2.026786645E0
8.212587083E-1,-2.486147510E0,-1.425500890E0,-3.936427438E-1,2.892738640E0
8.312287083E-1,-1.724145091E0,-2.148261184E0,-5.240520251E-1,2.803985187E0
8.411987083E-1,-5.258458924E0,-8.757600001E-1,1.570365658E0,5.557372952E0
8.511687083E-1,-4.499074595E0,-1.599933858E0,9.645075774E-1,4.871522906E0
8.611387083E-1,-4.308183762E0,-3.493659897E0,2.038193196E-1,5.550463865E0
8.711087083E-1,-2.282474809E0,-1.231526820E0,-1.871154617E0,3.198057092E0
8.810787083E-1,-2.636766230E0,-8.600073087E-1,2.446526484E0,3.698329429E0
8.910487083E-1,-3.120690276E0,-1.423210536E0,4.803080692E0,5.902018313E0
9.010187083E-1,4.937840960E-1,9.184709868E-1,1.118168896E-1,1.048768184E0
9.109887083E-1,-8.124676913E-1,-7.232529214E-1,1.960589535E0,2.242121732E0
9.209587083E-1,1.567459811E-1,6.387086150E-1,1.345026246E0,1.497201923E0
9.309287083E-1,2.459264059E0,2.334734738E0,-5.030728000E-1,3.428126055E0
9.408987083E-1,3.086543706E0,2.765733004E-4,-1.856865776E0,3.602041454E0
9.508687083E-1,1.176797027E0,-1.192284401E0,-2.048877228E0,2.646562154E0
9.608387083E-1,1.532053093E0,1.172047480E0,-3.781889037E0,4.245417137E0
9.708087083E-1,-3.367483123E-1,4.466923095E0,-3.759139860E0,5.847899952E0
9.807787083E-1,-1.242329405E-1,8.998736250E-1,1.125307762E0,1.446210194E0
9.907487083E-1,-1.771988178E0,-2.039347144E0,5.278420148E0,5.929637269E0
1.000718708E0,-1.648354358E0,1.452251317E0,2.678079148E0,3.463843804E0
1.010688708E0,-1.039971962E0,3.052471981E0,-2.282524949E0,3.950828650E0
1.020658708E0,2.063076753E0,-5.758618641E-1,-3.478888661E0,4.085409268E0
1.030628708E0,2.267999881E0,-3.041804905E0,1.564744145E-1,3.797484007E0
1.040598708E0,2.258762157E0,-3.186070333E0,3.131007981E0,5.005623001E0
1.050568708E0,1.676456954E0,-3.700062516E-1,5.037973285E0,5.322460650E0
1.060538708E0,1.227161873E0,6.448350352E-1,3.521073983E0,3.784138010E0
1.070508708E0,2.287701489E0,5.104882389E-1,-2.170080069E0,3.194279864E0
1.080478708E0,1.904068448E0,1.254386802E0,-5.587924967E0,6.035218997E0
1.090448708E0,2.626099740E0,6.925813517E-1,-1.026134892E0,2.903277732E0
1.100418708E0,1.883687685E0,-1.392948271E0,2.375712610E0,3.336554298E0
1.110388708E0,-1.135127868E0,-7.239043012E-1,-2.322022891E-1,1.366188354E0
1.120358708E0,-9.602443725E-3,3.604110585E0,-1.614615047E-1,3.607738229E0
1.130328708E0,1.546002649E0,-5.605813354E-1,-4.988651437E-1,1.718499944E0
1.140298708E0,3.749467980E0,-1.266186483E0,-2.454403853E-1,3.965095122E0
1.150268708E0,3.161406193E0,2.176697070E0,-4.912218388E0,6.233970544E0
1.160238708E0,2.950126411E0,1.859116369E0,-4.233163108E0,5.484453429E0
1.170208708E0,2.308784649E0,1.293032512E0,-5.934197078E0,6.497469861E0
1.180178708E0,1.172741910E0,1.965509382E-1,-5.220949035E0,5.354648886E0
1.190148708E0,1.844373785E0,-2.727900934E0,-1.670701540E-1,3.297130661E0
1.200118708E0,2.294635702E0,-2.541068360E0,3.271538792E0,4.735540886E0
1.210088708E0,3.335818403E0,-8.948719168E-1,4.762612113E0,5.883107538E0
1.220058708E0,2.455162237E0,6.130998570E-1,3.332014205E0,4.184020997E0
1.230028708E0,8.057428817E-1,2.252356533E0,2.160916312E0,3.223645584E0
1.239998708E0,2.561930056E0,-2.060692405E0,2.552440610E0,4.162318088E0
1.249968708E0,1.980934922E0,-8.752939770E-1,8.027917188E-1,2.309700685E0
1.259938708E0,5.779007882E-1,2.923916852E0,1.107274949E0,3.179515197E0
1.269908708E0,7.540665054E-1,1.361289107E0,-4.418910438E-1,1.617711971E0
1.279878708E0,-1.519205298E-1,-2.907830577E0,1.133737108E0,3.124726922E0
