"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.620833460E-3,-2.320175171E-1,6.669530640E0,7.260801086E0
1.257583313E-2,-2.402503967E-1,6.668782196E0,7.246730347E0
2.253083326E-2,-2.475851440E-1,6.645430756E0,7.201674042E0
3.248583339E-2,-2.981799316E-1,6.631360016E0,7.205416260E0
4.244083306E-2,-3.070115662E-1,6.637197876E0,7.204368439E0
5.239583319E-2,-3.498225403E-1,6.635700989E0,7.226372681E0
6.235083332E-2,-3.496728516E-1,6.638096008E0,7.246131592E0
7.230583346E-2,-3.502716064E-1,6.644532623E0,7.267986145E0
8.226083312E-2,-3.505709839E-1,6.642287292E0,7.300318909E0
9.221483301E-2,-3.429368591E-1,6.634353790E0,7.294331360E0
1.021698331E-1,-3.411405945E-1,6.614894257E0,7.286697235E0
1.121248333E-1,-3.489244080E-1,6.598129120E0,7.263046417E0
1.220798334E-1,-3.640429688E-1,6.584357758E0,7.260950775E0
1.320348331E-1,-3.668870544E-1,6.571933594E0,7.259453888E0
1.419898332E-1,-4.210743713E-1,6.576274567E0,7.244934082E0
1.519448333E-1,-3.989204407E-1,6.589596863E0,7.243437195E0
1.618998335E-1,-3.984713745E-1,6.613846436E0,7.242838440E0
1.718538334E-1,-4.010160828E-1,6.636449432E0,7.228767700E0
1.818088330E-1,-4.195774841E-1,6.659651184E0,7.223678284E0
1.917638332E-1,-4.102967834E-1,6.664441223E0,7.248227234E0
2.017188333E-1,-3.707789612E-1,6.665489044E0,7.257208557E0
2.116738334E-1,-3.183879089E-1,6.651118927E0,7.250472565E0
2.216288331E-1,-3.357518005E-1,6.628665619E0,7.234156494E0
2.315838332E-1,-3.445834351E-1,6.607858887E0,7.218738556E0
2.415388334E-1,-3.712280273E-1,6.607858887E0,7.224277039E0
2.514938330E-1,-3.653901672E-1,6.632856903E0,7.251520386E0
2.614488332E-1,-3.701802063E-1,6.630611572E0,7.254364471E0
2.714028331E-1,-3.347039795E-1,6.626120911E0,7.297175446E0
2.813578332E-1,-3.257226562E-1,6.644532623E0,7.299869843E0
2.913128333E-1,-3.064128113E-1,6.638545074E0,7.290439453E0
3.012678334E-1,-3.390449524E-1,6.592440948E0,7.301666107E0
3.112228331E-1,-3.363505554E-1,6.568041687E0,7.279512177E0
3.211778332E-1,-3.471281433E-1,6.590494995E0,7.241940308E0
3.311328334E-1,-3.318598938E-1,6.601122894E0,7.264842682E0
3.410878330E-1,-3.495231628E-1,6.591542816E0,7.308551788E0
3.510428332E-1,-3.835025024E-1,6.605463867E0,7.321425018E0
3.609968331E-1,-4.116439819E-1,6.641389160E0,7.307204590E0
3.709518332E-1,-3.414399719E-1,6.650520172E0,7.267387390E0
3.809068333E-1,-2.968327332E-1,6.652915192E0,7.213499451E0
3.908618335E-1,-2.671943665E-1,6.659202118E0,7.154073029E0
4.008168331E-1,-2.902464294E-1,6.667135620E0,7.151678009E0
4.107718333E-1,-3.053649902E-1,6.651118927E0,7.188651123E0
4.207268334E-1,-2.797682190E-1,6.680906982E0,7.213798828E0
4.306818331E-1,-2.368075562E-1,6.700516205E0,7.203170929E0
4.406358334E-1,-2.309696960E-1,6.659501495E0,7.233408051E0
4.505908331E-1,-2.439926147E-1,6.654112701E0,7.238347778E0
4.605458332E-1,-2.535726929E-1,6.635251923E0,7.259004822E0
4.705008334E-1,-2.550695801E-1,6.595285034E0,7.260801086E0
4.804558330E-1,-1.303788757E-1,6.544241180E0,7.277117157E0
4.904108332E-1,-4.041595459E-2,6.509663086E0,7.204518127E0
5.003658333E-1,1.451980591E-2,6.576873322E0,7.258256378E0
5.103208334E-1,-4.625381470E-2,6.658603363E0,7.358547821E0
5.202758331E-1,-1.669029236E-1,6.649172974E0,7.409292297E0
5.302298334E-1,-5.568420410E-2,6.623725891E0,7.273524628E0
5.401848331E-1,-8.487350464E-2,6.633755035E0,7.135062561E0
5.501398332E-1,-1.842668152E-1,6.684499512E0,7.077133026E0
5.600948334E-1,-3.447331238E-1,6.732699280E0,7.118746490E0
5.700498330E-1,-4.822970581E-1,6.741680603E0,7.169191589E0
5.800048332E-1,-4.156855774E-1,6.733747101E0,7.200177155E0
5.899603334E-1,-3.614982605E-1,6.736291809E0,7.144492950E0
5.999153331E-1,-3.155438232E-1,6.666387177E0,7.220983887E0
6.098703332E-1,-2.180964661E-1,6.711892548E0,7.133116608E0
6.198243331E-1,-1.748364258E-1,6.731651459E0,7.147486725E0
6.297793332E-1,-1.437011719E-1,6.682703247E0,7.210655365E0
6.397343334E-1,-1.375639343E-1,6.592890015E0,7.309599609E0
6.496893330E-1,-2.412982178E-1,6.550677795E0,7.378157043E0
6.596443332E-1,-3.088078308E-1,6.574328613E0,7.405849457E0
6.695993333E-1,-3.278182983E-1,6.558611298E0,7.398215332E0
6.795543334E-1,-3.761677551E-1,6.512207794E0,7.349267120E0
6.895093331E-1,-2.668949890E-1,6.468049622E0,7.300917664E0
6.994643332E-1,-1.585203552E-1,6.477629700E0,7.271428986E0
7.094183331E-1,-1.441502380E-1,6.514453125E0,7.276518402E0
7.193733333E-1,-1.140628052E-1,6.586603088E0,7.296277313E0
7.293283334E-1,-1.633103943E-1,6.652017059E0,7.288792877E0
7.392833331E-1,-2.064207458E-1,6.683751068E0,7.252268829E0
7.492383332E-1,-2.868035889E-1,6.694828033E0,7.210505676E0
