"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.300831981E-4,7.696994019E-1,6.923253021E0,6.965165863E0
1.048508333E-2,7.686515808E-1,6.925348663E0,6.938970337E0
2.043908322E-2,7.361691284E-1,6.939718781E0,6.891069946E0
3.039408335E-2,7.268884277E-1,6.943610687E0,6.922654266E0
4.034908349E-2,7.203021240E-1,6.916517029E0,6.938670959E0
5.030408315E-2,7.253915405E-1,6.904841309E0,6.982080688E0
6.025808351E-2,7.601193237E-1,6.913074188E0,6.979386292E0
7.021308318E-2,8.096662903E-1,6.948700104E0,6.934479675E0
8.016808331E-2,7.905061340E-1,6.908433838E0,6.919959869E0
9.012208320E-2,7.229965210E-1,6.873706055E0,6.948700104E0
1.000770833E-1,6.243516541E-1,6.828500061E0,7.023245087E0
1.100320835E-1,6.113287354E-1,6.813082123E0,7.057224426E0
1.199870831E-1,5.866300964E-1,6.844666443E0,7.014712830E0
1.299410835E-1,6.231541443E-1,6.879992981E0,6.945856018E0
1.398960832E-1,6.207591248E-1,6.864575043E0,6.932084656E0
1.498510833E-1,5.604345703E-1,6.852300568E0,6.991211700E0
1.598060834E-1,5.089416504E-1,6.871460724E0,7.050488434E0
1.697600833E-1,4.541555786E-1,6.899003448E0,7.048392792E0
1.797150834E-1,4.489164734E-1,6.894812164E0,7.022796021E0
1.896700831E-1,4.641847229E-1,6.899003448E0,6.960675201E0
1.996250832E-1,4.361929321E-1,6.854845276E0,6.932683411E0
2.095790831E-1,4.096980286E-1,6.847959595E0,6.967860260E0
2.195340833E-1,3.715274048E-1,6.882238312E0,6.999294891E0
2.294890834E-1,3.957769775E-1,6.933431854E0,7.005731506E0
2.394430833E-1,4.331991577E-1,6.951993256E0,6.995852051E0
2.493980834E-1,4.044589233E-1,6.926845551E0,6.996301117E0
2.593530836E-1,3.827540588E-1,6.886579285E0,6.973249054E0
2.693080832E-1,3.791615295E-1,6.842271423E0,6.953340454E0
2.792620831E-1,4.299060059E-1,6.845863953E0,6.945107574E0
2.892170832E-1,4.284091187E-1,6.846462708E0,6.971602478E0
2.991720834E-1,3.815565491E-1,6.858737183E0,7.039860535E0
3.091270835E-1,3.194357300E-1,6.859785004E0,7.081174622E0
3.190810834E-1,2.896476746E-1,6.847360840E0,7.059469757E0
3.290360835E-1,2.989283752E-1,6.838678894E0,7.013515320E0
3.389905836E-1,3.414399719E-1,6.866820374E0,6.963668976E0
3.489455832E-1,3.770658875E-1,6.865024109E0,6.928492126E0
3.588995831E-1,3.838018799E-1,6.901398468E0,6.932833099E0
3.688545832E-1,3.995191956E-1,6.949598236E0,6.943011932E0
3.788095834E-1,4.450245667E-1,6.977290649E0,6.950196991E0
3.887635833E-1,4.550537109E-1,6.961872711E0,6.968908081E0
3.987185834E-1,4.285588074E-1,6.928791504E0,6.959028625E0
4.086735835E-1,4.189787292E-1,6.910379791E0,6.910828857E0
4.186285832E-1,4.454736328E-1,6.917115784E0,6.876400452E0
4.285825836E-1,4.760101318E-1,6.906637573E0,6.914720764E0
4.385375832E-1,4.975653076E-1,6.893614655E0,6.973997498E0
4.484925834E-1,5.195695496E-1,6.889273682E0,7.026538239E0
4.584475835E-1,5.542973328E-1,6.917564850E0,7.015012207E0
4.684015834E-1,5.779481506E-1,6.909032593E0,6.993007965E0
4.783565835E-1,5.516029358E-1,6.886279907E0,7.011120300E0
4.883115832E-1,5.090913391E-1,6.878945160E0,6.999444580E0
4.982655835E-1,4.951702881E-1,6.866970062E0,6.978787537E0
5.082205832E-1,5.194198608E-1,6.853947144E0,6.974147186E0
5.181755833E-1,5.607339478E-1,6.853947144E0,6.983876953E0
5.281305835E-1,5.460644531E-1,6.869215393E0,7.005731506E0
5.380845834E-1,5.242098999E-1,6.863976288E0,7.010671234E0
5.480395835E-1,6.388714600E-1,6.736890564E0,7.008276215E0
5.579945832E-1,4.544549561E-1,6.851851501E0,6.943011932E0
5.679495833E-1,7.021897888E-1,6.926845551E0,6.944957886E0
5.779035832E-1,6.149212646E-1,6.976841583E0,7.015910339E0
5.878585833E-1,7.405101013E-1,6.954088898E0,6.960076447E0
5.978135834E-1,7.102729797E-1,6.967860260E0,6.947951660E0
6.077685831E-1,6.941065979E-1,6.957382050E0,6.845564575E0
6.177225835E-1,5.025050354E-1,6.987918549E0,6.838229828E0
6.276775831E-1,2.589614868E-1,6.980583801E0,6.842121735E0
6.376325833E-1,1.293310547E-1,7.023245087E0,6.851402435E0
6.475865832E-1,1.486408997E-1,6.987469482E0,6.921756134E0
6.575415833E-1,2.335144043E-1,6.944808197E0,6.982679443E0
6.674965834E-1,3.007246399E-1,6.882537689E0,7.037016449E0
6.774515836E-1,2.628533936E-1,6.868167572E0,7.027885437E0
6.874055834E-1,2.498304749E-1,6.848109283E0,7.073091431E0
6.973605831E-1,2.538720703E-1,6.798861694E0,7.119944000E0
7.073155832E-1,2.972817993E-1,6.764283600E0,7.168143768E0
7.172705834E-1,3.421884155E-1,6.769672394E0,7.136260071E0
7.272245833E-1,3.806584167E-1,6.780449982E0,7.060667267E0
7.371795834E-1,3.697311401E-1,6.774163055E0,7.016209717E0
7.471345835E-1,3.567082214E-1,6.819369049E0,7.023245087E0
7.570895832E-1,4.093986511E-1,6.843019867E0,6.984176331E0
7.670435836E-1,4.703219604E-1,6.866221619E0,7.042255554E0
7.769985832E-1,5.327421570E-1,6.909631348E0,7.006180573E0
7.869535834E-1,5.855822754E-1,6.954388275E0,6.932982788E0
7.969075833E-1,6.221063232E-1,6.920708313E0,6.901997223E0
8.068625834E-1,6.791377258E-1,6.906637573E0,6.932234344E0
8.168175835E-1,6.758445740E-1,6.954388275E0,6.890022125E0
8.267725832E-1,5.981561279E-1,6.965465240E0,6.888525238E0
8.367265835E-1,6.547384644E-1,6.956184540E0,6.947652283E0
8.466815832E-1,6.474037170E-1,6.945856018E0,6.956483917E0
8.566365833E-1,5.590873718E-1,6.937623138E0,6.896907806E0
8.665915835E-1,4.156855774E-1,6.943910065E0,6.851701813E0
8.765455834E-1,3.971241760E-1,6.939718781E0,6.820416870E0
8.865005835E-1,6.092330933E-1,6.924001465E0,6.903194733E0
8.964555832E-1,7.993377686E-1,6.928043060E0,6.969806213E0
9.064095835E-1,8.427474976E-1,6.935228119E0,7.022646332E0
9.163645832E-1,7.809260559E-1,6.923702087E0,7.063211975E0
9.263195833E-1,6.870712280E-1,6.903494110E0,7.053482208E0
9.362745835E-1,6.984475708E-1,6.835685120E0,7.022945709E0
9.462285833E-1,7.653584290E-1,6.813082123E0,6.987918549E0
9.561835835E-1,7.243437195E-1,6.827452240E0,6.963519287E0
9.661385831E-1,6.388714600E-1,6.885830841E0,6.928342438E0
9.760935833E-1,6.162684631E-1,6.950945435E0,6.961723022E0
9.860475832E-1,6.159690857E-1,6.985673218E0,6.956184540E0
9.960025833E-1,6.906637573E-1,6.982380066E0,6.931336212E0
1.005957583E0,7.002438354E-1,6.956783295E0,6.903943176E0
1.015912584E0,6.457571411E-1,6.938221893E0,6.909331970E0
1.025866583E0,5.780978394E-1,6.899901581E0,6.929839325E0
1.035821583E0,5.423222351E-1,6.876699829E0,7.013365631E0
1.045776583E0,5.366340637E-1,6.845863953E0,7.027136993E0
1.055730583E0,5.161267090E-1,6.805897064E0,7.049440613E0
1.065685583E0,4.501139832E-1,6.734944611E0,7.049889679E0
1.075640583E0,4.352947998E-1,6.713090057E0,7.032525787E0
1.085595584E0,5.324427795E-1,6.750362549E0,7.017856293E0
1.095549583E0,5.830375671E-1,6.816974030E0,7.001689911E0
1.105504584E0,6.222560120E-1,6.891818390E0,6.985822906E0
1.115459583E0,6.063890076E-1,6.967710571E0,6.964866486E0
1.125414583E0,5.507048035E-1,7.010222168E0,6.924001465E0
1.135368583E0,5.523513794E-1,7.026089172E0,6.893764343E0
1.145323583E0,5.168751526E-1,7.050638123E0,6.861730957E0
1.155278584E0,4.812492371E-1,7.020101624E0,6.868766327E0
1.165232583E0,4.688250732E-1,6.956633606E0,6.953340454E0
1.175187584E0,4.938230896E-1,6.911128235E0,6.992858276E0
1.185142583E0,5.345384216E-1,6.862329712E0,7.020101624E0
1.195097583E0,5.692662048E-1,6.812183990E0,7.011120300E0
1.205051583E0,6.150709534E-1,6.781797180E0,7.019203491E0
1.215006583E0,6.774911499E-1,6.757248230E0,7.021897888E0
1.224961584E0,6.481521606E-1,6.739285583E0,7.028783569E0
1.234916583E0,5.551954651E-1,6.687642975E0,7.041507111E0
1.244870584E0,4.366419983E-1,6.674170990E0,7.086713104E0
1.254825583E0,2.721340942E-1,6.688391418E0,7.162605286E0
1.264780583E0,1.140628052E-1,6.709048462E0,7.311994629E0
1.274735583E0,-7.783813477E-2,6.653364258E0,7.421566772E0
1.284689583E0,-1.758842468E-1,6.637197876E0,7.368127899E0
1.294644583E0,-1.598675537E-1,6.694678345E0,7.165149994E0
1.304599583E0,-1.550775146E-1,6.908134460E0,6.937024384E0
1.314553584E0,-1.510359192E-1,7.151977386E0,6.774312744E0
1.324508583E0,-3.472778320E-2,7.160210266E0,6.701713715E0
1.334464000E0,2.692900085E-1,7.102729797E0,6.675069122E0
1.344419000E0,6.140231323E-1,7.154821472E0,6.713688812E0
1.354373000E0,8.623567200E-1,7.140750732E0,6.770720215E0
1.364328000E0,1.058898010E0,7.130272522E0,6.856491852E0
1.374283000E0,1.090632019E0,7.114405518E0,6.932683411E0
1.384238000E0,1.050066376E0,7.013365631E0,6.945406952E0
1.394192000E0,1.012793884E0,6.892267456E0,6.983128510E0
1.404147000E0,1.030606842E0,6.825955353E0,6.988966370E0
1.414102000E0,9.940827942E-1,6.848857727E0,6.963070221E0
1.424057000E0,1.038540344E0,6.845265198E0,7.024891663E0
1.434011000E0,1.006207581E0,6.815626831E0,7.144942017E0
1.443966000E0,8.708889771E-1,6.743027802E0,7.190148010E0
1.453921000E0,7.176077271E-1,6.645430756E0,7.197782135E0
1.463875000E0,6.460565186E-1,6.627917175E0,7.168293457E0
1.473830000E0,5.622308350E-1,6.658453674E0,7.120393066E0
1.483785000E0,5.324427795E-1,6.665788422E0,7.105424194E0
1.493740000E0,5.023553467E-1,6.658902740E0,7.111711121E0
1.503694000E0,3.812571716E-1,6.666387177E0,7.122189331E0
1.513649000E0,3.188369751E-1,6.734944611E0,7.079378357E0
1.523604000E0,2.496807861E-1,6.763385468E0,7.087611237E0
1.533559000E0,2.269281006E-1,6.890321503E0,7.088060303E0
1.543513000E0,1.951940918E-1,6.956783295E0,7.049739990E0
1.553468000E0,1.871109009E-1,6.910978546E0,6.906637573E0
1.563423000E0,2.273771667E-1,7.010820923E0,6.869065704E0
1.573377000E0,2.570155334E-1,7.002887421E0,6.859934692E0
1.583332000E0,3.261717224E-1,6.998247070E0,6.857539673E0
1.593287000E0,3.412902832E-1,6.953041077E0,6.911277924E0
1.603242000E0,3.745211792E-1,6.930288391E0,6.953639832E0
1.613196000E0,3.525169373E-1,6.951394501E0,6.896608429E0
1.623151000E0,2.875520325E-1,6.966063995E0,6.891519012E0
1.633106000E0,1.933978271E-1,6.945856018E0,6.936575317E0
1.643061000E0,1.002914429E-1,6.931934967E0,6.994953918E0
1.653015000E0,7.259902954E-2,6.945107574E0,6.947352905E0
1.662970000E0,1.445993042E-1,6.975793762E0,6.930737457E0
1.672925000E0,1.818717957E-1,6.990612946E0,6.939419403E0
1.682880000E0,2.017803955E-1,6.904092865E0,6.925348663E0
1.692834000E0,2.424957275E-1,6.903943176E0,6.896608429E0
1.702789000E0,3.499722290E-1,7.139852600E0,6.847809906E0
1.712744000E0,4.803511047E-1,7.123386841E0,6.772666168E0
1.722698000E0,5.081932068E-1,7.126230927E0,6.814279633E0
1.732653000E0,4.929249573E-1,7.076384583E0,6.849306793E0
1.742608000E0,5.469625854E-1,6.968009949E0,6.802304535E0
1.752563000E0,5.761518860E-1,7.021748199E0,6.801256714E0
1.762517000E0,6.125262451E-1,6.953639832E0,6.831044769E0
1.772472000E0,6.012995911E-1,6.957980804E0,6.906637573E0
1.782427000E0,4.722679138E-1,7.373816071E0,6.980434113E0
1.792382000E0,5.730084229E-1,7.075935516E0,6.755601654E0
1.802336000E0,5.291496277E-1,6.741231537E0,6.710844727E0
1.812291000E0,7.217990112E-1,6.729705505E0,6.672225037E0
1.822246000E0,7.667056274E-1,6.634054413E0,7.073690186E0
1.832201000E0,6.734495544E-1,6.869215393E0,7.197632446E0
1.842155000E0,7.203021240E-1,7.270381165E0,7.218738556E0
1.852110000E0,9.156459045E-1,6.929989014E0,6.977140961E0
1.862065000E0,7.458988953E-1,6.775061188E0,6.849306793E0
1.872019000E0,7.072792053E-1,7.016658783E0,6.712042236E0
1.881974000E0,7.466473389E-1,7.190597076E0,6.727909241E0
1.891929000E0,6.352789307E-1,6.982829132E0,6.781048737E0
1.901884000E0,7.318281555E-1,6.905589752E0,6.948550415E0
1.911838000E0,9.157955933E-1,7.040459290E0,6.840175781E0
1.921793000E0,7.991880798E-1,7.036866760E0,6.815477142E0
1.931748000E0,5.599855042E-1,6.995552673E0,6.905589752E0
1.941703000E0,6.388714600E-1,7.043303375E0,6.946305084E0
1.951657000E0,7.102729797E-1,7.043902130E0,6.820117493E0
1.961612000E0,7.225474548E-1,6.979386292E0,6.855294342E0
1.971567000E0,7.005432129E-1,6.796766052E0,6.979835358E0
1.981522000E0,5.941145325E-1,6.866371307E0,7.099137268E0
1.991476000E0,5.779481506E-1,6.827302551E0,7.015760651E0
2.001431000E0,5.016069031E-1,6.795119476E0,7.082372131E0
2.011386000E0,3.983216858E-1,6.846462708E0,7.109465790E0
2.021340000E0,3.734733582E-1,6.816075897E0,7.028334503E0
2.031295000E0,4.071533203E-1,6.787784729E0,6.919510803E0
2.041250000E0,3.773652649E-1,6.830296326E0,6.999594269E0
2.051205000E0,4.149371338E-1,6.842720490E0,7.067403259E0
2.061159000E0,3.499722290E-1,6.752607880E0,7.069199524E0
2.071114000E0,3.614982605E-1,6.775809631E0,7.112609253E0
2.081069000E0,3.740721130E-1,6.943910065E0,7.124284973E0
2.091024000E0,3.320095825E-1,6.896159363E0,7.008425903E0
2.100978000E0,3.367996216E-1,6.828500061E0,6.958878937E0
2.110933000E0,3.402424622E-1,6.811136169E0,7.043153687E0
2.120888000E0,3.183879089E-1,6.670129395E0,7.104675751E0
2.130843000E0,3.330574036E-1,6.858587494E0,7.202422485E0
2.140797000E0,2.180964661E-1,7.204817505E0,7.234605560E0
2.150752000E0,1.335223389E-1,7.063661041E0,6.943161621E0
2.160707000E0,1.859133911E-1,6.838978271E0,6.748715973E0
2.170661000E0,4.174818420E-1,6.328539734E0,6.870712280E0
2.180616000E0,4.468208313E-1,6.237978058E0,7.322323151E0
2.190571000E0,4.376898193E-1,6.423143005E0,7.427554321E0
2.200526000E0,3.474275208E-1,6.808741150E0,7.430248718E0
2.210480000E0,1.657054138E-1,6.935228119E0,7.196884003E0
2.220435000E0,1.480421448E-1,6.952891388E0,7.094047852E0
2.230390000E0,2.155517578E-1,6.816674652E0,6.882388000E0
2.240345000E0,2.701881409E-1,6.832841034E0,6.876550140E0
2.250299000E0,2.287243652E-1,6.814279633E0,6.920858002E0
2.260254000E0,1.549278259E-1,6.864575043E0,7.000791779E0
2.270209000E0,1.429527283E-1,6.945107574E0,7.001091156E0
2.280164000E0,2.158511353E-1,6.962471466E0,7.047943726E0
2.290118000E0,2.418969727E-1,6.960974579E0,7.041656799E0
2.300073000E0,3.442840576E-1,6.904242554E0,7.075336761E0
2.310028000E0,3.761677551E-1,6.886130219E0,7.005282440E0
2.319983000E0,3.926335144E-1,6.890770569E0,6.962022400E0
2.329937000E0,4.382885742E-1,6.863676910E0,6.915768585E0
2.339891959E0,4.577481079E-1,6.815477142E0,6.978787537E0
2.349846958E0,4.734654236E-1,6.841373291E0,7.026238861E0
2.359800959E0,5.402265930E-1,6.885681152E0,7.047943726E0
2.369755958E0,5.429209900E-1,6.901248779E0,7.029831390E0
2.379710958E0,5.812413025E-1,6.839577026E0,7.067702637E0
2.389665958E0,7.235952759E-1,6.800358582E0,7.016209717E0
2.399619958E0,6.899153137E-1,6.900500336E0,6.948700104E0
2.409574958E0,7.325765991E-1,6.782545624E0,7.010521545E0
2.419529958E0,5.975573730E-1,6.945556641E0,7.000791779E0
2.429484958E0,3.508703613E-1,7.099436646E0,7.048692169E0
2.439438958E0,6.295907593E-1,6.843319244E0,7.099137268E0
2.449393958E0,7.824229431E-1,6.752458191E0,6.985074463E0
2.459348958E0,6.994953918E-1,6.825655975E0,7.052584076E0
2.469303958E0,6.321354675E-1,7.067552948E0,7.005581818E0
2.479257958E0,4.721182251E-1,7.100634155E0,6.840175781E0
2.489212958E0,5.050497437E-1,7.046895905E0,6.690187683E0
2.499167958E0,5.560935974E-1,7.088060303E0,6.652017059E0
2.509121958E0,5.227130127E-1,6.743177490E0,6.848408661E0
2.519076958E0,3.065625000E-1,6.612050171E0,7.010671234E0
2.529031958E0,2.950364685E-1,6.783892822E0,7.034172363E0
2.538986959E0,2.653981018E-1,6.933282166E0,6.957382050E0
2.548940958E0,2.299218750E-1,6.924151154E0,6.960675201E0
2.558895958E0,2.100132751E-1,6.798861694E0,7.144642639E0
2.568850958E0,1.420545959E-1,6.779851227E0,7.122189331E0
2.578805958E0,1.270857239E-1,6.818620605E0,7.038663025E0
2.588759958E0,2.302212524E-1,6.836882629E0,7.000492401E0
2.598714958E0,2.577639771E-1,6.838080139E0,7.005731506E0
2.608669959E0,3.207829285E-1,6.748566284E0,7.028035126E0
2.618624958E0,3.601510620E-1,6.845564575E0,7.024592285E0
2.628578959E0,3.418890381E-1,6.968608704E0,7.010970612E0
2.638533958E0,2.905458069E-1,7.047794037E0,6.915169830E0
2.648488958E0,1.216969299E-1,7.118896179E0,6.975644073E0
2.658443958E0,1.540296936E-1,7.038513336E0,6.997648315E0
2.668397958E0,2.799179077E-1,6.950646057E0,6.857988739E0
2.678352959E0,3.405418396E-1,6.923103333E0,6.784341888E0
2.688307958E0,3.701802063E-1,7.112010498E0,6.732549591E0
2.698261959E0,2.592608643E-1,7.340884552E0,6.704408112E0
2.708216958E0,4.251159668E-2,7.372319183E0,6.965614929E0
2.718171958E0,3.104544067E-1,6.022725677E0,7.592511292E0
2.728126958E0,6.620732117E-1,6.339616699E0,6.687343597E0
2.738080958E0,3.170407104E-1,7.127727814E0,6.464457092E0
2.748035959E0,1.784289551E-1,7.837701416E0,6.760242004E0
2.757990958E0,1.519340515E-1,7.549101563E0,6.985673218E0
2.767945958E0,3.580554199E-1,6.543792114E0,6.938970337E0
2.777899958E0,7.887098694E-1,6.693780212E0,6.774312744E0
2.787854958E0,8.002359009E-1,7.062912598E0,6.857389984E0
2.797809958E0,5.861810303E-1,7.046895905E0,6.918612671E0
2.807764958E0,5.090913391E-1,7.122638397E0,6.863377533E0
2.817718958E0,6.030958557E-1,7.049290924E0,7.147187347E0
2.827673958E0,7.571255493E-1,6.926246796E0,7.005731506E0
2.837628958E0,9.645941162E-1,6.626569977E0,6.857689362E0
2.847583958E0,1.148561554E0,6.755152588E0,6.923253021E0
2.857537958E0,1.074166260E0,7.263495483E0,6.831044769E0
2.867492958E0,9.080117798E-1,6.918912048E0,6.850653992E0
2.877447959E0,7.747888184E-1,6.726562042E0,7.109016724E0
2.887401958E0,6.279441833E-1,6.804849243E0,7.257807312E0
2.897356958E0,6.197113037E-1,6.888525238E0,6.949448547E0
2.907311958E0,6.969506836E-1,7.048841858E0,6.704408112E0
2.917266958E0,6.231541443E-1,6.940467224E0,6.899153137E0
2.927220958E0,4.391867065E-1,6.802753601E0,7.014712830E0
2.937175958E0,4.233197021E-1,6.730753326E0,6.944059753E0
2.947130959E0,4.834945679E-1,6.773564301E0,7.032825165E0
2.957085958E0,4.276606750E-1,6.942562866E0,7.098538513E0
2.967039958E0,3.841012573E-1,6.962770844E0,7.093149719E0
2.976994958E0,3.330574036E-1,6.826853485E0,6.965016174E0
2.986949958E0,4.799020386E-1,6.928492126E0,6.960525513E0
2.996904959E0,5.547463989E-1,6.996450806E0,6.814878387E0
3.006858958E0,6.300398254E-1,6.860084381E0,6.893614655E0
3.016813959E0,5.071453857E-1,7.072941742E0,6.793023834E0
3.026768958E0,5.698649597E-1,7.081174622E0,6.921905823E0
3.036723958E0,4.727169800E-1,6.993007965E0,6.846462708E0
3.046677958E0,7.249424744E-1,6.646179199E0,7.052284698E0
3.056632958E0,9.369017029E-1,6.569089508E0,7.097490692E0
3.066587958E0,9.090596008E-1,6.781048737E0,7.084767151E0
3.076541958E0,6.215075684E-1,6.886130219E0,7.032675476E0
3.086496959E0,3.381468201E-1,6.955136719E0,7.139104156E0
3.096451958E0,2.998265076E-1,6.830446014E0,7.158563690E0
3.106406958E0,3.905378723E-1,6.649472351E0,7.119345245E0
3.116360958E0,4.308041382E-1,6.720574493E0,7.003186798E0
3.126315958E0,4.616400146E-1,6.832242279E0,7.030729523E0
3.136270958E0,3.817062378E-1,6.804100800E0,7.105124817E0
3.146225958E0,3.296145630E-1,6.838379517E0,7.114255829E0
3.156179958E0,3.709286499E-1,6.850953369E0,7.136559448E0
3.166134958E0,3.818559265E-1,6.846762085E0,7.042105865E0
3.176089958E0,4.821473694E-1,6.824009399E0,7.003336487E0
3.186044958E0,4.905299377E-1,6.872508545E0,6.930737457E0
3.195998958E0,4.384382629E-1,6.906637573E0,6.886579285E0
3.205953958E0,5.051994324E-1,6.941365356E0,6.902146912E0
3.215908958E0,5.358856201E-1,6.950196991E0,6.945556641E0
3.225863958E0,5.155279541E-1,6.973398743E0,6.978637848E0
3.235817958E0,5.245092773E-1,6.936275940E0,6.993906097E0
3.245772958E0,5.301974487E-1,6.959477692E0,6.949448547E0
3.255727958E0,6.318360901E-1,6.697971497E0,6.948251038E0
3.265682959E0,6.144721985E-1,6.993756409E0,6.686595154E0
3.275636958E0,2.011816406E-1,7.499105530E0,6.633605347E0
3.285591959E0,6.530918884E-1,7.046446838E0,6.917265472E0
3.295546958E0,7.756869507E-1,7.070397034E0,6.766229553E0
3.305500958E0,7.453001404E-1,6.774612122E0,7.112908630E0
3.315455958E0,1.154549103E0,6.192173309E0,7.403005371E0
3.325410958E0,1.034049683E0,5.997727661E0,7.653733978E0
3.335366458E0,5.915698242E-1,6.022426300E0,7.671397247E0
3.345320459E0,5.920188904E-1,6.728507996E0,7.419920197E0
3.355275458E0,4.822970581E-1,7.002887421E0,7.259304199E0
3.365230458E0,1.945953369E-1,7.253166962E0,7.040010223E0
3.375185458E0,4.263134766E-1,7.409591675E0,6.590045929E0
3.385139458E0,6.682104492E-1,7.314539337E0,6.405928802E0
3.395094458E0,7.054829407E-1,7.211254120E0,6.371051331E0
3.405049458E0,8.053253174E-1,6.979236603E0,6.619534607E0
3.415004458E0,6.867718506E-1,6.969506836E0,6.797364807E0
3.424958458E0,6.271957397E-1,6.925648041E0,6.956932983E0
3.434913458E0,6.918612671E-1,6.845115509E0,7.124434662E0
3.444868458E0,6.162684631E-1,6.828949127E0,7.121740265E0
3.454823459E0,5.897735596E-1,6.816974030E0,6.997648315E0
3.464777458E0,6.322851562E-1,6.846313019E0,6.952142944E0
3.474732458E0,5.176235962E-1,6.795269165E0,6.990463257E0
3.484687458E0,5.096900940E-1,6.707102509E0,7.142097931E0
3.494642458E0,4.655319214E-1,6.778953094E0,7.109316101E0
3.504596458E0,3.516188049E-1,6.816824341E0,7.056925049E0
3.514551458E0,3.432362366E-1,6.835685120E0,7.050638123E0
3.524506459E0,3.007246399E-1,6.844367065E0,7.038812714E0
3.534461458E0,2.392025757E-1,6.865922241E0,7.038064270E0
3.544415459E0,2.987786865E-1,6.948999481E0,6.988966370E0
3.554370458E0,3.635939026E-1,6.980134735E0,6.935527496E0
3.564325458E0,4.598437500E-1,6.949598236E0,6.928192749E0
3.574279458E0,5.701643372E-1,6.957980804E0,6.884633331E0
3.584234458E0,5.611830139E-1,6.970554657E0,6.866071930E0
3.594189459E0,5.845344543E-1,6.979835358E0,6.890471191E0
3.604144458E0,5.221142578E-1,6.971003723E0,6.894213409E0
3.614098459E0,4.968168640E-1,6.940916290E0,6.937473450E0
3.624053458E0,4.751119995E-1,6.916367340E0,6.935078430E0
3.634008458E0,4.939727783E-1,6.940167847E0,6.903494110E0
3.643963458E0,4.725672913E-1,6.918163605E0,6.959028625E0
3.653917458E0,4.239184570E-1,6.926246796E0,6.963818665E0
3.663872459E0,4.050576782E-1,6.924600220E0,7.017706604E0
3.673827458E0,4.266128540E-1,6.896458740E0,6.976691895E0
3.683782458E0,4.787045288E-1,6.815626831E0,7.003635864E0
3.693736458E0,4.234693909E-1,6.723867645E0,7.033573608E0
3.703691458E0,3.785627747E-1,6.713239746E0,7.070397034E0
3.713646458E0,3.257226562E-1,6.739435272E0,7.076833649E0
3.723601458E0,2.701881409E-1,6.777755585E0,7.094047852E0
3.733555458E0,3.182382202E-1,6.835086365E0,7.051985321E0
