"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.827124972E-3,-2.896476746E-1,6.793772278E0,7.164700928E0
1.178312488E-2,-3.025209045E-1,6.810387726E0,7.165599060E0
2.173812501E-2,-3.336561584E-1,6.800508270E0,7.152725830E0
3.169312514E-2,-3.430865479E-1,6.810537415E0,7.092700653E0
4.164812481E-2,-3.576063538E-1,6.842570801E0,7.025490417E0
5.160412472E-2,-3.366499329E-1,6.856042786E0,7.008126526E0
6.155912485E-2,-3.257226562E-1,6.825206909E0,7.061116333E0
7.151412498E-2,-3.385958862E-1,6.793173523E0,7.127578125E0
8.146912511E-2,-3.698808289E-1,6.743177490E0,7.149881744E0
9.142512502E-2,-3.588038635E-1,6.774612122E0,7.133415985E0
1.013801252E-1,-3.348536682E-1,6.752458191E0,7.091203766E0
1.113351248E-1,-3.189866638E-1,6.706354065E0,7.061266022E0
1.212901250E-1,-3.394940186E-1,6.676266632E0,7.091952209E0
1.312461249E-1,-4.162843323E-1,6.667884064E0,7.150929565E0
1.412011250E-1,-4.382885742E-1,6.669081573E0,7.181765442E0
1.511561251E-1,-4.138893127E-1,6.720275116E0,7.217241669E0
1.611111248E-1,-3.656895447E-1,6.737639008E0,7.202422485E0
1.710671252E-1,-3.188369751E-1,6.741680603E0,7.157964935E0
1.810221248E-1,-2.661465454E-1,6.738986206E0,7.147337036E0
1.909771250E-1,-2.453398132E-1,6.700067139E0,7.185956726E0
2.009321251E-1,-2.312690735E-1,6.694229279E0,7.200775909E0
2.108881250E-1,-2.285746765E-1,6.715185699E0,7.207960968E0
2.208431251E-1,-2.433938599E-1,6.729106750E0,7.166497192E0
2.307981248E-1,-2.215393066E-1,6.719376984E0,7.123087463E0
2.407531249E-1,-2.300715637E-1,6.716383209E0,7.144792328E0
2.507091248E-1,-2.523751831E-1,6.701264648E0,7.178921356E0
2.606641250E-1,-2.567161560E-1,6.719826050E0,7.196434937E0
2.706191251E-1,-2.462379456E-1,6.718778229E0,7.207811279E0
2.805741248E-1,-2.815644836E-1,6.713239746E0,7.189549255E0
2.905301251E-1,-2.659968567E-1,6.697522430E0,7.168293457E0
3.004851248E-1,-2.487826538E-1,6.685996399E0,7.156318359E0
3.104401249E-1,-2.694396973E-1,6.706803131E0,7.143295441E0
3.203951251E-1,-2.538720703E-1,6.699468384E0,7.130871277E0
3.303511250E-1,-2.450404358E-1,6.724017334E0,7.179071045E0
3.403061251E-1,-2.405497742E-1,6.727011108E0,7.183412018E0
3.502611248E-1,-2.053729248E-1,6.731651459E0,7.192543030E0
3.602161249E-1,-1.609153748E-1,6.701564026E0,7.195686493E0
3.701721248E-1,-1.598675537E-1,6.689139862E0,7.143894196E0
3.801271250E-1,-1.428030396E-1,6.723867645E0,7.078180847E0
3.900821251E-1,-1.097218323E-1,6.784790955E0,7.068451080E0
4.000371248E-1,-6.795867920E-2,6.816674652E0,7.084617462E0
4.099931251E-1,-8.921447754E-2,6.828350372E0,7.132817230E0
4.199481248E-1,-1.492396545E-1,6.800358582E0,7.157815247E0
4.299031249E-1,-1.727407837E-1,6.789580994E0,7.130871277E0
4.398581251E-1,-1.787283325E-1,6.802753601E0,7.082072754E0
4.498141250E-1,-1.472937012E-1,6.804549866E0,7.040159912E0
4.597691251E-1,-1.425036621E-1,6.808741150E0,7.051685944E0
4.697241248E-1,-1.655557251E-1,6.794969788E0,7.091652832E0
4.796791249E-1,-1.862127686E-1,6.755451965E0,7.138954468E0
4.896351248E-1,-1.281335449E-1,6.713239746E0,7.165599060E0
4.995901249E-1,-1.197509766E-1,6.737938385E0,7.161108398E0
5.095451251E-1,-1.112187195E-1,6.754703522E0,7.134014740E0
