"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.393750007E-2,4.878355408E-1,5.867199097E0,7.845335541E0
2.389450010E-2,4.790039062E-1,5.884113922E0,7.814349976E0
3.385150002E-2,5.367837524E-1,5.905968475E0,7.804919586E0
4.380950006E-2,5.071453857E-1,5.962401123E0,7.802973633E0
5.376650009E-2,5.427713013E-1,5.971083069E0,7.829468536E0
6.372450001E-2,5.908213806E-1,5.960155792E0,7.835456085E0
7.368150004E-2,5.980064392E-1,5.942941589E0,7.792495422E0
8.363950008E-2,6.951544189E-1,5.905968475E0,7.788004761E0
9.359650000E-2,7.500901794E-1,5.850733337E0,7.814050598E0
1.035545000E-1,7.276368713E-1,5.818999329E0,7.861651611E0
1.135115001E-1,6.923103333E-1,5.833818512E0,7.879314880E0
1.234685001E-1,6.530918884E-1,5.839806061E0,7.869136047E0
1.334265000E-1,6.610253906E-1,5.845194855E0,7.864645386E0
1.433835000E-1,6.566844177E-1,5.875581665E0,7.878716125E0
1.533415001E-1,6.274951172E-1,5.884562988E0,7.890391846E0
1.632985000E-1,5.484594727E-1,5.899831238E0,7.880512390E0
1.732565000E-1,5.240602112E-1,5.901627502E0,7.851772156E0
1.832135001E-1,5.114863586E-1,5.936654663E0,7.805668030E0
1.931715000E-1,5.328918457E-1,5.932613068E0,7.782615967E0
2.031285000E-1,5.364843750E-1,5.930667114E0,7.790549469E0
2.130855001E-1,5.376818848E-1,5.942193146E0,7.779472504E0
2.230435001E-1,5.703140259E-1,5.967340851E0,7.774981842E0
2.330005000E-1,6.032455444E-1,5.981261902E0,7.777526550E0
2.429585001E-1,6.110293579E-1,5.987399139E0,7.773185577E0
2.529155001E-1,6.108796692E-1,5.958060150E0,7.781867523E0
2.628735000E-1,6.057902527E-1,5.945186920E0,7.803123322E0
2.728305000E-1,6.248007202E-1,5.936355286E0,7.828869781E0
2.827885001E-1,6.650669861E-1,5.930218048E0,7.817044373E0
2.927455001E-1,6.927593994E-1,5.937702484E0,7.813152466E0
3.027035000E-1,6.768923950E-1,5.927373962E0,7.783663788E0
3.126605001E-1,6.804849243E-1,5.911207581E0,7.773484955E0
3.226175001E-1,6.825805664E-1,5.947432251E0,7.799081726E0
3.325755000E-1,6.857240295E-1,5.942193146E0,7.806266785E0
3.425325000E-1,7.006929016E-1,5.942642212E0,7.796537018E0
3.524905001E-1,7.264393616E-1,5.941295013E0,7.792645111E0
3.624475000E-1,7.261399841E-1,5.921087036E0,7.798932037E0
3.724055000E-1,7.250921631E-1,5.916895752E0,7.806416473E0
3.823625001E-1,7.479945374E-1,5.920787659E0,7.808063049E0
3.923205001E-1,7.740403748E-1,5.929319916E0,7.801327057E0
4.022775000E-1,7.601193237E-1,5.907165985E0,7.798482971E0
4.122345001E-1,7.722441101E-1,5.903274078E0,7.833809509E0
4.221925001E-1,7.791297913E-1,5.915548553E0,7.844587097E0
4.321495000E-1,7.461982727E-1,5.911506958E0,7.852071533E0
4.421075000E-1,7.735913086E-1,5.911506958E0,7.855813751E0
4.520645001E-1,8.276289368E-1,5.912554779E0,7.846832428E0
4.620225000E-1,8.177494812E-1,5.895340576E0,7.828420715E0
4.719795000E-1,7.963439941E-1,5.889353027E0,7.797135773E0
4.819375001E-1,7.548802185E-1,5.880671082E0,7.798782349E0
4.918945001E-1,7.548802185E-1,5.907615051E0,7.808512115E0
5.018515000E-1,7.463479614E-1,5.922583923E0,7.819738770E0
5.118095001E-1,7.087760925E-1,5.923332367E0,7.792495422E0
5.217665001E-1,6.800358582E-1,5.926475830E0,7.798482971E0
5.317245000E-1,6.803352356E-1,5.926924896E0,7.813900909E0
5.416815000E-1,6.792874146E-1,5.951773224E0,7.804769897E0
5.516395001E-1,6.800358582E-1,5.946683807E0,7.819439392E0
5.615965001E-1,6.756948853E-1,5.937253418E0,7.823331299E0
5.715545000E-1,6.508465576E-1,5.898334351E0,7.794291687E0
5.815115001E-1,6.688092041E-1,5.905669098E0,7.785010986E0
5.914685001E-1,7.029382324E-1,5.934109955E0,7.797285461E0
6.014265000E-1,7.228468323E-1,5.915548553E0,7.825726318E0
6.113835000E-1,7.047344971E-1,5.932463379E0,7.819289703E0
