"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.589708379E-3,-2.734653006E0,4.628598315E0,-2.102388023E0,5.772545784E0
1.155970833E-2,-2.671621483E0,1.586379720E0,-1.233997561E0,3.343188888E0
2.152970835E-2,-1.389434241E0,1.689781004E0,-1.636664897E0,2.732134575E0
3.149970836E-2,-2.313548083E0,2.226195797E-1,-1.860934854E-1,2.331672146E0
4.146970838E-2,-1.639594060E0,3.543384911E0,-2.954231449E0,4.896052365E0
5.144070834E-2,-9.064814904E-1,6.076366864E0,-2.136231707E0,6.504416105E0
6.141070835E-2,-2.618642786E0,8.978187965E0,-3.850586219E0,1.011395884E1
7.138070837E-2,-3.091010687E0,9.489938618E0,-6.415585479E0,1.186478062E1
8.135070838E-2,-3.142302170E0,2.992086031E0,-2.747168094E0,5.135520838E0
9.132070834E-2,-5.396311710E0,8.514043003E-1,3.499616455E0,6.487864417E0
1.012907083E-1,-6.498629975E0,1.094122222E0,1.104313334E0,6.681975975E0
1.112607084E-1,-7.298764719E0,3.628949849E0,-1.544306372E0,8.296151252E0
1.212307084E-1,-4.233908043E0,9.545568443E0,-4.450727477E0,1.135133601E1
1.312007083E-1,-1.919168736E0,7.526164105E0,-5.750996211E0,9.664383694E0
1.411707083E-1,-2.497345805E0,6.035779586E-1,-2.831850979E0,3.823666093E0
1.511407084E-1,-4.214734438E-1,-1.584190814E0,4.969417021E0,5.232820074E0
1.611107084E-1,7.008719726E-1,-1.936310433E0,3.692257068E0,4.227680437E0
1.710807084E-1,2.445066142E0,-7.499931157E-3,3.493500268E0,4.264146903E0
1.810517084E-1,2.333401280E0,-1.414374223E-1,-3.632814274E0,4.319965929E0
1.910217084E-1,9.978841422E-1,-4.512141660E0,-2.571201986E0,5.288314928E0
2.009917084E-1,1.548933274E-1,-4.197547717E0,2.687546375E0,4.986612507E0
2.109617083E-1,3.380967533E-1,-1.385133175E0,2.052570915E0,2.499190006E0
2.209317083E-1,1.773878729E0,-6.075920722E-1,3.649957141E0,4.103413336E0
2.309017084E-1,3.029745023E0,2.008284688E-1,-1.285159528E-1,3.039112260E0
2.408717084E-1,1.144164155E-1,-4.130262637E-1,-1.034191185E0,1.119478994E0
2.508417083E-1,-5.526406704E-1,-3.475783497E0,8.904882592E-1,3.630351494E0
2.608117083E-1,1.210979923E-1,-1.521043224E0,-1.715374267E0,2.295810552E0
2.707817084E-1,-3.985873248E0,-1.375412764E0,-2.872905450E0,5.102208497E0
2.807517084E-1,-3.020402342E0,-7.315709950E0,3.529372936E0,8.665963056E0
2.907217084E-1,-3.091393679E0,-4.238294916E0,2.475294201E0,5.800598250E0
3.006917083E-1,-1.666714762E0,-3.690595289E0,8.322259008E0,9.255183773E0
3.106627084E-1,-1.024875109E0,-4.150637845E0,7.496874232E0,8.630254154E0
3.206327084E-1,-5.682981617E-1,-2.825633927E0,1.584963816E-1,2.886570802E0
3.306027083E-1,1.807748215E-1,-1.723063648E0,-3.593525078E0,3.989367162E0
3.405727083E-1,-2.099312972E0,-1.257448111E0,-1.199257498E0,2.725162244E0
3.505427084E-1,-9.453548764E-1,-2.824957697E0,-3.887503785E-1,3.004198510E0
3.605127084E-1,6.227176496E-1,-3.183770916E0,-2.687432939E-1,3.255210819E0
3.704827084E-1,1.271475436E0,3.078500569E-2,7.046608222E-1,1.454009757E0
3.804527083E-1,2.732797977E0,1.497012922E0,3.175564349E-1,3.132103855E0
3.904227084E-1,2.480790583E0,-1.571649706E-1,6.142061502E-1,2.560521810E0
4.003927084E-1,3.397181131E0,1.765758555E0,1.012372885E0,3.960257791E0
4.103627084E-1,2.926823795E0,2.642769274E0,-5.689083552E-1,3.984241920E0
4.203327083E-1,2.678607444E0,9.202532181E-1,-1.676771534E0,3.291407997E0
4.303027084E-1,2.956956251E0,9.955299801E-1,-1.642592220E0,3.526014664E0
4.402737084E-1,2.212643413E0,3.422416252E0,-3.035556863E0,5.081666001E0
4.502437084E-1,5.987688796E-1,4.292061819E0,-2.518773512E0,5.012438411E0
4.602137083E-1,-3.925007095E-1,3.871878271E0,-1.227224731E0,4.080634594E0
4.701837084E-1,-5.680332463E-1,3.533347288E0,-1.032997769E0,3.724820696E0
