"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.942041663E-3,3.274782097E-1,1.797235286E0,-4.777748215E-1,1.888270487E0
1.891204168E-2,4.905809547E-1,7.179603142E-1,-1.709054012E0,1.917551121E0
2.888204169E-2,4.232819145E-1,-1.104377361E0,-7.100700814E-1,1.379498625E0
3.885204170E-2,-9.859493172E-1,-2.188416060E0,9.455357015E-2,2.402124328E0
4.882204166E-2,-1.047279812E0,5.989756152E-1,6.490345055E-1,1.369968095E0
5.879104167E-2,-7.763054399E-1,1.876394015E0,3.124676031E-1,2.054541466E0
6.876104168E-2,2.384390390E-2,-2.156400508E-1,-6.355490720E-1,6.715592202E-1
7.873104169E-2,-4.113271359E-1,-1.751414165E0,1.917454040E-1,1.809256171E0
8.870104171E-2,-1.278865001E0,-1.818561544E0,1.046893677E0,2.457366100E0
9.867104166E-2,-1.402237304E0,2.774740639E-1,8.456406999E-1,1.660833979E0
1.086400417E-1,-1.081454741E0,1.180932325E0,-1.413196009E0,2.135712638E0
1.186100417E-1,-3.150981923E-1,-3.717250407E-1,-2.423872617E0,2.472372310E0
1.285800417E-1,-1.363827968E0,-2.519341861E0,9.431172931E-1,3.016053774E0
1.385500417E-1,-2.144790422E0,-1.360021723E0,3.827037143E0,4.593038029E0
1.485200417E-1,-1.326564247E0,6.602342623E-1,3.560802305E0,3.856811512E0
1.584900417E-1,-6.924633110E-1,4.843324739E-1,6.048278010E-1,1.039182396E0
1.684590417E-1,1.536987595E-1,-9.068125159E-1,-9.518466014E-1,1.323610290E0
1.784290417E-1,-1.786514051E-1,-1.971910329E0,-1.526883423E-2,1.980045405E0
1.883990417E-1,-6.353784064E-1,8.924713424E-1,8.154889476E-1,1.365735348E0
1.983690417E-1,-5.354296835E-1,2.344764467E0,-6.266899556E-1,2.485426654E0
2.083390417E-1,2.688463145E-1,1.676560450E-1,-1.635259811E0,1.665671498E0
2.183090417E-1,-1.035613246E-1,-7.516437846E-1,-2.120228462E0,2.251901876E0
2.282780417E-1,-7.523300285E-1,7.995950460E-2,-2.123914547E0,2.254641212E0
2.382480417E-1,-3.667741666E-1,1.642399262E0,-1.139103683E0,2.032130858E0
2.482180417E-1,-4.791968278E-1,3.484709564E-1,-2.951849878E-2,5.932393691E-1
2.581880417E-1,-3.135712285E-1,-1.807050715E0,1.024454402E0,2.100777480E0
2.681580417E-1,-9.482264440E-1,-1.965513767E0,6.927102828E-1,2.289590639E0
2.781280417E-1,-1.229214100E0,-5.425552467E-1,5.269124830E-1,1.443249896E0
2.880970417E-1,-4.007524464E-1,1.006761020E0,1.504983847E0,1.854493638E0
2.980670417E-1,2.971500177E-3,-1.253198355E0,1.907157678E0,2.282052882E0
3.080370417E-1,-1.604684830E-1,-1.857356358E0,1.488403482E0,2.385553960E0
3.180070417E-1,-9.725866753E-1,-9.256066364E-1,5.517403454E-1,1.451581860E0
