Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.548239313,45.08459333,9.201383333,62.63544238,0.007206111215,156.9100037,1.899999976,9.199999809
1.048239313,45.08459167,9.201388333,62.53545877,0.3808944523,125.5599976,1.899999976,8.100000381
1.715239313,45.08459167,9.201388333,62.53545877,0.5054572225,148.2599945,1.700000048,8.100000381
2.215239313,45.08459167,9.201388333,62.53545877,0.5420024991,148.0099945,1.600000024,8.5
2.715239313,45.08457833,9.201396667,61.93551793,0.3947919309,144.25,1.600000024,8.899999619
3.215239313,45.084575,9.201393333,61.83552041,0.2702291608,154.6799927,1.5,9.5
4.215239313,45.084575,9.201393333,61.83552041,0.1961091608,160.9299927,1.399999976,9.899999619
5.215239313,45.084575,9.201393333,61.83552041,0.09522361308,154.1600037,1.399999976,10.39999962
6.215239313,45.084575,9.201393333,61.83552041,0.076178886,149.1100006,1.299999952,8.100000381
7.215239313,45.08456,9.201395,62.13556946,0.04220722243,114.4300003,1.299999952,7.400000095
8.215239313,45.08455833,9.201396667,62.33557828,0.01544166636,94.48000336,1.299999952,6.900000095
9.215239313,45.08455667,9.2014,62.63559088,0.03757472336,62.54999924,1.200000048,6.900000095
10.21523931,45.084555,9.201403333,62.83560348,0.02161833271,178.2899933,1.200000048,6.900000095
11.21523931,45.08455,9.201403333,63.23561856,0.6799480319,194.4700012,1.200000048,6.800000191
12.21523931,45.08453833,9.201406667,63.53566134,1.447913647,174.9700012,1.299999952,7.0
13.21523931,45.08452167,9.201405,63.93570784,1.695495009,189.1000061,1.399999976,7.0
14.21523931,45.08449833,9.201405,64.63577825,2.063521385,189.3200073,1.5,7.0
15.21523931,45.08447667,9.201403333,64.13583984,2.623539209,180.6699982,1.5,7.199999809
16.21523931,45.08445,9.201401667,63.93591652,3.026051998,188.1000061,1.5,7.099999905
17.21523931,45.08441833,9.201398333,64.0360045,3.263338804,184.4400024,1.5,7.099999905
18.21523931,45.08439,9.201395,64.13608242,3.10068655,187.1300049,1.799999952,7.599999905
19.21523931,45.08436167,9.20139,64.33615656,2.120655537,182.9600067,1.899999976,8.100000381
20.21523931,45.08433,9.201386667,64.33624454,2.465519428,187.0700073,2.0,8.5
21.21523931,45.08429667,9.201376667,64.3363224,2.737807512,190.2100067,2.099999905,9.0
22.21523931,45.084265,9.201371667,64.23640659,2.938034534,180.4199982,2.099999905,9.199999809
23.21523931,45.084235,9.20137,64.13649333,3.080097675,184.9900055,2.099999905,9.0
24.21523931,45.084205,9.201363333,63.9365687,3.180468559,189.7400055,2.099999905,8.699999809
25.21523931,45.08418333,9.201351667,63.73660758,3.247897148,187.9100037,2.099999905,8.800000191
26.21523931,45.08415167,9.201348333,63.83669555,3.28238368,188.3500061,2.099999905,8.699999809
27.21523931,45.084125,9.201345,63.43676844,3.31738472,185.3800049,2.099999905,8.5
28.21523931,45.08409167,9.20134,63.23685766,3.36473918,188.1999969,2.099999905,8.5
29.21523931,45.08406167,9.20134,63.13694818,3.384298563,189.9100037,2.099999905,8.5
