Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.005876144,0.09195000678,3.507000208,9.150000572
0.00840015,0.07005000114,3.517050266,9.160050392
0.01092415,0.05295000225,3.508950233,9.154950142
0.013448083,0.0390000008,3.526050091,9.154950142
0.015972083,0.01305000018,3.535950184,9.162000656
0.018496083,0.004950000439,3.550050259,9.141000748
0.021020083,-0.01305000018,3.544950247,9.138000488
0.023543873,-0.007950000465,3.550050259,9.073950768
0.026067871,-0.003000000026,3.555000067,9.094950676
0.028591871,0.03405000269,3.535950184,9.352050781
0.031115871,0.05100000277,3.556950092,9.082950592
0.033639871,0.118050009,3.598050117,9.093000412
0.036163816,0.1609500051,3.592950106,9.115050316
0.038687814,0.1489500105,3.592950106,9.091050148
0.041211814,0.2110500038,3.598050117,9.141000748
0.043735814,0.2380500138,3.607950211,9.12405014
0.046259823,0.2500500083,3.624000072,9.11700058
0.048783823,0.2500500083,3.619050264,9.129000664
0.051307823,0.2710500062,3.652950287,9.109950066
0.053831594,0.2710500062,3.64800024,9.141000748
0.056355602,0.2260500044,3.64800024,9.145950317
0.058879602,0.2110500038,3.64800024,9.100049973
0.061403602,0.1830000132,3.646050215,9.094950676
0.063927527,0.1590000093,3.636000156,9.133950233
0.06645151,0.1350000054,3.634050131,9.126000404
0.06897551,0.1230000034,3.646050215,9.126000404
0.07149951,0.1279500127,3.622050285,9.109950066
0.07402351,0.1039500013,3.634050131,9.094950676
0.076547296,0.106050007,3.628950119,9.130949974
0.079071294,0.09195000678,3.643050194,9.130949974
0.081595294,0.09405000508,3.651000261,9.150000572
0.084119294,0.09900000691,3.651000261,9.162000656
0.086643219,0.09405000508,3.670050144,9.157950401
0.089167217,0.09900000691,3.687000275,9.138000488
0.091691217,0.04605000094,3.667050123,9.17895031
0.094215217,0.0390000008,3.682050228,9.169950485
0.096739227,0.03405000269,3.696000099,9.154950142
0.099263227,0.01005000062,3.694050074,9.142950058
0.101787227,0.003000000026,3.706050158,9.145950317
0.104310998,-0.01005000062,3.709950209,9.138000488
0.10683501,0.001050000079,3.721950293,9.145950317
0.10935901,-0.007950000465,3.736950159,9.153000832
0.111882935,-0.03405000269,3.733950138,9.129000664
0.114406933,-0.0580500029,3.757950068,9.093000412
0.116930947,-0.09900000691,3.751050234,9.103050232
0.119454947,-0.1609500051,3.775050163,9.093000412
0.121978947,-0.184950009,3.789000273,9.103050232
0.124502947,-0.2140500098,3.784950256,9.115050316
0.127026718,-0.2209500074,3.801000118,9.094950676
0.129550716,-0.2230500132,3.813000202,9.115050316
0.132074716,-0.1920000017,3.813000202,9.11700058
0.134598716,-0.1710000038,3.828000069,9.112050056
0.137122716,-0.1750500053,3.832950115,9.109950066
0.139646651,-0.1489500105,3.816000223,9.138000488
0.142170649,-0.1369500011,3.837000132,9.157950401
0.144694649,-0.09900000691,3.817950249,9.145950317
0.147218649,-0.09405000508,3.816000223,9.126000404
0.149742435,-0.04395000264,3.796950102,9.129000664
0.152266433,-0.03195000067,3.805950165,9.138000488
0.154790433,-0.02505000122,3.801000118,9.150000572
0.157314433,-0.07005000114,3.801000118,9.061950684
0.159838419,-0.01695000008,3.781950235,9.253050804
0.162362344,-0.03195000067,3.787050247,9.100049973
0.164886342,-0.07304999977,3.775050163,9.058950424
0.167410342,-0.6450000405,3.979050159,8.296050072
0.169934322,0.5010000467,3.655050278,10.38105011
0.172458322,-0.324000001,3.75600028,8.899050713
0.174982093,-0.1680000126,3.877950191,9.109950066
0.177506091,0.1369500011,3.784950256,9.169950485
0.180030076,-0.2209500074,3.897000074,8.772000313
0.182554076,-0.0889500007,3.781950235,8.884950638
0.185078076,0.06495000422,3.721950293,9.5020504
0.187602076,-0.1369500011,3.732000113,9.208050728
0.190126001,-0.07995000482,3.853950262,8.913000107
0.192649999,-0.04605000094,3.772950172,9.076050758
0.195173999,-0.08400000632,3.787050247,9.040050507
0.197697999,-0.02205000073,3.724950075,9.093000412
0.200221756,-0.118050009,3.760950089,9.198000908
0.202745754,-0.1039500013,3.796950102,9.112050056
0.205269754,-0.1440000087,3.768000126,9.088050842
0.207793754,-0.1540500075,3.744000196,9.181950569
0.210317754,-0.1489500105,3.757950068,9.172050476
0.21284168,-0.1680000126,3.778050184,9.148050308
0.215365678,-0.1540500075,3.769950151,9.118950844
0.217889678,-0.1750500053,3.775050163,9.150000572
0.220413683,-0.1830000132,3.7660501,9.166950226
0.222937683,-0.1469999999,3.769950151,9.177000046
0.225461454,-0.1920000017,3.772950172,9.150000572
0.227985452,-0.2500500083,3.787050247,9.12405014
0.230509471,-0.5920500159,3.952050209,8.260050774
0.233033471,-0.2260500044,3.700950146,10.41195011
0.235557471,-0.2209500074,3.760950089,8.875050545
0.238081471,-0.2639999986,3.720000267,9.10695076
0.24060541,-0.1300500035,3.849000216,9.17895031
0.243129408,-0.3690000176,3.828000069,8.533050537
0.245653408,0.01695000008,3.600000143,9.852000237
0.248177408,-0.1039500013,3.720000267,8.845950127
0.250701194,-0.1609500051,3.742050171,8.964000702
0.253225192,-0.01695000008,3.775050163,9.225000381
0.255749192,-0.1609500051,3.69900012,8.808000565
0.258273192,-0.001050000079,3.682050228,9.162000656
0.260797201,-0.0889500007,3.708000183,9.18900013
0.263321126,-0.1159500033,3.742050171,9.045000076
0.265845201,-0.03195000067,3.727050066,9.105000496
0.268369126,-0.08400000632,3.67200017,9.202950478
0.270893124,-0.02895000204,3.67200017,9.214950562
0.273417124,-0.1200000048,3.720000267,9.115050316
0.275940896,-0.08700000495,3.706050158,9.273000717
0.278464894,-0.106050007,3.691050291,9.12195015
0.280988894,-0.2110500038,3.667050123,9.202950478
0.283512894,-0.08700000495,3.679050207,9.270000458
0.286036894,-0.1230000034,3.691050291,9.153000832
0.288560894,-0.1990500093,3.706050158,9.105000496
0.291084824,-0.0390000008,3.67200017,9.250950813
0.293608822,-0.08205000311,3.720000267,9.076050758
0.296132822,-0.09600000083,3.724950075,9.172050476
0.298656822,-0.01005000062,3.706050158,9.214950562
0.301180593,-0.07500000298,3.708000183,9.085950851
0.303704591,-0.02505000122,3.71505022,9.274950027
0.306228591,-0.03705000132,3.763050079,9.145950317
0.308752591,-0.1350000054,3.751050234,8.98500061
0.311276591,-0.05595000088,3.706050158,9.361050606
0.313800516,-0.04905000329,3.679050207,9.18900013
0.316324514,-0.06495000422,3.724950075,9.094950676
0.318848514,-0.1159500033,3.708000183,9.201000214
0.321372514,-0.1750500053,3.700950146,9.214950562
0.323896514,-0.1300500035,3.651000261,9.10695076
0.326420285,-0.1440000087,3.655050278,9.378000259
0.328944283,-0.1590000093,3.676950216,9.141000748
0.331468283,-0.1249500066,3.676950216,9.229050636
0.333992283,-0.1609500051,3.679050207,9.238950729
0.336516283,-0.1469999999,3.664950132,9.277050018
0.339040208,-0.1200000048,3.664950132,9.316050529
0.341564215,-0.1279500127,3.675000191,9.18900013
0.344088215,-0.1249500066,3.687000275,9.222000122
0.346612215,-0.07005000114,3.652950287,9.325050354
0.349135987,-0.02895000204,3.667050123,9.157950401
0.351660215,-0.02505000122,3.67200017,9.261000633
0.354184217,0.05100000277,3.676950216,9.232050896
0.356707987,0.04605000094,3.634050131,9.070950508
0.359231985,0.0580500029,3.615000248,9.196050644
0.36175591,-0.1080000028,3.7660501,8.3770504
0.364279908,-0.2980500162,3.652950287,9.748950005
0.366803908,-0.01005000062,3.615000248,8.7289505
0.369327908,-0.2260500044,3.760950089,9.361050606
0.371851923,-0.2760000229,3.754050255,8.655000687
0.374375923,-0.2980500162,3.660000086,9.439949989
0.376899694,-0.228000015,3.71505022,8.521050453
0.379423923,-0.4410000145,3.600000143,9.343950272
0.381947689,-0.3529500067,3.67200017,9.016050339
0.384471687,-0.4480500221,3.835050106,8.758049965
0.386995612,-1.080000043,4.144050121,8.848950386
0.38951961,-1.26000011,3.897000074,8.374950409
0.39204361,-1.051950097,3.639000177,9.592950821
0.39456761,-0.6139500141,3.603000164,9.322950363
0.39709161,-0.5230500102,4.096050262,8.530050278
0.399615381,-0.616050005,4.101000309,8.467950821
0.402139595,-0.4510500133,3.59100008,9.387000084
0.404663597,-0.6810000539,3.466050148,9.694050789
0.407187366,-0.697050035,3.679050207,9.330000877
0.409711364,-0.7690500617,3.973950148,8.755050659
0.412235289,-0.9130500555,3.781950235,9.12405014
0.414759287,-0.83100003,3.547950268,9.586050034
0.417283364,-0.7330500484,3.598050117,9.565050125
0.419807289,-0.6810000539,3.883050203,9.058950424
0.422331278,-0.6420000196,3.994950294,8.787000656
0.424855278,-0.6499500275,3.808950186,9.12405014
0.42737905,-0.514950037,3.706050158,9.352050781
0.429903278,-0.5629500151,3.841950178,9.103050232
0.43242703,-0.7140000463,4.033950329,8.848950386
0.434951028,-0.7450500131,3.993000269,8.857950211
0.437475028,-0.7930500507,3.835050106,9.157950401
0.439999028,-0.721050024,3.781950235,9.258000374
0.442522944,-0.6930000186,3.913950205,9.032999992
0.445046942,-0.6610500216,3.964050293,8.949000359
0.447570942,-0.5800500512,3.873000145,9.105000496
0.450094713,-0.49605003,3.768000126,9.280050278
0.452618927,-0.4170000255,3.792000294,9.29595089
0.455142698,-0.3670500219,3.876000166,9.076050758
0.457666696,-0.3409500122,3.895050287,9.05505085
0.460190696,-0.3019500077,3.817950249,9.214950562
0.462714617,-0.295050025,3.789000273,9.286950111
