"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.700041614E-3,3.899923856E0,-3.462461201E0,3.995311239E0,6.569669363E0
1.967004163E-2,3.352596404E0,-2.140472985E0,4.325340954E0,5.876231923E0
2.964004164E-2,-1.360050520E0,-1.702537582E0,5.503844930E0,5.919516927E0
3.961004165E-2,1.560593499E0,-3.113917739E0,4.570849167E0,5.746703217E0
4.958004167E-2,1.566610576E0,-4.245234684E0,3.718660755E0,5.857023479E0
5.955004162E-2,4.188357283E-1,-2.288489986E0,-4.755774379E-2,2.326987650E0
6.951904163E-2,1.335396905E0,-5.172491405E0,-4.926496119E0,7.266933070E0
7.948904164E-2,-8.317861609E-1,-5.901809936E0,-4.301567345E0,7.350286413E0
8.945904166E-2,-4.186617371E-1,-3.322706315E0,-2.601458403E0,4.240665128E0
9.942904167E-2,1.371710307E0,-1.738916034E0,3.979289868E0,4.554137239E0
1.093990416E-1,-5.481827532E-1,9.767063311E-1,8.366704863E0,8.441339340E0
1.193690416E-1,-9.881541561E-1,3.583824839E0,4.700466151E0,5.992881707E0
1.293380416E-1,3.895351479E-1,2.587325976E0,1.529592438E0,3.030783127E0
1.393080417E-1,1.917283009E-1,-2.733454911E0,-5.509515560E-1,2.795010396E0
1.492780416E-1,1.983162564E0,-1.743273964E0,-2.371334800E0,3.548966977E0
1.592480416E-1,1.841767242E0,-5.899995545E-1,-6.698832207E0,6.972414143E0
1.692180416E-1,2.836784568E0,-1.377244696E0,-6.282774162E0,7.029751120E0
1.791880417E-1,2.191798820E0,1.417912958E0,-4.293787624E0,5.025044417E0
1.891570417E-1,1.227627129E-1,3.464348390E0,-2.668960415E0,4.374943445E0
1.991270416E-1,1.589942867E0,1.548903160E0,1.422804739E0,2.636549382E0
2.090970416E-1,4.437497275E-1,8.746060520E-2,8.373212814E-2,4.599720072E-1
2.190670416E-1,-4.758578850E-1,1.780643812E-1,-1.878187063E0,1.945696352E0
2.290370417E-1,4.297304432E-1,3.618754644E0,-1.462450030E0,3.926679706E0
2.390070416E-1,1.102886760E0,5.891463872E0,-1.359815024E0,6.146120944E0
2.489760416E-1,3.090494305E-1,6.784682781E0,-4.720160158E0,8.270873225E0
2.589460416E-1,1.496192704E0,3.250759542E0,-2.957037528E0,4.642208650E0
2.689160416E-1,-2.777019592E-1,-3.439287808E0,3.258360922E-1,3.465831525E0
2.788860417E-1,4.663132556E-1,-6.012753836E0,4.979108781E-1,6.051328118E0
2.888560416E-1,2.098765234E0,-4.184642035E0,3.111041493E0,5.620909503E0
2.988260416E-1,-8.383127499E-1,-1.182882956E-1,1.525236847E0,1.744450581E0
3.087950416E-1,-5.890933822E-1,5.240599773E0,-1.064304346E-1,5.274679557E0
3.187650417E-1,-4.007558817E-1,7.722649262E0,-4.631509936E0,9.013922631E0
3.287350417E-1,-1.365707555E0,9.781688367E0,-7.661732385E0,1.249994910E1
3.387050416E-1,-1.704741983E0,5.601942497E0,-5.341043243E0,7.925569248E0
3.486750416E-1,-2.587375677E0,9.833788812E-1,-3.836099158E0,4.730454911E0
3.586450416E-1,-1.018184140E0,-5.039978296E-2,-3.630222203E0,3.770643490E0
3.686144583E-1,-4.887517410E0,4.086679246E0,-1.841273591E0,6.631671141E0
3.785844583E-1,-8.223053977E0,9.212030983E0,-2.557806015E-2,1.234831105E1
3.885544583E-1,-7.722582604E0,1.295963078E1,-4.864295778E0,1.585092065E1
3.985244583E-1,-7.386439040E0,1.226701054E1,-3.732795230E0,1.479772920E1
4.084944583E-1,-8.530483035E0,8.411903840E0,9.668195665E-1,1.201931808E1
4.184644583E-1,-5.825654629E0,4.463572348E0,8.940135455E-1,7.393307121E0
4.284334583E-1,-4.851682749E0,5.159466147E-2,5.186223006E-1,4.879595946E0
4.384034583E-1,-1.428709257E0,-4.343960535E0,9.308825791E-1,4.666663224E0
4.483734583E-1,-4.806427346E-1,-3.388816981E0,1.007461224E0,3.567923218E0
4.583434583E-1,-2.777560459E-1,-3.313450465E-1,-5.751186830E-1,7.195133497E-1
4.683134583E-1,1.262275573E0,4.125316477E0,3.651949872E0,5.652283921E0
4.782834583E-1,-2.248517397E0,3.993642736E0,4.878719689E0,6.693797023E0
4.882524583E-1,-1.758231580E0,1.758882522E0,3.039914208E0,3.927610521E0
4.982224583E-1,-1.751846567E0,-6.684911156E-1,8.811069864E-1,2.071761639E0
5.081924583E-1,-3.510771189E0,-4.334584525E0,9.741683471E-1,5.662432455E0
5.181624583E-1,-2.836375847E0,-3.523197691E0,-8.122776568E-1,4.595404760E0
5.281324583E-1,-1.274015905E0,-6.861046833E0,-2.958098212E0,7.579407972E0
5.381024583E-1,-1.459437106E0,-5.016465472E0,4.499818361E-1,5.243793107E0
5.480714583E-1,2.456333435E-1,2.657898068E0,2.583334959E-1,2.681696119E0
5.580414583E-1,1.691457839E0,2.656818964E0,-4.338505375E-1,3.179299124E0
