"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.105624980E-3,-1.338311742E0,-5.981733772E-1,-3.579840839E-2,1.466346219E0
1.907562499E-2,-1.502525385E0,3.057304412E-2,3.769910431E-1,1.549399719E0
2.904562501E-2,-1.165850309E0,1.106760979E-1,8.982305574E-1,1.475897786E0
3.901662503E-2,-1.118155740E0,-8.730828524E-2,1.022111422E0,1.517434267E0
4.898662498E-2,-4.974499347E-1,-3.177032000E-1,7.317690986E-1,9.401477408E-1
5.895662500E-2,-2.606280529E-1,-7.308171719E-2,-2.946178079E-1,4.000844562E-1
6.892762502E-2,-4.002780911E-1,-3.902209532E-1,-9.991722107E-3,5.591017591E-1
7.889762498E-2,-1.693879171E-1,-1.095503334E0,8.641015291E-3,1.108555136E0
8.886762499E-2,-9.314671179E-2,-8.215001777E-1,-4.072094536E-1,9.216064187E-1
9.883862501E-2,-2.468040108E-1,-6.307113782E-1,-1.803561974E-1,7.008833143E-1
1.088086250E-1,-3.348432163E-1,-2.120466444E-1,2.085117102E-1,4.478402530E-1
1.187786250E-1,-1.045790051E-1,8.240878630E-1,1.762350798E-3,8.306989106E-1
1.287496250E-1,1.195222591E-1,1.122249668E0,-6.636104447E-1,1.309239745E0
1.387196250E-1,2.025796733E-1,1.006394399E0,-1.036372197E0,1.458744508E0
1.486896250E-1,3.155877870E-1,1.105008568E0,-1.384889054E0,1.799599199E0
1.586606250E-1,2.163123344E-1,9.862042558E-1,-1.206755383E0,1.573419338E0
1.686306250E-1,1.539936967E-1,1.454235277E0,-1.111056928E0,1.836562495E0
1.786006250E-1,-1.654499270E-1,1.003773677E0,-3.809133554E-1,1.086291976E0
1.885716250E-1,-4.754222308E-1,5.060645279E-1,-3.742861211E-2,6.953621395E-1
1.985416250E-1,-5.029108687E-1,4.521286413E-1,7.605999649E-2,6.805327128E-1
2.085116250E-1,-4.366796397E-1,6.682379311E-1,-1.832704496E-1,8.190354681E-1
2.184826250E-1,-3.037022979E-1,3.457771441E-1,-2.128912747E-2,4.607061386E-1
2.284526250E-1,-2.528987282E-1,4.657894912E-1,-6.984849930E-2,5.345993170E-1
2.384226250E-1,-2.049882877E-1,2.982027358E-1,-3.130727899E-1,4.784972743E-1
2.483936250E-1,3.852032382E-2,2.368096027E-1,3.095708925E-1,3.916589597E-1
2.583636250E-1,-1.904900433E-1,-5.299565434E-2,9.223035443E-1,9.432596799E-1
2.683336250E-1,-4.362817733E-1,2.575929460E-1,7.755208898E-1,9.263522883E-1
2.783046250E-1,-3.056415635E-1,-4.167564949E-1,8.249479884E-1,9.734690159E-1
2.882746250E-1,-5.211233009E-1,-6.131004417E-1,2.264392734E-1,8.359045346E-1
2.982446250E-1,-2.503242357E-1,-7.586516726E-1,3.828762656E-1,8.858943606E-1
3.082156250E-1,-5.394568071E-3,-1.021401570E0,-1.295579267E-1,1.029599692E0
3.181856250E-1,-1.757260796E-1,-5.385060498E-1,-3.685921025E-1,6.758169566E-1
3.281556250E-1,1.817027380E-1,-1.104752168E0,4.951346201E-1,1.224194237E0
3.381266250E-1,-2.211905568E-1,-5.412551183E-1,6.849451804E-1,9.005732983E-1
3.480966250E-1,-2.681195056E-1,2.322250932E-1,1.362625780E0,1.408036072E0
