Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.019828077,45.0807828,9.1998578,63.14346617,,,53.10499954,13.49742222
0.560167627,45.08066167,9.200673333,64.14568952,0.01853,56.24000168,2.0,8.800000191
1.060167627,45.08067333,9.200676667,64.24566191,0.2161833346,56.06000137,1.799999952,8.699999809
1.733167627,45.08068,9.200681667,64.34565319,0.2233894467,44.95999908,1.700000048,9.199999809
2.233167627,45.080685,9.200685,64.14564569,0.2480961084,44.29999924,1.5,9.699999809
2.733167627,45.08069,9.200686667,63.9456344,0.2311102748,40.81999969,1.5,10.5
3.233167627,45.08069333,9.200685,63.74562055,0.1714024991,40.24000168,1.399999976,11.30000019
4.233167627,45.08069333,9.200678333,63.54560538,0.05404583365,26.47999954,1.399999976,12.0
5.233167627,45.08069333,9.200678333,63.54560538,0.02573611028,34.52999878,1.399999976,11.5
6.233167627,45.08069333,9.200671667,63.2455902,0.319642514,279.6600037,1.299999952,9.600000381
7.233167627,45.08069333,9.200658333,63.54555985,0.7545827627,278.3500061,1.299999952,9.5
8.233167627,45.08069833,9.200638333,63.74549924,1.479826331,291.3900146,1.399999976,9.399999619
9.233167627,45.08070167,9.200608333,64.24542089,1.673361897,291.480011,1.5,9.100000381
10.23316763,45.08070833,9.200583333,64.24534387,1.95697391,289.0299988,1.5,8.600000381
11.23316763,45.08071167,9.200565,64.24529208,1.968812466,294.7399902,1.5,8.800000191
12.23316763,45.08071667,9.200533333,64.54520491,2.1191113,282.8399963,1.5,8.5
13.23316763,45.08071833,9.200505,64.74513539,2.101096153,279.980011,1.5,8.199999809
14.23316763,45.08072,9.200478333,64.64506965,2.112934828,279.1600037,1.5,8.199999809
15.23316763,45.08072167,9.200453333,64.54500772,2.206614256,281.7900085,1.5,8.199999809
16.23316763,45.080725,9.200425,64.44493316,2.247792006,283.480011,1.5,7.900000095
17.23316763,45.08073,9.200398333,64.24485738,2.142788649,282.5400085,1.5,7.599999905
18.23316763,45.08072833,9.200373333,64.2448055,2.033152819,278.1900024,1.5,7.5
19.23316763,45.08073,9.200343333,63.94473218,1.914251924,283.0499878,1.5,7.400000095
20.23316763,45.080735,9.200313333,63.84464881,2.13764143,283.4500122,1.5,7.300000191
21.23316763,45.08073667,9.200286667,63.84458307,2.166980505,280.75,1.5,7.400000095
22.23316763,45.08073833,9.20026,63.84451734,2.186025381,278.0100098,1.5,7.400000095
23.23316763,45.08074167,9.200233333,63.94444659,2.204555273,282.5299988,1.5,7.400000095
24.23316763,45.08074833,9.200203333,63.94435819,2.211761475,275.3299866,1.5,7.400000095
25.23316763,45.08075,9.20018,63.94430005,2.171612978,279.9100037,1.600000024,7.5
26.23316763,45.08075167,9.20016,63.74424949,2.078963041,287.3099976,1.600000024,7.400000095
27.23316763,45.080755,9.20015,63.84421668,1.944620609,286.6300049,1.600000024,7.300000191
28.23316763,45.080755,9.200146667,64.24420909,1.76395309,292.8999939,1.5,7.400000095
29.23316763,45.080755,9.200146667,64.24420909,1.550343275,311.1000061,1.5,6.900000095
30.23316763,45.08075833,9.200146667,64.54419904,1.327468634,288.5700073,1.399999976,6.900000095
31.23316763,45.08075667,9.200146667,64.74420406,1.106652737,111.6299973,1.399999976,6.900000095
