Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.014263384,45.0428179,9.1314917,,,,590.5449829,0.0
0.548370546,45.0798,9.20238,63.15217586,0.006176666822,173.1300049,2.0,9.5
1.048370546,45.07979833,9.20238,63.15218089,0.01492694486,52.70999908,2.0,9.399999619
1.601370546,45.07979333,9.202383333,62.75220358,0.01492694486,115.75,1.799999952,9.300000191
2.101370546,45.07979,9.202391667,62.35223262,0.04375138879,109.1900024,1.600000024,9.600000381
2.601370546,45.079785,9.202398333,62.2522629,0.1348572224,102.3099976,1.5,10.19999981
3.101370546,45.07978333,9.202405,62.25228311,0.1652258337,102.2900009,1.5,10.69999981
4.101370546,45.07978333,9.202408333,62.1522907,0.1333130598,95.30000305,1.5,11.19999981
5.601370546,45.07978833,9.202411667,62.1522832,0.1250775009,46.52999878,1.5,9.199999809
6.601370546,45.07979333,9.202406667,61.95225672,0.08647333086,25.53000069,1.399999976,8.800000191
7.601370546,45.079795,9.202406667,61.95225169,0.03911888972,36.81999969,1.399999976,8.899999619
8.601370546,45.07979333,9.20241,62.05226431,0.1364013851,118.0999985,1.399999976,8.699999809
9.601370546,45.079785,9.202413333,62.25229706,1.285776138,163.75,1.299999952,8.199999809
10.60137055,45.07977333,9.202418333,62.35234367,1.811307549,156.4499969,1.5,8.300000191
11.60137055,45.079755,9.202428333,62.55242179,2.242644787,163.0899963,1.5,8.100000381
12.60137055,45.07973333,9.202438333,62.85250997,2.558684111,153.1499939,1.600000024,7.699999809
13.60137055,45.07970833,9.202451667,63.25261581,2.569493294,164.1699982,1.600000024,8.0
14.60137055,45.079685,9.202463333,63.65271283,2.739866495,159.5700073,1.600000024,8.100000381
15.60137055,45.07965833,9.202483333,64.65283888,2.761484623,157.3099976,1.600000024,7.900000095
16.60137055,45.07963333,9.202495,64.65294093,2.495373249,156.3800049,1.600000024,8.100000381
17.60137055,45.079615,9.20251,64.35303044,2.436180353,154.3699951,1.600000024,8.300000191
18.60137055,45.07959667,9.202528333,64.15312755,2.052712202,155.3000031,1.600000024,8.5
19.60137055,45.07958167,9.202536667,64.25319182,2.123229265,149.0899963,1.600000024,8.399999619
20.60137055,45.07957333,9.20254,63.95322457,2.188084126,149.4100037,1.5,8.5
21.60137055,45.07957,9.202541667,63.65323843,1.990945578,139.9700012,1.5,8.0
22.60137055,45.07956833,9.202543333,63.45324726,1.743364215,132.7799988,1.399999976,6.900000095
23.60137055,45.07957,9.202541667,63.35323843,1.489606142,97.55999756,1.299999952,6.900000095
24.60137055,45.07957,9.20254,63.15323463,1.217832804,301.269989,1.299999952,6.900000095
25.60137055,45.07957,9.20254,63.15323463,0.9434858561,270.8699951,1.299999952,6.800000191
26.60137055,45.07957,9.20254,63.15323463,0.6953897476,193.0800018,1.299999952,7.0
27.60137055,45.07956833,9.202538333,63.05323587,0.4560438991,337.7900085,1.299999952,6.800000191
