Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.545563941,45.084355,9.201346667,63.43607824,0.01441222243,44.29999924,1.899999976,12.5
1.045563941,45.08435667,9.201348333,63.43607699,0.02367722243,78.41999817,1.899999976,12.30000019
1.986563941,45.08435333,9.201346667,63.13608326,0.02522138879,113.1800003,1.700000048,11.0
2.486563941,45.08435333,9.201346667,63.13608326,0.1472105533,127.8499985,1.600000024,11.10000038
2.986563941,45.08435333,9.201346667,63.13608326,0.1394897252,119.1800003,1.5,11.30000019
3.486563941,45.08435333,9.201346667,63.13608326,0.1225038916,106.5400009,1.399999976,10.80000019
4.486563941,45.08435333,9.201346667,63.13608326,0.0,106.5400009,1.399999976,10.89999962
5.987563941,45.08432667,9.201363333,62.43620159,0.0,106.5400009,1.399999976,9.0
6.987563941,45.08431667,9.201363333,62.83623176,1.269304991,195.3099976,1.399999976,8.399999619
7.987563941,45.08430333,9.201361667,63.23626821,1.326953888,188.3000031,1.5,8.199999809
8.987563941,45.08429333,9.201361667,63.43629838,1.55343163,192.1900024,1.5,7.699999809
9.987563941,45.08428,9.201365,63.43634619,1.851970553,182.1199951,1.5,7.5
10.98756394,45.08426167,9.201366667,62.63640529,1.66924417,186.7700043,1.5,7.400000095
11.98656394,45.08424333,9.201365,62.53645682,2.237497568,192.2700043,1.5,7.0
12.98656394,45.08422167,9.201361667,62.43651463,2.170583725,190.0800018,1.5,7.099999905
13.98656394,45.08419833,9.20136,62.53658125,2.35948658,185.0599976,1.5,7.099999905
14.98656394,45.08418,9.201361667,62.23664035,2.426915169,175.1199951,1.5,7.199999809
15.98656394,45.08416,9.201355,62.13668555,2.492799759,183.2400055,1.5,7.099999905
16.98656394,45.08413833,9.201353333,62.23674714,2.607582808,184.8099976,1.5,6.900000095
17.98656394,45.084115,9.201353333,62.33681755,2.669864178,183.1999969,1.5,6.900000095
18.98656394,45.08408833,9.201351667,62.53689423,2.867517471,181.2400055,1.5,6.900000095
19.98656394,45.08406167,9.201345,62.33695954,2.286396027,190.5399933,1.5,7.0
20.98656394,45.084035,9.20134,62.43702864,2.566405058,184.8699951,1.5,7.0
21.98656394,45.08401,9.201336667,62.5370965,2.626627445,188.2400055,1.799999952,7.400000095
22.98656394,45.083985,9.201326667,62.23714922,2.71310091,191.1000061,1.600000024,7.0
23.98656394,45.08395833,9.201316667,61.83720696,2.784132481,189.1799927,1.600000024,7.199999809
24.98656394,45.08393,9.20131,61.7372773,2.839722395,190.5399933,1.799999952,7.699999809
25.98656394,45.08390167,9.201303333,61.73734764,2.89119482,192.3899994,1.899999976,8.399999619
26.98656394,45.08387333,9.201298333,61.53742177,2.91384244,187.5700073,1.600000024,7.300000191
27.98656394,45.08385,9.20129,61.33747324,2.92876935,191.3500061,1.799999952,7.599999905
28.98656394,45.083825,9.201283333,61.13753352,2.916416168,189.8500061,1.600000024,7.099999905
29.98656394,45.08380167,9.201275,61.13758499,2.91126895,198.5800018,1.600000024,7.199999809
30.98656394,45.083775,9.20127,61.13765409,2.899945021,188.5500031,1.600000024,6.900000095
31.98656394,45.08375,9.201265,61.33771816,2.880900383,190.1799927,1.600000024,6.900000095
32.98656394,45.08372333,9.20126,61.13778725,2.852590561,192.4900055,1.600000024,6.400000095
33.98656394,45.0837,9.20125,61.13783493,2.826854467,190.1199951,1.5,6.400000095
34.98656394,45.08367667,9.201243333,61.13789018,2.803691864,191.1100006,1.600000024,6.400000095
35.98656394,45.08364833,9.201235,61.03795673,2.790309191,191.1199951,1.5,6.400000095
36.98656394,45.083625,9.201226667,60.9380082,2.789279699,194.3800049,1.5,6.400000095
37.98656394,45.0836,9.201216667,60.8380609,2.781044245,196.9299927,1.600000024,6.400000095
38.98656394,45.083575,9.201211667,60.53812497,2.774867535,189.0299988,1.600000024,6.5
39.98656394,45.08355167,9.201205,60.53818021,2.753763914,193.5899963,1.600000024,6.400000095
40.98656394,45.083525,9.201195,60.33823795,2.759940624,196.1999969,1.5,6.599999905
41.98656394,45.0835,9.20119,60.33830201,2.768690825,188.6100006,1.600000024,6.599999905
42.98656394,45.08347667,9.201185,60.33836105,2.759940624,190.3600006,1.5,6.400000095
43.98656394,45.08345333,9.201173333,60.13840493,2.744498968,196.1499939,1.5,6.400000095
44.98656394,45.08343167,9.201163333,60.13844757,2.74192524,194.6699982,1.5,6.400000095
45.98656394,45.08340833,9.201153333,60.03849524,2.728027821,197.1600037,1.5,6.400000095
46.98656394,45.08338667,9.201143333,60.53853788,2.723395348,195.4499969,1.5,6.400000095
47.98656394,45.08336667,9.201128333,60.73856413,2.735233784,195.0399933,1.5,6.599999905
48.98656394,45.08334333,9.20112,61.13861559,2.743469477,199.2400055,1.600000024,6.599999905
49.98656394,45.08332,9.201111667,61.23866705,2.736778021,195.9100037,1.600000024,6.5
50.98656394,45.08329667,9.201105,61.13872229,2.714644909,187.4100037,1.600000024,6.599999905
51.98656394,45.08327167,9.201095,61.13877499,2.701262236,195.3200073,1.5,6.5
52.98656394,45.08325167,9.201088333,61.93882017,2.704865217,198.2299957,1.5,6.5
53.98656394,45.08322833,9.20108,61.83887163,2.680673361,191.1900024,1.5,6.599999905
54.98656394,45.08320667,9.20107,61.83891426,2.651334047,194.9100037,1.5,6.400000095
55.98656394,45.08318667,9.201056667,61.63894429,2.632804155,197.4100037,1.5,6.5
56.98656394,45.083165,9.201045,61.63898314,2.615303516,197.8699951,1.5,6.5
57.98656394,45.08314167,9.201035,61.6390308,2.607068062,189.6600037,1.5,6.300000191
58.98656394,45.08311833,9.201023333,61.83907468,2.605523825,188.6600037,1.600000024,6.400000095
59.98656394,45.08309167,9.201016667,61.73913997,2.63228941,196.0700073,1.5,6.300000191
60.98656394,45.08306667,9.201006667,62.13919266,2.664716959,199.2799988,1.5,6.400000095
61.98656394,45.08304167,9.200996667,62.53924535,2.694056034,197.2100067,1.600000024,6.400000095
62.98656394,45.08301167,9.200988333,62.13931692,2.731630802,197.75,1.5,6.400000095
63.98656394,45.082985,9.200978333,62.03937463,2.789279699,191.1499939,1.600000024,6.400000095
64.98656394,45.08296,9.200971667,62.2394349,2.835089922,190.3699951,1.799999952,7.0
65.98656394,45.082935,9.200961667,62.43948758,2.832516432,196.6699982,1.600000024,6.400000095
66.98656394,45.08291667,9.200955,62.83952774,2.774352789,203.1000061,1.5,6.300000191
67.98656394,45.08290167,9.20095,62.93956162,2.628171682,194.2700043,1.5,6.199999809
68.98656394,45.08289333,9.200946667,63.13957918,2.370810509,260.1600037,1.5,6.300000191
69.98656394,45.082895,9.20094,63.139559,2.081022024,279.0899963,1.399999976,6.199999809
70.98656394,45.082895,9.200938333,63.03955521,1.798954129,317.6499939,1.299999952,6.099999905
71.98656394,45.08289333,9.200938333,62.93956024,1.510709763,228.5,1.299999952,6.0
72.98656394,45.08289333,9.20094,62.73956402,1.203935266,198.3899994,1.299999952,5.900000095
73.98656394,45.08289333,9.20094,62.63956402,0.0,198.3899994,1.299999952,6.199999809
74.98656394,45.08289333,9.20094,62.63956402,0.0,198.3899994,1.299999952,6.5
