Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.55594501,45.07957,9.202533333,64.85321944,0.003603055608,24.80999947,1.899999976,14.60000038
1.05594501,45.07957,9.202531667,64.75321565,0.0138975,329.0799866,1.899999976,14.39999962
1.95094501,45.07956333,9.202535,64.65324337,0.1255922168,188.5,1.799999952,11.30000019
2.45094501,45.07956167,9.20254,64.55325979,0.2151538879,126.6900024,1.700000048,11.60000038
2.95094501,45.07956333,9.202541667,64.35325855,0.2100066692,122.3300018,1.600000024,12.19999981
3.45094501,45.07956333,9.202543333,64.15326235,0.1214744449,115.6900024,1.5,12.5
4.45094501,45.079565,9.202543333,63.95325732,0.04272194579,333.3900146,1.5,12.19999981
5.45094501,45.07957167,9.202538333,63.7532258,0.5471497178,329.269989,1.5,10.19999981
6.45094501,45.07958,9.202528333,63.75317787,1.317174196,345.3299866,1.5,8.600000381
7.45094501,45.079595,9.202523333,63.75312119,1.523577809,332.2900085,1.5,8.5
8.45094501,45.079615,9.202506667,63.65302285,1.979106903,343.8999939,1.600000024,8.5
9.45094501,45.07963667,9.20249,63.75291948,2.221541166,336.6199951,1.600000024,8.199999809
10.45094501,45.07965833,9.202473333,63.85281611,2.357427835,338.3800049,1.600000024,8.0
11.45094501,45.079685,9.202456667,64.05269764,2.595229387,334.5,1.600000024,8.0
12.45094501,45.07970333,9.202441667,63.85260813,2.473240376,337.3599854,1.600000024,7.900000095
13.45094501,45.07971833,9.20243,63.65253627,2.10264039,338.3399963,1.600000024,8.100000381
14.45094501,45.07973667,9.202418333,63.35245436,2.179848671,339.3200073,1.600000024,7.5
15.45094501,45.07975667,9.202408333,63.3523712,2.1999228,337.7099915,1.600000024,7.5
16.45094501,45.07977667,9.202401667,63.35229565,2.059918404,340.730011,1.600000024,7.199999809
17.45094501,45.07979,9.202393333,63.35223642,1.485488296,341.7200012,1.600000024,7.099999905
18.45094501,45.0798,9.202386667,63.25219104,0.8889252543,337.6499939,1.5,7.0
19.45094501,45.07980333,9.202383333,63.35217339,1.6069628,316.8900146,1.5,7.0
20.45094501,45.07980333,9.202381667,63.35216959,1.608506918,308.769989,1.399999976,7.0
21.45094501,45.07980333,9.202381667,63.35216959,1.351660609,227.2599945,1.399999976,6.900000095
22.45094501,45.07980333,9.202381667,63.35216959,1.108196974,350.2999878,1.299999952,6.800000191
23.45094501,45.07980167,9.202378333,63.45216703,0.9033374786,322.0700073,1.299999952,6.800000191
