"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.034791633E-3,-6.386755051E-1,-7.372888702E-1,3.785195053E-1,1.046316537E0
1.700579165E-2,-4.153548443E-1,-8.802521235E-1,4.298235601E-1,1.064007397E0
2.697579161E-2,-3.081804246E-2,-1.047597097E0,1.110402625E0,1.526893388E0
3.694579162E-2,-2.302132673E-1,-1.352334096E0,7.056343836E-1,1.542635906E0
4.691679165E-2,-2.763715349E-1,-1.297179357E0,1.491545191E0,1.995936514E0
5.688679166E-2,-2.648115713E-1,1.205982381E-1,2.007267272E-1,3.534972735E-1
6.685679161E-2,-9.440435652E-1,-6.667942536E-1,1.880862164E-1,1.170986445E0
7.682779164E-2,-3.409443108E-1,-1.104111313E0,1.837370574E-2,1.155699964E0
8.679779165E-2,8.668042218E-2,-1.158455628E0,7.915551245E-2,1.164387621E0
9.676779166E-2,-4.511053055E-1,-4.823605004E-1,6.693641049E-1,9.403275780E-1
1.067387916E-1,-1.449674230E-1,3.211694294E-1,6.036519259E-1,6.989713898E-1
1.167087916E-1,-6.110590691E-2,1.133768098E0,-6.760047877E-1,1.321418369E0
1.266787917E-1,9.483491259E-2,6.421409306E-1,-5.099707603E-1,8.254749008E-1
1.366497916E-1,8.336765657E-1,5.538076285E-1,-1.201000553E-1,1.008039448E0
1.466197916E-1,6.865961418E-1,3.120547897E-1,-2.162943542E-1,7.845863249E-1
1.565897916E-1,1.087302761E0,3.532574871E-1,-4.507425588E-1,1.228896660E0
1.665607917E-1,7.011861143E-1,6.169052249E-1,-5.942630517E-1,1.106970008E0
1.765307916E-1,7.626788693E-1,1.481424245E-1,4.136864144E-1,8.802054789E-1
1.865007916E-1,-8.535358845E-2,-3.003819931E-1,8.293491876E-1,8.861910922E-1
1.964717917E-1,-5.735591209E-1,-1.531415015E-2,3.854034323E-1,6.911876692E-1
2.064417916E-1,-1.140103264E0,3.503718862E-1,-1.921032536E-1,1.208097501E0
2.164117916E-1,-1.055079559E0,4.988926256E-1,-2.852359504E-1,1.201435090E0
2.263817916E-1,-8.326725257E-1,3.628717715E-1,-5.887087816E-1,1.082403569E0
2.363527917E-1,-6.797764610E-1,5.539541012E-1,-7.982835156E-1,1.185840527E0
2.463227916E-1,-4.031577717E-1,2.859724072E-1,-1.396532030E0,1.481424354E0
2.562927916E-1,-3.927221363E-1,6.246826065E-1,-9.191150576E-1,1.178656661E0
2.662637917E-1,5.162040293E-2,4.137986809E-2,6.972044528E-2,9.611399467E-2
2.762337917E-1,-3.448606296E-1,7.239616039E-1,6.097324455E-1,1.007384193E0
2.862037916E-1,-7.801741771E-1,6.261356395E-1,7.066763574E-1,1.224789394E0
