"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.365964580E1,4.549890630E1,9.163446705E0,1.343431024E2,3.210000038E0,3.237890452E2,4.748651530E0,4.029364438E0
2.465963864E1,4.549892752E1,9.163421797E0,1.342534417E2,3.109999895E0,3.213281073E2,4.748651530E0,4.029364438E0
2.565963161E1,4.549895019E1,9.163395828E0,1.338916253E2,3.210000038E0,3.220312320E2,4.748651530E0,4.029364438E0
2.665962398E1,4.549897080E1,9.163369347E0,1.337008904E2,3.119999886E0,3.202734193E2,4.748651530E0,4.029364438E0
2.765961778E1,4.549899519E1,9.163341708E0,1.336362543E2,3.309999943E0,3.209765435E2,4.748651530E0,4.029364438E0
2.865961123E1,4.549901972E1,9.163316251E0,1.337889032E2,3.309999943E0,3.220312314E2,4.748651530E0,4.029364438E0
2.965960336E1,4.549904456E1,9.163291368E0,1.339233636E2,3.279999971E0,3.230859195E2,4.748651530E0,4.029364438E0
3.065959728E1,4.549906876E1,9.163267313E0,1.339079827E2,3.210000038E0,3.227343573E2,4.748651530E0,4.029364438E0
3.165959084E1,4.549909469E1,9.163238685E0,1.341532831E2,3.279999971E0,3.209765437E2,4.748651530E0,4.029364438E0
3.265958333E1,4.549911885E1,9.163210920E0,1.340982903E2,3.200000048E0,3.199218562E2,4.748651530E0,4.029364438E0
3.365957630E1,4.549915132E1,9.163180495E0,1.338453285E2,3.283940338E0,3.201339410E2,8.204839457E0,3.883870695E0
3.465956974E1,4.549917496E1,9.163161213E0,1.336730581E2,3.225037877E0,3.244928246E2,6.379410915E0,3.028138081E0
3.565956306E1,4.549919948E1,9.163136739E0,1.336760399E2,3.166823756E0,3.229302576E2,5.980510481E0,3.000000000E0
3.665955901E1,4.549921594E1,9.163104145E0,1.338074732E2,3.312689395E0,3.214084752E2,6.805809895E0,5.457069982E0
3.765955007E1,4.549923705E1,9.163076452E0,1.339965130E2,3.215020709E0,3.186980397E2,6.699704140E0,5.381527065E0
3.865954399E1,4.549926423E1,9.163048650E0,1.341346390E2,3.402774879E0,3.209200096E2,6.460008217E0,5.189600262E0
3.965953708E1,4.549928482E1,9.163023516E0,1.340223461E2,3.237773201E0,3.205059757E2,7.418877026E0,5.987115657E0
4.065953100E1,4.549930914E1,9.162996074E0,1.341216170E2,3.297305237E0,3.204435302E2,7.319047897E0,5.917775257E0
4.165952408E1,4.549933434E1,9.162971982E0,1.339755946E2,3.238863777E0,3.217426084E2,7.217755317E0,5.867814377E0
4.265951705E1,4.549935715E1,9.162944864E0,1.337102613E2,3.249996892E0,3.212005985E2,7.087119796E0,5.714506277E0
4.365951085E1,4.549937906E1,9.162915004E0,1.337244785E2,3.271666925E0,3.174827853E2,6.766374837E0,5.512178372E0
4.465950418E1,4.549940162E1,9.162888671E0,1.337933242E2,3.245062876E0,3.185145916E2,6.661897985E0,5.404769680E0
4.565949798E1,4.549942567E1,9.162859761E0,1.343669458E2,3.306297878E0,3.190533065E2,6.641748764E0,5.390826243E0
4.665949082E1,4.549944818E1,9.162832246E0,1.342168211E2,3.296246241E0,3.192302144E2,6.622828669E0,5.417245662E0
4.765948462E1,4.549947207E1,9.162801835E0,1.345504501E2,3.418855826E0,3.199990504E2,6.554247767E0,5.347350494E0
4.865947855E1,4.549949219E1,9.162778911E0,1.342017651E2,3.233874484E0,3.228672840E2,6.350755229E0,5.143005741E0
4.965947163E1,4.549951628E1,9.162749367E0,1.340585847E2,3.424497221E0,3.223745546E2,6.185097250E0,5.169631793E0
5.065946555E1,4.549954023E1,9.162721840E0,1.341592270E2,3.427297044E0,3.218913486E2,6.179408883E0,5.211943699E0
5.165945888E1,4.549955879E1,9.162696667E0,1.338740986E2,3.119463423E0,3.209815549E2,6.061477928E0,5.146998687E0
5.265945280E1,4.549958511E1,9.162667428E0,1.339668418E2,3.398434486E0,3.219821924E2,6.085405480E0,5.159872187E0
5.365944612E1,4.549960721E1,9.162636614E0,1.339943526E2,3.490286436E0,3.209580012E2,6.027376003E0,5.131760692E0
5.465944016E1,4.549963162E1,9.162607332E0,1.335020300E2,3.559043516E0,3.214682990E2,6.090229923E0,5.214841592E0
5.565943301E1,4.549965073E1,9.162579183E0,1.338110747E2,3.301995680E0,3.183870823E2,5.974028990E0,5.106109621E0
5.665942645E1,4.549967409E1,9.162555726E0,1.333784100E2,3.146731939E0,3.237977067E2,5.927148525E0,5.049987554E0
5.765942073E1,4.549970506E1,9.162531486E0,1.332556556E2,3.594497951E0,3.324225581E2,5.806858060E0,4.924174669E0
5.865941358E1,4.549972747E1,9.162511729E0,1.329474449E2,3.218793553E0,3.282573361E2,5.734053794E0,4.803180723E0
5.965940750E1,4.549975671E1,9.162485309E0,1.331598935E2,3.555657264E0,3.245636392E2,5.677263475E0,4.787523715E0
6.065940154E1,4.549977966E1,9.162463603E0,1.333755925E2,3.294087918E0,3.226973734E2,5.683708014E0,4.362277114E0
6.165939450E1,4.549980618E1,9.162431056E0,1.341251930E2,3.547466125E0,3.194488056E2,5.626552319E0,3.940831471E0
6.265938854E1,4.549982753E1,9.162406855E0,1.340088428E2,3.290019488E0,3.191443248E2,5.599180694E0,4.373076582E0
6.365938222E1,4.549985529E1,9.162375952E0,1.339188282E2,3.538053535E0,3.199015451E2,5.579790560E0,4.418252247E0
6.465937579E1,4.549987943E1,9.162343454E0,1.340854215E2,3.568157185E0,3.178838765E2,5.737024341E0,4.544322511E0
6.565936923E1,4.549990583E1,9.162316289E0,1.342588011E2,3.514167793E0,3.190243400E2,5.797505561E0,4.587633491E0
6.665936375E1,4.549993211E1,9.162297161E0,1.340088314E2,3.320891087E0,3.241620216E2,5.742292102E0,4.406496178E0
6.765935647E1,4.549995438E1,9.162265528E0,1.338318394E2,3.328927917E0,3.192038235E2,5.658091248E0,4.461439496E0
6.865935016E1,4.549997771E1,9.162237672E0,1.338727351E2,3.291743933E0,3.175162756E2,5.618336818E0,4.484089106E0
6.965934384E1,4.550000265E1,9.162210520E0,1.341059123E2,3.271425618E0,3.188985144E2,5.633435399E0,4.526688422E0
7.065933824E1,4.550002957E1,9.162189112E0,1.340419278E2,3.304385866E0,3.246706757E2,5.642009670E0,4.515652877E0
7.165933168E1,4.550005564E1,9.162162162E0,1.342256049E2,3.417270426E0,3.238387233E2,5.589398979E0,4.448895540E0
7.265932500E1,4.550008040E1,9.162125968E0,1.344830803E2,3.639452098E0,3.178230905E2,5.505162725E0,4.384933829E0
7.365931904E1,4.550010441E1,9.162103613E0,1.347388751E2,3.378739275E0,3.201478170E2,5.572870835E0,4.487925209E0
7.465931249E1,4.550013024E1,9.162083620E0,1.344180250E2,3.240934879E0,3.238230375E2,5.595687122E0,4.492866264E0
7.565930629E1,4.550015584E1,9.162057047E0,1.346070518E2,3.335473556E0,3.236985236E2,5.590427040E0,4.506293862E0
7.665930021E1,4.550017881E1,9.162032175E0,1.346321398E2,3.267582760E0,3.233799652E2,5.599447901E0,4.387698697E0
7.765929365E1,4.550020188E1,9.162003008E0,1.345436885E2,3.311104335E0,3.208258434E2,5.638218243E0,4.449136391E0
7.865928721E1,4.550022810E1,9.161983940E0,1.346188637E2,3.220650408E0,3.272236619E2,5.668371112E0,4.495090750E0
7.965928102E1,4.550025038E1,9.161952027E0,1.345411041E2,3.287513754E0,3.238093864E2,5.701356447E0,4.538978132E0
8.065927422E1,4.550027157E1,9.161920362E0,1.348159303E2,3.267695041E0,3.225717991E2,5.821037851E0,4.741491508E0
8.165926826E1,4.550029208E1,9.161894310E0,1.348364987E2,3.168065213E0,3.219650524E2,5.820521229E0,4.743496219E0
8.265926254E1,4.550031734E1,9.161865367E0,1.355985896E2,3.367533572E0,3.219850702E2,5.856642147E0,4.814484637E0
8.365925539E1,4.550033858E1,9.161842014E0,1.356119673E2,3.205991334E0,3.232683832E2,5.771059659E0,4.812931835E0
8.465924895E1,4.550036127E1,9.161816949E0,1.352935527E2,3.209305543E0,3.256192423E2,5.915589033E0,4.961784251E0
8.565924287E1,4.550038357E1,9.161789297E0,1.353145010E2,3.256908295E0,3.239058530E2,5.984362812E0,5.036528843E0
8.665923691E1,4.550040423E1,9.161763971E0,1.348373438E2,3.199755889E0,3.215661953E2,5.928402968E0,5.024979390E0
8.765923059E1,4.550042373E1,9.161730209E0,1.347719127E2,3.264738795E0,3.185337900E2,5.859992694E0,4.966429641E0
8.865922356E1,4.550044078E1,9.161696533E0,1.349835062E2,3.217399786E0,3.144547257E2,5.824385086E0,4.917369209E0
8.965921760E1,4.550046297E1,9.161675690E0,1.346835891E2,3.102996430E0,3.204358060E2,5.795290535E0,4.905086712E0
9.065921104E1,4.550048301E1,9.161655747E0,1.344698208E2,2.948602364E0,3.226532326E2,5.739249662E0,4.877755685E0
9.165920472E1,4.550050572E1,9.161631267E0,1.344437801E2,3.075066159E0,3.234140564E2,5.643089896E0,4.829725301E0
9.265919912E1,4.550052500E1,9.161610694E0,1.343441893E2,2.909213132E0,3.231559637E2,5.563284032E0,4.887663353E0
9.365919209E1,4.550054299E1,9.161584683E0,1.335933234E2,2.924496729E0,3.192294095E2,5.517258600E0,5.127382756E0
9.465918636E1,4.550056236E1,9.161555654E0,1.345345673E2,2.957650107E0,3.138323068E2,5.537860020E0,5.014968429E0
9.565917969E1,4.550058697E1,9.161522060E0,1.334072656E2,3.477442487E0,3.165063878E2,5.467390825E0,5.008284486E0
9.665917373E1,4.550060944E1,9.161501210E0,1.342551496E2,3.227118130E0,3.224860539E2,5.430337138E0,4.894525499E0
9.765916717E1,4.550063338E1,9.161471892E0,1.335396848E2,3.343813722E0,3.222302219E2,5.337418573E0,4.809262188E0
9.865916085E1,4.550065758E1,9.161456044E0,1.336854763E2,3.133070338E0,3.304714276E2,5.352236289E0,4.777501680E0
9.965915442E1,4.550067602E1,9.161424484E0,1.336093634E2,3.151857618E0,3.209099262E2,5.375273098E0,4.818136688E0
1.006591482E2,4.550069455E1,9.161399508E0,1.335667203E2,3.002330812E0,3.192045986E2,5.360480875E0,4.877964239E0
1.016591421E2,4.550071240E1,9.161368202E0,1.338568187E2,3.081566174E0,3.131344579E2,5.333180214E0,4.802427237E0
1.026591353E2,4.550073870E1,9.161325996E0,1.320431098E2,3.840442674E0,3.124120194E2,5.352798401E0,4.537134162E0
1.036591289E2,4.550075106E1,9.161308772E0,1.318486701E2,2.884805827E0,3.137087523E2,5.276142785E0,4.734191806E0
1.046591228E2,4.550076629E1,9.161286250E0,1.319875328E2,2.642285295E0,3.134158868E2,5.197567015E0,4.411590708E0
1.056591166E2,4.550079539E1,9.161272640E0,1.315727569E2,2.879819241E0,3.288046966E2,5.118983975E0,4.395170579E0
1.066591105E2,4.550080642E1,9.161237031E0,1.321104416E2,2.839523548E0,3.103400975E2,5.227653879E0,4.469230245E0
1.076591048E2,4.550081598E1,9.161201597E0,1.319417688E2,2.898131404E0,2.999446568E2,5.298586615E0,4.475341678E0
1.086590976E2,4.550083728E1,9.161163461E0,1.320782721E2,3.352733936E0,3.048515559E2,5.407578959E0,4.544268426E0
1.096590915E2,4.550086649E1,9.161145941E0,1.321206599E2,3.286272180E0,3.213755892E2,5.499191372E0,4.636081946E0
1.106590854E2,4.550089854E1,9.161130478E0,1.324401021E2,3.455068417E0,3.322290385E2,5.430863097E0,4.574898067E0
1.116590794E2,4.550092450E1,9.161110853E0,1.326835142E2,3.375277606E0,3.316865049E2,5.395759786E0,4.382446595E0
1.126590723E2,4.550094028E1,9.161079496E0,1.327728542E2,3.110437242E0,3.194961341E2,5.406811401E0,4.389207220E0
1.136590666E2,4.550096623E1,9.161070769E0,1.323740079E2,2.910369773E0,3.379075253E2,5.326769536E0,4.279678465E0
1.146590607E2,4.550097816E1,9.161094845E0,1.322149720E2,1.971878647E0,1.690761788E1,5.327540467E0,4.350657867E0
1.156590534E2,4.550098191E1,9.161120943E0,1.321116356E2,1.684211500E0,4.346555144E1,5.374909932E0,4.438784654E0
1.166590475E2,4.550099860E1,9.161110571E0,1.321996256E2,1.480652955E0,6.801686282E0,5.445307746E0,4.505458624E0
1.176590418E2,4.550104541E1,9.161107599E0,1.321430804E2,3.689369774E0,1.099892250E0,5.538399136E0,4.414831584E0
1.186590354E2,4.550104440E1,9.161080613E0,1.319696221E2,2.107486027E0,3.318062901E2,5.645921997E0,4.551539171E0
1.196590286E2,4.550106114E1,9.161047385E0,1.317130045E2,2.599441876E0,3.116858047E2,5.654208488E0,4.645789006E0
1.206590216E2,4.550108014E1,9.161017231E0,1.315896244E2,2.904284966E0,3.073178621E2,5.617966522E0,4.661535723E0
1.216590160E2,4.550109583E1,9.161004254E0,1.323987891E2,2.312152813E0,3.211698523E2,5.670376698E0,4.667647596E0
1.226590102E2,4.550111570E1,9.160980771E0,1.327010100E2,2.602414555E0,3.276225675E2,5.853501930E0,4.896603654E0
1.236590033E2,4.550113134E1,9.160952905E0,1.331070881E2,2.650873858E0,3.171793713E2,5.851383950E0,4.956786646E0
1.246589977E2,4.550115265E1,9.160932464E0,1.326303422E2,2.769307196E0,3.209131131E2,5.825806308E0,4.949064459E0
1.256589901E2,4.550116154E1,9.160912571E0,1.331175702E2,2.264235936E0,3.125922751E2,5.725513006E0,4.905656760E0
1.266589843E2,4.550118301E1,9.160890792E0,1.330563584E2,2.463599468E0,3.169433486E2,5.672341023E0,4.867939788E0
1.276589781E2,4.550120191E1,9.160874457E0,1.335814508E2,2.266420194E0,3.256407039E2,5.754376923E0,4.957030388E0
1.286589712E2,4.550121594E1,9.160871078E0,1.333196883E2,1.786796905E0,3.361329406E2,5.774399071E0,4.906535876E0
1.296589651E2,4.550123645E1,9.160870740E0,1.337401240E2,1.887882866E0,3.496447146E2,5.720612162E0,4.857177578E0
1.306589594E2,4.550124251E1,9.160865983E0,1.338791859E2,1.354934295E0,3.442638796E2,5.655201911E0,4.796853470E0
1.316589528E2,4.550127467E1,9.160861509E0,1.342795302E2,2.343984865E0,3.500002428E2,5.606096303E0,4.841221468E0
1.326596750E2,4.550129686E1,9.160862511E0,1.339508748E2,2.362643917E0,3.541884261E2,5.494566980E0,4.668239776E0
1.336596793E2,4.550131622E1,9.160864590E0,1.342137233E2,2.176344406E0,3.590129667E2,5.451688718E0,4.592876039E0
1.346596758E2,4.550133222E1,9.160858192E0,1.340411276E2,1.954294835E0,3.516204838E2,5.389658930E0,4.602251965E0
1.356596841E2,4.550134727E1,9.160856752E0,1.339310580E2,1.722113680E0,3.518519660E2,5.326296482E0,4.559591894E0
1.366596861E2,4.550135630E1,9.160854651E0,1.335972991E2,1.280415859E0,3.495299852E2,5.326296511E0,4.560672953E0
1.376596776E2,4.550136286E1,9.160844581E0,1.338622814E2,9.805648734E-1,3.298739321E2,5.265352763E0,4.556451715E0
1.386596806E2,4.550135919E1,9.160838842E0,1.338624243E2,4.843953201E-1,2.887260794E2,5.238661129E0,4.583336901E0
1.396596841E2,4.550136167E1,9.160827574E0,1.336659219E2,7.374417850E-1,2.868058121E2,5.286912397E0,4.342049697E0
1.406596802E2,4.550136305E1,9.160823703E0,1.332568859E2,5.579140486E-1,2.835419958E2,5.291979378E0,4.435720825E0
1.416596866E2,4.550136724E1,9.160814176E0,1.333681382E2,6.695153170E-1,2.933330033E2,5.242280233E0,4.518862708E0
1.426596982E2,4.550137965E1,9.160799863E0,1.334983347E2,1.189239041E0,3.082876348E2,5.174186753E0,4.507697104E0
1.436596979E2,4.550140054E1,9.160789446E0,1.334743621E2,1.759743799E0,3.262913770E2,5.108006743E0,4.544164418E0
1.446597049E2,4.550142689E1,9.160784846E0,1.339155207E2,2.330805170E0,3.424408236E2,5.062833464E0,4.379312348E0
1.456597152E2,4.550144777E1,9.160793112E0,1.331890833E2,2.168360977E0,3.590994509E2,5.002415795E0,4.239083614E0
1.466597134E2,4.550147456E1,9.160799805E0,1.331039301E2,2.464766745E0,4.881093380E0,4.957242292E0,4.235799100E0
1.476597143E2,4.550149750E1,9.160797361E0,1.328066055E2,2.454620836E0,3.598399244E2,4.878713138E0,4.129267709E0
1.486597148E2,4.550152134E1,9.160795873E0,1.335347308E2,2.438172013E0,3.580445204E2,4.935590373E0,4.184060056E0
1.496597143E2,4.550154746E1,9.160790810E0,1.333903833E2,2.605297676E0,3.548778601E2,4.850098815E0,4.096188336E0
1.506597136E2,4.550157327E1,9.160785026E0,1.333501242E2,2.683710545E0,3.522792755E2,4.877036670E0,4.113818546E0
1.516597129E2,4.550160016E1,9.160781982E0,1.334224410E2,2.769372208E0,3.532994902E2,4.938920219E0,4.207096363E0
1.526597122E2,4.550162786E1,9.160778650E0,1.335170278E2,2.886133575E0,3.537016939E2,4.869785609E0,4.124378172E0
1.536597093E2,4.550165845E1,9.160774344E0,1.328568098E2,3.117478799E0,3.547548613E2,4.899253551E0,4.123551037E0
1.546597084E2,4.550168188E1,9.160775566E0,1.330397894E2,2.845827724E0,3.575584695E2,4.956213254E0,4.184614241E0
1.556597055E2,4.550169815E1,9.160774128E0,1.341284685E2,2.297982235E0,3.571603032E2,4.942741796E0,4.195032299E0
1.566597035E2,4.550173005E1,9.160770187E0,1.339913270E2,2.852161936E0,3.562871926E2,5.039258428E0,4.284541480E0
1.576597012E2,4.550175373E1,9.160759895E0,1.334578874E2,2.860495459E0,3.501275251E2,5.032860726E0,4.182247122E0
1.586596977E2,4.550178049E1,9.160758167E0,1.339240578E2,2.980789905E0,3.537985068E2,5.102975576E0,4.174805897E0
1.596596948E2,4.550180090E1,9.160761707E0,1.347240568E2,2.722455809E0,8.471677560E-1,5.194791809E0,4.188252373E0
1.606596918E2,4.550182774E1,9.160756272E0,1.346963486E2,2.746398567E0,3.587529765E2,5.260665046E0,4.217527481E0
1.616596886E2,4.550185189E1,9.160747062E0,1.346555553E2,2.698253355E0,3.540325525E2,5.506876449E0,4.447254748E0
1.626596845E2,4.550188666E1,9.160737465E0,1.340183415E2,3.131018091E0,3.526833343E2,5.814281769E0,4.714985551E0
1.636596808E2,4.550190713E1,9.160729277E0,1.340795189E2,2.684490579E0,3.499482216E2,6.004540669E0,4.860233053E0
1.646596771E2,4.550193647E1,9.160728630E0,1.341691797E2,2.740635274E0,3.565567478E2,6.084374732E0,4.941104835E0
1.656596730E2,4.550196180E1,9.160711078E0,1.334013567E2,2.736663580E0,3.463083541E2,6.143467804E0,5.044426778E0
1.666596693E2,4.550199543E1,9.160707657E0,1.341677935E2,3.135945838E0,3.513816644E2,6.130135671E0,5.070763188E0
1.676596650E2,4.550202154E1,9.160705805E0,1.342817238E2,3.024356991E0,3.553796616E2,6.121569235E0,5.033644673E0
1.686596605E2,4.550204764E1,9.160695694E0,1.343897913E2,2.966251528E0,3.520174996E2,6.118890044E0,5.118776324E0
1.696596563E2,4.550207739E1,9.160693810E0,1.348123366E2,3.044627055E0,3.555009768E2,6.114371831E0,5.068237831E0
1.706596510E2,4.550209439E1,9.160697471E0,1.351264856E2,2.466879375E0,7.858580107E-1,6.158125936E0,5.009845155E0
1.716596467E2,4.550212335E1,9.160688713E0,1.351269477E2,2.749183298E0,3.558677828E2,6.235669588E0,4.891304754E0
1.726596425E2,4.550215842E1,9.160677484E0,1.342192236E2,3.289795012E0,3.524534563E2,6.586534997E0,5.213891830E0
1.736596370E2,4.550218289E1,9.160668522E0,1.342613499E2,3.014545174E0,3.514744291E2,6.660974119E0,5.289170475E0
1.746596321E2,4.550221371E1,9.160656624E0,1.341634803E2,3.244073129E0,3.481238771E2,6.838175929E0,5.424199712E0
1.756596276E2,4.550223973E1,9.160653448E0,1.345962997E2,3.017900413E0,3.542329848E2,7.201907143E0,5.621966342E0
1.766596222E2,4.550226175E1,9.160628505E0,1.340188322E2,2.877417041E0,3.403279942E2,7.635489266E0,5.823221230E0
1.776596171E2,4.550229598E1,9.160609631E0,1.343571395E2,3.456583418E0,3.392313243E2,8.095179087E0,6.128921006E0
1.786596118E2,4.550232173E1,9.160614798E0,1.338493804E2,3.125595085E0,3.545565915E2,8.240748898E0,6.211631371E0
1.796596067E2,4.550234777E1,9.160612722E0,1.344110798E2,2.849485140E0,4.965726738E0,8.385054924E0,6.524702438E0
1.806596014E2,4.550237388E1,9.160611587E0,1.335468903E2,2.809474491E0,7.500113866E0,8.806763005E0,6.624969737E0
1.816595956E2,4.550239569E1,9.160587063E0,1.332589828E2,2.775130150E0,3.449833669E2,8.872903129E0,6.748571822E0
1.826595906E2,4.550242364E1,9.160577673E0,1.330457158E2,2.977050894E0,3.452583270E2,8.988350235E0,6.717518623E0
1.836595850E2,4.550245679E1,9.160565482E0,1.335209776E2,3.369721972E0,3.436404578E2,9.090128055E0,6.818189781E0
1.846595801E2,4.550247868E1,9.160565914E0,1.332277929E2,2.816296082E0,3.559850085E2,9.641105074E0,7.246813987E0
1.856595739E2,4.550250912E1,9.160536122E0,1.332936826E2,3.284488254E0,3.386490222E2,9.865760611E0,7.303909189E0
1.866595690E2,4.550253983E1,9.160539574E0,1.331842499E2,3.099761773E0,3.538993671E2,9.831952166E0,7.323975100E0
1.876595631E2,4.550257513E1,9.160541421E0,1.334546865E2,3.321538498E0,3.589813082E2,9.793496930E0,7.478494569E0
1.886595578E2,4.550260192E1,9.160534036E0,1.334248207E2,2.846324373E0,3.485696927E2,9.746936495E0,7.628239575E0
1.896595519E2,4.550263047E1,9.160528074E0,1.337711887E2,2.930400779E0,3.372448890E2,9.713308694E0,7.610583737E0
1.906595455E2,4.550265375E1,9.160521106E0,1.337098753E2,2.734679618E0,3.371969863E2,9.648660195E0,7.532265756E0
1.916595404E2,4.550266868E1,9.160498236E0,1.339696881E2,2.537514330E0,3.212183573E2,9.460385102E0,7.398454365E0
1.926595349E2,4.550268334E1,9.160470849E0,1.337691432E2,2.717112108E0,3.088801757E2,9.418451268E0,7.460526225E0
1.936595291E2,4.550268892E1,9.160439484E0,1.337086727E2,2.717417617E0,2.917514977E2,9.357572671E0,7.424306315E0
1.946595230E2,4.550268285E1,9.160413032E0,1.330096693E2,2.578112644E0,2.716140189E2,9.255192465E0,7.378985814E0
1.956595170E2,4.550267622E1,9.160382666E0,1.333465898E2,2.845599865E0,2.594472355E2,9.069056136E0,7.290194602E0
1.966595123E2,4.550267125E1,9.160349793E0,1.334021129E2,2.992913098E0,2.575858798E2,8.921004054E0,7.099097750E0
1.976595052E2,4.550265907E1,9.160321621E0,1.331759319E2,2.898316351E0,2.496425225E2,8.788723900E0,6.936382305E0
1.986594999E2,4.550265630E1,9.160284140E0,1.327774920E2,2.992364813E0,2.587239858E2,8.600207886E0,6.828339128E0
1.996594940E2,4.550263388E1,9.160251516E0,1.333908228E2,3.220005773E0,2.431083151E2,8.600207966E0,6.902541531E0
2.006594887E2,4.550262894E1,9.160218368E0,1.331752887E2,2.987983362E0,2.489301084E2,8.454063091E0,6.715280845E0
2.016594824E2,4.550261881E1,9.160183802E0,1.332203623E2,2.985269321E0,2.490221891E2,8.272208930E0,6.561220769E0
2.026594763E2,4.550261319E1,9.160143881E0,1.334658521E2,3.139274940E0,2.557569967E2,8.111317380E0,6.419067201E0
2.036594713E2,4.550260552E1,9.160112874E0,1.334235305E2,2.882293917E0,2.552871164E2,7.913715185E0,6.137786672E0
2.046594644E2,4.550258856E1,9.160086017E0,1.338094220E2,2.818464431E0,2.402485046E2,7.786598670E0,6.117318852E0
2.056594583E2,4.550257761E1,9.160050240E0,1.339302214E2,2.958437433E0,2.430958762E2,7.705687700E0,6.102564435E0
2.066594526E2,4.550256723E1,9.160016437E0,1.337219394E2,2.849590565E0,2.471529009E2,7.591438498E0,6.032330889E0
2.076594466E2,4.550255265E1,9.159980740E0,1.335308046E2,3.068771241E0,2.463514498E2,7.470682534E0,5.954769209E0
2.086594409E2,4.550254323E1,9.159953999E0,1.335882781E2,2.647637470E0,2.489142583E2,7.470715817E0,5.840897131E0
2.096594349E2,4.550253391E1,9.159921266E0,1.334626102E2,2.615777430E0,2.477033577E2,7.443058188E0,5.901472881E0
2.106594293E2,4.550252563E1,9.159893493E0,1.337537478E2,2.395657868E0,2.460044023E2,7.783203029E0,6.379775375E0
2.116594232E2,4.550252165E1,9.159864713E0,1.334266472E2,2.258029606E0,2.481441999E2,8.106340626E0,6.542529792E0
2.126594170E2,4.550251184E1,9.159835041E0,1.334467847E2,2.429917053E0,2.466383110E2,8.413321341E0,6.916890669E0
2.136594112E2,4.550250266E1,9.159804611E0,1.337347883E2,2.542135799E0,2.449443542E2,8.704953011E0,7.121096610E0
2.146594050E2,4.550248375E1,9.159790140E0,1.335661301E2,2.329040869E0,2.219075658E2,8.982003142E0,7.138876210E0
