"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.421215200E1,4.550168304E1,9.158590875E0,1.321505935E2,2.890000105E0,1.743750026E2,2.176776651E1,3.000000000E0
2.521214449E1,4.550165681E1,9.158592412E0,1.319696853E2,2.970000029E0,1.761328143E2,2.176776651E1,3.000000000E0
2.621213651E1,4.550163113E1,9.158595519E0,1.319067581E2,2.930000067E0,1.754296896E2,2.176776651E1,3.000000000E0
2.721212947E1,4.550160549E1,9.158600245E0,1.318033645E2,2.930000067E0,1.733203156E2,2.176776651E1,3.000000000E0
2.821212184E1,4.550157997E1,9.158605585E0,1.321675613E2,2.890000105E0,1.715625039E2,2.176776651E1,3.000000000E0
2.921211469E1,4.550155320E1,9.158607814E0,1.319210403E2,2.849999905E0,1.750781272E2,2.176776651E1,3.000000000E0
3.021210670E1,4.550152875E1,9.158604685E0,1.320345046E2,2.849999905E0,1.800000000E2,2.176776651E1,3.000000000E0
3.121209955E1,4.550150618E1,9.158588800E0,1.320548903E2,2.779999971E0,1.930078068E2,2.176776651E1,3.000000000E0
3.221209276E1,4.550149536E1,9.158548657E0,1.321998488E2,2.779999971E0,2.344921668E2,2.176776651E1,3.000000000E0
3.321208513E1,4.550148671E1,9.158508511E0,1.331301690E2,2.164871946E0,2.473770218E2,1.424595460E1,5.912860373E0
3.421207857E1,4.550148187E1,9.158491397E0,1.330750291E2,1.664838756E0,2.450923300E2,1.424595459E1,5.754501588E0
3.521207035E1,4.550148519E1,9.158489516E0,1.330325385E2,6.309416420E-1,NaN,1.424595459E1,5.567531589E0
3.621206343E1,4.550148366E1,9.158488357E0,1.327584164E2,4.570468348E-1,NaN,1.424595459E1,5.461561397E0
3.721205711E1,4.550148333E1,9.158488360E0,1.327316737E2,0.000000000E0,NaN,1.424595459E1,6.666927881E0
3.821204960E1,4.550148333E1,9.158488360E0,1.327316737E2,0.000000000E0,NaN,1.424595459E1,7.217926807E0
3.921204305E1,4.550148333E1,9.158488360E0,1.327316737E2,0.000000000E0,8.937865481E0,1.424595459E1,7.722025176E0
4.021203566E1,4.550148333E1,9.158488360E0,1.327316737E2,0.000000000E0,NaN,1.424595459E1,8.180117201E0
4.121202958E1,4.550148333E1,9.158488360E0,1.327316737E2,0.000000000E0,2.489141865E2,1.424595459E1,1.121402846E1
4.221202266E1,4.550148342E1,9.158488649E0,1.327316737E2,0.000000000E0,2.489141865E2,1.320229056E1,1.118309820E1
4.321201515E1,4.550148342E1,9.158488646E0,1.327316737E2,0.000000000E0,2.489141865E2,1.323270382E1,1.124044294E1
4.421200800E1,4.550148333E1,9.158488360E0,1.327316737E2,0.000000000E0,2.489141865E2,1.424595459E1,1.121390785E1
4.521200120E1,4.550149826E1,9.158482058E0,1.329614019E2,1.445624875E-1,2.489141835E2,1.424595459E1,1.104283163E1
4.621199453E1,4.550149886E1,9.158482939E0,1.329519846E2,0.000000000E0,2.489141841E2,1.424595459E1,1.110635089E1
4.721198845E1,4.550149886E1,9.158482939E0,1.329519846E2,0.000000000E0,2.489141841E2,1.424595459E1,1.104370252E1
4.821198118E1,4.550149886E1,9.158482939E0,1.329519846E2,0.000000000E0,2.489141841E2,1.424595459E1,1.101356843E1
4.921197486E1,4.550149469E1,9.158462841E0,1.328229508E2,5.078897792E-1,2.489141738E2,1.424808258E1,1.089631612E1
5.021196830E1,4.550148811E1,9.158466193E0,1.325929895E2,5.958968964E-1,2.489141716E2,1.424595459E1,1.104052418E1
5.121196115E1,4.550147748E1,9.158454459E0,1.314892721E2,1.047584963E0,2.338727299E2,1.424595458E1,1.131192771E1
5.221195471E1,4.550146234E1,9.158413248E0,1.320191802E2,2.310223116E0,2.399590734E2,1.424595460E1,1.169772580E1
5.321194744E1,4.550145940E1,9.158381538E0,1.323654568E2,2.401888668E0,2.502793859E2,1.424595461E1,1.157903452E1
5.421194148E1,4.550145376E1,9.158346926E0,1.322317535E2,2.611574149E0,2.521116486E2,1.424595461E1,1.143525563E1
5.521193492E1,4.550144482E1,9.158304439E0,1.322153042E2,3.015724580E0,2.521116486E2,1.424595461E1,1.140319150E1
5.621192861E1,4.550144218E1,9.158267798E0,1.319558808E2,2.924278219E0,2.521116486E2,1.424595459E1,1.132288599E1
5.721192169E1,4.550143216E1,9.158232508E0,1.318897324E2,2.903758062E0,2.521116486E2,1.424595453E1,1.128568528E1
5.821191537E1,4.550142797E1,9.158188719E0,1.322077199E2,3.123135153E0,2.521116486E2,1.424595455E1,1.124920246E1
5.921190929E1,4.550142117E1,9.158153241E0,1.317872872E2,2.990525765E0,2.510090027E2,1.424595454E1,1.124175367E1
6.021190500E1,4.550141391E1,9.158115298E0,1.318336837E2,2.992569545E0,2.510090027E2,1.424595454E1,1.126875435E1
6.121189511E1,4.550140198E1,9.158082705E0,1.320580638E2,2.872126281E0,2.510090027E2,1.424595452E1,1.127335741E1
6.221188879E1,4.550139283E1,9.158043535E0,1.324249739E2,3.031825749E0,2.510090027E2,1.424595452E1,1.123901042E1
6.321188211E1,4.550138467E1,9.158012607E0,1.320590557E2,2.853651075E0,2.510090027E2,1.424595453E1,1.119699402E1
6.421187544E1,4.550137723E1,9.157968602E0,1.324226289E2,3.182403780E0,2.510090027E2,1.424595451E1,1.113614854E1
6.521186888E1,4.550137049E1,9.157939694E0,1.325743136E2,2.793458536E0,2.510090027E2,1.424595452E1,1.117699820E1
6.621186256E1,4.550136004E1,9.157897175E0,1.326584954E2,3.116556710E0,2.510090027E2,1.424595452E1,1.115142358E1
6.721185648E1,4.550135408E1,9.157862202E0,1.323617149E2,2.898479860E0,2.510090027E2,1.424595455E1,1.109893230E1
6.821184933E1,4.550135066E1,9.157811044E0,1.326842243E2,3.393874760E0,2.507470093E2,1.424595458E1,1.109240130E1
6.921184266E1,4.550133958E1,9.157784235E0,1.323543480E2,2.856369425E0,2.490424194E2,1.424595454E1,1.120621430E1
7.021183634E1,4.550133580E1,9.157743089E0,1.322584687E2,2.979142912E0,2.526554565E2,1.424595458E1,1.115845400E1
7.121182978E1,4.550132939E1,9.157702737E0,1.321275255E2,3.123438180E0,2.514524078E2,1.424595457E1,1.107547180E1
7.221182346E1,4.550132766E1,9.157663461E0,1.323326242E2,3.043447072E0,2.514524078E2,1.424595461E1,1.094313524E1
7.321181738E1,4.550131617E1,9.157628978E0,1.316217452E2,2.962965851E0,2.527392563E2,1.424595457E1,1.096924480E1
7.421181071E1,4.550129971E1,9.157588882E0,1.318819728E2,3.214596530E0,2.508020488E2,1.426363731E1,1.114637443E1
7.521180439E1,4.550128624E1,9.157552447E0,1.324182941E2,3.242507905E0,2.474446483E2,1.407734557E1,1.182405040E1
7.621179748E1,4.550128358E1,9.157509850E0,1.322954606E2,3.200168009E0,2.571401791E2,1.368326516E1,1.075906657E1
7.721179140E1,4.550127455E1,9.157473076E0,1.322694195E2,3.111508267E0,2.587860957E2,1.356612547E1,1.080326470E1
7.821178436E1,4.550125841E1,9.157436385E0,1.322139844E2,3.150067803E0,2.519135977E2,1.328335692E1,1.069731347E1
7.921177864E1,4.550124388E1,9.157398641E0,1.320938584E2,3.225582195E0,2.475961252E2,1.336475953E1,1.043133395E1
8.021177173E1,4.550123902E1,9.157355597E0,1.319857517E2,3.287735621E0,2.537748612E2,1.318017747E1,1.027099074E1
8.121176469E1,4.550122925E1,9.157317454E0,1.318325108E2,3.154746307E0,2.530873802E2,1.287811822E1,9.972127194E0
8.221175909E1,4.550122054E1,9.157278727E0,1.313607863E2,3.090387306E0,2.540135281E2,1.277512634E1,9.611036920E0
8.321175206E1,4.550120761E1,9.157237683E0,1.317211016E2,3.253919028E0,2.511551786E2,1.254402554E1,9.478888848E0
8.421174550E1,4.550120247E1,9.157208792E0,1.313128697E2,2.673605968E0,2.538352765E2,1.244998712E1,9.305522920E0
8.521173882E1,4.550119760E1,9.157202597E0,1.313300627E2,1.370620974E0,2.461272250E2,1.235920879E1,9.339052559E0
8.621173334E1,4.550120059E1,9.157212857E0,1.315757400E2,1.381771609E-1,2.510330278E2,1.346971312E1,1.038226954E1
8.721172678E1,4.550120049E1,9.157213980E0,1.316268304E2,4.388621783E-2,2.510330286E2,1.348592364E1,1.002941182E1
8.821171951E1,4.550119964E1,9.157213510E0,1.316358399E2,6.363742322E-2,2.510330283E2,1.337110517E1,9.762626806E0
8.921171331E1,4.550119974E1,9.157213933E0,1.316359176E2,0.000000000E0,2.510330286E2,1.339847539E1,9.772789379E0
9.021170652E1,4.550119974E1,9.157213933E0,1.316359176E2,0.000000000E0,2.510330286E2,1.332323260E1,9.685190521E0
9.121170032E1,4.550119619E1,9.157202641E0,1.320903080E2,4.818701505E-1,2.510330206E2,1.329484021E1,9.595996828E0
9.221169448E1,4.550118959E1,9.157183222E0,1.324350504E2,1.126612903E0,2.459791242E2,1.346198521E1,9.804345740E0
9.321168756E1,4.550118818E1,9.157166396E0,1.326704894E2,1.209671868E0,2.554727229E2,1.322486460E1,9.858662809E0
9.421168339E1,4.550117503E1,9.157131791E0,1.323795669E2,2.117807745E0,2.488092227E2,1.332984368E1,1.003792959E1
9.521167505E1,4.550116745E1,9.157097433E0,1.321519752E2,2.464633163E0,2.525504141E2,1.342526848E1,9.865662630E0
9.621166813E1,4.550115330E1,9.157059385E0,1.324129440E2,2.851349946E0,2.494573753E2,1.330286572E1,9.707512762E0
9.721166170E1,4.550113983E1,9.157022918E0,1.327913538E2,3.011816135E0,2.471819061E2,1.302576517E1,9.472140567E0
9.821165538E1,4.550113127E1,9.156985314E0,1.327786065E2,3.050126334E0,2.493111345E2,1.265297888E1,9.298249694E0
9.921164942E1,4.550112508E1,9.156942699E0,1.325110351E2,3.117680727E0,2.522376599E2,1.228853971E1,9.169171243E0
1.002116431E2,4.550111398E1,9.156893469E0,1.331314400E2,3.452802507E0,2.506447117E2,1.194039799E1,8.990384197E0
1.012116358E2,4.550110495E1,9.156853555E0,1.327768772E2,3.319951214E0,2.518296987E2,1.165253453E1,8.834121941E0
1.022116294E2,4.550109417E1,9.156814792E0,1.325613808E2,3.206943148E0,2.521099911E2,1.156482973E1,8.761598058E0
1.032116234E2,4.550108325E1,9.156766141E0,1.326291428E2,3.514488986E0,2.532423469E2,1.132151718E1,8.628429973E0
1.042116172E2,4.550107145E1,9.156730716E0,1.327251394E2,3.282024173E0,2.507792924E2,1.104275448E1,8.501948359E0
1.052116107E2,4.550106036E1,9.156691770E0,1.328798391E2,3.302818653E0,2.507771534E2,1.071251529E1,8.367238902E0
1.062116044E2,4.550104765E1,9.156652960E0,1.331087424E2,3.300206036E0,2.495818865E2,1.040327555E1,8.136665395E0
1.072115974E2,4.550104246E1,9.156610726E0,1.332167945E2,3.367877068E0,2.560604959E2,1.018383383E1,8.018446255E0
1.082115911E2,4.550102994E1,9.156574755E0,1.330398235E2,3.236711796E0,2.515689990E2,9.928548329E0,7.812370892E0
1.092115842E2,4.550101580E1,9.156534040E0,1.331637965E2,3.371740774E0,2.484236145E2,9.726565025E0,7.666114088E0
1.102115788E2,4.550100187E1,9.156494109E0,1.331555314E2,3.427877200E0,2.456455310E2,9.443336717E0,7.475957772E0
1.112115719E2,4.550098931E1,9.156457245E0,1.330550495E2,3.330983934E0,2.465340090E2,9.214868777E0,7.286103824E0
1.122115656E2,4.550097108E1,9.156416369E0,1.337532389E2,3.513509615E0,2.423933093E2,9.083894121E0,7.188168591E0
1.132115593E2,4.550096230E1,9.156375798E0,1.336963899E2,3.348166688E0,2.493635816E2,8.995083201E0,7.149444833E0
1.142115526E2,4.550095224E1,9.156334209E0,1.336092473E2,3.280251815E0,2.531305734E2,8.866026862E0,7.056071259E0
1.152115463E2,4.550094353E1,9.156295096E0,1.334486312E2,3.206516587E0,2.543348216E2,8.601106228E0,6.871766265E0
1.162115395E2,4.550093544E1,9.156256189E0,1.332627592E2,3.162242174E0,2.537549021E2,8.488931398E0,6.768220906E0
1.172115332E2,4.550092517E1,9.156217202E0,1.331707652E2,3.174088122E0,2.527834450E2,8.334683573E0,6.648738944E0
1.182115266E2,4.550091639E1,9.156179369E0,1.331670399E2,3.139382632E0,2.522856106E2,8.193063641E0,6.508713525E0
1.192115208E2,4.550090865E1,9.156137625E0,1.329583050E2,3.238454986E0,2.541446339E2,8.009765698E0,6.448839773E0
1.202115136E2,4.550089711E1,9.156101437E0,1.326978870E2,3.188412466E0,2.504706744E2,7.948608735E0,6.364982034E0
1.212115079E2,4.550088446E1,9.156058447E0,1.329047549E2,3.415819010E0,2.497323935E2,7.902062746E0,6.297688778E0
1.222115012E2,4.550087863E1,9.156015472E0,1.329221749E2,3.419825459E0,2.549289939E2,7.765157946E0,6.195807521E0
1.232114948E2,4.550087006E1,9.155978913E0,1.327076289E2,3.253504302E0,2.536100216E2,7.619633542E0,6.072224218E0
1.242114887E2,4.550085885E1,9.155942255E0,1.323505812E2,3.176433240E0,2.500383537E2,7.467810776E0,5.952737399E0
1.252114824E2,4.550084986E1,9.155906462E0,1.323147876E2,3.028865821E0,2.504997112E2,7.330643785E0,5.890995970E0
1.262114760E2,4.550084079E1,9.155860385E0,1.327021068E2,3.402457504E0,2.541132618E2,7.175848715E0,5.746202241E0
1.272114705E2,4.550082982E1,9.155822680E0,1.328818830E2,3.323202436E0,2.518533792E2,7.057652267E0,5.691709365E0
1.282114626E2,4.550081919E1,9.155780856E0,1.321581650E2,3.399681057E0,2.513390922E2,6.999566273E0,5.668975486E0
1.292114556E2,4.550080969E1,9.155739379E0,1.324428119E2,3.425163135E0,2.535646728E2,6.907061450E0,5.599854278E0
1.302114539E2,4.550079797E1,9.155701151E0,1.332722031E2,3.371249358E0,2.514495033E2,6.918465898E0,5.589740259E0
1.312114435E2,4.550078995E1,9.155661116E0,1.323400266E2,3.246251670E0,2.519994075E2,6.783883534E0,5.710533911E0
1.322121769E2,4.550078010E1,9.155620357E0,1.324527482E2,3.306714481E0,2.513942597E2,6.706868045E0,5.677471357E0
1.332121706E2,4.550077401E1,9.155576280E0,1.327668174E2,3.388461107E0,2.567838684E2,6.627130519E0,5.707371483E0
1.342121623E2,4.550075944E1,9.155535111E0,1.327715394E2,3.364425494E0,2.524988565E2,6.585990529E0,5.608366009E0
1.352121640E2,4.550074867E1,9.155501754E0,1.328154358E2,3.045452438E0,2.464102522E2,6.518392503E0,5.602505318E0
1.362121646E2,4.550073986E1,9.155457308E0,1.327153980E2,3.277745947E0,2.504489220E2,6.441009747E0,5.535795800E0
1.372121533E2,4.550073157E1,9.155416206E0,1.329398813E2,3.310228252E0,2.533081790E2,6.417815075E0,5.518550648E0
1.382121494E2,4.550072272E1,9.155374347E0,1.329165134E2,3.403519252E0,2.551643180E2,6.340205075E0,5.423918128E0
1.392121503E2,4.550071162E1,9.155334575E0,1.335313168E2,3.274518515E0,2.534249760E2,6.300596402E0,5.447263728E0
1.402121408E2,4.550070055E1,9.155298760E0,1.338753087E2,3.079536399E0,2.483343797E2,6.258536119E0,5.334300332E0
1.412121370E2,4.550069647E1,9.155252825E0,1.338044028E2,3.235136208E0,2.558830331E2,6.199696941E0,5.212001978E0
1.422121431E2,4.550069333E1,9.155213207E0,1.332339171E2,3.121285582E0,2.601624434E2,6.164623863E0,5.051593166E0
1.432121342E2,4.550068206E1,9.155169048E0,1.335637426E2,3.307509606E0,2.549440729E2,6.207467161E0,5.175464931E0
1.442121307E2,4.550066971E1,9.155130085E0,1.334196896E2,3.295933637E0,2.501698145E2,6.268101386E0,5.263573063E0
1.452121360E2,4.550066026E1,9.155088529E0,1.332523629E2,3.298948353E0,2.506017634E2,6.263093169E0,5.268827089E0
1.462121276E2,4.550065276E1,9.155045778E0,1.329270066E2,3.345134094E0,2.537748631E2,6.315171468E0,5.283342637E0
1.472121185E2,4.550065594E1,9.155012828E0,1.325539949E2,3.052700526E0,2.573907992E2,6.283218200E0,5.347710647E0
1.482121106E2,4.550065321E1,9.154978066E0,1.323528384E2,2.830867043E0,2.607607218E2,6.300152288E0,5.354822244E0
1.492121018E2,4.550065508E1,9.154942529E0,1.322538767E2,2.715986369E0,2.659237594E2,6.378171733E0,5.453899482E0
1.502120925E2,4.550065037E1,9.154930807E0,1.318822055E2,1.775445558E0,2.589129369E2,6.515559915E0,5.600684500E0
1.512120848E2,4.550064884E1,9.154908308E0,1.316771981E2,1.668026462E0,2.616006961E2,6.543400185E0,5.711091874E0
1.522120761E2,4.550064722E1,9.154874052E0,1.314890883E2,2.216967535E0,2.659946381E2,6.466968162E0,5.652259009E0
1.532120675E2,4.550064662E1,9.154830953E0,1.314845080E2,2.752413709E0,2.693693726E2,6.446165718E0,5.535678803E0
1.542120595E2,4.550064666E1,9.154790258E0,1.317240814E2,2.915736249E0,2.721723262E2,6.423356299E0,5.412701632E0
1.552120513E2,4.550065282E1,9.154752673E0,1.319432031E2,2.905902475E0,2.764816476E2,6.355867396E0,5.352932181E0
1.562120442E2,4.550065674E1,9.154708325E0,1.317100075E2,3.153493795E0,2.766885076E2,6.377248240E0,5.313342513E0
1.572120367E2,4.550065480E1,9.154673065E0,1.309899114E2,2.915510778E0,2.723177356E2,6.287590622E0,5.243689617E0
1.582120281E2,4.550065585E1,9.154630318E0,1.310569458E2,3.036256794E0,2.721294228E2,6.311313981E0,5.256280068E0
1.592120208E2,4.550066737E1,9.154585714E0,1.311506669E2,3.251782177E0,2.815385458E2,6.396003910E0,5.320791091E0
1.602120136E2,4.550067282E1,9.154543352E0,1.309510377E2,3.220452996E0,2.802359696E2,6.432557610E0,5.310117235E0
1.612120051E2,4.550068138E1,9.154505334E0,1.309205097E2,3.148063276E0,2.811924237E2,6.482193659E0,5.351885735E0
1.622119981E2,4.550069430E1,9.154463198E0,1.309427634E2,3.322179462E0,2.877582841E2,6.442083129E0,5.275644178E0
1.632119908E2,4.550069777E1,9.154424637E0,1.308842535E2,3.122911148E0,2.819719393E2,6.458225072E0,5.277565300E0
1.642119834E2,4.550069860E1,9.154384418E0,1.305324703E2,3.082304430E0,2.744303892E2,6.583318982E0,5.380826739E0
1.652119757E2,4.550071285E1,9.154342436E0,1.304508157E2,3.189295602E0,2.911780471E2,6.852673418E0,5.541509020E0
1.662119691E2,4.550072174E1,9.154298437E0,1.308901937E2,3.308911187E0,2.895073973E2,6.914275098E0,5.572418591E0
1.672119616E2,4.550073692E1,9.154261976E0,1.303097545E2,3.215393592E0,2.942848695E2,6.793198147E0,5.466992667E0
1.682119545E2,4.550075774E1,9.154225615E0,1.300790153E2,3.281908762E0,3.017971172E2,6.777396257E0,5.471402988E0
1.692119470E2,4.550077579E1,9.154186849E0,1.305667486E2,3.341107874E0,3.032883367E2,6.747033247E0,5.395085951E0
1.702119395E2,4.550079146E1,9.154149153E0,1.305905731E2,3.279468285E0,3.016148504E2,6.896161320E0,5.527527160E0
1.712119324E2,4.550081596E1,9.154116707E0,1.303505397E2,3.366517222E0,3.095844253E2,6.920858663E0,5.548006228E0
1.722119253E2,4.550083814E1,9.154083008E0,1.310016044E2,3.391403559E0,3.123334122E2,6.983625434E0,5.546661611E0
1.732119190E2,4.550084655E1,9.154040254E0,1.304172244E2,3.304147851E0,2.981100113E2,7.027136134E0,5.683306486E0
1.742119119E2,4.550086585E1,9.154004509E0,1.305121540E2,3.314989755E0,3.002803387E2,7.203326968E0,5.832080342E0
1.752119049E2,4.550088373E1,9.153966765E0,1.307149792E2,3.318996657E0,3.003045101E2,7.245915890E0,5.819932629E0
1.762118980E2,4.550090641E1,9.153931457E0,1.309702633E2,3.407995880E0,3.061532128E2,7.240349079E0,5.840801679E0
1.772118914E2,4.550092509E1,9.153898890E0,1.309143226E2,3.233777614E0,3.058454249E2,7.251917593E0,5.855692284E0
1.782118838E2,4.550094310E1,9.153860979E0,1.310552802E2,3.334568037E0,3.034008543E2,7.178806145E0,5.808821683E0
1.792118772E2,4.550096273E1,9.153819016E0,1.319643165E2,3.660702602E0,3.032468018E2,7.101129458E0,5.732123767E0
1.802118701E2,4.550098357E1,9.153790420E0,1.320396628E2,3.361705407E0,3.084725125E2,7.138334677E0,5.824795876E0
1.812118634E2,4.550100243E1,9.153755156E0,1.321267660E2,3.372958633E0,3.077807230E2,6.985531967E0,5.678758032E0
1.822118568E2,4.550101729E1,9.153720858E0,1.320434840E2,3.262365760E0,3.050747124E2,6.791066351E0,5.515266386E0
1.832118503E2,4.550103312E1,9.153686453E0,1.320709512E2,3.206564704E0,3.038826977E2,6.696997050E0,5.451476511E0
1.842118428E2,4.550105576E1,9.153654459E0,1.325198482E2,3.350415194E0,3.104695650E2,6.574019548E0,5.352932406E0
1.852118368E2,4.550106810E1,9.153616826E0,1.325428628E2,3.245612215E0,3.046345382E2,6.429421897E0,5.212211658E0
1.862118301E2,4.550108070E1,9.153582559E0,1.323927380E2,3.140922916E0,3.002962714E2,6.357940413E0,5.181267043E0
1.872118236E2,4.550109566E1,9.153548484E0,1.325856739E2,3.115823855E0,3.015742316E2,6.279524727E0,5.184769680E0
1.882118164E2,4.550111363E1,9.153512369E0,1.329783602E2,3.268333834E0,3.035873232E2,6.145534596E0,5.046611943E0
1.892118101E2,4.550112455E1,9.153476462E0,1.329660368E2,3.158134301E0,2.995254162E2,5.980393428E0,4.961589769E0
1.902118031E2,4.550113889E1,9.153444150E0,1.329351972E2,3.051350465E0,3.013021666E2,5.870722814E0,4.894708048E0
1.912117964E2,4.550115757E1,9.153410912E0,1.326665931E2,3.113458287E0,3.051435099E2,5.796483959E0,4.838159323E0
1.922117900E2,4.550117379E1,9.153393840E0,1.329112509E2,2.531200166E0,3.151819432E2,5.682288403E0,4.501311794E0
1.932117828E2,4.550118815E1,9.153413865E0,1.331015669E2,1.506097569E0,3.592748525E2,5.574904177E0,4.760299017E0
1.942117760E2,4.550119334E1,9.153426890E0,1.332463647E2,1.101589973E0,2.280773886E1,5.482149804E0,4.833282536E0
1.952117704E2,4.550119234E1,9.153430021E0,1.330854126E2,4.247174685E-1,3.375652992E1,5.428243326E0,4.850861654E0
1.962117628E2,4.550119033E1,9.153429138E0,1.332667914E2,2.730011345E-2,3.461505822E1,5.405998328E0,4.684173106E0
1.972117561E2,4.550119238E1,9.153429916E0,1.334944649E2,1.011172553E-1,3.461505874E1,5.317934848E0,4.383628668E0
1.982117493E2,4.550119209E1,9.153425634E0,1.335569577E2,5.566954282E-2,3.461505557E1,5.272350008E0,4.356210533E0
1.992117429E2,4.550119149E1,9.153425345E0,1.332509968E2,7.314670345E-2,3.461505537E1,5.341908221E0,4.408900594E0
2.002117364E2,4.550119303E1,9.153426200E0,1.331786000E2,1.659281392E-1,3.461505596E1,5.339801894E0,4.407488043E0
2.012117292E2,4.550119684E1,9.153424992E0,1.332520214E2,2.767116486E-1,3.461505496E1,5.235733095E0,4.324874055E0
2.022117231E2,4.550119852E1,9.153418789E0,1.331965755E2,1.716505301E-1,3.461505031E1,5.145394722E0,4.244013900E0
2.032117164E2,4.550120031E1,9.153412608E0,1.331239482E2,4.038154613E-2,3.461504567E1,5.114904030E0,4.266008341E0
2.042117095E2,4.550119898E1,9.153410755E0,1.332150088E2,2.028117341E-1,3.461504433E1,5.112740860E0,4.252786057E0
2.052117029E2,4.550119322E1,9.153409079E0,1.331559459E2,4.331217127E-2,3.461504325E1,5.038092761E0,4.185450943E0
2.062116965E2,4.550119209E1,9.153408759E0,1.330136446E2,1.051874513E-1,3.461504304E1,4.984982784E0,4.134419836E0
2.072116902E2,4.550119164E1,9.153407553E0,1.332891443E2,0.000000000E0,3.461504216E1,5.092973315E0,4.358140552E0
