"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.229159534E-5,1.438209229E0,6.193819885E0,7.515421600E0
9.966291487E-3,1.597328339E0,6.146967316E0,7.540868683E0
1.991929160E-2,1.215173035E0,6.202501831E0,7.456593933E0
2.987329150E-2,1.432221680E0,6.207142181E0,7.494914246E0
3.982729162E-2,1.450633392E0,6.202651520E0,7.497458954E0
4.978129151E-2,1.621428223E0,6.113137665E0,7.458090820E0
5.973429163E-2,1.509461060E0,6.119723969E0,7.382348328E0
6.968829152E-2,1.262025604E0,6.307134247E0,7.412735138E0
7.964229165E-2,1.122066650E0,6.422544250E0,7.435038757E0
8.959529153E-2,1.179846497E0,6.330186310E0,7.435637512E0
9.954929166E-2,1.325643311E0,6.383475494E0,7.406298523E0
1.095032915E-1,1.263821869E0,6.503675537E0,7.425159302E0
1.194562917E-1,1.124461670E0,6.452032928E0,7.347021790E0
1.294102916E-1,9.569599915E-1,6.415359192E0,7.276668091E0
1.393642917E-1,1.093476105E0,6.345155182E0,7.295379181E0
1.493172916E-1,1.292711792E0,6.339616699E0,7.266788635E0
1.592712917E-1,1.417552185E0,6.311774597E0,7.284900970E0
1.692252916E-1,1.420096893E0,6.387517090E0,7.303761749E0
1.791782915E-1,1.408421173E0,6.495442657E0,7.343429260E0
1.891322916E-1,1.449735260E0,6.624025269E0,7.257058868E0
1.990862915E-1,1.431772614E0,6.495292969E0,7.280709686E0
2.090392916E-1,1.494641876E0,6.418352966E0,7.297025757E0
2.189932915E-1,1.512604523E0,6.436016235E0,7.256160736E0
2.289472916E-1,1.446292419E0,6.424639893E0,7.229067078E0
2.389002915E-1,1.394500122E0,6.428831177E0,7.150480499E0
2.488542916E-1,1.327738953E0,6.531218262E0,7.179220734E0
2.588082915E-1,1.264869690E0,6.563551025E0,7.252418518E0
2.687612916E-1,1.336869965E0,6.528074799E0,7.275769958E0
2.787152915E-1,1.390458527E0,6.536607056E0,7.178472290E0
2.886692917E-1,1.403930511E0,6.591093750E0,7.109914856E0
2.986222915E-1,1.377884674E0,6.615343323E0,7.128176880E0
3.085762917E-1,1.393751678E0,6.698869629E0,7.132667542E0
3.185302916E-1,1.410217438E0,6.603667603E0,7.258555756E0
3.284832917E-1,1.518143005E0,6.620133362E0,7.310048676E0
3.384372916E-1,1.626367950E0,6.623576202E0,7.265441437E0
3.483912917E-1,1.755699005E0,6.642137604E0,7.054679718E0
3.583452916E-1,1.689536591E0,6.748266907E0,6.874155121E0
3.682982917E-1,1.819915466E0,6.632258148E0,7.153773651E0
3.782522916E-1,1.619033203E0,6.335425415E0,7.361391907E0
3.882062915E-1,1.811981964E0,7.185807037E0,6.459367676E0
3.981592916E-1,1.920506287E0,5.592520294E0,7.421117706E0
4.081132915E-1,2.377356262E0,6.733298035E0,6.935826874E0
4.180672916E-1,1.969903564E0,6.793921967E0,7.291936340E0
4.280202915E-1,2.189347229E0,6.755302277E0,7.193890228E0
4.379742916E-1,1.710642700E0,6.793921967E0,7.237150269E0
4.479282915E-1,1.771566010E0,7.003935242E0,6.725065155E0
4.578812916E-1,1.838327179E0,6.654561768E0,6.853947144E0
4.678349167E-1,2.159259796E0,7.197931824E0,6.419849854E0
4.777889166E-1,1.913919983E0,6.791526947E0,6.582112427E0
4.877419167E-1,1.932631073E0,7.156917114E0,6.730304260E0
4.976959166E-1,1.690285034E0,7.029532013E0,7.255561981E0
5.076499167E-1,1.649569702E0,6.866970062E0,7.445217590E0
5.176029166E-1,1.772913208E0,7.078031158E0,7.097490692E0
5.275569165E-1,1.847158813E0,7.182064819E0,6.555916901E0
5.375109166E-1,1.862127686E0,7.111860809E0,6.420747986E0
5.474639165E-1,1.804796906E0,7.062313843E0,6.373745728E0
5.574179166E-1,1.648671570E0,7.113806763E0,6.407126312E0
5.673719165E-1,1.648072815E0,7.360194397E0,6.475534058E0
5.773249166E-1,1.741029510E0,7.187004547E0,6.656058655E0
5.872789165E-1,1.730850677E0,7.035818939E0,6.857240295E0
5.972329166E-1,1.625769196E0,7.210505676E0,6.969506836E0
6.071859165E-1,1.589694214E0,7.199877777E0,7.033872986E0
6.171399166E-1,1.644779663E0,7.265291748E0,6.708599396E0
6.270939165E-1,1.611698456E0,7.180867310E0,6.343807983E0
6.370469166E-1,1.488504639E0,7.032675476E0,6.195616150E0
6.470009165E-1,1.378184052E0,7.053931274E0,6.192322998E0
6.569549167E-1,1.494941254E0,7.156767426E0,6.242169342E0
6.669079165E-1,1.645528107E0,7.490573273E0,6.342610474E0
6.768619167E-1,1.628313904E0,7.625592499E0,6.621779938E0
6.868159166E-1,1.617087250E0,7.300318909E0,6.949448547E0
6.967689167E-1,1.663041687E0,7.099736023E0,6.993906097E0
7.067229166E-1,1.622476044E0,7.082671509E0,6.761589203E0
7.166769167E-1,1.696571960E0,7.311844940E0,6.294111328E0
7.266299166E-1,1.825603638E0,7.718698883E0,5.720953217E0
7.365839165E-1,1.942360840E0,7.741152191E0,5.975723419E0
7.465379166E-1,1.643582153E0,7.697443085E0,6.566095734E0
7.564909165E-1,1.459614716E0,7.623945923E0,6.919361115E0
7.664449166E-1,1.369352417E0,7.338190155E0,6.964716797E0
7.763989165E-1,1.291963348E0,7.373217316E0,6.595584412E0
7.863519166E-1,1.290017395E0,7.801327057E0,5.942342834E0
7.963059165E-1,1.210832062E0,7.889044647E0,5.777984619E0
8.062599166E-1,1.134939880E0,7.878416748E0,5.875282288E0
8.162129165E-1,9.830058289E-1,7.971972198E0,6.033802643E0
8.261669166E-1,8.487350464E-1,7.413782959E0,6.675368500E0
8.361209165E-1,1.182091827E0,7.393574982E0,6.559808807E0
8.460749167E-1,1.370549927E0,7.500452728E0,6.420298920E0
8.560279165E-1,1.396745453E0,7.446714478E0,6.154451752E0
8.659819167E-1,1.260678406E0,6.965465240E0,6.470744019E0
8.759359166E-1,1.105301514E0,7.234605560E0,6.636299744E0
8.858889167E-1,9.300160217E-1,7.903115387E0,6.357579346E0
8.958429166E-1,7.286846924E-1,7.364834747E0,6.296656036E0
9.057969167E-1,9.056167603E-1,6.532415771E0,6.598578186E0
9.157499166E-1,9.093589783E-1,6.673123169E0,7.038363647E0
9.257039165E-1,6.662644958E-1,7.081473999E0,7.072492676E0
9.356579166E-1,5.707630920E-1,6.995103607E0,6.722221069E0
9.456109165E-1,5.269042969E-2,6.590794373E0,7.034771118E0
9.555649166E-1,-3.191363525E-1,6.798712006E0,7.484136658E0
9.655189165E-1,-1.323248291E-1,6.735992432E0,7.415130157E0
9.754719166E-1,6.038442993E-1,6.383176117E0,6.944059753E0
9.854259165E-1,1.050216064E0,6.370153198E0,7.918533325E0
9.953799166E-1,1.530417480E0,6.658753052E0,8.471782837E0
1.005332917E0,2.481988678E0,5.873486023E0,8.368796997E0
1.015286917E0,3.094963989E0,5.244494019E0,8.366551666E0
1.025240917E0,3.568130035E0,5.136119385E0,8.610244904E0
1.035193917E0,3.754193115E0,5.046306152E0,8.746012573E0
1.045147917E0,3.824696503E0,4.844076691E0,8.837472382E0
1.055101917E0,3.883524170E0,4.719385986E0,9.320368195E0
1.065054917E0,3.589236145E0,5.166206818E0,8.866961060E0
1.075008917E0,3.032693481E0,4.676125946E0,8.582702179E0
1.084962917E0,2.675985260E0,4.362378387E0,8.621621246E0
1.094915917E0,2.401456146E0,5.017715607E0,8.180937653E0
1.104869917E0,1.645977173E0,5.827082520E0,7.662565613E0
1.114823917E0,1.267264709E0,5.152285767E0,8.205336914E0
1.124776917E0,1.096918945E0,4.976700897E0,8.671018524E0
1.134730916E0,7.282356262E-1,5.628595276E0,8.298592987E0
1.144684917E0,5.956114197E-1,5.804778900E0,8.027506714E0
1.154637916E0,5.563929749E-1,5.748945007E0,7.952961731E0
1.164591917E0,5.536985779E-1,5.700894928E0,7.969577179E0
1.174545916E0,1.942959595E-1,6.084846497E0,7.443121948E0
1.184498917E0,5.441184998E-1,6.263425140E0,7.205865326E0
1.194452917E0,1.024020538E0,6.246660004E0,6.648125153E0
1.204406917E0,4.291575623E-1,5.899681549E0,6.825057220E0
1.214359917E0,5.929170227E-1,6.005960541E0,7.246880035E0
1.224313917E0,4.099974060E-1,6.416257324E0,7.434889069E0
1.234267917E0,-3.951782227E-1,6.340514832E0,7.311096497E0
