"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.435250139E-3,-7.357200623E-1,6.181695099E0,9.769733734E0
1.338825002E-2,-5.191204834E-1,6.266418915E0,1.028556107E1
2.334125014E-2,-1.154848480E0,7.149282990E0,8.702303467E0
3.329425002E-2,-5.051994324E-1,7.175328827E0,7.353757782E0
4.324725014E-2,-1.272354126E-2,7.148684235E0,5.658083954E0
5.320025003E-2,-3.876937866E-1,6.102210388E0,6.498137054E0
6.315325014E-2,-1.047222290E0,6.602619781E0,5.850583649E0
7.310625003E-2,-3.637435913E-1,6.167474670E0,6.521787872E0
8.305925014E-2,-1.286424866E0,5.655090179E0,7.902816010E0
9.301225003E-2,-5.616320801E-1,6.435866547E0,8.062683563E0
1.029652501E-1,-1.216969299E-1,6.637347565E0,8.711733856E0
1.129172500E-1,-4.523593140E-1,6.671775970E0,8.017776947E0
1.228712501E-1,-2.363584900E-1,7.109016724E0,7.311545563E0
1.328242500E-1,3.228785706E-1,6.706054688E0,7.256160736E0
1.427772501E-1,-3.812571716E-1,5.319039001E0,7.339537354E0
1.527302500E-1,-1.237326965E0,6.464906158E0,7.606881409E0
1.626832501E-1,-5.692662048E-1,6.344257050E0,7.874225464E0
1.726362500E-1,-1.523980865E0,6.795269165E0,7.142397308E0
1.825892502E-1,-2.945874023E-1,7.087311859E0,6.480623474E0
1.925422500E-1,2.977308655E-1,6.211183777E0,6.672075348E0
2.024952502E-1,-7.090754700E-1,6.482569427E0,7.011868744E0
2.124482500E-1,3.635939026E-1,6.637347565E0,7.953710175E0
2.224012502E-1,-4.608915710E-1,6.171815643E0,8.173752594E0
2.323542500E-1,-1.274000702E0,6.037395172E0,7.716603241E0
2.423082499E-1,-7.614665222E-1,6.873406677E0,7.391928406E0
2.522612500E-1,-1.105002136E0,7.372917938E0,6.902895355E0
2.622142499E-1,-2.062710571E-1,5.782624969E0,8.461005249E0
2.721672500E-1,-3.571572876E-1,6.724167023E0,8.076155548E0
2.821202499E-1,-6.047424316E-1,6.201753387E0,7.813900909E0
2.920732500E-1,-7.942483521E-1,5.751489716E0,6.586004333E0
3.020262499E-1,-1.586850128E0,5.806575165E0,6.934479675E0
3.119792501E-1,-1.538500671E0,7.133266296E0,6.364764404E0
3.219322499E-1,-1.670675812E0,6.608307953E0,6.789431305E0
3.318852501E-1,-2.536625061E0,5.650449829E0,8.588390350E0
3.418382499E-1,-2.071093140E0,6.294859772E0,7.604785767E0
3.517912501E-1,-2.215393066E0,6.187682648E0,8.152047729E0
3.617452499E-1,-1.900298309E0,6.605613556E0,6.659202118E0
3.716982501E-1,-1.000220032E0,5.283562775E0,7.091952209E0
