"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.912821770E1,4.549964738E1,9.164425070E0,1.321373696E2,2.210455517E0,3.406264038E2,1.470096895E1,1.311259461E1
9.012821102E1,4.549968430E1,9.164418939E0,1.324154945E2,3.062632294E0,3.455220337E2,1.467821821E1,1.289507848E1
9.112820458E1,4.549969999E1,9.164430354E0,1.324439903E2,2.427947655E0,3.455220337E2,1.465660511E1,1.278223932E1
9.212819934E1,4.549971969E1,9.164393859E0,1.329613261E2,2.466780658E0,3.412864380E2,1.463607258E1,1.294124910E1
9.312819362E1,4.549975211E1,9.164380685E0,1.326891218E2,3.042355978E0,3.412864380E2,1.461656666E1,1.272394872E1
9.412818682E1,4.549977533E1,9.164371765E0,1.321681411E2,2.816883941E0,3.412864380E2,1.459803605E1,1.269208647E1
9.512818170E1,4.549979113E1,9.164355615E0,1.317638220E2,2.466547526E0,3.412864380E2,1.458043196E1,1.276107831E1
9.612817538E1,4.549982799E1,9.164343265E0,1.323300277E2,3.274495569E0,3.412864380E2,1.456370807E1,1.268908364E1
9.712816870E1,4.549984797E1,9.164326956E0,1.324632904E2,2.943627216E0,3.364220886E2,1.454782033E1,1.265811362E1
9.812816334E1,4.549987852E1,9.164318096E0,1.328104424E2,3.184647551E0,3.364220886E2,1.453272699E1,1.259730151E1
9.912815726E1,4.549989854E1,9.164308587E0,1.324157275E2,2.708031358E0,3.333888550E2,1.451838839E1,1.239704420E1
1.001281511E2,4.549991645E1,9.164276991E0,1.324479460E2,2.745838148E0,3.240923462E2,1.450476672E1,1.253911956E1
1.011281462E2,4.549992990E1,9.164258974E0,1.327310638E2,2.428458001E0,3.178363647E2,1.449182609E1,1.240397504E1
1.021281401E2,4.549994455E1,9.164258817E0,1.330684763E2,1.786080115E0,3.240923462E2,1.447953252E1,1.247349355E1
1.031281333E2,4.549995336E1,9.164250008E0,1.334711543E2,1.399998589E0,3.178363647E2,1.446785367E1,1.282281067E1
1.041281275E2,4.549995661E1,9.164249408E0,1.334274270E2,8.081977334E-1,3.178363647E2,1.445675872E1,1.238304493E1
1.051281216E2,4.549995369E1,9.164253047E0,1.333955437E2,0.000000000E0,3.178363647E2,1.444621854E1,1.282652575E1
1.061281148E2,4.549995369E1,9.164253047E0,1.333955437E2,0.000000000E0,3.320664746E2,1.443620535E1,1.261713263E1
1.071281097E2,4.549995369E1,9.164253047E0,1.333955437E2,0.000000000E0,3.320664746E2,1.442669281E1,1.279313545E1
1.081281030E2,4.549995369E1,9.164253047E0,1.333955437E2,0.000000000E0,3.178363647E2,1.441765590E1,1.280657479E1
1.091280972E2,4.549995369E1,9.164253047E0,1.333955437E2,0.000000000E0,3.320664746E2,1.440907083E1,1.293092259E1
1.101280915E2,4.549995369E1,9.164253047E0,1.333955437E2,0.000000000E0,3.320664746E2,1.440091502E1,1.244962753E1
1.111280856E2,4.549999151E1,9.164262814E0,1.337988768E2,3.543774137E-1,3.178363647E2,1.230937269E1,1.245970266E1
1.121280801E2,4.549999617E1,9.164256311E0,1.338259189E2,2.385552403E-1,3.178363647E2,1.181852943E1,1.263576403E1
1.131280733E2,4.549996822E1,9.164260065E0,1.336179860E2,5.464918571E-1,3.178363647E2,1.437881379E1,1.257565405E1
1.141280673E2,4.549997427E1,9.164264139E0,1.340585330E2,6.054583307E-1,3.178363647E2,1.437217081E1,1.307181439E1
1.151280608E2,4.549997271E1,9.164265974E0,1.340713374E2,1.952112085E-1,3.178363647E2,1.436586001E1,1.338158031E1
1.161280552E2,4.549997991E1,9.164268883E0,1.342220668E2,5.578788219E-1,3.178363647E2,1.435986471E1,1.260234234E1
1.171280490E2,4.549998724E1,9.164265881E0,1.338880971E2,1.136633065E0,3.178363647E2,1.435416916E1,1.335370714E1
1.181280433E2,4.549999373E1,9.164257532E0,1.340198944E2,9.372627097E-1,3.178363647E2,1.434875850E1,1.384190588E1
1.191280382E2,4.550000053E1,9.164248770E0,1.337508925E2,8.126597265E-1,3.178363647E2,1.434361835E1,1.399298735E1
1.201280311E2,4.550000739E1,9.164235778E0,1.331157507E2,1.042224916E0,3.128219604E2,1.433873519E1,1.375813459E1
1.211280249E2,4.550001539E1,9.164223497E0,1.332927084E2,1.115422350E0,3.128219604E2,1.433409620E1,1.361687187E1
1.221280187E2,4.550002358E1,9.164205079E0,1.328746534E2,1.458174793E0,3.068956299E2,1.432968917E1,1.340406959E1
1.231280138E2,4.550003503E1,9.164183383E0,1.325284985E2,1.688879260E0,3.068956299E2,1.432550246E1,1.315394369E1
1.241280078E2,4.550003676E1,9.164171666E0,1.323393616E2,1.400227540E0,3.008745117E2,1.432152502E1,1.296458830E1
1.251280017E2,4.550003959E1,9.164164937E0,1.326928149E2,1.129666923E0,3.008745117E2,1.431774645E1,1.271719117E1
1.261279953E2,4.550004616E1,9.164149322E0,1.326604060E2,1.852376354E0,3.008745117E2,1.431415684E1,1.239860715E1
1.271279900E2,4.550006201E1,9.164132290E0,1.329983730E2,2.178451004E0,3.068956299E2,1.431074673E1,1.226188999E1
1.281279840E2,4.550006002E1,9.164145705E0,1.325253457E2,2.229326104E0,1.996725380E1,1.430750707E1,1.218039288E1
1.291279776E2,4.550007278E1,9.164154260E0,1.312407096E2,2.006700335E0,2.423812134E1,1.430442942E1,1.191793005E1
1.301279719E2,4.550009205E1,9.164155192E0,1.313136335E2,1.768759379E0,1.228594090E1,1.430150567E1,1.151924989E1
1.311286726E2,4.550011385E1,9.164159028E0,1.308754660E2,1.718325482E0,5.330375497E0,1.429872815E1,1.184782153E1
1.321286775E2,4.550014002E1,9.164160833E0,1.314013087E2,1.892365106E0,3.558720279E2,1.429608948E1,1.189326152E1
1.331286740E2,4.550022554E1,9.164195893E0,1.312638933E2,1.807895667E0,3.298161926E2,1.429358275E1,1.180100991E1
1.341286788E2,4.550024240E1,9.164172258E0,1.309338857E2,2.085125218E0,3.298161926E2,1.429120132E1,1.163553705E1
1.351286832E2,4.550026384E1,9.164151311E0,1.305995580E2,2.340806856E0,3.298161926E2,1.428893887E1,1.121083253E1
1.361286788E2,4.550028953E1,9.164134425E0,1.304736308E2,2.599727935E0,3.298161926E2,1.428678960E1,1.104162665E1
1.371286793E2,4.550031355E1,9.164111439E0,1.306813453E2,2.883070408E0,3.298161926E2,1.428474785E1,1.102448845E1
1.381286885E2,4.550033943E1,9.164089550E0,1.307078836E2,3.015022267E0,3.298161926E2,1.428280819E1,1.076716206E1
1.391286825E2,4.550035699E1,9.164068071E0,1.303421564E2,2.723210676E0,3.333511047E2,1.428096555E1,1.076112842E1
1.401286867E2,4.550038066E1,9.164050922E0,1.306307368E2,2.689335296E0,3.333511047E2,1.427921502E1,1.069526504E1
1.411286880E2,4.550040101E1,9.164028741E0,1.311040601E2,2.702094152E0,3.333511047E2,1.427755207E1,1.085604780E1
1.421286774E2,4.550042781E1,9.164010786E0,1.309020470E2,2.858002985E0,3.350510559E2,1.427597216E1,1.010796796E1
1.431286744E2,4.550045309E1,9.163991137E0,1.312871837E2,2.974294420E0,3.350510559E2,1.427447125E1,1.007555939E1
1.441286747E2,4.550048164E1,9.163978409E0,1.312376361E2,3.115633973E0,3.350510559E2,1.427304542E1,9.952307377E0
1.451286672E2,4.550050234E1,9.163960912E0,1.314268527E2,2.822214084E0,3.350510559E2,1.427169079E1,1.026098023E1
1.461286587E2,4.550052821E1,9.163949925E0,1.315410816E2,2.804930716E0,3.350510559E2,1.427040391E1,1.046982236E1
1.471286507E2,4.550055532E1,9.163931014E0,1.318409717E2,3.030981594E0,3.350510559E2,1.426918141E1,1.049951798E1
1.481286427E2,4.550058100E1,9.163910452E0,1.320867853E2,3.105109724E0,3.350510559E2,1.426802006E1,1.033953008E1
1.491286347E2,4.550060011E1,9.163893325E0,1.324989518E2,2.767279354E0,3.350510559E2,1.426691679E1,1.023797587E1
1.501286262E2,4.550062791E1,9.163883092E0,1.329620679E2,2.895443662E0,3.362703857E2,1.426586871E1,1.047205681E1
1.511286180E2,4.550065426E1,9.163859106E0,1.334529906E2,3.181698383E0,3.362703857E2,1.426487299E1,1.050439751E1
1.521286108E2,4.550067120E1,9.163836462E0,1.331846604E2,2.856688995E0,3.362703857E2,1.426392708E1,1.067734492E1
1.531286031E2,4.550068899E1,9.163814928E0,1.336326274E2,2.630642260E0,3.362703857E2,1.426302846E1,1.046209449E1
1.541285957E2,4.550071777E1,9.163795117E0,1.339949113E2,3.021147499E0,3.362703857E2,1.426217478E1,1.067160439E1
1.551285877E2,4.550074294E1,9.163786379E0,1.334290892E2,2.842471110E0,3.362703857E2,1.426136381E1,1.069241130E1
1.561285802E2,4.550077265E1,9.163771973E0,1.335567785E2,3.068888662E0,3.362703857E2,1.426059335E1,1.087792460E1
1.571285731E2,4.550079920E1,9.163760664E0,1.335744200E2,3.059839599E0,3.362703857E2,1.425986142E1,1.097655585E1
1.581285654E2,4.550082392E1,9.163740511E0,1.340235455E2,3.124886061E0,3.362703857E2,1.425916605E1,1.098619943E1
1.591285578E2,4.550084904E1,9.163726847E0,1.340199195E2,3.086888046E0,3.341052246E2,1.425850549E1,1.109579734E1
1.601285506E2,4.550087179E1,9.163708221E0,1.341354198E2,3.065136123E0,3.341052246E2,1.425787794E1,1.117050584E1
1.611285441E2,4.550089519E1,9.163692558E0,1.339475684E2,3.005571793E0,3.341052246E2,1.425728174E1,1.133031712E1
1.621285365E2,4.550091956E1,9.163675990E0,1.338499573E2,2.908542168E0,3.341072388E2,1.425671541E1,1.125706576E1
1.631285300E2,4.550094809E1,9.163660612E0,1.340133464E2,3.017003025E0,3.341072388E2,1.425617738E1,1.135115217E1
1.641285228E2,4.550097538E1,9.163644947E0,1.338105892E2,3.026108449E0,3.324501038E2,1.425566624E1,1.137504741E1
1.651285152E2,4.550100443E1,9.163627935E0,1.339386049E2,3.218346646E0,3.300152588E2,1.425518063E1,1.148144887E1
1.661285088E2,4.550102766E1,9.163614244E0,1.339862247E2,2.986169978E0,3.300152588E2,1.425471934E1,1.150676704E1
1.671285026E2,4.550105272E1,9.163595806E0,1.338373675E2,2.971852454E0,3.300152588E2,1.425428108E1,1.161743193E1
1.681284957E2,4.550107676E1,9.163578194E0,1.333075121E2,2.928330429E0,3.277669067E2,1.425386476E1,1.159255256E1
1.691284887E2,4.550110575E1,9.163555061E0,1.338197196E2,3.236047398E0,3.244096680E2,1.425346926E1,1.164543090E1
1.701284822E2,4.550113080E1,9.163528911E0,1.338688872E2,3.282205444E0,3.244096680E2,1.425309350E1,1.170470910E1
1.711284753E2,4.550114891E1,9.163501254E0,1.342484937E2,3.096728251E0,3.197640381E2,1.425273657E1,1.182820907E1
1.721284683E2,4.550117322E1,9.163470914E0,1.336072838E2,3.348825998E0,2.991903687E2,1.425239750E1,1.189466769E1
1.731284611E2,4.550118788E1,9.163439517E0,1.333688262E2,3.130635281E0,2.950297546E2,1.425207537E1,1.184977771E1
1.741284550E2,4.550120409E1,9.163402874E0,1.333846017E2,3.252429080E0,2.950297546E2,1.425176929E1,1.146118527E1
1.751284487E2,4.550120708E1,9.163360910E0,1.333975244E2,3.214139588E0,2.900298767E2,1.425147863E1,1.168931921E1
1.761284419E2,4.550121566E1,9.163323272E0,1.327672491E2,3.150794004E0,2.870910339E2,1.425120247E1,1.186002540E1
1.771284360E2,4.550122096E1,9.163281325E0,1.326138920E2,3.191702788E0,2.870910339E2,1.425094006E1,1.181540621E1
1.781284282E2,4.550122982E1,9.163244320E0,1.324988606E2,3.117138523E0,2.870910339E2,1.425069077E1,1.162947549E1
1.791284227E2,4.550124016E1,9.163211895E0,1.317610930E2,2.938459131E0,2.870910339E2,1.425045399E1,1.175357001E1
1.801284163E2,4.550124810E1,9.163167457E0,1.322357825E2,3.218161931E0,2.898428955E2,1.425022902E1,1.157039300E1
1.811284096E2,4.550125144E1,9.163135921E0,1.320686359E2,2.869944951E0,2.898428955E2,1.425001527E1,1.154921203E1
1.821284032E2,4.550126219E1,9.163099725E0,1.321592183E2,2.925452416E0,2.898428955E2,1.424981221E1,1.163163556E1
1.831283967E2,4.550126493E1,9.163062695E0,1.320143751E2,2.935852135E0,2.898428955E2,1.424961934E1,1.155935681E1
1.841283907E2,4.550127087E1,9.163024224E0,1.321700016E2,2.970127750E0,2.898428955E2,1.424943608E1,1.134879388E1
1.851283838E2,4.550128187E1,9.162987825E0,1.322532520E2,3.017374352E0,2.953616638E2,1.424926199E1,1.107883521E1
1.861283772E2,4.550129898E1,9.162961957E0,1.322826683E2,2.788575963E0,3.000152588E2,1.424909659E1,1.105299055E1
1.871283714E2,4.550131408E1,9.162942018E0,1.319698313E2,2.492413770E0,3.149298401E2,1.424893952E1,1.112240819E1
1.881283647E2,4.550132933E1,9.162920335E0,1.320998004E2,2.406266243E0,3.163630093E2,1.424879029E1,1.092652640E1
1.891283576E2,4.550135249E1,9.162909250E0,1.320525202E2,2.316581514E0,3.411162109E2,1.424864854E1,1.117221496E1
1.901283516E2,4.550136919E1,9.162885175E0,1.319167483E2,2.404039909E0,3.411162109E2,1.424851379E1,1.121686089E1
1.911283455E2,4.550137366E1,9.162853782E0,1.322633761E2,2.264160281E0,3.149298401E2,1.424838581E1,1.117862251E1
1.921283392E2,4.550137318E1,9.162815784E0,1.315869203E2,2.468984199E0,3.149298401E2,1.424826425E1,1.113421416E1
1.931283329E2,4.550137140E1,9.162787674E0,1.311450925E2,2.626738736E0,2.665190688E2,1.424814874E1,1.123779427E1
1.941283262E2,4.550136462E1,9.162788088E0,1.312722898E2,2.615883887E0,2.510199529E2,1.424803904E1,1.115837740E1
1.951283200E2,4.550135437E1,9.162773212E0,1.318464058E2,3.055516414E0,2.421049989E2,1.424793480E1,1.120121226E1
1.961283137E2,4.550133926E1,9.162670410E0,1.315200312E2,2.937648084E0,2.527459057E2,1.424783583E1,1.103678367E1
1.971283077E2,4.550133497E1,9.162653996E0,1.306186777E2,2.189858458E0,2.507953804E2,1.424774178E1,1.125305115E1
1.981283013E2,4.550133346E1,9.162622686E0,1.308191394E2,2.272588476E0,2.558601002E2,1.424765240E1,1.145168977E1
1.991282947E2,4.550132749E1,9.162589406E0,1.314048994E2,2.553895485E0,2.558786680E2,1.424756747E1,1.154208303E1
2.001282884E2,4.550132230E1,9.162574663E0,1.322013385E2,1.967254220E0,2.550980874E2,1.424748686E1,1.151556764E1
2.011282820E2,4.550132000E1,9.162562462E0,1.324151458E2,1.506806754E0,2.580166699E2,1.417931197E1,1.159914757E1
2.021282765E2,4.550131068E1,9.162542089E0,1.328579752E2,1.717385687E0,2.517091685E2,1.426264157E1,1.179350031E1
2.031282694E2,4.550129421E1,9.162523318E0,1.321937410E2,1.971141396E0,2.355157677E2,1.441052006E1,1.175241994E1
2.041282635E2,4.550128695E1,9.162482228E0,1.318229988E2,2.603976322E0,2.497040364E2,1.428667310E1,1.152239900E1
2.051282568E2,4.550127013E1,9.162449678E0,1.315890032E2,2.904285345E0,2.470212652E2,1.460639655E1,1.131290097E1
2.061282512E2,4.550125794E1,9.162415168E0,1.320583209E2,3.025073760E0,2.486642027E2,1.452262251E1,1.093059520E1
2.071282448E2,4.550124391E1,9.162386984E0,1.316148938E2,2.853095995E0,2.467394917E2,1.487664330E1,1.125241499E1
2.081282388E2,4.550122787E1,9.162345981E0,1.323232589E2,3.240982304E0,2.449332602E2,1.490979208E1,1.093330587E1
2.091282315E2,4.550121244E1,9.162306419E0,1.327196754E2,3.351961416E0,2.460953647E2,1.519482576E1,1.085407498E1
2.101282258E2,4.550118848E1,9.162278083E0,1.329329581E2,3.232176654E0,2.352315502E2,1.558015888E1,1.105125029E1
2.111282194E2,4.550117953E1,9.162235784E0,1.328821134E2,3.233854283E0,2.438213489E2,1.598883768E1,1.116660694E1
2.121282133E2,4.550116458E1,9.162202859E0,1.331926769E2,3.107357650E0,2.421128404E2,1.590061555E1,1.099589141E1
2.131282070E2,4.550115325E1,9.162175718E0,1.318175768E2,2.797848730E0,2.418214019E2,1.567519202E1,1.072179670E1
