Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.541932544,45.080715,9.20055,63.04524788,0.007206111215,273.6000061,1.899999976,9.800000191
1.041932544,45.080715,9.20055,63.14524788,0.03603055701,249.5399933,1.899999976,9.699999809
1.622932544,45.08071667,9.200545,63.34523147,0.0663991645,251.7700043,1.700000048,10.19999981
2.122932544,45.08071667,9.200545,63.34523147,0.07000222057,247.1600037,1.600000024,10.69999981
2.622932544,45.08071667,9.200545,63.34523147,0.0787525028,240.0,1.5,11.69999981
3.122932544,45.08071667,9.200545,63.34523147,0.07206111401,226.6900024,1.5,12.5
4.122932544,45.08071667,9.200545,63.34523147,0.0,226.6900024,1.399999976,13.0
5.122932544,45.08071167,9.200533333,63.74521999,0.0,226.6900024,1.399999976,12.19999981
6.122932544,45.08071,9.200515,64.04518329,1.126212239,279.2799988,1.399999976,10.10000038
7.122932544,45.08071333,9.200496667,64.3451315,1.406221151,284.7000122,1.5,9.800000191
8.122932544,45.08071667,9.200475,64.64507212,1.686229944,283.0400085,1.5,9.5
9.122932544,45.08071833,9.200448333,64.64500639,1.863809109,279.230011,1.5,8.899999619
10.12293254,45.08072167,9.200421667,64.54493563,1.822631359,293.3599854,1.5,8.5
11.12293254,45.08073,9.200401667,64.74486497,1.848882198,287.0400085,1.5,8.300000191
12.12293254,45.080735,9.200376667,64.64479298,2.006387234,286.5299988,1.600000024,8.199999809
13.12293254,45.08074,9.200351667,64.34472099,2.043962002,284.6600037,1.600000024,8.300000191
14.12293254,45.08074333,9.200325,64.14465023,1.917340279,283.5499878,1.600000024,8.199999809
15.12293254,45.080745,9.200303333,64.04459588,1.871530056,281.1900024,1.600000024,8.399999619
16.12293254,45.080745,9.20028,64.34454277,1.758291125,283.7200012,1.600000024,8.5
17.12293254,45.08074667,9.200256667,64.04448462,1.757261634,281.4400024,1.5,8.699999809
18.12293254,45.08075,9.200235,63.94442525,1.596153617,281.7999878,1.5,8.5
19.12293254,45.08075167,9.20022,64.24438608,1.580197215,278.2900085,1.5,8.399999619
20.12293254,45.08075333,9.200211667,64.14436208,1.59203589,328.0499878,1.5,8.399999619
21.12293254,45.08075333,9.20021,63.94435829,1.41136837,319.4599915,1.399999976,7.699999809
22.12293254,45.08075333,9.20021,64.24435829,1.216803312,346.4599915,1.299999952,7.699999809
