Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
1.136142709,45.08060667,9.200543333,62.44555947,0.776201129,59.91999817,4.300000191,24.20000076
1.636142709,45.08066,9.200561667,64.14544034,1.105108619,165.8899994,2.5,11.60000038
2.136142709,45.08067833,9.200561667,63.44538504,0.7545827627,170.1300049,2.200000048,9.800000191
2.636142709,45.08067833,9.200561667,63.44538504,0.269199729,171.4199982,1.899999976,9.600000381
3.136142709,45.08067833,9.200561667,63.44538504,0.1575050056,166.2599945,1.799999952,9.699999809
4.136142709,45.08069833,9.200555,63.64530953,0.07206111401,168.3300018,1.700000048,10.39999962
5.867142709,45.08069333,9.200548333,65.34530944,0.5358258486,290.8999939,1.700000048,10.89999962
6.863142709,45.0807,9.200535,65.54525898,1.312541723,291.9500122,1.600000024,10.10000038
7.863142709,45.08070833,9.200515,65.74518831,1.672332525,283.5299988,1.600000024,9.800000191
8.863142709,45.08071333,9.20049,65.54511632,1.935355544,284.9299927,1.600000024,9.699999809
9.863142709,45.08071833,9.200466667,65.34504812,1.937929153,286.1799927,1.5,9.399999619
10.86314271,45.08072333,9.200438333,65.24496854,2.137126684,278.6700134,1.5,9.100000381
11.86314271,45.08072833,9.20041,64.84488897,2.160803795,293.269989,1.600000024,9.100000381
12.86314271,45.08073333,9.200383333,64.44481318,2.257056952,285.7600098,1.600000024,8.800000191
13.86314271,45.08073667,9.200355,64.04473863,2.267866135,278.7799988,1.600000024,8.699999809
14.86314271,45.08073833,9.200326667,63.7446691,2.163377523,278.7399902,1.600000024,8.600000381
15.86314271,45.08074,9.200301667,63.64460717,2.09028697,280.9899902,1.600000024,8.199999809
16.86314271,45.08074333,9.20028,63.64454779,1.548284411,280.4700012,1.600000024,7.699999809
17.86314271,45.080745,9.20026,63.64449724,0.8827486038,270.8699951,1.5,7.800000191
18.86314271,45.08074167,9.200258333,64.1445035,0.1297100037,95.87999725,1.5,7.400000095
19.86314271,45.08074167,9.200258333,64.1445035,0.01183861122,29.57999992,1.399999976,7.400000095
20.86314271,45.08074167,9.200258333,64.1445035,1.353719473,280.8099976,1.299999952,7.199999809
21.86314271,45.08074167,9.200255,64.64449591,1.139595032,7.429999828,1.299999952,7.0
22.86314271,45.08074333,9.200255,64.74449088,0.9177497029,323.8399963,1.299999952,6.900000095
23.86314271,45.08074333,9.200255,64.84449088,0.6969338655,60.29000092,1.299999952,7.099999905
24.86314271,45.08074167,9.200253333,64.94449212,0.4853830636,270.0899963,1.299999952,7.099999905
25.86314271,45.08074167,9.200253333,65.14449212,0.2836119533,48.70999908,1.299999952,7.199999809
