"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.703375013E-3,8.953641061E-1,1.582297486E0,-1.024073163E0,2.086640376E0
1.767337503E-2,3.530935458E-1,6.313326448E-2,-5.992594975E-1,6.984073357E-1
2.764337498E-2,1.222158265E0,-1.804486418E0,-3.335713738E-1,2.204792943E0
3.761337500E-2,1.257846014E0,-1.175989088E0,-1.171701325E0,2.082789218E0
4.758337501E-2,7.191141160E-1,-5.088214901E-1,-2.425816816E0,2.580816081E0
5.755237502E-2,9.841147533E-1,-4.444588485E-1,-1.094054979E0,1.537199341E0
6.752237503E-2,1.991322208E0,-1.893597400E-1,1.311284888E0,2.391796250E0
7.749237499E-2,2.292335554E0,-3.848073086E-1,7.812757194E-1,2.452197118E0
8.746237500E-2,1.425140409E0,-1.088965563E0,3.898286051E-1,1.835439327E0
9.743237501E-2,1.072807878E0,-1.008777139E0,1.431966156E0,2.054038737E0
1.074013750E-1,2.612504379E0,5.078140149E-1,6.896662223E-1,2.749307858E0
1.173713750E-1,1.262886314E0,1.239154513E0,-7.502299279E-1,1.921778003E0
1.273413750E-1,1.269584154E0,2.296017399E-1,-3.745340431E-1,1.343442084E0
1.373113750E-1,2.093911753E0,1.336471477E0,-1.006243833E0,2.680139752E0
1.472813750E-1,8.005528931E-1,1.686943643E0,-1.776670044E0,2.577444516E0
1.572513750E-1,1.190406714E0,9.348931843E-1,-5.045983386E-1,1.595529033E0
1.672203750E-1,-2.047273922E-1,3.782347459E-1,-5.332040870E-1,6.850411860E-1
1.771903750E-1,3.517779223E-1,-1.770001879E-1,8.179436088E-2,4.022027979E-1
1.871603750E-1,1.617621978E0,8.908855775E-1,-7.097496539E-1,1.978414149E0
1.971303750E-1,-1.195382768E0,1.231657797E0,-1.107721092E0,2.042784107E0
2.071003750E-1,1.668986697E0,1.165883346E0,-2.538074001E0,3.253708685E0
2.170703750E-1,2.241844847E0,2.944970629E-1,-3.431958323E0,4.109858242E0
2.270393750E-1,2.366726170E0,-1.043378623E0,-5.799502373E-1,2.650730841E0
2.370093750E-1,2.347965087E0,-1.218267381E0,1.839420024E0,3.221890979E0
2.469793750E-1,1.406280946E0,-1.204991278E-1,1.353112945E0,1.955264888E0
2.569493750E-1,4.627355636E-1,-7.153936788E-1,2.551950029E0,2.690420277E0
2.669193750E-1,3.305235127E-1,-1.543781877E-2,2.630177588E0,2.650908950E0
2.768893750E-1,1.679242860E0,1.798407653E0,-1.376680148E-1,2.464361814E0
2.868583750E-1,1.121337868E0,1.131824192E0,-3.085932380E-1,1.622853783E0
2.968283750E-1,9.194524419E-1,-4.438416749E-1,-6.275056422E-2,1.022900708E0
3.067983750E-1,8.420490476E-1,-1.013826795E0,-6.140564615E-1,1.453945221E0
3.167683750E-1,7.040673298E-1,1.561383457E0,-1.072564707E0,2.020896870E0
3.267383750E-1,8.162835111E-1,2.287584545E0,-4.684198612E-1,2.473616581E0
3.367073750E-1,1.363644511E0,5.747628799E-1,-9.264457119E-1,1.745903886E0
3.466773750E-1,1.476601754E0,3.684269187E-1,-3.681729741E0,3.983870608E0
3.566473750E-1,1.335392666E0,-1.180254632E-1,-2.515209634E0,2.850172465E0
3.666173750E-1,2.048618051E0,3.055483004E-1,2.826006103E-1,2.090468557E0
3.765873750E-1,1.963894381E0,1.044842766E0,1.273781431E0,2.563415042E0
3.865573750E-1,1.716167150E0,-5.415585887E-1,1.550637152E0,2.375498046E0
3.965263750E-1,1.290466461E0,-1.042840387E0,1.552279050E0,2.272089349E0
4.064963750E-1,1.757714979E0,-2.314974073E-1,8.291708475E-1,1.957211611E0
4.164663750E-1,1.814918874E0,5.953936109E-1,-5.201922780E-1,1.979652515E0
4.264363750E-1,2.544802100E0,2.453751889E-1,7.505795914E-1,2.664506790E0
4.364063750E-1,1.921920436E0,-1.288904670E-1,6.012884814E-1,2.017904545E0
4.463763750E-1,1.587685549E0,-1.001071971E0,2.326794219E-1,1.891303838E0
4.563453750E-1,1.202517906E0,-1.006668341E-1,-8.618088359E-1,1.482868030E0
4.663153750E-1,1.334601391E0,1.299070054E-1,4.071767092E-1,1.401367038E0
4.762853750E-1,8.214001903E-1,-3.209188762E-1,1.210807503E0,1.497912550E0
4.862561250E-1,4.245681923E-1,5.068699819E-1,8.525158560E-1,1.078869136E0
4.962261250E-1,7.136614412E-1,5.439503923E-1,1.416710186E-1,9.084411701E-1
5.061961250E-1,7.295120734E-1,-1.104320936E0,1.176138192E-1,1.328738351E0
5.161651250E-1,9.703007063E-1,6.200679839E-2,8.247164387E-1,1.274945296E0
5.261351250E-1,1.295046878E0,1.829438242E0,6.611236238E-1,2.336894337E0
5.361051250E-1,1.144537281E0,1.689730718E0,-1.938001156E-1,2.050052188E0
5.460751250E-1,1.521451214E0,9.527327469E-1,-1.030335531E0,2.069807911E0
5.560451250E-1,2.099602848E0,-3.216237581E-1,-1.009659777E0,2.351847534E0
5.660151250E-1,1.669755752E0,4.775377169E-1,-2.414528182E0,2.974234840E0
5.759841250E-1,2.416289655E0,8.032855162E-1,-7.433957022E-1,2.652613897E0
5.859541250E-1,1.900223757E0,-2.316082120E-1,-8.636366755E-1,2.100085950E0
5.959241250E-1,1.428278610E0,-8.401571810E-2,-1.846950653E0,2.336293034E0
6.058941250E-1,1.029347571E0,2.148591551E-1,-8.668848038E-2,1.055099887E0
6.158641250E-1,8.167464644E-1,-4.610237181E-3,-6.501039612E-1,1.043901912E0
6.258341250E-1,1.165703617E0,-5.217605013E-1,-1.094957204E0,1.682269367E0
6.358031250E-1,1.127509093E0,-9.338061869E-1,-1.720414567E-1,1.474065470E0
6.457731250E-1,3.360409454E-1,-9.351826215E-1,1.706477144E0,1.974728917E0
6.557431250E-1,3.682942600E-1,7.044286877E-2,8.476591587E-1,9.268920698E-1
6.657131250E-1,9.926823860E-1,4.348352087E-1,1.217117819E0,1.629685786E0
6.756831250E-1,8.002998548E-1,-1.624124081E0,2.817680837E0,3.349266216E0
6.856531250E-1,9.462284504E-1,-1.687907849E0,2.066278542E0,2.830881170E0
6.956221250E-1,1.080765720E-1,3.946475878E-1,-3.374065626E-1,5.303493683E-1
7.055921250E-1,7.433798417E-1,1.791287791E0,-1.081023290E0,2.220346120E0
7.155621250E-1,3.447446720E-1,5.227513120E-1,-8.784675533E-1,1.078806315E0
7.255321250E-1,1.289619346E0,-8.849146932E-2,-3.050305295E-1,1.328153764E0
7.355021250E-1,1.861329833E0,2.630077600E-2,-2.457771850E-1,1.877670605E0
7.454721250E-1,1.190089210E0,-1.265034581E0,-5.186480284E-3,1.736851093E0
7.554411250E-1,1.018495212E0,4.406724840E-1,-1.272702620E0,1.688578306E0
7.654111250E-1,4.541104089E-1,5.613134068E-1,-5.039042741E-1,8.804592674E-1
7.753811250E-1,1.532038913E0,4.510030523E-1,1.506503538E0,2.195472590E0
7.853511250E-1,1.461172121E0,5.148236570E-1,1.351333053E0,2.055764672E0
7.953211250E-1,1.312980288E0,-5.014060512E-1,7.290998447E-1,1.583323040E0
8.052911250E-1,5.219832802E-1,5.816927075E-1,-1.588245274E0,1.770128809E0
8.152601250E-1,1.628609627E-1,1.121035202E0,-7.694772077E-1,1.369430097E0
8.252301250E-1,1.292320906E0,3.873686814E-1,1.424265373E0,1.961805208E0
8.352001250E-1,8.735030479E-1,5.468813092E-2,5.508901602E-1,1.034155856E0
8.451701250E-1,1.110177799E0,-4.492588279E-1,5.290975875E-1,1.309302294E0
8.551401250E-1,-7.060556754E-2,6.786556229E-1,-8.458120233E-1,1.086718261E0
8.651091250E-1,-1.002863996E-1,1.470598710E0,-1.500609545E0,2.103460704E0
8.750791250E-1,7.892658665E-1,1.226573059E0,6.202457392E-1,1.584969039E0
8.850491250E-1,2.326126906E-1,5.932318953E-1,2.489013523E-1,6.840940202E-1
8.950191250E-1,1.345370062E0,1.708685052E-1,-1.151289865E0,1.778956155E0
9.049891250E-1,2.051451465E0,1.442975879E-2,8.924312890E-1,2.237206950E0
9.149591250E-1,1.366900679E0,2.363819666E0,4.617762548E-1,2.769349777E0
9.249281250E-1,1.495746123E0,7.626251480E-1,-2.947329980E-1,1.704617588E0
9.348981250E-1,1.707410652E0,-4.830893558E-1,1.439046550E-1,1.780262624E0
9.448681250E-1,6.121257839E-1,-7.291396058E-1,1.156741224E0,1.498129767E0
9.548381250E-1,9.089608560E-1,3.573376742E-1,5.823680609E-1,1.137124712E0
9.648081250E-1,9.774645688E-1,8.308343804E-1,6.016223574E-1,1.416923502E0
9.747781250E-1,1.023393863E0,-3.946481726E-1,1.892194068E-1,1.113052633E0
9.847471250E-1,8.856122661E-1,8.575789601E-2,6.472528589E-1,1.100272587E0
9.947171250E-1,1.329637544E0,5.155402333E-2,3.635880554E-1,1.379416575E0
1.004687125E0,2.011771675E0,3.932933727E-1,1.592132503E-1,2.056028650E0
1.014657125E0,1.222400924E0,7.331937727E-1,-5.038446325E-1,1.511852024E0
1.024627125E0,1.271868807E0,3.031863177E-1,-1.763956443E0,2.195703655E0
1.034597125E0,1.111316618E0,3.540734661E-1,-4.576416886E-1,1.252927994E0
1.044566125E0,1.749336357E0,-4.639151663E-2,2.970514190E-1,1.774984341E0
1.054536125E0,1.157038336E0,6.948448089E-1,-8.647874075E-1,1.602936143E0
1.064506125E0,9.237812088E-1,8.218416551E-1,-1.432332192E0,1.892186813E0
1.074476125E0,1.274863605E0,8.692409393E-1,-4.356310147E-1,1.603318871E0
1.084446125E0,1.361234728E0,3.429479688E-1,-1.246719933E-1,1.409296420E0
1.094416125E0,1.541787684E0,-5.386501837E-1,-1.120392008E0,1.980538193E0
1.104385125E0,1.426421826E0,-4.116118222E-2,-1.779595406E0,2.281081603E0
1.114355125E0,8.397172511E-1,1.592022575E0,-2.395198456E0,2.996103567E0
1.124325125E0,1.116314160E0,1.417470616E0,-8.029864311E-1,1.974884164E0
1.134295125E0,1.697506930E0,-8.241048199E-1,-1.522094554E-1,1.893104923E0
1.144265125E0,1.429663377E0,-1.824816602E0,9.632802469E-1,2.510338989E0
1.154235125E0,8.049695874E-1,4.570607677E-1,4.271069437E-1,1.019461095E0
1.164204125E0,4.097967734E-1,1.920601304E0,-4.394504160E-1,2.012401409E0
1.174174125E0,2.182357906E0,1.515094559E0,5.282561731E-1,2.708736262E0
1.184144125E0,1.900137949E0,-1.107962874E0,6.085822982E-1,2.282209099E0
1.194114125E0,7.383513824E-1,4.728412333E-1,-1.701633895E0,1.914236012E0
1.204084125E0,1.298018725E0,1.101132157E0,-1.149405307E0,2.053893180E0
1.214053125E0,1.703391860E0,2.566679165E-1,4.257767022E-2,1.723146862E0
1.224023125E0,1.446941460E0,-7.569165114E-1,-7.032715237E-1,1.777963169E0
1.233993125E0,1.210833450E0,-5.687478492E-1,-4.665569383E-1,1.416780554E0
1.243963125E0,2.730487449E-1,4.609485814E-1,6.787436235E-1,8.647092680E-1
1.253933125E0,1.014290114E0,8.232593125E-1,7.778147525E-1,1.520373678E0
1.263903125E0,1.076330314E0,-8.903099191E-1,2.211973615E0,2.616097469E0
1.273872125E0,4.615116683E-1,-1.101355813E0,3.332129980E0,3.539642333E0
1.283842125E0,3.594705192E-1,1.327894489E0,2.217852405E0,2.609864387E0
1.293812125E0,7.167311563E-1,1.239343962E0,1.411237777E0,2.010290792E0
1.303782125E0,1.424996714E0,-5.193116874E-1,2.450264609E0,2.881683001E0
1.313752125E0,2.959939501E-1,-6.311966971E-1,1.429417940E0,1.590363900E0
1.323722125E0,2.466693970E-1,1.492363509E0,-5.128540224E-1,1.597189369E0
1.333691125E0,9.330823747E-1,1.194489386E0,-5.711244500E-1,1.619762560E0
1.343661125E0,1.268218975E0,-3.120083043E-1,-3.506598616E-1,1.352290978E0
1.353631125E0,7.177549307E-1,-9.142864269E-1,-6.335797298E-1,1.323825927E0
1.363601125E0,8.307239411E-1,3.325788090E-1,-3.626975244E-1,9.655363404E-1
1.373571125E0,5.239975729E-1,1.391643173E-1,4.326471806E-1,6.936308430E-1
1.383541125E0,1.137416030E0,-7.566984102E-1,7.505345678E-1,1.558720580E0
1.393510125E0,1.977299561E-1,-1.837532250E0,1.469875994E0,2.361388859E0
1.403480125E0,2.382725760E-2,-1.724870145E-2,7.399066687E-1,7.404911439E-1
1.413450125E0,2.225089212E-1,2.782716241E-1,1.856420803E-1,4.017565168E-1
1.423420125E0,7.192545953E-1,-2.561185706E-1,8.506003082E-1,1.142998154E0
1.433390125E0,1.160107101E0,-8.909054580E-1,3.598756582E-1,1.506343755E0
1.443359125E0,1.573922373E0,4.666349986E-1,-1.452572329E0,2.192018757E0
1.453329125E0,1.830270301E0,1.226151182E0,-1.003198019E0,2.420690472E0
1.463299125E0,1.975941107E0,-3.240813428E-1,5.442635107E-1,2.074992709E0
1.473269125E0,1.242033097E0,8.770080882E-1,-1.404724563E0,2.070033937E0
1.483239125E0,1.971143613E0,1.449394952E0,-1.948444283E0,3.127712901E0
1.493209000E0,1.501074398E0,8.715628687E-1,-1.741648731E0,2.458899446E0
1.503178000E0,1.525137299E0,-8.025566608E-2,1.672484940E-1,1.536377821E0
