"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.118877542E0,2.375208288E0,1.809963213E0,-1.075100645E0,3.173865567E0
1.128847542E0,2.751717228E0,1.661446274E0,-1.197950646E0,3.430369830E0
1.138817542E0,3.105887758E0,1.623232966E0,-1.687198289E0,3.889480954E0
1.148787542E0,3.255061631E0,1.995093954E0,-1.243208095E0,4.015145386E0
1.158757542E0,3.721459525E0,1.238390574E0,-1.043090647E0,4.058436929E0
1.168727542E0,3.695821531E0,7.568595010E-1,-1.360350628E0,4.010297610E0
1.178698542E0,3.759105946E0,-1.012071168E-1,-7.860300905E-1,3.841739670E0
1.188668542E0,3.416830699E0,2.179488239E-1,-8.931095660E-1,3.538344021E0
1.198638542E0,2.249207076E0,1.369744180E0,-5.259558785E-1,2.685472245E0
1.208608542E0,2.655881071E0,1.183748928E0,1.194247019E-1,2.910193816E0
1.218578542E0,1.772812928E0,7.724218655E-1,4.817006421E-1,1.992871477E0
1.228548542E0,1.795835901E0,3.184978366E-2,5.536313349E-1,1.879507555E0
1.238519542E0,1.968411647E0,-1.199953902E0,1.163386585E0,2.582247495E0
1.248489542E0,1.418312031E0,-9.213598037E-1,1.434409123E0,2.217665989E0
1.258459542E0,1.654073081E0,-7.822758856E-1,1.683102314E0,2.486110762E0
1.268429542E0,1.352466828E0,-1.858147778E0,2.074620180E0,3.096115078E0
1.278399542E0,7.801692069E-1,-2.504418597E0,1.902376410E0,3.240341418E0
1.288369542E0,9.818849176E-1,-3.566322369E0,1.207994993E0,3.891272945E0
1.298340542E0,3.036962314E-1,-3.255827031E0,9.807341856E-1,3.413865932E0
1.308310542E0,-1.540182184E-2,-2.836003672E0,2.153541219E-1,2.844210161E0
1.318280542E0,-2.446002866E-1,-2.736796888E0,-1.775050950E-1,2.753433232E0
1.328250542E0,-1.072281995E0,-2.522795519E0,-3.216225886E-1,2.760023006E0
1.338220542E0,-1.686488291E-1,-3.061261223E0,1.614708602E-2,3.065945765E0
1.348190542E0,-1.973844405E-1,-3.668961469E0,1.241721733E0,3.878416138E0
1.358161542E0,-9.884843776E-1,-3.425578426E0,2.561492100E0,4.390094611E0
1.368131542E0,-5.207185274E-1,-2.606945138E0,3.791118282E0,4.630322728E0
1.378101542E0,-7.774897934E-1,-1.782092459E0,2.945830754E0,3.529626431E0
1.388071542E0,-6.599588585E-1,-1.364798605E0,1.143866825E0,1.899118806E0
1.398041542E0,-1.818285445E-1,-1.442665392E0,-6.959531486E-1,1.612047095E0
1.408011542E0,-3.429423409E-1,-1.655903991E0,-1.920014536E0,2.558531472E0
1.417982542E0,-2.324835584E-1,-1.749080249E0,-1.309738299E0,2.197440497E0
1.427952542E0,-2.200499295E-1,-1.479537349E0,-8.337854701E-1,1.712498452E0
1.437922542E0,-4.559122649E-1,-1.237425491E0,-1.231447005E-1,1.324478183E0
1.447892542E0,-3.995387837E-1,-8.347210246E-1,4.145301676E-1,1.014014639E0
1.457862542E0,-4.267304927E-1,-2.632188445E-1,1.219185394E0,1.318254944E0
