Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.543155927,45.080755,9.20021,64.24435326,0.005661944393,80.45999908,2.0,10.89999962
1.043155927,45.08075333,9.200213333,64.24436587,0.003603055608,194.9199982,1.899999976,10.69999981
1.633155927,45.08075167,9.200226667,64.54440125,0.0190447215,136.3800049,1.799999952,11.0
2.133155927,45.08074833,9.200235,64.74443028,0.02882444486,140.3699951,1.700000048,11.5
2.633155927,45.080745,9.20024,64.74445171,0.0272802785,141.9400024,1.600000024,12.19999981
3.133155927,45.08074333,9.200243333,64.84446433,0.03448639065,145.1699982,1.5,13.0
4.133155927,45.08074167,9.200245,64.84447315,0.03036861122,163.3699951,1.5,13.5
5.133155927,45.08074,9.200243333,64.84447438,0.03500111029,240.6399994,1.5,11.69999981
6.133155927,45.08074,9.200246667,64.74448197,0.3376577795,102.9000015,1.5,10.19999981
7.133155927,45.08073833,9.200255,64.64450596,0.6511235833,100.5299988,1.5,9.699999809
8.133155927,45.08073667,9.200263333,64.64452996,1.061871886,89.66000366,1.5,9.199999809
9.133155927,45.08073667,9.200276667,64.74456031,1.036650538,90.98999786,1.5,9.0
10.13315593,45.08073167,9.200295,64.64461712,1.684171081,104.6800003,1.600000024,8.800000191
11.13315593,45.08072833,9.200315,64.54467271,1.693950891,103.9100037,1.600000024,8.899999619
12.13315593,45.080725,9.200331667,64.5447207,1.659464478,98.87000275,1.600000024,8.600000381
13.13315593,45.08072333,9.200351667,64.24477125,1.681082726,94.61000061,1.600000024,8.300000191
14.13315593,45.08072333,9.200371667,64.14481678,1.838073015,92.48999786,1.600000024,8.199999809
15.13315593,45.08072167,9.200395,64.04487493,1.923002243,99.29000092,1.600000024,8.199999809
16.13315593,45.08072,9.200418333,63.64493307,2.007416725,95.48000336,1.600000024,7.900000095
17.13315593,45.08071833,9.200445,63.4449988,2.016166925,105.7900009,1.600000024,7.900000095
18.13315593,45.080715,9.200466667,63.24505818,2.036241055,103.3600006,1.600000024,7.599999905
19.13315593,45.08071333,9.200493333,62.84512391,1.681082726,102.4899979,1.600000024,7.599999905
20.13315593,45.08071,9.200513333,62.64517949,1.868441701,105.2699966,1.600000024,7.800000191
21.13315593,45.08070167,9.200538333,62.84526154,1.883368611,106.3199997,1.600000024,7.800000191
22.13315593,45.080695,9.200561667,62.94533476,1.89469254,96.54000092,1.600000024,7.800000191
23.13315593,45.08069333,9.20058,62.94538153,1.866897464,104.0599976,1.600000024,7.900000095
24.13315593,45.08069167,9.200595,62.7454207,1.780424118,103.3799973,1.600000024,7.800000191
25.13315593,45.08069,9.200601667,62.8454409,1.595124125,190.7599945,1.5,7.699999809
26.13315593,45.08069167,9.200601667,62.54543588,1.397470832,346.8800049,1.5,7.5
27.13315593,45.08069167,9.200601667,62.54543588,1.196214437,179.6300049,1.399999976,7.5
28.13315593,45.08069333,9.200601667,62.44543085,0.9928991795,238.2899933,1.399999976,7.400000095
29.13315593,45.080695,9.200603333,62.34542962,0.8050255775,66.47000122,1.399999976,7.599999905
30.13315593,45.08069667,9.200605,62.34542838,0.6212697029,63.68000031,1.299999952,7.5
