"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.283457968E-3,5.592370605E-1,6.571783905E0,7.306905212E0
1.123845810E-2,5.162763977E-1,6.552623749E0,7.328161011E0
2.119345823E-2,5.245092773E-1,6.571634216E0,7.336992645E0
3.114845790E-2,5.671705627E-1,6.572831726E0,7.276817780E0
4.110345803E-2,6.200106812E-1,6.567742310E0,7.275021515E0
5.105845816E-2,6.448590088E-1,6.533014526E0,7.286996613E0
6.101345830E-2,6.044430542E-1,6.528972931E0,7.320377197E0
7.096845796E-2,5.743556213E-1,6.526877289E0,7.307653656E0
8.092345810E-2,5.522016907E-1,6.518045654E0,7.326364746E0
9.087845823E-2,5.611830139E-1,6.528523865E0,7.296726379E0
1.008334579E-1,6.090834045E-1,6.536607056E0,7.257507935E0
1.107884580E-1,5.930667114E-1,6.551426239E0,7.253616028E0
1.207434582E-1,5.966592407E-1,6.562203827E0,7.290589142E0
1.306984583E-1,5.845344543E-1,6.605613556E0,7.305258636E0
1.406524582E-1,6.179150391E-1,6.602619781E0,7.318730621E0
1.506074583E-1,6.499484253E-1,6.617588654E0,7.288643188E0
1.605624580E-1,6.393205261E-1,6.572831726E0,7.285350037E0
1.705174581E-1,6.125262451E-1,6.563551025E0,7.269183655E0
1.804724582E-1,6.074368286E-1,6.542893982E0,7.272027740E0
1.904274579E-1,6.074368286E-1,6.520141296E0,7.296127625E0
2.003824580E-1,5.544470215E-1,6.520141296E0,7.313042450E0
2.103374582E-1,5.295986938E-1,6.521189117E0,7.320975952E0
2.202924583E-1,5.319937134E-1,6.520740051E0,7.342082062E0
2.302474580E-1,5.448669434E-1,6.536457367E0,7.321724396E0
2.402024581E-1,5.517526245E-1,6.531218262E0,7.310348053E0
2.501574582E-1,5.611830139E-1,6.535409546E0,7.304959259E0
2.601124579E-1,5.533992004E-1,6.568640442E0,7.308252411E0
2.700674580E-1,5.658233643E-1,6.561605072E0,7.329807587E0
2.800224582E-1,5.739065552E-1,6.554569702E0,7.303312683E0
2.899774583E-1,6.059399414E-1,6.554869080E0,7.277266846E0
2.999324580E-1,6.002517700E-1,6.539750519E0,7.275171204E0
3.098874581E-1,5.551954651E-1,6.546636200E0,7.271878052E0
3.198424582E-1,5.396278381E-1,6.537355499E0,7.290289764E0
3.297974579E-1,5.622308350E-1,6.556515656E0,7.294181671E0
3.397524580E-1,6.108796692E-1,6.564898224E0,7.294181671E0
3.497074582E-1,6.268963623E-1,6.557862854E0,7.303162994E0
3.596624583E-1,6.176156616E-1,6.549779663E0,7.266788635E0
3.696174580E-1,5.896238708E-1,6.557264099E0,7.270680542E0
3.795724581E-1,5.683680725E-1,6.590494995E0,7.253017273E0
3.895274582E-1,5.918692017E-1,6.597979431E0,7.267237701E0
3.994824579E-1,5.777984619E-1,6.590794373E0,7.270231476E0
4.094374580E-1,5.843847656E-1,6.591692505E0,7.295528870E0
4.193924582E-1,5.355862427E-1,6.585106201E0,7.293133850E0
4.293474583E-1,5.111869812E-1,6.581663361E0,7.271578674E0
4.393024580E-1,5.195695496E-1,6.582711182E0,7.260052643E0
4.492574581E-1,5.140310669E-1,6.571035461E0,7.240144043E0
4.592114580E-1,5.246589661E-1,6.551575928E0,7.249574432E0
4.691664581E-1,5.529501343E-1,6.570736084E0,7.290589142E0
4.791214583E-1,5.691165161E-1,6.557413788E0,7.299720154E0
4.890764579E-1,6.039939880E-1,6.589147797E0,7.312892761E0
4.990314581E-1,6.105802917E-1,6.621031494E0,7.287595367E0
5.089864582E-1,5.539979553E-1,6.586752777E0,7.283104706E0
5.189414583E-1,5.182223511E-1,6.570137329E0,7.254214783E0
5.288964580E-1,5.153782654E-1,6.584806824E0,7.257058868E0
5.388514581E-1,5.357359314E-1,6.596781921E0,7.251071320E0
5.488064582E-1,5.785469055E-1,6.624923401E0,7.263645172E0
5.587614579E-1,6.015989685E-1,6.616989899E0,7.264243927E0
5.687164580E-1,5.804928589E-1,6.601571960E0,7.278015289E0
5.786714582E-1,5.608836365E-1,6.618187408E0,7.261848907E0
5.886264583E-1,5.583389282E-1,6.601272583E0,7.259154510E0
5.985814580E-1,5.596861267E-1,6.564000092E0,7.269033966E0
6.085364581E-1,5.281018066E-1,6.556365967E0,7.268884277E0
6.184914582E-1,5.225633240E-1,6.546336823E0,7.274572449E0
6.284464579E-1,5.218148804E-1,6.543343048E0,7.309749298E0
6.384014580E-1,5.227130127E-1,6.544390869E0,7.312144318E0
6.483564582E-1,5.439688110E-1,6.529421997E0,7.332352295E0
6.583114583E-1,6.414161682E-1,6.503376160E0,7.325466614E0
6.682664580E-1,6.707551575E-1,6.510860596E0,7.284751282E0
6.782214581E-1,7.384144592E-1,6.505022736E0,7.264543304E0
6.881764582E-1,7.409591675E-1,6.526278534E0,7.263794861E0
6.981314579E-1,7.602690125E-1,6.498137054E0,7.308851166E0
7.080864580E-1,8.699908447E-1,6.441105652E0,7.344626770E0
7.180414582E-1,8.238867188E-1,6.567293243E0,7.194788361E0
7.279964583E-1,9.282197571E-1,6.577172699E0,7.255561981E0
7.379514580E-1,4.418811035E-1,6.769373016E0,7.222031708E0
7.479064581E-1,4.643344116E-1,6.666836243E0,7.347620544E0
7.578614582E-1,1.766326904E-1,6.699618073E0,7.326514435E0
7.678164579E-1,3.441343689E-1,6.712042236E0,7.222780151E0
7.777704583E-1,2.713856506E-1,6.699618073E0,7.115303650E0
7.877254579E-1,1.719923401E-1,6.669680328E0,7.093299408E0
