Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.544799916,45.08074833,9.200183333,65.64431266,0.02161833271,88.51999664,2.0,16.89999962
1.044799916,45.08075,9.200181667,65.64430384,0.4143514037,295.5499878,1.899999976,13.30000019
1.603799916,45.08075167,9.200186667,65.0443102,0.2836119533,296.519989,1.899999976,11.10000038
2.103799916,45.08075,9.200196667,64.84433799,0.06434027851,322.1799927,1.799999952,11.39999962
2.603799916,45.08074833,9.200206667,64.64436578,0.1940502822,70.19000244,1.700000048,11.80000019
3.103799916,45.08074833,9.200213333,64.54438095,0.4189838767,98.76000214,1.600000024,11.89999962
4.103799916,45.08074833,9.200225,64.04440751,0.5136927962,92.98000336,1.600000024,11.80000019
5.103799916,45.08075,9.200241667,63.84444042,0.9301030636,85.69999695,1.600000024,10.39999962
6.103799916,45.08074833,9.200261667,63.94449098,1.664096951,92.90000153,1.600000024,8.699999809
7.103799916,45.080745,9.200286667,63.94455794,1.849396944,100.8700027,1.600000024,8.199999809
8.103799916,45.08074,9.200313333,63.64463373,1.875647783,99.76000214,1.700000048,8.300000191
9.103799916,45.08073667,9.200338333,63.84470069,1.885942221,102.9100037,1.600000024,8.100000381
10.10379992,45.08073167,9.20036,63.54476509,1.855573654,102.2099991,1.700000048,8.199999809
11.10379992,45.08072833,9.200385,63.44483205,1.992489696,99.93000031,1.600000024,7.800000191
12.10379992,45.08072333,9.200411667,63.44490784,1.99197495,107.3099976,1.700000048,7.900000095
13.10379992,45.08072,9.200441667,63.44498619,2.076904058,104.8600006,1.700000048,7.900000095
14.10379992,45.080715,9.200468333,63.34506197,2.0367558,102.9800034,1.600000024,7.699999809
15.10379992,45.08071,9.200491667,62.94513017,2.03418231,105.7300034,1.700000048,7.699999809
16.10379992,45.080705,9.200515,63.04519837,1.940502763,113.1800003,1.600000024,7.599999905
17.10379992,45.08069833,9.200538333,63.14527159,1.799468875,119.9700012,1.600000024,7.699999809
18.10379992,45.08069667,9.200556667,63.14531836,1.617771983,103.6100006,1.600000024,7.599999905
19.10379992,45.08069333,9.200575,63.04537014,1.683656335,98.62999725,1.700000048,7.699999809
20.10379992,45.08069167,9.200585,62.94539794,1.684171081,28.09000015,1.600000024,7.599999905
21.10379992,45.08069,9.200585,62.74540296,1.489091396,301.5400085,1.5,7.300000191
22.10379992,45.08069,9.200586667,62.74540676,1.294526339,19.26000023,1.399999976,7.099999905
23.10379992,45.08068833,9.200588333,62.74541558,1.093269944,51.00999832,1.399999976,7.199999809
