"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.078833360E-3,-1.256256741E0,3.714151382E-1,2.179371294E0,2.542791663E0
1.104983332E-2,-6.723303243E-1,1.469653215E0,9.555759555E-1,1.877507402E0
2.102083334E-2,-8.377210848E-1,1.345783460E0,-2.116247678E-1,1.599279456E0
3.099183337E-2,2.803199038E-2,8.979054523E-1,-2.155859640E0,2.335540790E0
4.096283333E-2,5.216199488E-1,1.991617200E-1,-2.614619901E0,2.673572514E0
5.093383335E-2,3.177230805E-2,8.043049783E-2,-1.523953384E0,1.526405077E0
6.090483337E-2,4.209730683E-1,-1.376493037E-2,-1.006171328E-1,4.330491946E-1
7.087583333E-2,7.947600565E-1,-1.425080475E-1,8.113865411E-1,1.144683454E0
8.084683336E-2,7.508891284E-1,-3.820883533E-1,2.357123727E-1,8.748635982E-1
9.081783338E-2,9.021495806E-1,-3.810276684E-1,-8.538127685E-1,1.299250628E0
1.007888333E-1,3.689751317E-1,-9.080345839E-2,-9.483973289E-1,1.021687530E0
1.107588334E-1,-3.201725157E-1,-1.256081325E-1,-1.765251017E-1,3.865862831E-1
1.207298334E-1,-7.896004003E-1,-7.615559846E-2,-3.664976299E-2,7.941106173E-1
1.307008333E-1,-1.356971961E0,-1.488014057E-1,-5.242882526E-1,1.462324497E0
1.406718334E-1,-1.506240706E0,-3.171544388E-1,5.596311629E-2,1.540285646E0
1.506428333E-1,-1.575491766E0,2.228587309E-1,2.641970837E-1,1.612960141E0
1.606138333E-1,-1.527796905E0,2.204721898E-2,9.897698879E-1,1.820520226E0
1.705848334E-1,-9.884952680E-1,-2.422524834E-1,5.369732022E-1,1.150716898E0
1.805558333E-1,-1.009694787E0,3.463156727E-1,-5.415632665E-2,1.068808222E0
1.905268334E-1,-1.140764146E0,8.571784258E-1,-3.952869809E-1,1.480658464E0
2.004978334E-1,-8.626578516E-1,1.240315185E0,-7.979262507E-1,1.708580296E0
2.104688333E-1,-7.824501327E-1,3.706222558E-1,-4.608939099E-1,9.808222381E-1
2.204388333E-1,-5.245084734E-1,3.500637379E-1,-4.706377101E-1,7.868631478E-1
2.304098334E-1,-2.695099369E-1,6.992138484E-1,-6.481153232E-1,9.907517772E-1
2.403808333E-1,-8.786980066E-2,5.823665991E-1,-4.217351067E-1,7.243841922E-1
2.503518334E-1,-1.102733892E-1,6.648661342E-1,-6.291405237E-1,9.219680012E-1
2.603228334E-1,9.681134457E-2,1.236162200E0,-8.108766639E-1,1.481549994E0
