"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.700250003E-3,1.442759678E0,8.140435159E-1,6.665007234E-2,1.657909698E0
1.366925001E-2,7.786052229E-1,4.247165435E0,-2.788420785E0,5.140032179E0
2.363925002E-2,4.488475859E-1,6.088985156E0,-2.934678944E0,6.774182230E0
3.360825003E-2,-1.018178220E0,6.085118977E0,-2.214297298E0,6.555034125E0
4.357825004E-2,2.937016771E-1,4.388706061E0,-4.543343280E0,6.323683240E0
5.354725005E-2,1.670675081E0,2.409629969E0,-4.946029912E0,5.749842059E0
6.351725000E-2,3.990122712E0,3.129236859E0,-4.109674591E0,6.527068854E0
7.348625001E-2,4.678431503E0,6.058462690E0,-2.606715635E0,8.086263531E0
8.345625002E-2,5.715131729E0,9.059009349E0,-1.510095482E0,1.081705919E1
9.342525003E-2,6.697049391E0,7.809051229E0,-6.220841038E-1,1.030624763E1
1.033952500E-1,5.810077647E0,5.033498411E0,-9.076814121E-1,7.740606828E0
1.133642500E-1,6.027297031E0,2.615235613E0,-3.434783113E-1,6.579190236E0
1.233342500E-1,5.103867897E0,-5.888087690E-1,1.563926119E0,5.370477464E0
1.333032500E-1,3.338841999E0,-4.272743203E0,2.038455151E0,5.793056169E0
1.432732500E-1,2.277546191E0,8.456906936E-1,6.534959310E-1,2.515843066E0
1.532422500E-1,3.132824418E0,1.048036222E1,2.268070632E0,1.117124548E1
1.632122500E-1,3.237011861E0,1.522246347E1,2.956677339E0,1.584119885E1
1.731812501E-1,8.473888712E-1,8.830063959E0,2.716367301E0,9.277216648E0
1.831512500E-1,2.236669038E0,-5.029684857E0,2.674507084E0,6.119918814E0
1.931202500E-1,3.220159308E0,-1.174969685E1,9.086730999E-1,1.221681173E1
2.030902500E-1,-7.525167739E-1,-1.023022302E1,-8.179699212E-1,1.029042367E1
2.130592500E-1,-4.414451936E-1,-5.473845205E0,1.749165326E-1,5.494401786E0
2.230282500E-1,-6.471189576E-1,-7.186286509E-1,4.355281037E-1,1.060601156E0
2.329982501E-1,-1.905939703E0,3.154620499E0,3.481870741E-1,3.702090070E0
2.429672500E-1,-7.129967590E-1,3.603959434E0,1.822185940E0,4.100884000E0
2.529372500E-1,-1.104747490E0,7.052318028E-1,1.986317284E0,2.379763699E0
2.629062500E-1,-1.388942928E0,-4.255341889E0,-2.350756109E-1,4.482449954E0
2.728762500E-1,-1.258880972E0,-6.281007718E0,-1.920118616E0,6.687502879E0
2.828452500E-1,2.322568509E-1,-4.532552828E0,-5.898636067E-1,4.576671002E0
2.928152501E-1,2.155252407E0,-1.802979299E0,2.018505621E0,3.459799449E0
3.027842500E-1,3.694820195E0,-7.121800491E-1,3.650287508E0,5.242470371E0
3.127542500E-1,4.784682136E0,-5.796093446E-1,1.889854013E0,5.176937157E0
3.227232500E-1,4.684490388E0,-4.243248385E-1,4.785601026E-1,4.727951093E0
3.326932500E-1,4.452411183E0,-1.843269246E0,6.639080679E-1,4.864399323E0
3.426622500E-1,2.886360478E0,-3.936735294E0,6.418605566E-2,4.881913706E0
3.526322500E-1,2.229788034E0,-4.512577570E0,6.508535743E-2,5.033840195E0
3.626012500E-1,2.002769156E0,-2.074952302E0,-4.065036947E-1,2.912345550E0
3.725712500E-1,1.625500516E0,8.500810754E-1,-4.926419520E-1,1.899364592E0
3.825402500E-1,1.425504691E0,1.747900574E0,-9.782444412E-1,2.458491860E0
3.925102500E-1,9.810954704E-1,1.914469914E0,-1.570580251E0,2.663543823E0
4.024792500E-1,2.667831245E-1,1.426112801E0,-1.077060632E0,1.806939557E0
4.124492500E-1,-3.316471282E-1,5.105051959E-1,-9.950183487E-1,1.166476269E0
