Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.54667326,45.08423333,9.201338333,62.73642642,0.07103166729,143.9199982,3.599999905,12.39999962
1.04667326,45.08422667,9.201335,62.83643896,0.2208158374,250.2200012,3.099999905,10.10000038
1.79667326,45.08422667,9.201335,62.83643896,0.1080916673,231.0399933,2.099999905,9.800000191
2.29667326,45.08422,9.201346667,62.73648558,0.02522138879,168.1499939,1.799999952,10.0
2.79667326,45.08422,9.201346667,62.73648558,0.03294222057,153.0599976,1.600000024,10.39999962
3.29667326,45.08422,9.201346667,62.73648558,0.03191277757,153.6499939,1.5,11.19999981
4.29667326,45.08422,9.201346667,62.73648558,0.0,153.6499939,1.5,11.5
5.29667326,45.08422,9.201346667,62.73648558,0.0,153.6499939,1.399999976,11.39999962
6.29667326,45.08422,9.201346667,62.73648558,0.0,153.6499939,1.399999976,9.899999619
7.29667326,45.08422,9.201346667,62.73648558,0.0,153.6499939,1.299999952,9.199999809
8.29667326,45.084225,9.201353333,63.03648564,0.0,153.6499939,1.299999952,8.699999809
9.29667326,45.08422667,9.201353333,63.23648061,0.03757472336,78.20999908,1.299999952,8.699999809
10.29667326,45.084225,9.201353333,63.33648564,0.1564755589,199.6499939,1.299999952,8.199999809
11.29667326,45.084215,9.201351667,63.53651203,1.964179993,190.8699951,1.299999952,8.100000381
12.29667326,45.084195,9.201348333,63.8365648,2.285881281,192.9799957,1.5,8.199999809
13.29667326,45.08417333,9.201341667,64.03661503,2.555081129,191.4700012,1.600000024,8.100000381
14.29667326,45.08414833,9.201338333,63.73668289,2.788764954,188.4100037,1.600000024,8.300000191
15.29667326,45.08412167,9.201331667,63.43674821,2.985903502,188.6300049,1.600000024,8.300000191
16.29667326,45.08409333,9.201326667,63.13682234,3.107892752,189.4900055,1.600000024,8.399999619
17.29667326,45.08406667,9.201316667,63.13688008,3.180468559,188.7200012,1.600000024,8.199999809
18.29667326,45.08404,9.201311667,63.13694918,2.869061708,185.8500061,1.899999976,8.699999809
19.29667326,45.08401333,9.201306667,63.03701828,2.49022603,189.2299957,2.0,9.399999619
20.29667326,45.08398,9.201305,62.73711507,2.826854467,191.1000061,1.700000048,8.0
21.29667326,45.08395,9.201296667,62.73718666,2.989506721,190.0299988,1.899999976,8.5
22.29667326,45.08392,9.201288333,62.83725824,3.110981226,190.4199982,2.0,9.199999809
23.29667326,45.08389167,9.201278333,62.93732101,3.187160015,192.4700012,2.099999905,9.899999619
24.29667326,45.08386333,9.201271667,63.03739135,3.241205931,187.1799927,2.200000048,10.10000038
