Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.005800528,1.521000028,3.484950066,9.04695034
0.008323606,1.489950061,3.487950087,9.034950256
0.010847606,1.44900012,3.466050148,9.012000084
0.013371601,1.471050024,3.460950136,8.992050171
0.015895601,1.476000071,3.451950073,9.0
0.018419601,1.519050121,3.442050219,8.983050346
0.020943601,1.531050086,3.423000097,8.98995018
0.023467616,1.546950102,3.406050205,9.021000862
0.025991616,1.552050114,3.39195013,9.058950424
0.028515616,1.552050114,3.378000259,9.058950424
0.031039616,1.564050078,3.409050226,9.126000404
0.03356363,1.567050099,3.375000238,9.172050476
0.03608763,1.576050043,3.387000084,9.181950569
0.03861163,1.612050056,3.397050142,9.17895031
0.04113563,1.605000019,3.394050121,9.154950142
0.043659659,1.617000103,3.411000252,9.133950233
0.046183659,1.593000054,3.406050205,9.17895031
0.048707659,1.564050078,3.41595006,9.094950676
0.051231659,1.492050052,3.426000118,9.109950066
0.053755654,1.441950083,3.451950073,9.052050591
0.056279654,1.333950043,3.460950136,9.016050339
0.058803654,1.248000026,3.495000124,8.973000526
0.061327654,1.204950094,3.502050161,8.91795063
0.063851659,1.171050072,3.531000137,8.833950043
0.066375659,1.174050093,3.538050175,8.797950745
0.068899659,1.171050072,3.559950113,8.7289505
0.071423659,1.216950059,3.562050104,8.848950386
0.073947649,1.21905005,3.598050117,8.690999985
0.076471649,1.363050103,3.579000235,8.976000786
0.078995649,1.413000107,3.579000235,8.877000809
0.081519649,1.428000093,3.603000164,8.947050095
0.084043663,1.489950061,3.586050272,8.98995018
0.086567663,1.488000035,3.56400013,9.070950508
0.089091663,1.54005003,3.579000235,9.169950485
0.091615663,1.552050114,3.535950184,9.202950478
0.094139668,1.59495008,3.574050188,9.238950729
0.096663668,1.714950085,3.576000214,9.249000549
0.099187668,1.777050138,3.607950211,9.232050896
0.101711668,1.899000049,3.624000072,9.268050194
0.104235659,1.981050134,3.636000156,9.24105072
0.106759659,2.067000151,3.660000086,9.238950729
0.109283659,2.15805006,3.682050228,9.238950729
0.111807659,2.175000191,3.688950062,9.210000038
0.114331659,2.19900012,3.676950216,9.201000214
0.116855659,2.196000099,3.691050291,9.213000298
0.119379659,2.187000036,3.706050158,9.162000656
0.121903659,2.175000191,3.709950209,9.153000832
0.124427658,2.128950119,3.706050158,9.18900013
0.126951658,2.088000059,3.709950209,9.18900013
0.129475658,2.056950092,3.718050241,9.18900013
0.131999658,2.008949995,3.708000183,9.177000046
0.134523663,1.99695015,3.709950209,9.169950485
0.137047663,1.974000096,3.708000183,9.11700058
0.139571663,1.930050135,3.688950062,9.12405014
0.142095663,1.935000062,3.664950132,9.162000656
0.144619682,1.890000105,3.646050215,9.169950485
0.147143682,1.887000084,3.639000177,9.157950401
0.149667682,1.822950125,3.619050264,9.154950142
0.152191682,1.741050124,3.576000214,9.157950401
0.154715682,1.660050035,3.552000284,9.166950226
0.157239682,1.567050099,3.547950268,9.11700058
0.159763682,1.513950109,3.5239501,9.118950844
0.162287682,1.428000093,3.49695015,9.115050316
0.164811663,1.360950112,3.495000124,9.109950066
0.167335663,1.332000017,3.511950254,9.094950676
