Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
39.85121969,45.084325,9.201363333,63.03620662,2.260145187,7.429999828,1.5,5.599999905
40.85121969,45.08434333,9.201365,63.13615509,2.243674278,2.890000105,1.5,5.599999905
41.85121969,45.08436167,9.201365,63.03609977,2.233894348,1.74000001,1.5,5.5
42.85121969,45.08437833,9.201366667,62.93605326,2.228232384,6.880000114,1.5,5.599999905
43.85121969,45.0844,9.201373333,62.63600303,2.235953331,8.770000458,1.5,5.599999905
44.85121969,45.08442,9.201378333,62.73595404,2.249336004,357.7399902,1.5,5.5
45.85121969,45.08444167,9.201378333,62.73588866,2.26838088,1.909999967,1.5,5.699999809
46.85121969,45.084465,9.201381667,62.83582583,2.263233662,5.869999886,1.5,5.5
47.85121969,45.084485,9.201385,62.83577305,2.245218277,1.649999976,1.5,5.5
48.85121969,45.08450333,9.201386667,62.83572152,2.244188786,9.840000153,1.5,5.599999905
49.85121969,45.08452167,9.201388333,63.13566999,2.223599911,0.6700000167,1.5,5.5
50.85121969,45.08454,9.201386667,63.23561088,2.197349072,6.269999981,1.399999976,5.599999905
51.85121969,45.08455833,9.201388333,63.43555935,2.185510635,358.7200012,1.5,5.599999905
52.85121969,45.084575,9.201393333,63.33552041,2.177789688,8.930000305,1.5,5.599999905
53.85121969,45.08459333,9.201396667,63.33547267,2.144847393,11.13000011,1.399999976,5.5
54.85121969,45.08461167,9.201403333,63.43543249,2.083080769,10.46000004,1.399999976,5.400000095
55.85121969,45.08462833,9.201403333,63.3353822,1.993519187,356.6499939,1.399999976,5.5
56.85121969,45.084645,9.2014,63.53532434,1.930208325,359.6000061,1.5,5.5
57.85121969,45.08466,9.201403333,63.43528665,1.909619451,8.850000381,1.399999976,5.5
58.85121969,45.08467833,9.201405,63.33523511,1.903957486,8.979999542,1.5,5.5
59.85121969,45.084695,9.20141,63.03519618,1.946679473,4.519999981,1.5,5.5
60.85121969,45.08471333,9.201415,62.83515221,1.969841957,12.85000038,1.5,5.5
61.85121969,45.08473167,9.201416667,62.53510068,1.983739495,0.4399999976,1.5,5.5
62.85121969,45.08475,9.20142,62.73505293,1.986827731,3.910000086,1.5,5.5
63.85121969,45.08477,9.201416667,62.83498501,1.993519187,4.320000172,1.5,5.599999905
64.85121968,45.08478833,9.201421667,62.83494104,2.009990215,3.089999914,1.5,5.5
65.85121968,45.084805,9.201423333,62.93489454,2.032638073,5.429999828,1.399999976,5.5
66.85121968,45.08482,9.201423333,63.03484928,2.000210524,0.6100000143,1.399999976,5.400000095
67.85121968,45.08483,9.201425,63.33482289,1.87358892,3.960000038,1.399999976,5.5
68.85121968,45.08483333,9.201423333,63.33480904,1.684171081,351.8900146,1.399999976,5.400000095
69.85121968,45.084835,9.201421667,63.23480023,1.468502522,350.2999878,1.299999952,5.400000095
70.85121968,45.08483333,9.201421667,63.33480526,1.264157772,1.659999967,1.200000048,5.300000191
71.85121968,45.08483167,9.20142,63.2348065,1.049003839,108.8199997,1.200000048,5.300000191
72.85121968,45.08483167,9.20142,63.2348065,0.8359088898,20.34000015,1.200000048,5.300000191
73.85121968,45.08483,9.20142,63.23481153,0.627446413,353.5499878,1.200000048,5.300000191
74.85121968,45.08483,9.20142,63.23481153,0.0,353.5499878,1.200000048,5.300000191
75.85121968,45.08482833,9.20142,63.23481656,0.0,353.5499878,1.200000048,5.300000191
76.85121968,45.08482833,9.201421667,63.33482035,0.0,137.5899963,1.200000048,5.400000095
77.85121968,45.08482833,9.201423333,63.43482413,0.0,128.4499969,1.200000048,5.400000095
