Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.545711613,45.08283667,9.200893333,61.53962888,0.08132611215,148.0899963,4.900000095,11.39999962
1.045711613,45.08283167,9.200923333,61.73971217,0.04117777944,128.3699951,3.400000095,7.599999905
1.650711613,45.08283167,9.200923333,61.73971217,0.01286805514,72.72000122,2.299999952,7.5
2.150711613,45.08283167,9.200923333,61.73971217,0.1214744449,326.0700073,1.899999976,7.800000191
2.650711613,45.08283167,9.200923333,61.73971217,0.05250166729,147.1999969,1.700000048,8.199999809
3.150711613,45.08283167,9.200923333,61.73971217,0.0,147.1999969,1.600000024,8.800000191
4.150711613,45.08282833,9.200928333,61.73973359,0.0,147.1999969,1.5,9.199999809
5.150711613,45.08282833,9.200928333,61.73973359,0.0,147.1999969,1.399999976,9.100000381
6.150711613,45.08284,9.200925,61.93969082,0.1204449981,52.88000107,1.399999976,8.100000381
7.150711613,45.08284667,9.200923333,62.13966692,0.4194986224,32.25,1.399999976,7.800000191
8.150711613,45.08286,9.200921667,62.4396229,0.9290736318,19.62000084,1.399999976,7.199999809
9.150711613,45.08287,9.200921667,62.73959273,1.451002002,9.130000114,1.399999976,6.900000095
10.15071161,45.082885,9.20092,62.73954369,1.502474189,16.70999908,1.399999976,6.900000095
11.15071161,45.08290167,9.200928333,62.53951236,2.120140791,24.10000038,1.5,6.599999905
12.15071161,45.08291833,9.200935,62.33947724,2.183966398,12.60000038,1.5,6.400000095
13.15071161,45.08294,9.200941667,62.23942703,2.271469116,15.44999981,1.5,6.400000095
14.15071161,45.08296167,9.200948333,62.13937682,2.462945938,19.94000053,1.5,6.400000095
15.15071161,45.082985,9.200958333,62.33932916,2.593685389,22.03000069,1.5,6.300000191
16.15071161,45.08301,9.200968333,62.43927648,2.788764954,17.87999916,1.5,6.199999809
17.15071161,45.083035,9.200981667,62.43923137,2.817074776,21.29999924,1.5,6.199999809
18.15071161,45.08305667,9.200998333,62.43920389,2.800603628,23.18000031,1.5,6.0
19.15071161,45.08308,9.201011667,62.33916381,2.29720521,20.85000038,1.5,6.0
20.15071161,45.08310667,9.201021667,62.33910609,2.577728987,10.47999954,1.5,5.900000095
21.15071161,45.08312833,9.201033333,62.23906724,2.647731066,15.64000034,1.5,6.0
22.15071161,45.08315333,9.20104,62.23900697,2.683246851,16.34000015,1.5,6.0
23.15071161,45.08317667,9.201045,62.23894794,2.730601311,10.27000046,1.5,6.0
24.15071161,45.08320167,9.201053333,62.03889146,2.757366896,13.44999981,1.5,6.099999905
25.15071161,45.083225,9.201065,62.53884759,2.771264553,18.97999954,1.5,5.900000095
26.15071161,45.08325167,9.201071667,62.43878229,2.773323298,14.59000015,1.5,6.0
27.15071161,45.08327667,9.201085,62.43873717,2.734719276,23.23999977,1.5,5.800000191
28.15071161,45.08329833,9.201093333,62.53869074,2.68839407,13.77999973,1.5,5.900000095
29.15071161,45.08332167,9.201098333,62.73863171,2.65339303,13.18000031,1.5,5.900000095
30.15071161,45.08334167,9.201106667,62.83859031,2.609641552,14.55000019,1.5,5.900000095
31.15071161,45.08336667,9.20111,63.03852246,2.579787731,11.03999996,1.5,6.0
32.15071161,45.083385,9.201118333,63.13848609,2.582876205,20.04999924,1.5,5.800000191
33.15071161,45.08340667,9.201125,63.03843587,2.551992893,16.62000084,1.5,5.599999905
34.15071161,45.08342667,9.201136667,63.03840205,2.514932871,11.42000008,1.5,5.699999809
35.15071161,45.08344833,9.201143333,63.13835183,2.483020067,10.56000042,1.5,5.699999809
36.15071161,45.08346833,9.201153333,63.13831422,2.448533535,14.88000011,1.5,5.699999809
37.15071161,45.08349167,9.201163333,63.03826655,2.457283974,17.23999977,1.5,5.599999905
38.15071161,45.083515,9.20117,63.0382113,2.46912241,13.67000008,1.5,5.599999905
39.15071161,45.083535,9.201175,63.03816232,2.450077772,10.96000004,1.5,5.599999905
40.15071161,45.08355667,9.20118,62.93810831,2.441327572,18.29999924,1.5,5.699999809
41.15071161,45.08357667,9.20119,62.8380707,2.41301775,10.93000031,1.5,5.599999905
42.15071161,45.08359667,9.2012,62.93803308,2.383678675,12.02999973,1.5,5.599999905
43.15071161,45.08361667,9.201203333,62.73798031,2.360001326,7.539999962,1.5,5.599999905
44.15071161,45.08363167,9.201215,62.73796157,2.346618652,10.75,1.5,5.699999809
45.15071161,45.08365333,9.201216667,62.53789998,2.345589161,14.01000023,1.5,5.699999809
46.15071161,45.08367333,9.201223333,62.63785479,2.319338322,13.96000004,1.5,5.699999809
47.15071161,45.08369,9.201228333,62.63781586,2.236982822,16.45000076,1.5,5.800000191
48.15071161,45.08370167,9.201233333,62.63779203,2.08153677,4.869999886,1.399999976,5.599999905
49.15071161,45.08370667,9.201231667,62.73777315,1.870500565,6.46999979,1.399999976,5.599999905
50.15071161,45.08370667,9.20123,62.63776937,1.641449213,359.7200012,1.299999952,5.5
51.15071161,45.08370667,9.20123,62.63776937,1.421662807,290.3299866,1.299999952,5.400000095
52.15071161,45.08370667,9.20123,62.53776937,1.197243929,307.519989,1.200000048,5.300000191
53.15071161,45.08370667,9.201231667,62.53777315,0.9846636057,4.510000229,1.200000048,5.300000191
54.15071161,45.08370667,9.201231667,62.53777315,0.7674508095,25.13999939,1.200000048,5.300000191
55.15071161,45.08370667,9.201231667,62.53777315,0.5286197066,78.26000214,1.200000048,5.199999809
56.15071161,45.083705,9.201233333,62.43778197,0.0,16.04999924,1.200000048,5.300000191
