"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.181666464E-3,-8.752299500E-1,6.573729858E0,7.187752991E0
1.513666660E-2,-9.686357117E-1,6.518045654E0,7.318730621E0
2.509166673E-2,-1.066382446E0,6.522686005E0,7.330406342E0
3.504766664E-2,-9.225315857E-1,6.582411804E0,7.265740814E0
4.500266677E-2,-9.157955933E-1,6.626869354E0,7.151228943E0
5.495866667E-2,-9.268725586E-1,6.569688263E0,7.202123108E0
6.491366681E-2,-9.035211182E-1,6.519542542E0,7.266040192E0
7.486966671E-2,-9.791139221E-1,6.550677795E0,7.270231476E0
8.482466685E-2,-9.590556335E-1,6.604715424E0,7.266788635E0
9.478066675E-2,-8.529263306E-1,6.642886047E0,7.208709412E0
1.047356664E-1,-9.015751648E-1,6.593488770E0,7.188052368E0
1.146916668E-1,-1.016236725E0,6.509513397E0,7.230414276E0
1.246466665E-1,-1.069974976E0,6.507567444E0,7.272327118E0
1.346026668E-1,-1.018931122E0,6.580465851E0,7.219487000E0
1.445576665E-1,-8.726852417E-1,6.639592896E0,7.210954742E0
1.545136664E-1,-7.147636414E-1,6.625821533E0,7.277715912E0
1.644686665E-1,-7.271878052E-1,6.561006317E0,7.333250427E0
1.744246664E-1,-8.422984314E-1,6.498885498E0,7.369325409E0
1.843796666E-1,-8.810678101E-1,6.496939545E0,7.334597626E0
1.943356665E-1,-8.641529846E-1,6.497388611E0,7.267986145E0
2.042906666E-1,-7.955955505E-1,6.483317871E0,7.223977661E0
2.142466665E-1,-7.713459778E-1,6.462960205E0,7.238347778E0
2.242016667E-1,-8.649014282E-1,6.432423706E0,7.300917664E0
2.341576666E-1,-9.069639587E-1,6.433321838E0,7.390880585E0
2.441126667E-1,-8.684939575E-1,6.458918610E0,7.431745605E0
2.540686666E-1,-8.243357849E-1,6.497538300E0,7.369026031E0
2.640236667E-1,-7.369175720E-1,6.486611023E0,7.315287781E0
2.739796666E-1,-7.138655090E-1,6.419849854E0,7.319479065E0
2.839346668E-1,-7.744894409E-1,6.417604523E0,7.394024048E0
2.938906667E-1,-7.875123596E-1,6.471642151E0,7.383396149E0
3.038456668E-1,-7.390132141E-1,6.536607056E0,7.321425018E0
3.138016667E-1,-7.285350037E-1,6.509812775E0,7.303312683E0
3.237566669E-1,-8.430468750E-1,6.464307404E0,7.300618286E0
3.337126668E-1,-9.367520142E-1,6.505022736E0,7.282805328E0
3.436676664E-1,-9.635462952E-1,6.581813049E0,7.242239685E0
3.536236668E-1,-9.496252441E-1,6.638245697E0,7.235653381E0
3.635786665E-1,-8.707392883E-1,6.665339355E0,7.210655365E0
3.735346668E-1,-8.312214661E-1,6.697971497E0,7.150480499E0
3.834896665E-1,-7.671546936E-1,6.763684845E0,7.091652832E0
3.934456664E-1,-9.452842712E-1,6.728208618E0,7.093748474E0
4.034006665E-1,-7.521858215E-1,6.764882355E0,7.065008240E0
4.133566665E-1,-8.270301819E-1,6.787036285E0,7.080126801E0
4.233116666E-1,-7.774832153E-1,6.768624573E0,7.106621704E0
4.332676665E-1,-8.747808838E-1,6.706803131E0,7.147187347E0
4.432226666E-1,-8.325686646E-1,6.721173248E0,7.101981354E0
4.531776668E-1,-8.193960571E-1,6.722670135E0,7.085365906E0
4.631336667E-1,-7.652087402E-1,6.697372742E0,7.091054077E0
4.730886668E-1,-7.804769897E-1,6.650669861E0,7.190148010E0
4.830446667E-1,-8.111631775E-1,6.650819550E0,7.214247894E0
4.929996668E-1,-8.165519714E-1,6.654262390E0,7.195536804E0
5.029556667E-1,-7.723937988E-1,6.708898773E0,7.130122833E0
5.129106664E-1,-7.012916565E-1,6.726262665E0,7.111860809E0
5.228666668E-1,-6.863227844E-1,6.735842743E0,7.132368164E0
5.328216664E-1,-6.988966370E-1,6.735393677E0,7.170987854E0
5.427776668E-1,-7.454498291E-1,6.712640991E0,7.256460114E0
5.527326665E-1,-6.973997498E-1,6.714287567E0,7.206763458E0
5.626886669E-1,-6.836283875E-1,6.662046204E0,7.125781860E0
5.726436665E-1,-6.569837952E-1,6.590195618E0,7.076833649E0
