Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.543923711,45.08078667,9.200681667,62.64533143,0.0046325,28.02000046,3.599999905,17.0
1.043923711,45.08079833,9.200675,62.54528106,0.06845805794,294.8599854,3.299999952,13.10000038
1.662923711,45.08079833,9.200675,62.54528106,0.3067744374,299.8999939,2.299999952,13.0
2.162923711,45.08079833,9.200675,62.54528106,0.3253044486,296.5499878,1.899999976,13.5
2.662923711,45.08079833,9.200675,62.54528106,0.2233894467,321.2999878,1.799999952,14.10000038
3.162923711,45.08079833,9.200675,62.54528106,0.0,321.2999878,1.600000024,14.89999962
4.162923711,45.08079833,9.200675,62.54528106,0.0,321.2999878,1.600000024,15.19999981
5.162923711,45.08079833,9.200675,62.54528106,0.0,321.2999878,1.5,15.69999981
6.162923711,45.08079833,9.200675,62.54528106,0.0,321.2999878,1.5,13.80000019
7.162923711,45.08079833,9.200675,62.54528106,0.0,321.2999878,1.399999976,12.80000019
8.162923711,45.08079833,9.200675,62.54528106,0.0,321.2999878,1.399999976,11.89999962
9.162923711,45.08081667,9.200718333,63.9453244,0.0,321.2999878,1.399999976,11.19999981
10.16292371,45.08081833,9.200721667,64.34532696,0.04169249907,52.83000183,1.299999952,11.10000038
11.16292371,45.08082,9.200721667,64.64532193,0.02985388972,88.11000061,1.299999952,10.60000038
12.16292371,45.080825,9.200726667,64.24531823,0.4025127888,35.58000183,1.299999952,10.19999981
13.16292371,45.080835,9.200726667,64.34528806,0.8822339177,8.699999809,1.299999952,10.10000038
14.16292371,45.08084667,9.200725,64.54524908,1.777850509,9.920000076,1.299999952,10.39999962
15.16292371,45.080865,9.200726667,64.74519757,2.152053595,5.739999771,1.299999952,9.399999619
16.16292371,45.080885,9.200713333,64.94510689,2.101610899,9.199999809,1.5,9.600000381
17.16292371,45.08090333,9.200715,65.04505538,2.031093836,8.300000191,1.399999976,9.800000191
18.16292371,45.08092333,9.200716667,65.04499884,2.097493172,4.079999924,1.399999976,9.800000191
19.16292371,45.08094333,9.200716667,64.84493851,1.382029176,3.480000019,1.399999976,9.800000191
20.16292371,45.080965,9.200716667,64.74487315,1.618801355,3.210000038,1.299999952,9.899999619
21.16292371,45.08098667,9.200715,64.844804,1.871530056,12.59000015,1.600000024,10.0
22.16292371,45.08100667,9.200713333,63.84473987,2.09028697,17.54000092,1.600000024,9.899999619
23.16292371,45.08102833,9.200723333,63.54469728,2.264263153,16.06999969,1.5,10.19999981
24.16292371,45.08105167,9.200733333,63.34464965,2.344044924,12.60000038,1.600000024,10.19999981
25.16292371,45.081075,9.200736667,63.74458685,2.382134438,14.46000004,1.700000048,10.5
26.16292371,45.08109667,9.200746667,63.94454425,2.413532495,18.70000076,1.700000048,10.0
27.16292371,45.08111667,9.200761667,63.84451806,2.432062387,23.87999916,1.600000024,9.600000381
28.16292371,45.08113333,9.20077,63.84448675,2.410959005,15.57999992,1.600000024,9.300000191
29.16292371,45.08114667,9.200781667,63.64447308,2.346103907,19.86000061,1.600000024,9.5
30.16292371,45.081155,9.20079,63.5444669,2.190657854,12.75,1.600000024,8.800000191
31.16292371,45.08115667,9.200791667,63.54446567,1.942047,116.6999969,1.600000024,8.699999809
32.16292371,45.08115667,9.200791667,63.54446567,1.687774181,82.84999847,1.5,7.900000095
33.16292371,45.08115667,9.200791667,63.54446567,1.432471991,145.4400024,1.399999976,7.699999809
34.16292371,45.08115667,9.200791667,63.54446567,1.178199172,99.36000061,1.399999976,7.699999809
35.16292371,45.08115667,9.200791667,63.54446567,0.0,99.36000061,1.399999976,7.599999905
36.16292371,45.08115667,9.200791667,63.54446567,0.0,99.36000061,1.299999952,7.5
37.16292371,45.08115667,9.200791667,63.54446567,0.0,99.36000061,1.200000048,7.400000095
38.16292371,45.08116667,9.20079,63.34443171,0.0,99.36000061,1.200000048,7.400000095
39.16292371,45.08116667,9.20079,63.34443171,0.0,99.36000061,1.200000048,7.400000095
40.16292371,45.08116833,9.200788333,63.24442289,0.0,99.36000061,1.200000048,7.0
