"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.856708597E-3,5.833369446E-1,6.947652283E0,6.983278198E0
1.281270850E-2,5.914201355E-1,6.926845551E0,6.923253021E0
2.276770817E-2,5.694158936E-1,6.944209442E0,6.875951385E0
3.272270830E-2,5.830375671E-1,6.938521271E0,6.875801697E0
4.267770844E-2,5.646258545E-1,6.943011932E0,6.906637573E0
5.263270857E-2,5.149291992E-1,6.945107574E0,6.964417419E0
6.258770823E-2,4.480183411E-1,6.939569092E0,6.979386292E0
7.254270837E-2,4.593946838E-1,6.929240570E0,6.948550415E0
8.249870827E-2,4.225712585E-1,6.934329987E0,6.908583527E0
9.245370841E-2,4.273612976E-1,6.927593994E0,6.924300842E0
1.024087085E-1,4.029620361E-1,6.908433838E0,6.937623138E0
1.123637082E-1,3.799099731E-1,6.903045044E0,6.954837341E0
1.223187083E-1,3.667373657E-1,6.939569092E0,6.975344696E0
1.322737085E-1,4.267625427E-1,6.965465240E0,6.962920532E0
1.422287086E-1,4.683760071E-1,6.938670959E0,6.970404968E0
1.521837083E-1,4.884342957E-1,6.887327728E0,6.982829132E0
1.621397082E-1,4.808001709E-1,6.888225861E0,6.961723022E0
1.720947083E-1,4.882846069E-1,6.895859985E0,6.948400726E0
1.820497084E-1,5.179229736E-1,6.894662476E0,6.977140961E0
1.920047086E-1,4.966671753E-1,6.878346405E0,6.998247070E0
2.019597082E-1,4.969665527E-1,6.887028351E0,7.014862518E0
2.119147084E-1,4.851411438E-1,6.857988739E0,6.996450806E0
2.218697085E-1,5.137316895E-1,6.857539673E0,7.007527771E0
2.318247082E-1,5.336402893E-1,6.848258972E0,7.024143219E0
2.417807085E-1,5.420228577E-1,6.838678894E0,7.022945709E0
2.517357082E-1,4.932243347E-1,6.835385742E0,6.989116058E0
2.616907083E-1,4.888833618E-1,6.843618622E0,6.999444580E0
2.716457085E-1,5.040019226E-1,6.849606171E0,7.022496643E0
2.816007086E-1,5.412744141E-1,6.863676910E0,7.029082947E0
2.915557083E-1,5.580395508E-1,6.879843292E0,7.021448822E0
3.015107084E-1,5.686674500E-1,6.836732941E0,7.018155670E0
3.114657085E-1,5.983058167E-1,6.873256989E0,6.938670959E0
3.214217084E-1,6.081852722E-1,6.965465240E0,6.907984772E0
3.313767086E-1,6.252497864E-1,6.943311310E0,6.876400452E0
3.413317082E-1,6.252497864E-1,6.895710297E0,6.952142944E0
3.512867084E-1,6.053411865E-1,6.923253021E0,6.969806213E0
3.612417085E-1,5.870791626E-1,6.942263489E0,6.944957886E0
3.711967082E-1,5.730084229E-1,6.942712555E0,6.887627106E0
3.811517083E-1,5.736071777E-1,6.950945435E0,6.919660492E0
3.911067084E-1,5.429209900E-1,7.026538239E0,6.864575043E0
4.010627083E-1,5.556445312E-1,7.048093414E0,6.881938934E0
4.110177085E-1,5.617817688E-1,6.961872711E0,6.879244537E0
4.209727086E-1,4.971162415E-1,6.952442322E0,6.936725006E0
4.309277083E-1,4.833448792E-1,6.972650299E0,6.910828857E0
4.408827084E-1,5.034031677E-1,6.991211700E0,6.875202942E0
4.508377085E-1,5.307962036E-1,6.970404968E0,6.870263214E0
4.607927082E-1,5.924679565E-1,6.938521271E0,6.935527496E0
4.707477083E-1,7.385641479E-1,6.785539398E0,6.918313293E0
4.807037083E-1,6.110293579E-1,6.870412903E0,6.875053253E0
4.906587084E-1,9.232800293E-1,7.011419678E0,6.888674927E0
5.006137085E-1,8.301736450E-1,6.900051270E0,7.024592285E0
5.105687082E-1,9.026229858E-1,6.849755859E0,6.909032593E0
5.205237083E-1,9.114546204E-1,7.015161896E0,6.909781036E0
5.304787084E-1,9.348060608E-1,7.104675751E0,6.809489594E0
5.404337086E-1,9.268725586E-1,7.003336487E0,6.886579285E0
5.503887082E-1,8.288264465E-1,6.932683411E0,6.871011658E0
5.603447086E-1,7.197033691E-1,7.004234619E0,6.858288116E0
5.702997083E-1,5.661227417E-1,7.067552948E0,6.753506012E0
5.802547084E-1,4.990621948E-1,7.079378357E0,6.787036285E0
5.902097085E-1,4.947212219E-1,7.071893921E0,6.841073914E0
6.001647082E-1,5.357359314E-1,7.099436646E0,6.887178040E0
6.101197083E-1,6.042933655E-1,7.083869019E0,6.901248779E0
6.200747085E-1,6.782395935E-1,7.019203491E0,6.912325745E0
6.300297086E-1,7.250921631E-1,6.962022400E0,6.863826599E0
6.399857085E-1,7.497908020E-1,6.960974579E0,6.854545898E0
6.499407082E-1,7.309300232E-1,6.965914307E0,6.918912048E0
6.598957083E-1,7.710466003E-1,6.920408936E0,6.963668976E0
6.698507085E-1,7.506889343E-1,6.867269440E0,6.943460999E0
6.798054166E-1,7.779322815E-1,6.879094849E0,6.898404694E0
6.897604167E-1,7.185058594E-1,6.918462982E0,6.932234344E0
6.997154169E-1,6.322851562E-1,6.909331970E0,6.971303101E0
7.096714168E-1,5.894741821E-1,6.902446289E0,7.004683685E0
7.196264169E-1,5.279521179E-1,6.889273682E0,6.986721039E0
7.295814166E-1,5.167254639E-1,6.884184265E0,6.940317535E0
7.395364167E-1,5.373825073E-1,6.868317261E0,6.873256989E0
7.494914168E-1,5.641767883E-1,6.860234070E0,6.925348663E0
7.594464165E-1,5.993536377E-1,6.901248779E0,6.961273956E0
7.694014166E-1,6.307882690E-1,6.945556641E0,6.971153412E0
7.793564168E-1,5.945635986E-1,6.915618896E0,6.954238586E0
7.893114169E-1,5.981561279E-1,6.923402710E0,6.951095123E0
7.992674168E-1,5.769003296E-1,6.925648041E0,6.970554657E0
8.092224170E-1,5.584886169E-1,6.928941193E0,6.938371582E0
