"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.714219333E0,2.243196577E-2,7.149785265E-1,-1.669929707E-1,7.345639106E-1
1.724189333E0,1.897137889E-1,1.630408376E-1,-1.164877625E0,1.191433387E0
1.734158333E0,-4.002962540E-1,-2.603724200E-1,-7.394201803E-1,8.802119580E-1
1.744128333E0,-3.575992640E-2,-6.599343002E-1,1.895988911E-1,6.875607554E-1
1.754098333E0,4.184316491E-1,-1.088336402E-1,9.084462279E-1,1.006083672E0
1.764068333E0,3.647067739E-1,5.628851384E-2,1.464044566E0,1.509836388E0
1.774038333E0,9.478964417E-1,2.667912009E-1,1.088577892E0,1.467885226E0
1.784008333E0,3.212050974E-2,-1.167411223E-1,-1.488285953E-1,1.918597601E-1
1.793977333E0,9.089914808E-1,-7.170060486E-1,-6.591496038E-1,1.332231731E0
1.803947333E0,1.635826699E0,-3.820980012E-2,-2.377293697E0,2.885985845E0
1.813917333E0,1.222774123E0,8.160137352E-1,-2.094831666E0,2.559174609E0
1.823887333E0,2.280874573E0,1.245223045E-1,-4.354889274E-1,2.325412915E0
1.833857333E0,9.376961933E-1,1.907893842E-1,4.775666606E-1,1.069459983E0
1.843827333E0,1.293362879E0,-2.556200954E-1,1.186121728E0,1.773418711E0
1.853797333E0,5.988148168E-2,-2.151892304E-2,9.892278510E-1,9.912722114E-1
1.863766333E0,-1.868922516E-1,8.792569274E-1,3.153783470E-1,9.526200501E-1
1.873736333E0,-1.047476425E-1,7.848808202E-1,2.347657084E-2,7.921875535E-1
1.883706333E0,-3.629253831E-1,7.909309343E-1,-8.001803523E-1,1.182190836E0
1.893676333E0,-3.668330042E-1,6.786354500E-1,-1.982046477E0,2.126880524E0
1.903646333E0,2.829324032E-1,-3.705675843E-1,-1.719778975E0,1.781855999E0
1.913616333E0,6.699321619E-1,-1.978564168E0,4.400901014E-1,2.134761009E0
1.923586333E0,2.068251831E0,-2.444765888E0,2.201526394E0,3.886034528E0
1.933555333E0,2.855940338E0,-7.175413612E-1,1.888033190E0,3.497989444E0
1.943525333E0,2.108237869E0,-2.446372703E-1,1.452547186E0,2.571849069E0
1.953495333E0,1.266471388E0,-1.847364928E0,6.458460188E-1,2.331056420E0
1.963465333E0,3.252811549E-1,-1.510699792E0,-6.907310003E-1,1.692669787E0
1.973435333E0,7.522993306E-1,-1.900792399E-1,-1.243234992E-1,7.858375995E-1
1.983405333E0,1.012576953E-2,1.016168605E0,-5.892052102E-1,1.174676102E0
1.993374333E0,-4.562866694E-1,1.144917277E0,-4.799587566E-1,1.322646402E0
2.003344333E0,-1.932018906E-1,6.872735417E-1,-1.255484909E-1,7.248684813E-1
2.013314333E0,-7.333408302E-1,2.844886762E-1,-4.551624691E-1,9.087879034E-1
2.023284333E0,-1.179204472E0,2.277700996E-1,1.779909986E-1,1.214118281E0
2.033254333E0,-1.431051067E0,3.228192213E-1,3.095118356E-1,1.499305500E0
2.043224333E0,-8.957375970E-1,8.414780670E-1,3.669086891E-1,1.282596260E0
2.053194333E0,-7.758873640E-1,1.635071239E0,2.116469872E-1,1.822156306E0
2.063163333E0,-1.000444126E0,3.564141065E-2,9.550239784E0,9.602564172E0
2.073133333E0,-1.595723424E-1,4.776795119E-1,8.679695792E0,8.694294686E0
2.083103333E0,-2.419356008E-1,3.887009988E0,3.088324476E0,4.970425288E0
2.093073333E0,8.044637667E-2,7.320895261E0,-5.113705838E0,8.930395648E0
2.103043333E0,1.249205876E0,5.371164005E0,-7.607360880E0,9.395842573E0
2.113013333E0,1.338509670E0,-4.230741191E-1,-1.859311666E0,2.329729538E0
2.122983333E0,-6.515425956E-1,-3.668282899E-1,-1.947298229E-1,7.726515722E-1
2.132952333E0,3.607731372E-2,3.810037533E0,-3.496708635E0,5.171523843E0
2.142922333E0,3.514320595E-1,3.704276312E0,-7.939079272E0,8.767790324E0
2.152892333E0,1.384770355E0,-5.377257389E-1,-9.577653869E0,9.692171663E0
2.162862333E0,-1.286941559E-2,-4.650242954E0,-6.079265914E0,7.653913979E0
2.172832333E0,-1.814277727E-2,-3.475766540E0,-1.034050267E0,3.626367626E0
2.182802333E0,-2.664914032E-1,-4.503639516E-1,2.675909831E0,2.726598390E0
2.192771333E0,1.709425456E-1,-2.011846519E0,5.478368611E0,5.838601752E0
2.202741333E0,1.090504769E0,-4.139281090E0,6.453343874E0,7.743932835E0
2.212711333E0,-2.225587687E-1,-1.126243901E0,3.555628688E0,3.736368973E0
2.222681333E0,-1.395074903E0,2.047457232E0,3.379485995E-1,2.500504821E0
2.232651333E0,-1.855141578E0,7.311995798E-1,-9.097507417E-1,2.191768581E0
2.242621333E0,-6.448046297E-1,-2.000071981E0,-7.830503494E-1,2.242594210E0
2.252591333E0,-8.277278278E-1,-1.152914806E0,-1.224495251E0,1.874495806E0
2.262560333E0,-7.799111255E-1,1.916267055E-1,-1.108070755E0,1.368503912E0
2.272530333E0,-9.023136681E-1,6.948129416E-2,-3.264594054E-1,9.620672270E-1
2.282500333E0,-2.556964381E-1,-8.339158630E-1,-2.920228136E-1,9.198226235E-1
2.292470333E0,5.059313941E-1,8.191934511E-1,-3.683313167E-1,1.030879452E0
2.302440333E0,-3.023172022E-1,9.921590602E-1,2.695374042E0,2.888047181E0
2.312410333E0,4.704534497E-1,-2.426521113E0,5.787582239E0,6.293285258E0
2.322379333E0,5.619541155E-1,-1.953695083E0,3.929749333E0,4.424437447E0
2.332349333E0,2.065267632E-1,-2.608801922E0,5.314943612E-2,2.617503703E0
2.342319333E0,3.900771848E-1,-3.722118506E0,-3.213632646E0,4.932926228E0
2.352289333E0,-1.050981977E0,-4.682307038E-1,-3.445561870E0,3.632588569E0
2.362259333E0,-1.579275937E0,1.153503621E-1,-1.409470164E0,2.119911398E0
2.372229333E0,-1.667255922E0,-1.420414105E0,1.126173735E-1,2.193171496E0
2.382199333E0,-1.212393561E0,-2.219108972E0,6.537976474E-1,2.611856455E0
2.392168333E0,-2.676525689E-1,-1.238231822E0,-6.789014983E-1,1.437276308E0
2.402138333E0,1.471609420E-1,1.562235104E0,-6.032174778E0,6.232926072E0
2.412108333E0,-2.835227527E-1,2.256327377E0,-1.183337050E1,1.204989858E1
2.422078333E0,6.497564173E-1,-7.776516151E-1,-9.724435939E0,9.777094649E0
2.432048333E0,5.709617877E-1,-4.616254843E0,8.467672829E0,9.661122568E0
2.442018458E0,1.342400261E0,1.164320970E-1,2.508833245E1,2.512449044E1
2.451988458E0,1.463261332E0,7.906300950E0,1.563337422E1,1.757990665E1
2.461957458E0,1.129299949E0,7.358442571E0,-3.404177032E0,8.185989049E0
2.471927458E0,2.273043104E0,7.009338069E-1,-1.556012848E1,1.574089043E1
