"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.292080946E-4,5.200186157E-1,6.611900482E0,7.203919373E0
1.028420823E-2,5.810916138E-1,6.638994141E0,7.216642914E0
2.023920836E-2,6.441105652E-1,6.659501495E0,7.221732330E0
3.019320825E-2,6.542893982E-1,6.648424530E0,7.230713654E0
4.014820792E-2,6.665638733E-1,6.635401611E0,7.249275055E0
5.010320805E-2,6.887178040E-1,6.617139587E0,7.256759491E0
6.005720794E-2,6.982978821E-1,6.580166473E0,7.255561981E0
7.001220807E-2,7.123686218E-1,6.565347290E0,7.243736572E0
7.996720821E-2,7.158114624E-1,6.561904449E0,7.257208557E0
8.992120810E-2,7.116201782E-1,6.585255890E0,7.261100464E0
9.987620823E-2,7.131170654E-1,6.586004333E0,7.283703461E0
1.098302081E-1,7.006929016E-1,6.575825500E0,7.298822021E0
1.197852083E-1,6.743476868E-1,6.574178925E0,7.274572449E0
1.297402079E-1,6.939569092E-1,6.606511688E0,7.222929840E0
1.396942083E-1,7.352709961E-1,6.587351532E0,7.217091980E0
1.496492079E-1,7.388635254E-1,6.614594879E0,7.201524353E0
1.596042081E-1,7.647596741E-1,6.618337097E0,7.214846649E0
1.695582080E-1,6.683601379E-1,6.621929626E0,7.250921631E0
1.795132081E-1,6.397695923E-1,6.622827759E0,7.266788635E0
1.894682082E-1,6.414161682E-1,6.621031494E0,7.226672058E0
1.994222081E-1,7.005432129E-1,6.619384918E0,7.185956726E0
2.093772083E-1,7.367678833E-1,6.626420288E0,7.178472290E0
2.193322079E-1,7.321275330E-1,6.630012817E0,7.185507660E0
2.292862083E-1,7.111711121E-1,6.623875580E0,7.230563965E0
2.392412079E-1,6.816824341E-1,6.623127136E0,7.241640930E0
2.491952083E-1,6.584806824E-1,6.617888031E0,7.245981903E0
2.591502080E-1,6.730004883E-1,6.594386902E0,7.227270813E0
2.691052081E-1,7.206015015E-1,6.579418030E0,7.204518127E0
2.790592080E-1,7.491920471E-1,6.575675812E0,7.222780151E0
2.890142081E-1,7.655081177E-1,6.588998108E0,7.239545288E0
2.989692083E-1,7.717950439E-1,6.577621765E0,7.265740814E0
3.089232082E-1,7.635621643E-1,6.584956512E0,7.270979919E0
3.188782083E-1,7.723937988E-1,6.584208069E0,7.240892487E0
3.288332080E-1,8.074209595E-1,6.582112427E0,7.208410034E0
3.387872083E-1,8.439450073E-1,6.585405579E0,7.203170929E0
3.487422080E-1,8.207432556E-1,6.582112427E0,7.191944275E0
3.586972081E-1,8.143066406E-1,6.573580170E0,7.234904938E0
3.686512080E-1,7.786807251E-1,6.620432739E0,7.235204315E0
3.786062081E-1,7.695497131E-1,6.643185425E0,7.231312408E0
3.885602080E-1,7.816744995E-1,6.646179199E0,7.242089996E0
3.985152082E-1,7.884104919E-1,6.635551300E0,7.239096222E0
4.084702083E-1,7.683522034E-1,6.621779938E0,7.232210541E0
4.184242082E-1,7.611671448E-1,6.600973206E0,7.213948517E0
4.283792083E-1,7.912545776E-1,6.601422272E0,7.186555481E0
4.383342080E-1,8.062234497E-1,6.603368225E0,7.177274780E0
4.482882083E-1,7.926017761E-1,6.595285034E0,7.216044159E0
4.582432080E-1,7.906558228E-1,6.612199860E0,7.241640930E0
4.681982081E-1,7.911048889E-1,6.609804840E0,7.282655640E0
4.781522080E-1,7.677534485E-1,6.597680054E0,7.284002838E0
4.881072082E-1,7.402107239E-1,6.587950287E0,7.260801086E0
4.980622083E-1,7.696994019E-1,6.584657135E0,7.200476532E0
5.080162082E-1,7.933502197E-1,6.591991882E0,7.210505676E0
5.179712083E-1,7.972421265E-1,6.582711182E0,7.247179413E0
5.279252082E-1,7.921527100E-1,6.579717407E0,7.277566223E0
5.378802083E-1,7.497908020E-1,6.587351532E0,7.298372955E0
5.478352080E-1,7.331753540E-1,6.578519897E0,7.264692993E0
5.577892084E-1,7.378157043E-1,6.590045929E0,7.232659607E0
5.677442080E-1,7.355703735E-1,6.593039703E0,7.203320618E0
5.776992082E-1,7.195536804E-1,6.604116669E0,7.208410034E0
5.876532081E-1,7.225474548E-1,6.616989899E0,7.228168945E0
5.976082082E-1,6.917115784E-1,6.612199860E0,7.244784393E0
6.075632083E-1,6.810836792E-1,6.618786163E0,7.250322876E0
6.175172082E-1,6.706054688E-1,6.608158264E0,7.229665833E0
6.274722083E-1,7.318281555E-1,6.607709198E0,7.205565948E0
6.374272080E-1,6.996450806E-1,6.609655151E0,7.180567932E0
6.473812079E-1,6.560856628E-1,6.573280792E0,7.244485016E0
6.573362080E-1,6.249504089E-1,6.581363983E0,7.271428986E0
6.672902079E-1,6.863227844E-1,6.554719391E0,7.260352020E0
6.772449580E-1,6.706054688E-1,6.594087524E0,7.231911163E0
6.871999581E-1,7.140151978E-1,6.632258148E0,7.244035950E0
6.971539580E-1,6.685098267E-1,6.668632507E0,7.257058868E0
7.071089582E-1,6.379733276E-1,6.661896515E0,7.245682526E0
7.170639583E-1,6.319857788E-1,6.659202118E0,7.222031708E0
7.270179582E-1,6.554869080E-1,6.671775970E0,7.196135559E0
7.369729583E-1,6.367758179E-1,6.657854919E0,7.175478516E0
7.469279580E-1,5.755531311E-1,6.660399628E0,7.158863068E0
7.568819583E-1,5.658233643E-1,6.645580444E0,7.181615753E0
7.668369580E-1,5.105882263E-1,6.650220795E0,7.205266571E0
7.767919581E-1,4.971162415E-1,6.627318420E0,7.245083771E0
7.867459580E-1,4.966671753E-1,6.617588654E0,7.257358246E0
7.967009582E-1,5.215155029E-1,6.626420288E0,7.233108673E0
8.066549581E-1,5.366340637E-1,6.610104218E0,7.238796844E0
8.166099582E-1,5.289999390E-1,6.593638458E0,7.234006805E0
8.265649583E-1,5.300477600E-1,6.578968964E0,7.218588867E0
8.365189582E-1,5.281018066E-1,6.611900482E0,7.201524353E0
8.464739583E-1,5.303471375E-1,6.597230988E0,7.227270813E0
8.564289580E-1,5.522016907E-1,6.613247681E0,7.270530853E0
8.663829584E-1,6.057902527E-1,6.642586670E0,7.284002838E0
8.763379580E-1,6.701564026E-1,6.605912933E0,7.267537079E0
8.862929582E-1,6.888674927E-1,6.586603088E0,7.199428711E0
8.962469581E-1,6.987469482E-1,6.575077057E0,7.183262329E0
9.062019582E-1,6.882687378E-1,6.630312195E0,7.173382874E0
9.161559581E-1,7.300318909E-1,6.628216553E0,7.249125366E0
9.261109582E-1,7.670050049E-1,6.625372467E0,7.286697235E0
9.360659583E-1,7.970924377E-1,6.611601105E0,7.288792877E0
9.460199582E-1,7.744894409E-1,6.570586395E0,7.256160736E0
9.559749579E-1,7.015910339E-1,6.594835968E0,7.187303925E0
9.659299580E-1,6.938072205E-1,6.578370209E0,7.163802795E0
9.758839579E-1,6.635700989E-1,6.615193634E0,7.175029449E0
9.858389581E-1,7.191046143E-1,6.631210327E0,7.222181396E0
9.957939582E-1,8.357121277E-1,6.621031494E0,7.268435211E0
1.005747958E0,8.198451233E-1,6.625671844E0,7.275171204E0
1.015702958E0,7.988887024E-1,6.663393402E0,7.193890228E0
1.025657958E0,7.213499451E-1,6.640491028E0,7.184609528E0
1.035611958E0,6.508465576E-1,6.667434998E0,7.121291199E0
1.045566958E0,6.394702148E-1,6.655908966E0,7.170089722E0
1.055521958E0,5.783972168E-1,6.666836243E0,7.166796570E0
1.065475958E0,6.447093201E-1,6.641389160E0,7.247927856E0
1.075430958E0,6.701564026E-1,6.587950287E0,7.287445679E0
1.085384958E0,6.848258972E-1,6.584657135E0,7.321125641E0
1.095339958E0,7.375163269E-1,6.559659119E0,7.322323151E0
1.105294958E0,7.363188171E-1,6.519692230E0,7.266189880E0
1.115248958E0,7.611671448E-1,6.483467560E0,7.277117157E0
1.125203958E0,8.009843445E-1,6.501280518E0,7.259004822E0
1.135158958E0,8.017327881E-1,6.522686005E0,7.285499725E0
1.145112958E0,8.086184692E-1,6.547384644E0,7.298971710E0
1.155067958E0,8.195457458E-1,6.615493011E0,7.260501709E0
1.165022958E0,8.387059021E-1,6.628216553E0,7.254065094E0
1.174976958E0,8.143066406E-1,6.640940094E0,7.183561707E0
1.184931958E0,7.475454712E-1,6.649472351E0,7.170089722E0
1.194886958E0,6.920109558E-1,6.673123169E0,7.126230927E0
1.204840958E0,6.451583862E-1,6.639143829E0,7.152426453E0
1.214795958E0,7.912545776E-1,6.706354065E0,7.155869293E0
1.224749958E0,7.662565613E-1,6.668931885E0,7.205565948E0
1.234704958E0,7.665559387E-1,6.654112701E0,7.214696960E0
1.244659958E0,7.527845764E-1,6.632707214E0,7.222331085E0
1.254613958E0,6.830296326E-1,6.628665619E0,7.196584625E0
1.264568958E0,6.676116943E-1,6.597979431E0,7.248227234E0
1.274523958E0,6.565347290E-1,6.529721375E0,7.267537079E0
1.284477958E0,4.529580688E-1,6.588249664E0,7.242239685E0
1.294432958E0,5.837860107E-1,6.609505463E0,7.296277313E0
1.304387958E0,5.093907166E-1,6.586154022E0,7.314239960E0
1.314341958E0,6.018983459E-1,6.535708923E0,7.252568207E0
1.324296958E0,6.963519287E-1,6.624025269E0,7.217990112E0
1.334250958E0,7.244934082E-1,6.661297760E0,7.195836182E0
1.344205958E0,7.286846924E-1,6.630312195E0,7.236551514E0
1.354160958E0,6.644682312E-1,6.619384918E0,7.228168945E0
1.364114958E0,7.066804504E-1,6.642586670E0,7.203919373E0
1.374069958E0,7.444020081E-1,6.666087799E0,7.176676025E0
1.384024958E0,7.149133301E-1,6.629563751E0,7.185956726E0
1.393978958E0,6.917115784E-1,6.616091766E0,7.237000580E0
1.403933958E0,6.713539124E-1,6.624624023E0,7.245233459E0
1.413888958E0,6.662644958E-1,6.552923126E0,7.307054901E0
1.423842958E0,6.741979980E-1,6.511609039E0,7.286697235E0
1.433797958E0,6.854246521E-1,6.487658844E0,7.262447662E0
1.443752958E0,7.198530579E-1,6.566544800E0,7.206613770E0
1.453706958E0,7.503895569E-1,6.534212036E0,7.201674042E0
1.463661958E0,7.455995178E-1,6.548582153E0,7.227719879E0
1.473615958E0,7.658074951E-1,6.610553284E0,7.233707428E0
1.483570958E0,7.683522034E-1,6.654711456E0,7.258855133E0
1.493525958E0,6.915618896E-1,6.673572235E0,7.280410309E0
1.503479958E0,6.518943787E-1,6.654112701E0,7.292235718E0
1.513434958E0,6.468049622E-1,6.647825775E0,7.236252136E0
1.523389958E0,6.625222778E-1,6.624025269E0,7.177125092E0
1.533343958E0,6.580316162E-1,6.589746552E0,7.183561707E0
1.543298958E0,6.393205261E-1,6.599027252E0,7.214247894E0
1.553253958E0,6.391708374E-1,6.593488770E0,7.253616028E0
1.563207958E0,6.509962463E-1,6.617588654E0,7.254065094E0
1.573162958E0,6.837780762E-1,6.611152039E0,7.244185638E0
1.583117958E0,7.069798279E-1,6.602170715E0,7.240742798E0
1.593071958E0,7.075785828E-1,6.600823517E0,7.248825989E0
1.603026958E0,6.532415771E-1,6.622678070E0,7.245083771E0
1.612980958E0,5.929170227E-1,6.628515930E0,7.155869293E0
1.622935958E0,6.012995911E-1,6.640640717E0,7.145989838E0
1.632890958E0,6.264472961E-1,6.647975464E0,7.157366180E0
1.642844958E0,6.891668701E-1,6.657106476E0,7.236551514E0
1.652799958E0,7.035369873E-1,6.660848694E0,7.269033966E0
1.662754958E0,6.767427063E-1,6.656807098E0,7.247029724E0
1.672708958E0,6.300398254E-1,6.621330872E0,7.217690735E0
1.682663292E0,6.065386963E-1,6.594536591E0,7.181166687E0
1.692618291E0,6.261479187E-1,6.578519897E0,7.178172913E0
1.702572291E0,6.264472961E-1,6.582860870E0,7.168592834E0
1.712527291E0,6.300398254E-1,6.615642700E0,7.191944275E0
1.722482292E0,6.405180359E-1,6.634802856E0,7.253466339E0
1.732436291E0,6.480024719E-1,6.625671844E0,7.278763733E0
1.742391292E0,6.312373352E-1,6.627917175E0,7.279063110E0
1.752345291E0,6.601272583E-1,6.610852661E0,7.246430969E0
1.762300292E0,6.318360901E-1,6.597230988E0,7.222480774E0
1.772255292E0,6.339317322E-1,6.595734100E0,7.229965210E0
1.782209292E0,6.369255066E-1,6.594686279E0,7.233557739E0
1.792164291E0,7.036866760E-1,6.612349548E0,7.247628479E0
1.802119291E0,7.515870667E-1,6.622528381E0,7.240892487E0
1.812073291E0,7.421566772E-1,6.624025269E0,7.241042175E0
1.822028291E0,6.912625122E-1,6.618037720E0,7.213050385E0
1.831983292E0,6.500981140E-1,6.611900482E0,7.219037933E0
1.841937291E0,6.291416931E-1,6.593488770E0,7.189848633E0
1.851892292E0,5.998027039E-1,6.610553284E0,7.205266571E0
1.861847292E0,6.337820435E-1,6.617888031E0,7.212152252E0
1.871801292E0,6.493496704E-1,6.622827759E0,7.237150269E0
1.881756291E0,6.577322388E-1,6.627019043E0,7.270680542E0
1.891710292E0,6.718029785E-1,6.613397369E0,7.254214783E0
