Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
44.76186333,45.083945,9.201276667,64.8371563,2.815015793,7.440000057,1.600000024,6.300000191
45.76186333,45.08396833,9.201281667,64.83709726,2.844869614,7.659999847,1.600000024,6.300000191
46.76186333,45.083995,9.201286667,65.03702816,2.840751886,11.26000023,1.600000024,6.199999809
47.76186333,45.08401833,9.201291667,65.43696912,2.828398705,9.43999958,1.600000024,6.300000191
48.76186333,45.08404167,9.201296667,65.33691007,2.81913352,9.300000191,1.600000024,6.300000191
49.76186333,45.08406167,9.201301667,65.03686109,2.826854467,8.899999619,1.600000024,6.199999809
50.76186333,45.08408333,9.201308333,64.93681086,2.811927557,7.53000021,1.600000024,6.400000095
51.76186333,45.08410667,9.201318333,64.93676317,2.778470516,4.190000057,1.600000024,6.300000191
52.76186333,45.08413333,9.201321667,64.73669029,2.751190186,7.230000019,1.600000024,6.400000095
53.76186333,45.08415833,9.201321667,64.53661485,2.748616695,6.659999847,1.600000024,6.300000191
54.76186333,45.08418,9.201328333,64.43656462,2.722365856,5.179999828,1.600000024,6.300000191
55.76186333,45.08420333,9.201333333,64.13650558,2.717218637,6.079999924,1.600000024,6.199999809
56.76186333,45.08422667,9.201336667,63.43644275,2.743984222,2.970000029,1.600000024,6.400000095
57.76186333,45.08425167,9.201338333,63.3363711,2.756337404,3.849999905,1.600000024,6.199999809
58.76186333,45.08427667,9.201338333,63.23629566,2.735748529,3.680000067,1.600000024,6.099999905
59.76186333,45.08429667,9.201345,62.83625046,2.675526142,4.260000229,1.600000024,6.199999809
60.76186333,45.08431833,9.201348333,62.93619266,2.621994972,6.800000191,1.600000024,6.099999905
61.76186333,45.084335,9.20135,62.93614616,2.517506361,5.550000191,1.600000024,6.199999809
62.76186333,45.08434667,9.20135,62.93611095,2.352280617,359.5400085,1.5,6.199999809
63.76186333,45.08435,9.201348333,62.63609711,2.075874805,11.17000008,1.5,6.0
64.76186333,45.08434833,9.201346667,62.53609835,1.805130839,115.8600006,1.399999976,6.099999905
65.76186333,45.08434833,9.201345,62.63609457,1.534386992,292.1499939,1.299999952,5.900000095
66.76186333,45.08435,9.201345,62.83608954,1.244083643,123.5999985,1.299999952,6.0
67.76186333,45.08435167,9.201345,63.03608451,0.9733397365,319.5400085,1.299999952,5.800000191
68.76186333,45.08435333,9.201345,63.23607948,0.7206110954,313.5400085,1.200000048,5.800000191
69.76186333,45.084355,9.201345,63.43607445,0.4864124954,95.11000061,1.200000048,5.800000191
70.76186333,45.084355,9.201345,63.53607445,0.0,334.1300049,1.200000048,5.900000095
