"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.026041340E-3,-2.869532776E-1,6.809040527E0,7.024891663E0
8.928958327E-3,-2.938389587E-1,6.851552124E0,7.049889679E0
1.888395846E-2,-2.912942505E-1,6.862928467E0,7.091952209E0
2.883895859E-2,-3.227288818E-1,6.877897339E0,7.086563416E0
3.879395826E-2,-2.974314880E-1,6.880741425E0,7.083869019E0
4.874895839E-2,-2.823129272E-1,6.875502319E0,7.051536255E0
5.870395852E-2,-2.845582581E-1,6.863078156E0,7.022646332E0
6.865895865E-2,-3.629951477E-1,6.832691345E0,7.020101624E0
7.861395832E-2,-4.498146057E-1,6.798861694E0,7.047045593E0
8.856895845E-2,-5.272036743E-1,6.823260956E0,7.021299133E0
9.852395859E-2,-5.760021973E-1,6.831493835E0,7.030729523E0
1.084789583E-1,-6.149212646E-1,6.853198700E0,7.031178589E0
1.184339584E-1,-6.646179199E-1,6.861281891E0,7.023544464E0
1.283889585E-1,-6.924600220E-1,6.872358856E0,7.034920807E0
1.383439586E-1,-6.584806824E-1,6.863676910E0,7.029232635E0
1.482989583E-1,-6.547384644E-1,6.873107300E0,7.030879211E0
1.582539584E-1,-6.107299805E-1,6.862928467E0,7.032675476E0
1.682089586E-1,-5.977070618E-1,6.842870178E0,7.048692169E0
1.781629585E-1,-5.995033264E-1,6.823859711E0,7.034322052E0
1.881179586E-1,-5.758525085E-1,6.797813873E0,7.037315826E0
1.980729583E-1,-5.376818848E-1,6.799909515E0,7.050189056E0
2.080279584E-1,-4.764591980E-1,6.817872162E0,7.059918823E0
2.179829585E-1,-3.510200500E-1,6.803052979E0,7.060966644E0
2.279379587E-1,-3.107537842E-1,6.801107025E0,7.071444855E0
2.378929583E-1,-2.902464294E-1,6.806346130E0,7.103478241E0
2.478479585E-1,-2.707868958E-1,6.821315002E0,7.122788086E0
2.578029586E-1,-2.097138977E-1,6.833739166E0,7.093898163E0
2.677579583E-1,-1.330732727E-1,6.831194458E0,7.087760925E0
2.777129584E-1,-1.339714050E-1,6.839127960E0,7.036567383E0
2.876679585E-1,-1.440005493E-1,6.835535431E0,7.029981079E0
2.976229587E-1,-1.667532349E-1,6.869514771E0,7.031477966E0
3.075779583E-1,-2.814147949E-2,6.835236053E0,7.044650574E0
3.175329585E-1,-1.020877075E-1,6.815776520E0,7.087760925E0
3.274879586E-1,-9.475296021E-2,6.844367065E0,7.093149719E0
3.374429583E-1,-8.442443848E-2,6.847809906E0,7.066205750E0
3.473979584E-1,-2.679428101E-2,6.841373291E0,7.010820923E0
3.573529585E-1,5.792953491E-2,6.829398193E0,7.000492401E0
3.673079587E-1,7.589218140E-2,6.847959595E0,6.999145203E0
3.772629583E-1,3.427871704E-2,6.857988739E0,7.004384308E0
3.872179585E-1,4.430786133E-2,6.867718506E0,7.037615204E0
3.971729586E-1,8.891510010E-2,6.895710297E0,7.048392792E0
4.071279583E-1,1.139131165E-1,6.876849518E0,7.029532013E0
4.170829584E-1,8.861572266E-2,6.863227844E0,7.016359406E0
4.270379585E-1,7.484436035E-2,6.871161346E0,7.021748199E0
4.369929587E-1,-4.340972900E-3,6.857689362E0,7.036717072E0
4.469469585E-1,-1.691482544E-2,6.837182007E0,7.084168396E0
4.569019582E-1,-5.448669434E-2,6.820566559E0,7.085066528E0
4.668569583E-1,-1.383123779E-1,6.815626831E0,7.088808746E0
4.768119585E-1,-1.725910950E-1,6.803352356E0,7.067552948E0
4.867669586E-1,-2.207908630E-1,6.804400177E0,7.068900146E0
4.967219583E-1,-2.348616028E-1,6.833888855E0,7.062164154E0
5.066769584E-1,-2.368075562E-1,6.820267181E0,7.071744232E0
5.166319585E-1,-2.656974792E-1,6.820416870E0,7.072941742E0
5.265869582E-1,-2.636018372E-1,6.828200684E0,7.042405243E0
5.365419583E-1,-1.619631958E-1,6.810986481E0,6.978338470E0
5.464969585E-1,-2.110610962E-1,6.898105316E0,6.927144928E0
5.564519586E-1,-1.898052979E-1,6.929090881E0,6.989116058E0
