"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-3.499997547E-5,-1.402076944E0,-2.543702531E-1,-1.568803867E0,2.119355929E0
9.935999988E-3,-9.215853600E-1,7.390319252E-1,-6.592601162E-1,1.352816197E0
1.990700001E-2,-4.528481046E-1,1.074751858E0,7.827971649E-1,1.404611820E0
2.987700002E-2,-4.415988657E-1,4.202572230E-1,1.766639730E0,1.868861051E0
3.984799999E-2,-2.506460883E-1,1.216282251E-1,1.892422695E0,1.912820049E0
4.981900001E-2,-3.072022219E-1,9.886589170E-2,1.268569808E0,1.308975564E0
5.979000003E-2,-9.220560609E-1,-1.380983698E-1,4.609102821E-1,1.040046551E0
6.975999998E-2,-1.123146193E0,-4.660108083E-1,-3.071881521E-1,1.254188185E0
7.973100001E-2,-1.463198913E0,-1.217045898E0,-2.596046805E-2,1.903372197E0
8.970200003E-2,-1.565909933E0,-1.764224538E0,-1.323306763E-1,2.362641223E0
9.967200004E-2,-1.206213492E0,-4.594999337E-1,-2.138163042E-1,1.308361032E0
1.096430000E-1,-1.261136097E0,-2.348762208E-1,2.752611852E-1,1.312021270E0
1.196140000E-1,-1.146234801E0,-3.885708690E-1,2.443376005E-1,1.234723613E0
1.295840000E-1,-8.050304715E-1,-7.397020161E-3,1.845930898E-1,8.259560429E-1
1.395550000E-1,-7.651766536E-1,3.563246441E-1,1.684752399E-1,8.607243866E-1
1.495260000E-1,-8.203380436E-1,1.149843264E-1,-1.865057141E-1,8.490938007E-1
1.594960000E-1,-6.661900169E-1,-2.552862194E-1,-2.251844609E-1,7.481231409E-1
1.694670000E-1,-7.417661563E-1,-4.698685089E-1,-5.867125422E-1,1.056042165E0
1.794380000E-1,-4.763533634E-1,-8.186730489E-1,-4.695741016E-1,1.057183960E0
1.894080000E-1,-4.945797924E-1,-4.422851461E-1,-3.651720661E-1,7.573479777E-1
1.993790000E-1,-7.256153427E-1,2.403907299E-2,-5.035429162E-1,8.835445495E-1
2.093500000E-1,4.512240040E-1,6.520054758E-2,-3.329182398E-1,5.645252586E-1
2.193210000E-1,6.068230902E-1,7.062655905E-1,1.345467710E-1,9.408231400E-1
2.292910000E-1,-2.117819026E-2,2.158277464E-1,9.569354331E-1,9.812010778E-1
2.392620000E-1,7.378190665E-1,-4.949814230E-1,1.286352360E0,1.563357278E0
2.492330000E-1,1.124759074E0,-8.906522736E-1,1.020029814E0,1.760342372E0
2.592030000E-1,1.306294728E0,-1.077881581E0,-1.741230655E-1,1.702513865E0
2.691740000E-1,9.011392549E-1,-6.770040768E-1,-1.394952697E-1,1.135713611E0
