"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.772666678E-3,-1.822449211E0,2.893772408E0,1.017514926E-1,3.421343778E0
1.374266663E-2,-2.630911998E0,1.679057503E0,-8.633852452E-1,3.238265913E0
2.371266665E-2,-2.177806287E0,2.224959111E-1,-2.093644096E0,3.029140184E0
3.368266666E-2,-1.861476013E0,1.402924206E0,-2.106737766E0,3.141915545E0
4.365266667E-2,-1.923178172E0,2.959485757E0,-1.374706128E0,3.787741697E0
5.362266663E-2,-1.950080042E0,2.457047087E0,-1.458532981E0,3.459365695E0
6.359266664E-2,-1.245736285E0,2.129075300E0,-1.551238831E0,2.913959923E0
7.356266666E-2,-3.855441309E-1,2.313333052E0,-7.969690615E-1,2.476956554E0
8.353266667E-2,-5.378095002E-1,1.955899483E0,-2.593257684E-1,2.045001638E0
9.350266663E-2,-4.528354235E-1,1.324249627E0,-5.714630038E-1,1.511709945E0
1.034726666E-1,-2.433688630E-1,1.464299212E0,-5.375924224E-1,1.578735633E0
1.134436667E-1,4.252895560E-1,2.390364271E0,-4.260246241E-1,2.464996863E0
1.234136667E-1,-1.596838050E-2,2.600450343E0,-3.529332590E-1,2.624339700E0
1.333836666E-1,7.453408516E-1,1.679575566E0,-4.317911482E-1,1.887577989E0
1.433542083E-1,1.124390699E0,9.886033684E-1,-9.524640673E-1,1.774479886E0
1.533242083E-1,6.961944924E-1,7.757310972E-1,-5.313949585E-1,1.169968422E0
1.632942083E-1,1.288020571E0,1.234460075E0,-8.453454155E-1,1.974208079E0
1.732642083E-1,1.451521000E0,1.346435425E0,-1.377161373E0,2.411716197E0
1.832342083E-1,2.219385838E0,8.741947004E-1,-9.527230990E-1,2.568573763E0
1.932042083E-1,2.897041879E0,1.505551026E0,-2.062383127E-1,3.271401807E0
2.031742083E-1,2.676484905E0,2.672963127E0,1.160952973E-1,3.784412958E0
2.131442083E-1,2.715967351E0,1.568045483E0,8.947403544E-1,3.261258283E0
2.231152083E-1,2.992565502E0,2.943649158E-1,3.515989244E-1,3.027494144E0
2.330852083E-1,2.825184569E0,9.098559916E-2,1.662375104E-1,2.831533354E0
2.430552083E-1,2.862923668E0,-3.081406635E-1,7.961247236E-1,2.987490113E0
2.530252083E-1,2.688697399E0,-7.330209875E-1,5.641884828E-1,2.843364577E0
2.629952083E-1,2.642398269E0,-1.342959840E0,1.655444984E0,3.395041655E0
2.729652083E-1,2.791433271E0,-1.969246922E0,1.467019629E0,3.717819218E0
2.829352083E-1,2.579843878E0,-2.045289669E0,1.906272994E0,3.804297701E0
2.929052083E-1,2.579545378E0,-2.220260581E0,1.478172024E0,3.710606950E0
3.028752083E-1,1.820706595E0,-2.562378538E0,1.513247132E0,3.488649188E0
3.128452083E-1,1.217555848E0,-2.904696469E0,1.421439999E0,3.455458796E0
3.228152083E-1,8.650652234E-1,-2.647399684E0,1.281482799E0,3.065821439E0
3.327852083E-1,9.235866427E-1,-2.087864124E0,1.183688117E0,2.571634975E0
3.427562083E-1,1.179144100E0,-2.470847101E0,1.030952412E0,2.925462200E0
3.527262083E-1,1.725611865E0,-3.059040743E0,1.169125042E0,3.701664482E0
3.626962083E-1,2.470808217E0,-2.713466789E0,9.922871143E-1,3.801635040E0
3.726662083E-1,6.679830656E-1,-2.728185401E0,4.041525292E-1,2.837699107E0
3.826362083E-1,-5.439321198E-1,-3.107622042E0,2.373811680E-1,3.163783609E0
3.926062083E-1,1.443068521E-1,-1.968880886E0,9.831461620E-1,2.205423494E0
4.025762083E-1,-5.789320908E-1,-1.507589951E0,-7.088638008E-2,1.616482200E0
4.125462083E-1,-8.131104465E-1,-1.459323524E0,-1.018380314E0,1.956494879E0
4.225162083E-1,8.059866009E-2,-1.210753417E0,-1.412496098E0,1.862139953E0
4.324862083E-1,-1.337662409E-1,-9.703153244E-1,-1.146323240E0,1.507800453E0
4.424562083E-1,-1.240770756E-1,-2.299394166E-1,-3.194772452E-1,4.127141459E-1
4.524272083E-1,2.381108092E-1,3.073746783E-1,1.834669161E-1,4.299256442E-1
4.623972083E-1,-5.498677015E-1,-1.722154114E-1,-7.928426814E-1,9.801082361E-1
4.723672083E-1,-1.139420163E0,7.225053549E-2,-1.781479379E0,2.115931763E0
4.823372083E-1,-1.285199582E0,1.359094354E0,-2.065258788E0,2.786425899E0
4.923072083E-1,-1.395296659E0,2.350713132E0,-2.209558715E0,3.514947326E0
5.022772083E-1,-7.837344005E-1,2.250268492E0,-1.421095598E0,2.774429778E0
5.122472083E-1,-2.322632829E-1,2.210158639E0,-8.423598272E-1,2.376618926E0
5.222172083E-1,-1.529741250E-3,1.747695921E0,1.107614672E-1,1.751202865E0
5.321872083E-1,-2.494631235E-1,2.213164693E0,-5.207705677E-2,2.227788551E0
5.421572083E-1,-2.664583847E-1,2.378793508E0,-7.968222964E-1,2.522812794E0
5.521272083E-1,-6.955168001E-2,2.624732953E0,-7.999236596E-1,2.744802064E0
5.620982083E-1,-8.259137291E-1,2.716250064E0,-1.059448818E0,3.030277165E0
5.720682083E-1,1.094114182E-1,2.055625208E0,-6.190505683E-1,2.149602163E0
5.820382083E-1,1.406216627E0,1.639730008E0,-3.279001594E-2,2.160378412E0
5.920082083E-1,8.158133950E-1,1.530057000E0,-8.577046752E-1,1.934498185E0
6.019782083E-1,9.787402850E-1,2.701522390E0,-1.476624851E0,3.230569101E0
6.119482083E-1,1.860098702E0,3.433120457E0,-6.917449075E-1,3.965450072E0
6.219182083E-1,1.597115500E0,3.318364465E0,-3.900817895E-1,3.703307230E0
6.318882083E-1,1.850848991E0,3.201970375E0,3.916897738E-1,3.719096281E0
6.418582083E-1,2.292785936E0,3.055027214E0,6.467084831E-1,3.874053496E0
6.518282083E-1,2.166706518E0,3.035211000E0,-5.175165921E-1,3.764962997E0
6.617982083E-1,2.282729017E0,2.833489662E0,-1.266605728E0,3.852765954E0
6.717692083E-1,2.991459501E0,2.581732529E0,-1.875098564E0,4.373804685E0
6.817392083E-1,2.277937809E0,2.334240063E0,-2.698591765E0,4.233210938E0
6.917092083E-1,2.072225599E0,2.664552492E0,-2.509753012E0,4.206283288E0
7.016792083E-1,2.598433054E0,2.454461448E0,-9.321584415E-1,3.693934853E0
7.116492083E-1,1.426916062E0,2.739911407E0,-1.335732096E0,3.365617952E0
7.216192083E-1,1.431469435E0,3.011448793E0,-1.091251239E0,3.508383936E0
7.315892083E-1,7.884215286E-1,2.638489113E0,-5.836901164E-1,2.814947150E0
7.415592083E-1,-5.981610250E-1,2.943846794E0,-1.183592223E0,3.228764641E0
7.515292083E-1,2.236622845E-1,3.489833771E0,-1.255215937E0,3.715445009E0
7.614992083E-1,-1.110350804E0,3.046520685E0,-2.530271477E0,4.112960118E0
