"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.826000029E-3,1.526621760E0,3.288681659E-1,-6.234880203E-1,1.681506938E0
1.379600004E-2,1.586455733E0,-2.674940363E-1,5.953237367E-1,1.715460639E0
2.376600000E-2,1.334009507E0,-3.530475721E-1,1.205813397E0,1.832541923E0
3.373700002E-2,7.513090315E-1,5.248685887E-1,3.721495485E-1,9.891650938E-1
4.370700003E-2,6.418245231E-1,1.243984020E0,-1.076589931E0,1.765922093E0
5.367800000E-2,3.660074505E-1,6.352210432E-2,-9.426600409E-1,1.013214915E0
6.364800001E-2,3.194277631E-1,-4.127812654E-1,-1.594126403E-1,5.457424840E-1
7.361800002E-2,2.565695005E-1,3.340198553E-1,-9.437756896E-2,4.316298157E-1
8.358900005E-2,3.621044706E-1,7.109486255E-1,5.141690612E-2,7.995069068E-1
9.355900000E-2,6.159508862E-1,6.079224399E-1,-9.234361500E-1,1.265582676E0
1.035300000E-1,3.560338182E-1,5.164778343E-1,-1.946345133E0,2.044937360E0
1.135000000E-1,4.699076121E-1,2.216182441E-1,-1.345199323E0,1.442043352E0
1.234700000E-1,7.472890708E-1,1.587519050E-1,-6.015954602E-1,9.723992083E-1
1.334410000E-1,8.055078967E-1,7.341468689E-1,1.306577879E-1,1.097673018E0
1.434110000E-1,6.318311930E-1,7.250638041E-1,4.823730719E-1,1.075923769E0
1.533820000E-1,3.163155826E-1,2.917304528E-1,-6.445502758E-2,4.351053384E-1
1.633520000E-1,2.385188352E-1,5.524215460E-1,-1.018897208E0,1.183305675E0
1.733220000E-1,5.325564713E-1,6.166798148E-1,-8.407933581E-1,1.170830415E0
1.832930000E-1,5.707030119E-1,2.079147094E-1,-2.522740263E-1,6.577025456E-1
1.932630000E-1,4.167977178E-1,-1.961217526E-1,5.839152342E-1,7.437345495E-1
2.032340000E-1,2.019522671E-1,4.466161788E-2,1.361488497E0,1.377109402E0
2.132040000E-1,-4.026719046E-1,3.497731313E-1,9.714546543E-1,1.108246386E0
2.231740000E-1,-6.739331192E-1,4.647890326E-1,3.375217527E-1,8.855143294E-1
2.331450000E-1,-8.325104117E-1,7.484564674E-1,1.152520119E0,1.606724399E0
2.431150000E-1,-1.214730254E0,1.234816463E0,9.875479460E-2,1.734962189E0
2.530860000E-1,-9.891853856E-1,9.579718521E-1,-4.205954844E-1,1.439825808E0
2.630560000E-1,-1.049295493E0,4.745035967E-1,-4.641356063E-1,1.241610469E0
2.730260000E-1,-1.102729689E0,4.735078159E-1,-1.195379625E0,1.693857983E0
2.829970000E-1,-9.899393841E-1,1.731594443E-2,-3.587512386E-1,1.053082275E0
2.929670000E-1,-1.031038293E0,-6.174227035E-1,8.331826222E-1,1.462341971E0
3.029380000E-1,-6.708850387E-1,-2.673092642E-1,6.247592050E-1,9.549162488E-1
3.129080000E-1,-1.065522686E0,3.866278392E-1,-2.221649587E-2,1.133716567E0
3.228780000E-1,-6.220280436E-1,3.821784005E-1,-1.687997603E-1,7.493147376E-1
3.328490000E-1,-7.108937348E-1,-7.626201779E-2,-4.894376779E-1,8.664496742E-1
3.428190000E-1,-1.988162409E-1,7.455682352E-1,-1.403234108E0,1.601394971E0
3.527890000E-1,-5.940086613E-1,9.701641738E-1,-9.884934407E-1,1.507044822E0
3.627600000E-1,5.938639793E-1,2.201245728E-1,9.783502758E-2,6.408595369E-1
3.727300000E-1,-3.507251311E-2,2.080120656E-1,9.150717080E-2,2.299405639E-1
3.827010000E-1,2.414099361E-1,7.472554493E-1,3.997156620E-3,7.852932198E-1
3.926710000E-1,1.227034185E-1,4.109528410E-1,-1.091219079E-1,4.425448647E-1
4.026410000E-1,-1.898119491E-2,6.252091482E-1,-4.528037024E-1,7.721903636E-1
4.126120000E-1,4.183902070E-2,4.148435783E-1,-3.069460773E-1,5.177466490E-1
4.225820000E-1,-2.155861833E-1,2.467475304E-1,-3.016426528E-1,4.453650594E-1
4.325530000E-1,3.241904665E-2,1.681404868E-1,-1.268822408E-1,2.131227836E-1
4.425230000E-1,2.984771529E-1,4.871520013E-2,8.176746368E-2,3.132853327E-1
4.524930000E-1,4.456696973E-1,9.371917248E-2,-1.892036194E-1,4.931559306E-1
4.624640000E-1,9.298230636E-1,-5.682593143E-1,-3.044294357E-1,1.131444590E0
4.724340000E-1,1.376815657E0,-8.699171698E-1,-1.196580058E-1,1.633001921E0
4.824050000E-1,1.352660370E0,-5.716439751E-1,1.325920469E-1,1.474465179E0
4.923750000E-1,9.823178308E-1,-7.166943920E-1,4.849318135E-1,1.309105815E0
5.023450000E-1,1.767898928E0,-3.395790955E-1,9.447024733E-1,2.033037960E0
5.123160000E-1,1.616207829E0,-1.287936956E-2,1.193392156E0,2.009098918E0
5.222860000E-1,9.664132581E-1,-5.805586401E-1,1.736090367E0,2.070027218E0
5.322570000E-1,7.360898256E-1,-1.364995949E0,1.579260442E0,2.213392355E0
5.422270000E-1,8.298162340E-1,-7.783819324E-1,7.876445067E-1,1.383783684E0
5.521970000E-1,9.876423785E-1,-5.347538915E-1,1.328171647E-1,1.130946326E0
