"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.634208311E-3,9.171165524E-1,-8.269842812E-1,-8.979551536E-1,1.526869094E0
1.160420832E-2,7.831982108E-1,-2.536960691E-2,-2.814393532E-1,8.326170572E-1
2.157320833E-2,1.185633778E0,1.476466391E0,5.605807507E-1,1.974824356E0
3.154320834E-2,1.632890519E0,1.693750971E0,-6.078841406E-1,2.429947927E0
4.151320836E-2,1.211184868E0,-6.395865744E-1,-9.335155803E-1,1.657555764E0
5.148320831E-2,8.292026418E-1,-1.349301730E0,1.551268067E0,2.216895305E0
6.145320833E-2,-4.142326539E-1,5.049015167E-1,1.820524746E0,1.934121140E0
7.142320834E-2,5.190892373E-1,1.748482956E0,-9.352165353E-1,2.049701503E0
8.139283332E-2,8.357885800E-1,3.612281191E-1,-3.452630569E0,3.570670267E0
9.136283334E-2,3.885353837E-1,-5.236526603E-1,-3.362837217E0,3.425470187E0
1.013328334E-1,-4.871400510E-1,-8.558025759E-1,-7.064769673E-1,1.211946032E0
1.113028333E-1,-6.943643139E-1,-3.051749557E-2,1.663829892E0,1.803164725E0
1.212728333E-1,-1.105333162E-1,8.366810113E-2,7.753624302E-1,7.876578339E-1
1.312418333E-1,-3.037257051E-1,-1.139568244E0,-4.721702653E-1,1.270358157E0
1.412118333E-1,3.102470864E-1,-8.833391610E-1,-1.223900004E0,1.540932363E0
1.511818334E-1,1.439860482E0,1.232563239E0,-2.975955609E0,3.528274668E0
1.611518333E-1,1.237119243E0,1.788639295E0,-9.028837717E-1,2.354759787E0
1.711218333E-1,-3.783548331E-1,-1.273044682E0,2.835514260E0,3.131123802E0
1.810918333E-1,-9.619983179E-1,-1.407913635E0,3.154685696E0,3.586042862E0
1.910618333E-1,-1.150298616E0,-1.049525508E-1,4.295717205E0,4.448301727E0
2.010318333E-1,-2.070367208E0,1.859499070E0,2.591735069E0,3.802794740E0
2.110018333E-1,-7.250697975E-1,1.264691935E0,-9.265193868E-1,1.727312964E0
2.209718333E-1,3.274679405E-1,5.689399302E-2,-1.961422178E0,1.989384111E0
2.309418333E-1,1.308605547E0,-3.282121083E-1,1.151831317E0,1.773946744E0
2.409108334E-1,7.358051392E-1,1.671995236E0,1.460584769E0,2.338864070E0
2.508808333E-1,1.459897428E0,3.287598462E0,-8.387257826E-1,3.693651999E0
2.608508333E-1,9.343683967E-1,4.665949452E-1,-1.831583585E0,2.108424429E0
2.708208333E-1,-8.879697172E-1,-6.815277752E-1,-1.034032141E0,1.523874272E0
2.807908333E-1,-3.546997906E0,6.094690284E-1,-1.194418927E0,3.792002533E0
2.907608333E-1,-2.542649447E0,2.660322031E0,-2.044813998E0,4.209945820E0
3.007308333E-1,-1.759138191E0,4.008699024E-1,-2.692716483E0,3.241293864E0
3.107008333E-1,-1.188706856E0,-1.995849414E0,-1.556891919E0,2.796489106E0
3.206708333E-1,2.811540456E-1,-1.951243053E0,1.444135382E0,2.443752043E0
3.306408334E-1,1.040913217E0,9.018552464E-1,2.446145246E0,2.807217444E0
3.406108333E-1,3.061012424E0,8.263989750E-1,-5.087077618E-3,3.170608491E0
3.505798333E-1,2.310534866E0,-1.145643501E0,-1.659781864E0,3.066911514E0
3.605498333E-1,1.193608357E0,8.474281937E-2,-2.688460879E0,2.942737527E0
3.705198333E-1,8.755817331E-1,3.227696369E0,-3.118678542E0,4.572835343E0
3.804898333E-1,1.318145718E0,1.900140727E0,-1.692725662E0,2.865896558E0
3.904598333E-1,6.739013980E-1,-1.330533922E0,1.221344771E0,1.927730962E0
4.004298333E-1,9.788560599E-1,-2.465926961E0,6.137141070E0,6.686064274E0
4.103998333E-1,1.475539607E0,5.263023260E-1,5.688898196E0,5.900658773E0
4.203698334E-1,1.217278178E0,3.105956755E0,-1.036456397E0,3.493275739E0
4.303398333E-1,9.291487335E-1,9.948695371E-1,-4.101575028E0,4.321573842E0
4.403098333E-1,7.199549456E-1,-1.520123165E0,-1.813843718E0,2.473689267E0
4.502798333E-1,1.754501057E0,-8.190040013E-1,1.173140910E0,2.263912787E0
4.602488333E-1,2.801289045E0,6.119362611E-1,2.568422220E0,3.849477757E0
4.702188333E-1,2.587803401E0,2.259443066E-1,1.564790922E0,3.032548087E0
