"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.149416668E-3,3.323089600E-2,6.059998169E0,7.720495148E0
1.110641658E-2,-6.286926270E-3,6.018534393E0,7.759414215E0
2.106441662E-2,-1.212478638E-2,6.012546844E0,7.781418457E0
3.102141665E-2,-5.313949585E-2,5.952072601E0,7.814050598E0
4.097841657E-2,-9.116043091E-2,5.933062134E0,7.811954956E0
5.093641661E-2,-9.879455566E-2,5.903573456E0,7.832612000E0
6.089341664E-2,-1.293310547E-1,5.918542328E0,7.819289703E0
7.085141668E-2,-1.663041687E-1,5.916895752E0,7.821984100E0
8.080841659E-2,-1.859133911E-1,5.907615051E0,7.843090210E0
9.076541662E-2,-1.673519897E-1,5.924529877E0,7.860154724E0
1.007234167E-1,-1.465452576E-1,5.926475830E0,7.852370911E0
1.106804166E-1,-1.246907043E-1,5.927224274E0,7.853867798E0
1.206384166E-1,-1.377136230E-1,5.969137115E0,7.828420715E0
1.305954166E-1,-1.297801208E-1,5.951024780E0,7.834557953E0
1.405524167E-1,-1.209484863E-1,5.962251434E0,7.815547485E0
1.505104166E-1,-1.167572021E-1,5.971382446E0,7.835456085E0
1.604674166E-1,-1.222956848E-1,5.972729645E0,7.822133789E0
1.704254167E-1,-1.242416382E-1,5.992039490E0,7.806715851E0
1.803824166E-1,-1.134640503E-1,5.994584198E0,7.802374878E0
1.903404166E-1,-8.801696777E-2,5.980962524E0,7.796087952E0
2.002974167E-1,-3.697311401E-2,5.994733887E0,7.792495422E0
2.102544166E-1,2.814147949E-2,6.004763031E0,7.772137756E0
2.202124166E-1,7.364685059E-2,6.006559296E0,7.793692932E0
2.301694166E-1,8.936416626E-2,5.988446960E0,7.800279236E0
2.401274167E-1,4.281097412E-2,5.961952057E0,7.805817719E0
2.500844166E-1,-2.080673218E-2,5.917644196E0,7.799231415E0
2.600414166E-1,-4.685256958E-2,5.896089020E0,7.765551453E0
2.699994167E-1,-5.777984619E-2,5.930816803E0,7.729476471E0
2.799564166E-1,-7.768844604E-2,5.957611084E0,7.753576355E0
2.899144166E-1,-3.293151855E-2,5.998925171E0,7.817493439E0
2.998714166E-1,-3.068618774E-2,6.039041748E0,7.867190094E0
3.098284167E-1,-3.293151855E-2,6.074667664E0,7.856412506E0
3.197864166E-1,-1.227447510E-2,6.050418091E0,7.800129547E0
3.297434166E-1,6.885681152E-3,6.045328674E0,7.766599274E0
3.397014167E-1,1.407073975E-2,6.005212097E0,7.764653320E0
3.496584166E-1,-3.382965088E-2,5.996829529E0,7.770790558E0
3.596154166E-1,-7.858657837E-2,5.979315948E0,7.782316589E0
3.695734167E-1,-5.059478760E-2,5.974076843E0,7.807613983E0
3.795304166E-1,1.377136230E-2,5.957311707E0,7.836653595E0
3.894884166E-1,7.170089722E-2,5.963598633E0,7.863298187E0
3.994454166E-1,7.304809570E-2,5.979166260E0,7.851622467E0
4.094034167E-1,7.723937988E-2,5.976022797E0,7.815547485E0
4.193604166E-1,4.445755005E-2,5.969586182E0,7.792046356E0
4.293174166E-1,3.098556519E-2,5.957012329E0,7.782765656E0
4.392754167E-1,6.631210327E-2,5.961502991E0,7.791148224E0
4.492324166E-1,8.173004150E-2,5.950575714E0,7.769593048E0
4.591904166E-1,4.445755005E-2,5.980363770E0,7.756270752E0
4.691474166E-1,2.769241333E-2,5.999673615E0,7.768844604E0
4.791044167E-1,6.331832886E-2,5.985752563E0,7.822133789E0
4.890624166E-1,1.142124939E-1,5.958359528E0,7.841293945E0
4.990194166E-1,1.788780212E-1,5.928122406E0,7.819439392E0
5.089774167E-1,1.802252197E-1,5.931714935E0,7.749235382E0
5.189344166E-1,1.079255676E-1,6.006559296E0,7.755671997E0
5.288924166E-1,1.234931946E-1,6.027964783E0,7.824828186E0
5.388494167E-1,1.422042847E-1,5.971532135E0,7.848479004E0
5.488064166E-1,1.577719116E-1,5.950875092E0,7.785160675E0
5.587644166E-1,6.167175293E-2,5.988446960E0,7.724686432E0
5.687214166E-1,-1.291813660E-1,6.025719452E0,7.774233398E0
5.786794167E-1,-2.591111755E-1,5.991740112E0,7.824977875E0
5.886364166E-1,-2.152523804E-1,6.003266144E0,7.808063049E0
5.985934166E-1,-7.125183105E-2,6.033353577E0,7.747588806E0
6.085514167E-1,-1.496887207E-3,6.014492798E0,7.734266510E0
6.185084166E-1,-1.086740112E-1,6.020330658E0,7.794441376E0
6.284664166E-1,-2.139051819E-1,6.042185211E0,7.851323090E0
6.384234166E-1,-2.103126526E-1,6.037245483E0,7.848329315E0
6.483804167E-1,-1.043330383E-1,5.993087311E0,7.819289703E0
6.583384166E-1,-3.607498169E-2,5.969885559E0,7.772287445E0
6.682954166E-1,-3.188369751E-2,5.928122406E0,7.761659546E0
6.782534167E-1,-5.613327026E-2,5.917494507E0,7.809410248E0
6.882104166E-1,-8.622070312E-2,5.880820770E0,7.894882507E0
6.981684166E-1,-9.804611206E-2,5.874384155E0,7.925119629E0
7.081254167E-1,-8.577163696E-2,5.886658630E0,7.873027954E0
7.180824166E-1,-7.499404907E-2,5.909561005E0,7.820487213E0
7.280404166E-1,-1.104702759E-1,5.931116180E0,7.793094177E0
7.379974166E-1,-1.085243225E-1,5.945635986E0,7.799381104E0
7.479554167E-1,-1.297801208E-1,5.952970734E0,7.817942505E0
7.579124166E-1,-1.303788757E-1,5.993536377E0,7.801476746E0
7.678694166E-1,-1.254391479E-1,6.010600891E0,7.775580597E0
7.778274167E-1,-1.203497314E-1,6.045178986E0,7.772287445E0
7.877844166E-1,-7.694000244E-2,6.047124939E0,7.770640869E0
7.977424166E-1,-1.098715210E-1,6.024821320E0,7.785759430E0
8.076994166E-1,-1.399589539E-1,5.992189178E0,7.782615967E0
8.176574166E-1,-1.483415222E-1,5.998326416E0,7.774233398E0
8.276144166E-1,-1.666035461E-1,5.973328400E0,7.772137756E0
