"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.166258333E-2,1.378633118E-1,6.460714874E0,7.413184204E0
2.161758346E-2,1.191522217E-1,6.434669037E0,7.407196655E0
3.157358337E-2,1.082249451E-1,6.446045380E0,7.378905487E0
4.152958328E-2,7.214996338E-2,6.420897675E0,7.423961792E0
5.148458341E-2,6.451583862E-2,6.482569427E0,7.362290039E0
6.144058332E-2,3.712280273E-2,6.465504913E0,7.385641479E0
7.139558345E-2,4.565505981E-2,6.455475769E0,7.410789185E0
8.135158336E-2,1.975891113E-2,6.471492462E0,7.369774475E0
9.130658349E-2,1.481918335E-2,6.479276276E0,7.386389923E0
1.012625834E-1,-2.499801636E-2,6.488706665E0,7.397766266E0
1.112185833E-1,-4.430786133E-2,6.499484253E0,7.391928406E0
1.211735834E-1,-5.239105225E-2,6.495742035E0,7.386090546E0
1.311295833E-1,-5.882766724E-2,6.480773163E0,7.376360779E0
1.410845835E-1,-4.281097412E-2,6.492748260E0,7.351961517E0
1.510405834E-1,-6.346801758E-2,6.499035187E0,7.350165253E0
1.609955835E-1,-8.053253174E-2,6.494245148E0,7.351961517E0
1.709515834E-1,-9.041198730E-2,6.509214020E0,7.356452179E0
1.809075833E-1,-9.909393311E-2,6.510561218E0,7.378606110E0
1.908625835E-1,-9.475296021E-2,6.509064331E0,7.372468872E0
2.008185834E-1,-1.100212097E-1,6.503525848E0,7.345973969E0
2.107735835E-1,-1.240919495E-1,6.514004059E0,7.353458405E0
2.207295834E-1,-1.212478638E-1,6.515351257E0,7.352111206E0
2.306845835E-1,-1.320254517E-1,6.508315887E0,7.353907471E0
2.406405834E-1,-1.411564636E-1,6.519093475E0,7.361242218E0
2.505965834E-1,-1.278341675E-1,6.518345032E0,7.365433502E0
2.605515835E-1,-1.170565796E-1,6.525530090E0,7.362290039E0
2.705075834E-1,-1.251397705E-1,6.515201569E0,7.368876343E0
2.804625835E-1,-1.164578247E-1,6.503376160E0,7.358847198E0
2.904185834E-1,-1.101708984E-1,6.513255615E0,7.352260895E0
3.003735836E-1,-1.169068909E-1,6.498735809E0,7.353608093E0
3.103295835E-1,-1.145118713E-1,6.494843903E0,7.351213074E0
3.202855834E-1,-1.167572021E-1,6.501280518E0,7.364685059E0
3.302405835E-1,-1.350192261E-1,6.483168182E0,7.384294281E0
3.401965834E-1,-1.401086426E-1,6.507717133E0,7.377707977E0
3.501515836E-1,-1.146615601E-1,6.490203552E0,7.385192413E0
3.601075835E-1,-1.109193420E-1,6.488107910E0,7.391179962E0
3.700625836E-1,-1.300794983E-1,6.462511139E0,7.402406616E0
3.800185835E-1,-1.029858398E-1,6.450086975E0,7.393724670E0
3.899745834E-1,-7.005432129E-2,6.460864563E0,7.391179962E0
3.999295835E-1,-5.538482666E-2,6.454877014E0,7.404651947E0
4.098855834E-1,-5.014572144E-2,6.455625458E0,7.414830780E0
4.198405836E-1,-6.601272583E-2,6.452481995E0,7.436685333E0
4.297965835E-1,-2.065704346E-2,6.446494446E0,7.426656189E0
4.397515836E-1,-1.362167358E-2,6.424190826E0,7.412585449E0
4.497075835E-1,2.694396973E-3,6.416257324E0,7.421417084E0
4.596635834E-1,3.832031250E-2,6.411018219E0,7.433990936E0
4.696185836E-1,6.466552734E-2,6.421197052E0,7.436535645E0
4.795745835E-1,7.694000244E-2,6.417454834E0,7.436984711E0
4.895295836E-1,7.978408813E-2,6.405180359E0,7.469317474E0
4.994855835E-1,1.032852173E-1,6.403833160E0,7.465275879E0
5.094405836E-1,1.077758789E-1,6.398294678E0,7.456593933E0
5.193965835E-1,1.188528442E-1,6.395300903E0,7.439978485E0
5.293525835E-1,1.209484863E-1,6.401737518E0,7.447762299E0
5.393075836E-1,1.371148682E-1,6.394402771E0,7.457192688E0
5.492635835E-1,1.627116394E-1,6.385870514E0,7.453600159E0
5.592185836E-1,1.713935852E-1,6.393953705E0,7.458090820E0
5.691745835E-1,1.612147522E-1,6.390660553E0,7.458539886E0
5.791295837E-1,1.812730408E-1,6.385421448E0,7.463479614E0
5.890855836E-1,1.619631958E-1,6.388115845E0,7.454797668E0
5.990415835E-1,1.673519897E-1,6.400240631E0,7.430099030E0
6.089965836E-1,1.574725342E-1,6.397845612E0,7.446415100E0
6.189525835E-1,1.588197327E-1,6.428831177E0,7.432943115E0
6.289075837E-1,1.552272034E-1,6.430028687E0,7.423662415E0
6.388635836E-1,1.528321838E-1,6.429579620E0,7.416177979E0
6.488185837E-1,1.459465027E-1,6.426735535E0,7.453151093E0
6.587745836E-1,1.520837402E-1,6.432423706E0,7.419920197E0
6.687305835E-1,2.122586060E-1,6.427633667E0,7.384893036E0
6.786855836E-1,1.754351807E-1,6.441704407E0,7.351512451E0
6.886415835E-1,1.607656860E-1,6.452931061E0,7.345075836E0
6.985965837E-1,1.505868530E-1,6.461014252E0,7.333100739E0
7.085525836E-1,-1.496887207E-4,6.575675812E0,7.322023773E0
7.185075833E-1,9.490264893E-2,6.669231262E0,7.383695526E0
7.284635836E-1,1.395098877E-1,6.673422546E0,7.405699768E0
7.384198336E-1,2.225871277E-1,6.611750793E0,7.347021790E0
7.483748333E-1,2.323168945E-1,6.533463593E0,7.306755524E0
7.583308336E-1,1.832189941E-1,6.514602814E0,7.220684509E0
7.682858333E-1,8.457412720E-2,6.527625732E0,7.222331085E0
7.782418337E-1,8.083190918E-3,6.545738068E0,7.255412292E0
7.881968333E-1,-4.760101318E-2,6.618636475E0,7.318880310E0
7.981528332E-1,1.930984497E-2,6.644382935E0,7.335196381E0
8.081078334E-1,7.813751221E-2,6.565946045E0,7.382947083E0
8.180638333E-1,1.695973206E-1,6.522236938E0,7.369026031E0
8.280198337E-1,2.182461548E-1,6.485862579E0,7.315886536E0
8.379748333E-1,2.080673218E-1,6.481072540E0,7.309300232E0
8.479308337E-1,1.395098877E-1,6.522386627E0,7.281907196E0
8.578858334E-1,1.270857239E-1,6.537056122E0,7.322921906E0
8.678418333E-1,1.038839722E-1,6.542744293E0,7.351662140E0
8.777968334E-1,7.065307617E-2,6.555318146E0,7.390132141E0
8.877528333E-1,7.080276489E-2,6.531367950E0,7.394024048E0
8.977088337E-1,1.916015625E-2,6.520141296E0,7.360194397E0
9.076638333E-1,-3.338058472E-2,6.519243164E0,7.338938599E0
9.176198333E-1,-7.080276489E-2,6.525081024E0,7.303162994E0
9.275748334E-1,-6.870712280E-2,6.512357483E0,7.325167236E0
9.375308333E-1,-2.559677124E-2,6.512806549E0,7.352260895E0
9.474858334E-1,2.275268555E-2,6.482419739E0,7.396868134E0
9.574418333E-1,2.260299683E-2,6.493047638E0,7.408394165E0
9.673968335E-1,2.170486450E-2,6.494993591E0,7.404651947E0
9.773528334E-1,2.604583740E-2,6.480024719E0,7.388335876E0
9.873088333E-1,-7.933502197E-3,6.469097443E0,7.377707977E0
9.972638334E-1,-4.355941772E-2,6.455625458E0,7.369924164E0
1.007219833E0,-3.278182983E-2,6.438710632E0,7.380701752E0
1.017174833E0,-5.328918457E-2,6.447991333E0,7.413333893E0
1.027130833E0,-4.415817261E-2,6.465654602E0,7.428153076E0
1.037085833E0,-4.086502075E-2,6.453679504E0,7.432044983E0
1.047041833E0,-6.316864014E-2,6.429729309E0,7.428452454E0
1.056997833E0,-7.125183105E-2,6.440357208E0,7.422913971E0
1.066952833E0,-4.326004028E-2,6.444548492E0,7.419022064E0
1.076908833E0,-2.814147949E-2,6.443350983E0,7.419620819E0
1.086863833E0,-4.355941772E-2,6.427783356E0,7.426805878E0
1.096819833E0,-1.751358032E-2,6.433621216E0,7.430248718E0
1.106774834E0,-4.221221924E-2,6.432423706E0,7.438331909E0
1.116730833E0,-5.763015747E-2,6.424789581E0,7.446265411E0
1.126685834E0,-7.439529419E-2,6.418203278E0,7.436236267E0
1.136641833E0,-7.244934082E-2,6.419101410E0,7.433242493E0
1.146597833E0,-5.748046875E-2,6.412664795E0,7.430398407E0
1.156552834E0,-7.304809570E-2,6.409221954E0,7.421716461E0
1.166508833E0,-5.733078003E-2,6.420448608E0,7.421417084E0
1.176463834E0,-5.254074097E-2,6.414311371E0,7.448061676E0
1.186419833E0,-5.343887329E-2,6.420298920E0,7.454797668E0
1.196374834E0,-2.589614868E-2,6.419700165E0,7.448211365E0
1.206330833E0,-4.161346436E-2,6.434519348E0,7.439828796E0
1.216286833E0,-3.308120728E-2,6.428232422E0,7.436385956E0
1.226241834E0,-1.407073975E-2,6.418802032E0,7.434889069E0
1.236197833E0,1.661544800E-2,6.416407013E0,7.430398407E0
1.246152834E0,2.484832764E-2,6.421795807E0,7.427704010E0
1.256108833E0,2.215393066E-2,6.427034912E0,7.433242493E0
1.266063834E0,1.916015625E-2,6.436465302E0,7.443571014E0
1.276019834E0,4.490661621E-4,6.432872772E0,7.432044983E0
1.285974834E0,1.496887207E-4,6.423741760E0,7.428751831E0
1.295930834E0,7.334747314E-3,6.433471527E0,7.430548096E0
1.305886833E0,2.305206299E-2,6.425388336E0,7.427254944E0
1.315841834E0,3.802093506E-2,6.435716858E0,7.419770508E0
1.325797834E0,5.493576050E-2,6.433321838E0,7.416327667E0
1.335752834E0,4.999603271E-2,6.456822968E0,7.426656189E0
1.345708834E0,8.083190918E-2,6.446943512E0,7.428153076E0
1.355663834E0,7.155120850E-2,6.439608765E0,7.417525177E0
1.365619834E0,7.274871826E-2,6.433471527E0,7.420369263E0
1.375574833E0,5.403762817E-2,6.450086975E0,7.416327667E0
1.385530834E0,6.107299805E-2,6.452332306E0,7.414232025E0
1.395486834E0,5.912704468E-2,6.436614990E0,7.411387939E0
1.405441834E0,5.598358154E-2,6.446045380E0,7.408543854E0
1.415397834E0,5.897735596E-2,6.451733551E0,7.410639496E0
1.425352834E0,2.724334717E-2,6.447991333E0,7.420518951E0
1.435308834E0,3.158432007E-2,6.449338531E0,7.422764282E0
1.445263833E0,1.466949463E-2,6.451434174E0,7.400310974E0
1.455219834E0,4.296066284E-2,6.450386353E0,7.398814087E0
1.465174833E0,2.125579834E-2,6.439608765E0,7.411238251E0
1.475130834E0,2.784210205E-2,6.472540283E0,7.394323425E0
1.485086834E0,3.442840576E-2,6.444099426E0,7.390880585E0
1.495041833E0,2.829116821E-2,6.453679504E0,7.388934631E0
1.504997834E0,1.990859985E-2,6.462660828E0,7.408543854E0
1.514952833E0,1.586700439E-2,6.460565186E0,7.408394165E0
1.524908834E0,3.966751099E-2,6.467301178E0,7.395820313E0
1.534863833E0,3.832031250E-2,6.477180634E0,7.400610352E0
1.544819833E0,3.038681030E-2,6.475384369E0,7.386090546E0
1.554774833E0,4.191284180E-2,6.479276276E0,7.392826538E0
1.564730833E0,5.044509888E-2,6.491850128E0,7.389383698E0
1.574685833E0,5.613327026E-2,6.477779388E0,7.386838989E0
1.584641833E0,6.511459351E-2,6.460265808E0,7.387737122E0
1.594597834E0,7.439529419E-2,6.462660828E0,7.394922180E0
