Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
0.033773216,45.069412,9.213777,,,,1000.0,0.0
0.982096615,45.069412,9.213777,,,,1006.635986,0.0
1.049773216,45.08482,9.201416667,63.33483414,0.2105213851,325.0899963,3.900000095,9.600000381
1.981773216,45.08483333,9.201421667,63.03480526,0.1075769439,18.76000023,2.099999905,9.0
2.481773216,45.08483,9.201436667,63.03484938,0.1055180579,51.22000122,1.799999952,9.300000191
2.981773216,45.08483,9.201436667,63.03484938,0.1281658262,76.70999908,1.600000024,9.399999619
3.481773216,45.08483,9.201436667,63.03484938,0.09213528037,30.87000084,1.5,9.699999809
4.481773216,45.08483,9.201436667,63.03484938,0.07154639065,8.800000191,1.399999976,9.899999619
5.481773216,45.08483,9.201436667,63.03484938,0.0,8.800000191,1.399999976,9.0
6.481773216,45.08483,9.201436667,63.03484938,0.0,8.800000191,1.299999952,7.900000095
7.481773216,45.08483,9.201436667,63.03484938,0.0,8.800000191,1.299999952,7.300000191
8.481773216,45.08483667,9.201445,62.93484819,0.0,8.800000191,1.299999952,7.099999905
9.481773216,45.084835,9.201445,63.33485322,0.03345694393,304.9700012,1.299999952,6.900000095
10.48177322,45.08483167,9.201443333,63.43485949,0.4797210991,204.3999939,1.200000048,6.699999809
11.48177322,45.08482333,9.201445,63.63488842,0.5456055403,182.2299957,1.299999952,6.599999905
12.48177322,45.08480833,9.201445,63.73493369,2.038814783,182.4700012,1.399999976,6.5
13.48177322,45.08478333,9.201443333,63.83500534,2.526771307,188.9600067,1.5,6.5
14.48177322,45.084755,9.201436667,63.43507569,2.947814226,188.3899994,1.5,6.699999809
15.48177322,45.08472667,9.201435,63.4351574,3.013698578,185.2799988,1.5,6.599999905
16.48177322,45.08469667,9.201431667,63.53524036,3.128481627,184.7200012,1.600000024,6.599999905
17.48177322,45.08466833,9.201428333,63.73531828,3.108922243,187.6100006,1.799999952,7.0
18.48177322,45.08463833,9.201423333,63.93539745,3.137746572,186.7799988,2.0,7.5
19.48177322,45.08461167,9.201421667,63.83547413,2.38419342,186.5200043,2.0,8.0
20.48177322,45.08458333,9.201416667,63.63554827,2.7069242,186.0,2.099999905,7.900000095
21.48177322,45.084555,9.201413333,63.63562619,2.975609064,181.4900055,2.099999905,7.800000191
22.48177322,45.084525,9.201411667,63.63571293,3.081127167,182.8999939,2.099999905,7.900000095
23.48177322,45.0845,9.201408333,63.53578079,3.135687828,185.6000061,2.099999905,7.800000191
24.48177322,45.08447167,9.201403333,63.43585493,3.159879684,186.5500031,2.099999905,7.800000191
25.48177322,45.08444167,9.201401667,63.53594167,3.186645269,184.5500031,2.099999905,7.599999905
26.48177322,45.08441167,9.201398333,63.53602462,3.203631163,189.4799957,2.099999905,7.599999905
27.48177322,45.08438,9.201396667,63.63611638,3.20774889,182.2400055,2.099999905,7.599999905
28.48177322,45.08435167,9.201393333,63.5361943,3.203116417,189.4299927,2.099999905,7.599999905
29.48177322,45.08432167,9.201386667,63.53626968,3.195910215,191.6000061,2.099999905,7.599999905
30.48177322,45.08429167,9.201381667,63.43634885,3.189218998,184.8099976,2.099999905,7.599999905
31.48177322,45.08426167,9.201376667,63.33642801,3.194366217,186.5,2.099999905,7.599999905
32.48177322,45.08423167,9.201373333,63.33651096,3.185101032,184.5,2.099999905,7.5
33.48177322,45.08420333,9.201366667,63.13658131,3.184071779,188.5800018,2.099999905,7.599999905
34.48177322,45.084175,9.20136,63.03665165,3.173777103,188.9600067,2.099999905,7.800000191
35.48177322,45.08414667,9.201355,63.13672579,3.168115377,185.8600006,2.099999905,7.800000191
36.48177322,45.08412,9.201351667,63.03679868,3.151129484,187.6900024,2.200000048,7.699999809
37.48177322,45.08409333,9.201346667,63.13686778,3.150614738,190.3000031,2.200000048,7.800000191
38.48177322,45.084065,9.20134,63.13693812,3.147011757,187.3000031,2.200000048,7.800000191
39.48177322,45.08403667,9.201335,63.33701225,3.124363899,186.6499939,2.200000048,7.800000191
40.48177322,45.08401,9.201333333,63.53708893,3.036346436,185.5299988,2.099999905,7.5
41.48177322,45.08399167,9.201328333,63.33713289,2.908180475,183.6499939,1.600000024,6.0
42.48177322,45.08397333,9.201326667,63.43718442,2.754793406,183.6399994,1.5,6.0
43.48177322,45.08396333,9.201328333,63.53721838,2.52008009,176.0500031,1.5,5.699999809
44.48177322,45.08396333,9.201328333,63.43721838,2.230291367,166.8600006,1.399999976,5.699999809
45.48177322,45.08396333,9.201328333,63.43721838,1.914766669,171.0500031,1.299999952,5.5
46.48177322,45.08396333,9.201328333,63.43721838,1.605933309,147.5200043,1.299999952,5.599999905
47.48177322,45.08396333,9.201328333,63.43721838,1.295041084,148.1499939,1.200000048,5.5
48.48177322,45.08396333,9.201328333,63.43721838,0.0,148.1499939,1.200000048,5.599999905
49.48177322,45.08396333,9.201328333,63.43721838,0.0,148.1499939,1.200000048,5.5
50.48177322,45.08396167,9.201331667,63.63723098,0.0,148.1499939,1.200000048,5.699999809
