"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.282079361E-4,-3.676354980E-1,6.811734924E0,7.068451080E0
9.125791956E-3,-3.691323853E-1,6.851552124E0,7.016060028E0
1.908079162E-2,-3.559597778E-1,6.897057495E0,6.994355164E0
2.903479198E-2,-3.589535522E-1,6.884184265E0,7.038962402E0
3.898979165E-2,-4.375401306E-1,6.886130219E0,7.058421936E0
4.894479178E-2,-5.465135193E-1,6.889423370E0,7.029831390E0
5.889879167E-2,-5.563929749E-1,6.907984772E0,6.950196991E0
6.885379180E-2,-5.493576050E-1,6.904841309E0,6.885531464E0
7.880779169E-2,-4.959187317E-1,6.913074188E0,6.930887146E0
8.876279183E-2,-4.417314148E-1,6.931934967E0,6.972650299E0
9.871679172E-2,-4.510121155E-1,6.957980804E0,6.996151428E0
1.086717919E-1,-4.495152283E-1,6.932384033E0,7.004084930E0
1.186257917E-1,-4.616400146E-1,6.929689636E0,6.993007965E0
1.285807919E-1,-4.568499756E-1,6.895410919E0,6.957531738E0
1.385347918E-1,-4.694238281E-1,6.868167572E0,6.948400726E0
1.484897919E-1,-4.885839844E-1,6.851402435E0,6.967560883E0
1.584437918E-1,-4.670288086E-1,6.836433563E0,7.018604736E0
1.683987919E-1,-4.372407532E-1,6.849157104E0,7.071295166E0
1.783527918E-1,-4.334985352E-1,6.837182007E0,7.094945984E0
1.883077919E-1,-4.246669006E-1,6.859485626E0,7.058421936E0
1.982617918E-1,-4.230203247E-1,6.870113525E0,7.021897888E0
2.082167920E-1,-4.188290405E-1,6.869814148E0,7.021448822E0
2.181717916E-1,-4.216731262E-1,6.877747650E0,6.999294891E0
2.281257920E-1,-3.960763550E-1,6.903643799E0,6.959926758E0
2.380807917E-1,-3.668870544E-1,6.946005707E0,6.935826874E0
2.480347920E-1,-3.204835510E-1,6.980434113E0,6.962321777E0
2.579897917E-1,-3.085084534E-1,6.977290649E0,6.974596252E0
2.679437920E-1,-2.936892700E-1,6.952741699E0,6.973249054E0
2.778987917E-1,-2.990780640E-1,6.939868469E0,6.948400726E0
2.878527921E-1,-2.739303589E-1,6.936725006E0,6.916966095E0
2.978077917E-1,-2.287243652E-1,6.907535706E0,6.932533722E0
3.077617916E-1,-2.055226135E-1,6.896309052E0,7.003336487E0
3.177167918E-1,-2.163002014E-1,6.858737183E0,7.014263763E0
3.276707917E-1,-2.353106689E-1,6.844067688E0,7.029532013E0
3.376257918E-1,-3.097059631E-1,6.830296326E0,7.026388550E0
3.475797917E-1,-3.882925415E-1,6.834786987E0,7.033423920E0
3.575347918E-1,-4.300556946E-1,6.847061462E0,7.063361664E0
3.674897919E-1,-4.569996643E-1,6.836134186E0,7.058122559E0
3.774437918E-1,-4.378395081E-1,6.845863953E0,7.045399017E0
3.873987920E-1,-4.305047607E-1,6.838529205E0,7.037465515E0
3.973527919E-1,-4.049079895E-1,6.872658234E0,6.986870728E0
4.073077920E-1,-4.149371338E-1,6.912325745E0,6.945556641E0
4.172617919E-1,-3.709286499E-1,6.904541931E0,6.973099365E0
4.272167920E-1,-3.550616455E-1,6.907386017E0,6.965016174E0
4.371707919E-1,-3.285667419E-1,6.954537964E0,7.022496643E0
4.471257920E-1,-4.337979126E-1,6.922055511E0,7.001240845E0
4.570805416E-1,-4.070036316E-1,6.928043060E0,6.970404968E0
4.670355418E-1,-4.092489624E-1,6.900799713E0,6.943161621E0
4.769895417E-1,-3.001258850E-1,6.939269714E0,6.921456757E0
4.869445418E-1,-2.604583740E-1,6.917564850E0,6.941664734E0
4.968985417E-1,-1.669029236E-1,6.881190491E0,7.019203491E0
5.068535418E-1,-2.212399292E-1,6.866970062E0,6.989116058E0
5.168075417E-1,-1.806742859E-1,6.948849792E0,7.007078705E0
5.267625418E-1,-1.390608215E-1,6.932533722E0,6.983278198E0
5.367165417E-1,-1.124162292E-1,6.946754150E0,7.003037109E0
5.466715419E-1,-3.038681030E-2,6.917564850E0,6.950196991E0
5.566255418E-1,-1.796264648E-2,6.948101349E0,6.903943176E0
5.665805419E-1,-1.197509766E-1,6.965914307E0,6.869963837E0
5.765345418E-1,-2.227368164E-1,6.980434113E0,6.918462982E0
5.864895419E-1,-3.092568970E-1,6.954388275E0,6.937473450E0
5.964445421E-1,-3.827540588E-1,6.954388275E0,6.963519287E0
6.063985419E-1,-4.596940613E-1,6.922504578E0,6.965016174E0
6.163535416E-1,-4.809498596E-1,6.923103333E0,6.996600494E0
6.263075420E-1,-4.954696655E-1,6.910679169E0,6.986721039E0
6.362625416E-1,-5.483097839E-1,6.890920258E0,6.974745941E0
6.462165420E-1,-5.499563599E-1,6.888225861E0,6.981931000E0
6.561715417E-1,-5.432203674E-1,6.940018158E0,7.005132751E0
6.661255420E-1,-5.165757751E-1,6.945556641E0,7.023694153E0
6.760805417E-1,-4.135899353E-1,6.927144928E0,6.993457031E0
6.860345420E-1,-3.635939026E-1,6.907386017E0,6.927294617E0
6.959895417E-1,-3.516188049E-1,6.895111542E0,6.910230103E0
7.059435421E-1,-4.293072510E-1,6.849157104E0,6.988816681E0
7.158985417E-1,-5.513035583E-1,6.851252747E0,7.084467773E0
7.258525416E-1,-5.122348022E-1,6.808741150E0,7.111411743E0
7.358075418E-1,-4.930746460E-1,6.789281616E0,7.036567383E0
7.457615416E-1,-5.068460083E-1,6.768325195E0,7.010072479E0
7.557165418E-1,-5.429209900E-1,6.775061188E0,7.060517578E0
7.656705417E-1,-5.725593567E-1,6.816824341E0,7.103777618E0
7.756255418E-1,-5.173242188E-1,6.824159088E0,7.152875519E0
7.855795417E-1,-3.444337463E-1,6.854396210E0,7.107669525E0
7.955345418E-1,-3.070115662E-1,6.865473175E0,7.020401001E0
8.054885417E-1,-2.559677124E-1,6.901398468E0,6.945856018E0
8.154435419E-1,-3.076103210E-1,6.900500336E0,6.932384033E0
8.253975417E-1,-3.926335144E-1,6.854396210E0,6.994205475E0
8.353525419E-1,-4.188290405E-1,6.854994965E0,7.019502869E0
8.453075420E-1,-4.709207153E-1,6.870263214E0,7.006629639E0
8.552615419E-1,-4.564009094E-1,6.902745667E0,7.000492401E0
8.652165420E-1,-4.290078735E-1,6.894213409E0,7.027436371E0
8.751705419E-1,-4.477189636E-1,6.860982513E0,7.024442596E0
8.851255421E-1,-4.367916870E-1,6.869065704E0,7.020850067E0
8.950795420E-1,-3.281176758E-1,6.898255005E0,6.996750183E0
9.050345416E-1,-2.269281006E-1,6.934329987E0,6.962022400E0
9.149885420E-1,-1.833686829E-1,6.949747925E0,6.937323761E0
9.249435416E-1,-1.299298096E-1,6.971752167E0,6.925498352E0
9.348975420E-1,-1.704954529E-1,6.962022400E0,6.951693878E0
9.448525417E-1,-1.639091492E-1,6.941814423E0,6.987768860E0
9.548065420E-1,-2.242337036E-1,6.918013916E0,6.983128510E0
9.647615417E-1,-2.414479065E-1,6.901697845E0,6.952592010E0
9.747155420E-1,-2.573149109E-1,6.873406677E0,6.959777069E0
9.846705417E-1,-3.004252625E-1,6.877148895E0,6.954238586E0
9.946245421E-1,-2.811154175E-1,6.895859985E0,6.960974579E0
1.004579542E0,-3.619473267E-1,6.881190491E0,7.017407227E0
1.014533542E0,-3.309617615E-1,6.913223877E0,6.995702362E0
1.024488542E0,-3.555107117E-1,6.912924500E0,6.978338470E0
1.034442542E0,-3.535647583E-1,6.934928741E0,6.980733490E0
1.044397542E0,-3.905378723E-1,6.928043060E0,6.973847809E0
1.054351542E0,-3.656895447E-1,6.932384033E0,6.950795746E0
1.064306542E0,-3.641926575E-1,6.922055511E0,6.981931000E0
1.074260542E0,-3.363505554E-1,6.884783020E0,7.000193024E0
1.084215542E0,-3.456312561E-1,6.908583527E0,6.994205475E0
1.094169542E0,-3.489244080E-1,6.906188507E0,6.982679443E0
1.104124542E0,-3.403921509E-1,6.891369324E0,6.989265747E0
1.114078542E0,-3.359014893E-1,6.879244537E0,6.999743958E0
1.124033542E0,-3.001258850E-1,6.878496094E0,7.005132751E0
1.133988542E0,-3.173400879E-1,6.890022125E0,7.010371857E0
1.143942542E0,-3.062631226E-1,6.923552399E0,7.022945709E0
1.153897542E0,-2.811154175E-1,6.921606445E0,7.012018433E0
1.163851542E0,-2.996768188E-1,6.914870453E0,6.996750183E0
1.173806542E0,-2.731819153E-1,6.890770569E0,6.989714813E0
1.183760542E0,-2.254312134E-1,6.896159363E0,6.978488159E0
