"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.857625013E-3,1.472403892E0,-1.573822239E0,-1.507523292E-1,2.160466599E0
1.882862503E-2,1.348022651E0,-5.971802276E-1,3.766963434E-1,1.521738949E0
2.879962506E-2,8.744433533E-1,4.018411249E-1,-6.990691298E-1,1.189464214E0
3.877062502E-2,7.151755046E-1,1.342390029E0,-1.713953394E0,2.291532943E0
4.874162504E-2,1.477830400E-1,3.254381892E-1,5.191748625E-1,6.303113356E-1
5.871262500E-2,1.228936357E-1,-8.123878768E-1,-2.468612587E-1,8.579145582E-1
6.868362502E-2,-2.658193937E-1,-2.883224031E-1,5.064817268E-1,6.405571776E-1
7.865462505E-2,-2.688956138E-1,7.470943585E-1,2.405505928E0,2.533162766E0
8.862562501E-2,3.108605324E-1,1.927291688E0,4.786910802E-1,2.010033003E0
9.859662503E-2,-7.215977208E-1,4.688396913E-1,-1.414073092E-1,8.720722183E-1
1.085676251E-1,1.701590918E-2,-4.801520070E-1,1.472107877E0,1.548527394E0
1.185386250E-1,2.582725386E-1,2.411989613E0,-2.626196219E0,3.575095128E0
1.285096250E-1,-5.371777451E-1,3.037499016E0,-3.664466422E0,4.789913815E0
1.384806250E-1,7.416954781E-1,1.052353514E0,-2.777942575E0,3.061784618E0
1.484516250E-1,-5.796249128E-1,1.730389917E-1,-8.146405166E-1,1.014665809E0
1.584226250E-1,-2.769912666E-1,5.576103652E-1,4.941897100E-1,7.949068817E-1
1.683936250E-1,-5.146556592E-1,1.633215332E0,-1.791224349E-1,1.721728090E0
1.783646250E-1,-1.147663860E0,1.520453240E0,-1.236732304E0,2.271214913E0
1.883356250E-1,3.137784392E-1,-2.711809981E-1,7.577260584E-1,8.637967482E-1
1.983066250E-1,4.904928445E-1,2.272271857E-1,-4.035485119E-1,6.745864109E-1
2.082776250E-1,4.232795756E-1,1.878967667E0,-1.489180577E0,2.434613703E0
2.182486251E-1,7.566456391E-1,1.030453060E0,1.749065924E-1,1.290324939E0
2.282196250E-1,4.457990304E-2,3.075728989E-1,2.236092210E-1,3.828701341E-1
2.381906250E-1,-8.441563842E-1,7.112190592E-1,5.436928225E-1,1.230461067E0
2.481616250E-1,-1.362152009E0,5.920139202E-1,8.555096304E-1,1.714011466E0
2.581326250E-1,-1.710433955E0,9.481543770E-1,-1.996777368E0,2.794942019E0
2.681036250E-1,-3.893613394E-2,-2.117180309E-1,-1.218553310E0,1.237421802E0
2.780746250E-1,4.539402914E-1,-1.102780487E0,-1.341003946E0,1.794569077E0
2.880456250E-1,8.985160477E-1,-1.112879213E0,5.852133161E-1,1.545414461E0
2.980166250E-1,1.323223440E0,-8.539273739E-2,1.389858018E0,1.920915798E0
3.079876250E-1,-1.067958856E-1,-1.217102908E0,-5.181299651E-1,1.327103429E0
3.179586250E-1,6.487646565E-1,-9.844664633E-1,-3.015087515E-1,1.216954118E0
3.279296251E-1,6.143806896E-1,-9.182862148E-1,6.167420876E-1,1.265339483E0
