"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.621791643E-3,-2.436333764E-1,2.650947190E0,-1.737119477E0,3.178751690E0
1.559279166E-2,-1.103490046E0,2.410697671E0,-1.331460705E0,2.966806558E0
2.556379169E-2,-1.482111585E0,2.042822437E0,-1.539581822E0,2.956364396E0
3.553479165E-2,-1.749429621E0,2.272477679E0,-2.009180481E0,3.501637475E0
4.550579167E-2,-2.341730054E0,2.201460906E0,-1.088435220E0,3.393349524E0
5.547679169E-2,-2.745363351E0,1.092744326E0,-4.934026748E-1,2.995756380E0
6.544779165E-2,-2.136408877E0,4.365879115E-1,-1.074180878E0,2.430785152E0
7.541879168E-2,-1.302485998E0,9.463294610E-1,-6.383738619E-1,1.731915243E0
8.538979170E-2,-1.235161595E0,6.668106258E-1,-7.918691200E-1,1.611619459E0
9.535979165E-2,-5.784295227E-1,8.611907852E-1,-6.001459354E-1,1.198501325E0
1.053307917E-1,-5.563278515E-1,2.207972073E0,4.727006078E-2,2.277471363E0
1.153017917E-1,-6.418653075E-1,2.580853400E0,-6.077841532E-1,2.728039025E0
1.252727917E-1,-5.053107487E-1,8.848717162E-1,-8.614188266E-1,1.334308548E0
1.352437917E-1,-3.451626749E-1,5.849756268E-1,4.554852355E-1,8.178022718E-1
1.452147916E-1,-8.085990272E-2,1.684180249E0,-2.738017201E-1,1.708206315E0
1.551857917E-1,-2.543195285E-2,1.981345688E0,-9.539422435E-1,2.199177875E0
1.651567917E-1,4.383891463E-2,1.082362010E0,-7.598509365E-1,1.323179057E0
1.751277916E-1,-9.576218963E-2,1.000537243E0,-1.298084798E0,1.641727540E0
1.850987917E-1,3.442685625E-1,2.474181183E0,-1.359346662E0,2.843926285E0
1.950697917E-1,2.875532019E-1,2.986170695E0,-1.185816504E0,3.225842997E0
2.050407917E-1,8.100958414E-1,2.043858856E0,-1.374539482E0,2.592869662E0
2.150107917E-1,1.806413222E0,2.168313332E0,-9.791244471E-1,2.987205403E0
2.249817917E-1,2.091862450E0,3.296723627E0,-1.203878553E0,4.085780067E0
2.349527917E-1,2.436638404E0,4.307614535E0,-1.430665151E0,5.151655314E0
2.449237917E-1,2.199267030E0,3.707563617E0,-1.865677530E0,4.697185976E0
2.548947917E-1,1.980272432E0,2.325109929E0,-1.802756227E0,3.546483484E0
2.648657917E-1,1.692156143E0,2.751862823E0,-1.263990269E0,3.468978641E0
2.748367917E-1,1.789085876E0,4.099127383E0,-7.886245000E-1,4.541541828E0
2.848077916E-1,2.075364092E0,4.065361759E0,-1.043318689E0,4.682180714E0
2.947787917E-1,2.279273897E0,3.241505446E0,-1.246865528E0,4.154169075E0
3.047497917E-1,3.244680777E0,2.809073735E0,-6.496040243E-1,4.340602951E0
3.147207916E-1,2.813234029E0,2.028356133E0,-3.586863345E-1,3.486713380E0
3.246917917E-1,3.230376148E0,1.239021488E0,-7.432395816E-3,3.459849642E0
3.346627917E-1,2.346782487E0,1.088758864E0,-5.737931192E-2,2.587677779E0
3.446327916E-1,2.351521655E0,1.801009079E0,4.462513125E-1,2.995401147E0
3.546037917E-1,1.858047791E0,2.199491856E0,-2.074282211E-1,2.886716558E0
3.645747917E-1,2.363058066E0,1.512219191E0,-5.359218729E-1,2.856232231E0
3.745457917E-1,2.873241665E0,3.808905512E-2,8.051808912E-1,2.984172366E0
3.845167917E-1,3.428532732E0,-2.304221043E-1,3.926627505E-1,3.458629075E0
3.944877917E-1,3.144227073E0,6.805638617E-1,2.398060083E-2,3.217126999E0
4.044587917E-1,3.343471532E0,6.430191824E-1,1.226628900E-2,3.404765192E0
4.144297917E-1,3.283592827E0,-1.030347226E0,5.607655227E-1,3.486840294E0
4.244007916E-1,2.782202271E0,-1.464738923E0,8.926183999E-2,3.145485220E0
4.343717917E-1,1.904877118E0,-8.510505438E-1,7.878140759E-1,2.230133377E0
4.443427917E-1,1.798605581E0,-7.135292941E-1,8.774121308E-1,2.124607761E0
4.543132916E-1,8.810969730E-1,-1.801842307E0,5.181796664E-1,2.071588218E0
4.642832917E-1,7.397817575E-1,-1.720240905E0,1.160863511E0,2.203204464E0
4.742542917E-1,2.953781652E-1,-1.146986314E0,1.985844244E0,2.312229060E0
4.842252916E-1,2.600477533E-1,-1.966300218E0,1.999723780E0,2.816532722E0
4.941962917E-1,4.754613706E-1,-2.877191751E0,1.693779330E0,3.372415204E0
5.041672917E-1,1.656432872E-1,-2.608631768E0,1.239894478E0,2.893049553E0
5.141382916E-1,4.854951927E-1,-2.127707928E0,9.655828804E-1,2.386461168E0
5.241092917E-1,8.846128307E-1,-2.118908161E0,8.358933914E-1,2.443568992E0
5.340802917E-1,5.323726130E-1,-2.408702308E0,2.622932303E-1,2.480738831E0
5.440512917E-1,2.679094809E-1,-1.862385255E0,1.420330782E0,2.357454954E0
5.540222917E-1,2.721820414E-2,-2.102039821E0,1.911113904E0,2.841068213E0
5.639932917E-1,6.917992866E-1,-2.328404835E0,1.288243350E0,2.749477451E0
5.739642917E-1,-3.992091469E-2,-2.213914013E0,6.518955481E-1,2.308241050E0
5.839342917E-1,7.398050733E-2,-2.196207767E0,-5.505270481E-2,2.198142960E0
5.939052917E-1,-1.502907646E-1,-1.522700325E0,-7.163833201E-2,1.531775325E0
6.038762917E-1,2.748729300E-1,-6.758489594E-1,-3.214039028E-2,7.303149651E-1
6.138472917E-1,5.900659934E-1,-7.253029552E-1,2.779625988E-1,9.754514133E-1
6.238182916E-1,5.363362943E-1,-6.112448278E-1,-6.904456562E-1,1.066767109E0
6.337892917E-1,9.460542034E-1,-1.373695144E-1,-8.317535627E-1,1.267163339E0
6.437602917E-1,1.214681284E0,-3.860770315E-2,-3.466521800E-2,1.215788984E0
6.537312916E-1,1.399428155E0,4.118512657E-1,2.512338066E-1,1.480249659E0
6.637022917E-1,1.822701811E0,7.209210518E-1,4.416665107E-1,2.009238254E0
6.736732917E-1,1.794953557E0,1.235486554E0,-5.398149490E-3,2.179062742E0
6.836442917E-1,2.027197507E0,1.007070045E0,-7.141683948E-1,2.373553518E0
6.936152917E-1,2.327328947E0,3.918862402E-1,-4.165416098E-1,2.396568748E0
7.035852917E-1,2.383698445E0,5.440454096E-1,-1.558318055E-1,2.449956578E0
7.135562917E-1,2.299624839E0,1.741752811E0,-8.773209143E-1,3.015239500E0
7.235272917E-1,1.850023364E0,1.765882516E0,-1.018614203E0,2.752907990E0
7.334982917E-1,1.926848615E0,1.193264395E0,-5.620852393E-1,2.335072872E0
7.434692917E-1,2.360283270E0,1.034778246E0,-8.168992960E-1,2.703521332E0
7.534402917E-1,2.001843688E0,1.277527450E0,-7.496890604E-1,2.490278744E0
7.634112916E-1,1.444103807E0,1.848634358E0,-2.336173153E-1,2.357426954E0
7.733822917E-1,9.643618356E-1,1.832565040E0,-1.675028479E-1,2.077581666E0
7.833532917E-1,9.574893837E-1,1.741543481E0,-4.797389013E-1,2.044482582E0
7.933242916E-1,-4.869881330E-1,2.257503252E0,-1.282407829E0,2.641599556E0
8.032952917E-1,-2.636556315E-1,2.466093607E0,-1.344944385E0,2.821348502E0
8.132662917E-1,-5.276929401E-2,2.499730007E0,-1.479810414E0,2.905386991E0
8.232372917E-1,-5.300492949E-1,2.355631517E0,-2.022473541E0,3.149658922E0
8.332072917E-1,-3.112153488E-1,2.687585844E0,-1.529404158E0,3.107901179E0
8.431782917E-1,-3.647216112E-1,3.129357604E0,-9.401995325E-1,3.287837592E0
8.531492917E-1,-2.491425499E-1,3.067865068E0,-9.694771260E-1,3.227034860E0
8.631202917E-1,-5.859051879E-1,3.087281917E0,-1.263630080E0,3.386938958E0
8.730912917E-1,-7.414941877E-1,3.096463508E0,-1.934960604E0,3.725851906E0
8.830622917E-1,-5.795514572E-1,3.455301870E0,-2.313697041E0,4.198593205E0
8.930332917E-1,-1.342173243E0,4.182233567E0,-1.722251177E0,4.717907984E0
9.030042917E-1,-1.069577950E0,3.860487894E0,-1.641965983E0,4.329366705E0
9.129752917E-1,-1.679176640E0,2.722541960E0,-2.011799449E0,3.778783659E0
9.229462917E-1,-1.978057361E0,2.132206191E0,-1.179709087E0,3.138586894E0
9.329172916E-1,-2.111373585E0,2.293797212E0,-9.011377931E-1,3.245220083E0
9.428882917E-1,-2.444967763E0,2.617093566E0,-1.806725902E0,4.011396836E0
9.528582917E-1,-2.532151064E0,2.429507871E0,-1.938877069E0,4.009182185E0
9.628292916E-1,-2.352035626E0,2.282475248E0,-1.538529907E0,3.620613086E0
9.728002917E-1,-3.544712814E0,1.973240570E0,-1.470480012E0,4.315203210E0
9.827712917E-1,-3.679514231E0,2.100047967E0,-1.601051261E0,4.529060783E0
9.927422917E-1,-3.652178498E0,1.578723960E0,-1.368616253E0,4.207598789E0
1.002713292E0,-4.394359441E0,9.121799675E-1,-1.396009873E0,4.700139440E0
1.012684292E0,-4.302293276E0,9.897257414E-1,-3.434730488E-1,4.428008380E0
1.022655292E0,-3.915459908E0,8.523410243E-1,-8.259706664E-1,4.091398178E0
1.032626292E0,-3.916359209E0,2.475658482E-1,-1.858814068E0,4.342159376E0
1.042597292E0,-4.304779513E0,-1.803214064E-1,-1.414898719E0,4.534928979E0
1.052568292E0,-4.497847264E0,-5.653900856E-1,-1.283364433E0,4.711403213E0
1.062539292E0,-3.654814423E0,-1.071874444E0,-3.697510207E-1,3.826656387E0
1.072510292E0,-3.119029959E0,-1.731805528E0,9.800909919E-1,3.699740076E0
1.082480292E0,-2.018273633E0,-1.874655930E0,2.680820907E0,3.843769510E0
1.092451292E0,-1.281062677E0,-2.051316979E0,4.279525096E0,4.915623864E0
1.102422292E0,-8.978903957E-1,-2.894832509E0,3.561012805E0,4.676224397E0
1.112393292E0,4.606006721E-1,-2.081082523E0,3.152428086E0,3.805372555E0
