"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.505677083E0,-8.404126313E-2,3.673132580E0,-2.651278435E0,4.530810438E0
1.515647083E0,2.943464971E0,4.720375920E0,-4.309013774E0,7.036585433E0
1.525617083E0,4.911158653E-1,3.520582524E0,-6.777084324E0,7.652749051E0
1.535588083E0,7.804790363E-1,-1.077059754E0,-3.338076013E-1,1.371361643E0
1.545558083E0,8.193327610E-1,-1.643506724E0,3.583176091E0,4.026359574E0
1.555528083E0,2.927869350E-1,8.127085966E-1,4.189522998E0,4.277653844E0
1.565498083E0,2.337315407E0,1.347268653E0,-5.986174732E-1,2.763425232E0
1.575468083E0,1.989653705E0,-1.187455478E-1,1.986357629E-2,1.993292987E0
1.585438083E0,9.208739001E-1,-1.435426831E0,-5.231480455E-1,1.783856161E0
1.595408083E0,4.455715371E-1,-1.147930639E0,8.754603302E-1,1.510863838E0
1.605378083E0,1.781932684E0,-1.660559544E0,1.816240491E0,3.038333690E0
1.615348083E0,1.090792087E0,-3.126814650E0,1.068281622E0,3.479658439E0
1.625318083E0,-6.090132380E-1,-1.891117304E0,1.305301432E0,2.377190276E0
1.635289083E0,8.979796388E-1,-1.667774131E0,9.248833358E-1,2.107901129E0
1.645259083E0,3.985695712E-1,-6.665872622E-1,1.567427432E0,1.749292724E0
1.655229083E0,2.052384096E0,-2.454912269E0,5.462655973E-1,3.246117809E0
1.665199083E0,4.459356725E-1,-1.951392449E0,1.750247061E0,2.658976474E0
1.675169083E0,1.098917816E0,1.778134479E0,-1.470705130E0,2.555847447E0
1.685139083E0,5.443421192E-1,-2.430278242E-2,-2.273859960E0,2.338233968E0
1.695109083E0,-1.937633512E0,-2.013833696E0,1.927370918E0,3.394806097E0
1.705079083E0,-4.248583239E-2,5.757481357E-1,-1.623344940E0,1.722945082E0
1.715049083E0,-7.015791933E-1,4.447740135E-1,-2.832987678E-1,8.776647876E-1
1.725019083E0,-3.113728289E0,-1.467378941E0,-2.234607017E-1,3.449411471E0
1.734990083E0,-8.746269558E-1,-7.087158662E-1,1.297708238E0,1.717933980E0
1.744960083E0,-9.396389307E-1,7.657308966E-2,2.366508508E-1,9.720022548E-1
1.754930083E0,1.450220579E0,1.958409693E0,-1.213285553E0,2.722236229E0
1.764900083E0,-6.793632822E-1,-8.551953426E-1,6.716667384E-1,1.282197235E0
1.774870083E0,-3.286097921E-1,2.822421759E-1,-3.033430815E0,3.064204228E0
1.784840083E0,2.073230809E-1,1.732220972E0,-3.164276884E0,3.613339252E0
1.794810083E0,-1.288100824E0,-2.167058520E0,5.830966240E-1,2.587537060E0
1.804780750E0,-1.567034353E0,1.730995104E-1,-2.415857254E0,2.884774926E0
1.814750750E0,6.985913392E-2,-1.256761648E0,-1.231878530E0,1.761208350E0
1.824720750E0,-6.161759309E-3,2.498123485E-1,3.028919104E0,3.039209620E0
1.834691750E0,7.214237662E-1,2.402783757E0,6.513271987E-1,2.591919974E0
1.844661750E0,1.699792899E-1,-1.586419481E0,2.492673880E-1,1.614854160E0
1.854631750E0,1.380712680E0,-2.145779333E0,3.383072677E0,4.237442293E0
1.864601750E0,2.457351946E-1,1.208958614E0,9.334448290E-1,1.547024875E0
1.874571750E0,-6.591020952E-1,3.336967089E0,-2.653250116E-1,3.411768205E0
1.884541750E0,-7.256054024E-1,1.249790890E0,8.796814352E-1,1.691839205E0
1.894511750E0,-1.196677999E0,-6.342796415E-2,2.137476579E0,2.450483109E0
1.904481750E0,-1.317937557E0,-8.745315000E-1,1.533901252E0,2.203319722E0
1.914451750E0,-7.656583180E-1,4.232750294E0,-2.553819968E0,5.002439819E0
1.924421750E0,-6.953994904E-1,3.094252383E0,-2.092236087E0,3.799398650E0
1.934392750E0,-8.575565945E-1,-2.814290329E0,2.385090959E-1,2.951697809E0
1.944362750E0,6.161540039E-1,1.172443629E0,-1.697752513E0,2.153284332E0
1.954332750E0,1.681809422E-1,1.914011492E0,4.463355124E-1,1.972546631E0
1.964302750E0,-3.750670899E-1,1.236606004E0,3.275649385E0,3.521327679E0
1.974272750E0,2.255132791E0,-2.759824392E-1,-1.920225620E0,2.974736399E0
1.984242750E0,1.334183900E0,-2.041524940E0,-2.378522197E0,3.406646239E0
1.994212750E0,7.316218950E-1,1.564785075E-1,8.213595521E-1,1.111029988E0
2.004182750E0,-7.403602664E-1,-7.922901195E-1,1.621418282E0,1.950603549E0
2.014152750E0,-1.357101769E0,7.863627970E-1,2.283922434E-1,1.585009362E0
2.024122750E0,3.165169461E-1,1.553754303E-1,-3.811302871E-1,5.192155595E-1
2.034093750E0,-1.480049565E0,-1.529739496E0,9.611460131E-1,2.335476675E0
2.044063750E0,-1.241883116E0,5.706736296E-1,-2.068310450E0,2.479082528E0
2.054033750E0,-4.928485415E-1,-1.038119929E0,-2.441017823E0,2.697991972E0
2.064003750E0,1.521528105E0,-2.829415029E-1,2.683029401E0,3.097377993E0
2.073973750E0,-1.402877574E0,7.179439420E-1,-2.194378758E0,2.701630457E0
2.083943750E0,-2.506861418E-1,-1.959744904E0,9.646596050E-1,2.198638621E0
2.093913750E0,1.053925100E0,-2.084853392E0,-3.745808208E-1,2.365942217E0
2.103883750E0,1.389240698E-1,-1.233129542E0,-1.535830248E0,1.974508271E0
2.113853750E0,6.093385259E-1,-7.840613329E-1,1.650059699E0,1.925809602E0
2.123824750E0,-4.890891107E-1,-2.778285806E0,3.296909861E0,4.339089168E0
2.133794750E0,-1.261166064E0,7.967936450E-1,1.649664427E0,2.224143133E0
2.143764750E0,-1.526142435E0,-5.421333700E-1,6.984048861E-1,1.763742812E0
2.153734750E0,-2.205942139E-1,-1.756121759E0,2.211989987E-1,1.783691239E0
2.163704750E0,3.930881720E-1,-2.308890045E-1,-1.031368150E0,1.127629506E0
2.173674750E0,1.897075178E0,-6.405297303E-1,1.075037495E0,2.272636834E0
2.183644750E0,9.649020452E-2,-5.431627724E-1,-5.496571578E0,5.524186390E0
2.193614750E0,-1.604200571E0,-3.107055739E0,4.272671574E-1,3.522756316E0
2.203584750E0,1.933757905E-1,-1.169088789E0,2.446450471E0,2.718323509E0
2.213554750E0,-1.161254836E-1,8.888846603E-1,2.620754215E0,2.769829187E0
2.223525750E0,9.522559065E-1,2.425699579E0,-8.814315069E-1,2.750950974E0
2.233495750E0,9.145659238E-1,5.167631784E-1,-1.611673898E-1,1.062755823E0
2.243465750E0,9.464693557E-1,-2.428049868E0,1.044483454E0,2.807521342E0
2.253435750E0,1.594913219E-1,4.140153202E-1,2.299835047E0,2.342239827E0
2.263405750E0,1.105973213E0,3.333056471E0,7.860616654E-1,3.598657406E0
2.273375750E0,3.625947962E-1,3.959825656E0,-3.630519826E0,5.384456187E0
2.283345750E0,6.683876199E-1,2.313361995E0,-3.889337472E0,4.574421461E0
2.293315750E0,-8.853799123E-2,-1.723037336E0,1.533740453E0,2.308474911E0
2.303285750E0,-1.506688237E-1,1.881010976E0,1.124947574E0,2.196909290E0
2.313256750E0,-7.229544941E-1,5.183545566E0,5.892829782E-1,5.266788610E0
2.323226750E0,3.799824421E-1,1.402503791E0,-6.836710721E-1,1.605867266E0
2.333196750E0,4.258873242E-1,4.979105857E-1,-4.527593805E0,4.574756892E0
2.343166750E0,4.886017818E-1,1.814591284E0,-3.983817952E0,4.404801778E0
2.353136750E0,1.646278743E0,-2.174471328E0,2.112559254E0,3.449850121E0
2.363106750E0,1.557569465E0,-9.321447006E-1,2.879660738E0,3.404021496E0
2.373076750E0,1.456430614E0,4.490322483E-1,-6.009943664E-1,1.638296165E0
2.383046750E0,2.739722396E-1,-2.541424748E0,6.284183925E-1,2.632263325E0
2.393016750E0,-1.847162103E-1,-4.719236005E0,3.912063260E0,6.132662350E0
2.402987750E0,1.285430547E0,-2.292649403E-1,8.778892636E-1,1.573398761E0
2.412957750E0,9.739339469E-1,3.207092535E0,-2.968782830E0,4.477461485E0
2.422927750E0,-9.473860529E-1,1.007010696E0,-3.023091184E0,3.324257989E0
2.432897750E0,-9.182080083E-1,-3.218253993E0,-8.852918386E-2,3.347850374E0
2.442867750E0,-8.253401904E-1,-4.375509480E0,-9.958088923E-1,4.562664242E0
2.452837750E0,5.051563092E-1,-1.967371720E-1,-3.069579472E0,3.117083019E0
2.462807750E0,-5.284310414E-1,5.695840010E-1,9.746197522E-2,7.830479783E-1
2.472777750E0,-2.847246844E-1,-5.330497205E-2,4.242337389E0,4.252215433E0
2.482747750E0,-1.066298612E-1,-1.582436357E0,1.109063028E0,1.935328280E0
2.492717750E0,-2.985219572E-1,-3.486974483E0,5.290637906E0,6.343418310E0
2.502688750E0,6.596892288E-1,1.249190381E0,8.193112725E-1,1.633076069E0
2.512658750E0,-7.517703038E-1,5.353859755E-1,6.925534020E0,6.986760207E0
2.522628750E0,-2.382688484E-1,2.940216258E0,-3.054832209E0,4.246603762E0
2.532598750E0,-7.061532509E-2,-3.003889220E0,-2.784520108E0,4.096570419E0
2.542568750E0,1.247833096E0,-5.550387597E0,2.236340716E0,6.112700689E0
2.552538750E0,1.669108539E-1,-3.704105866E-1,-5.984350401E-1,7.233171732E-1
2.562508750E0,-8.548775464E-2,3.229233018E-1,-1.150546684E0,1.198058966E0
2.572478750E0,-1.987704097E0,3.439539823E-1,2.860956665E0,3.500620653E0
2.582448750E0,-1.974897087E-2,8.679130366E-1,-1.829950458E-1,8.872148825E-1
2.592419750E0,-7.914418347E-1,-4.937119925E-1,1.839626430E0,2.062609297E0
2.602389750E0,-5.933064107E-1,2.024278869E0,-2.938738666E0,3.617444179E0
2.612359750E0,-4.256049037E-1,-4.428967649E-1,-3.332990105E0,3.389117897E0
2.622329750E0,-9.750239410E-1,-1.640433135E0,-1.973177420E0,2.745017612E0
2.632299750E0,-2.506485003E-1,1.916068835E0,-1.232899454E0,2.292201019E0
2.642269750E0,1.130792450E0,2.856499332E0,-1.591051353E0,3.459728950E0
2.652239750E0,9.745166950E-1,5.763653094E-1,-1.128168805E0,1.598325565E0
2.662209750E0,-1.786731494E0,-6.227296364E-1,2.633520441E0,3.242781452E0
2.672179750E0,-4.795664449E-1,3.067367763E0,4.128040695E-1,3.131954049E0
2.682150750E0,-2.062979178E-1,5.637854927E0,-2.309330925E0,6.095980342E0
2.692120750E0,-2.003589008E-1,2.629545796E0,-1.600894555E0,3.085047514E0
