Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
18.81574217,45.08309667,9.201008333,62.83910595,3.033257961,12.93999958,1.799999952,6.699999809
19.81574217,45.08312167,9.201016667,62.73904947,2.357427835,13.11999989,1.899999976,7.300000191
20.81574217,45.08314667,9.201026667,62.73899678,2.620965481,14.98999977,2.0,7.900000095
21.81574217,45.08317167,9.201035,62.6389403,2.785161972,15.53999996,1.600000024,6.5
22.81574217,45.083195,9.201048333,62.33890021,2.888621092,16.34000015,1.5,6.5
23.81574217,45.08322,9.201061667,62.63885509,2.966344118,15.13000011,1.5,6.400000095
24.81574217,45.08324833,9.201073333,62.53879613,3.029140234,17.19000053,1.799999952,6.900000095
25.81574217,45.08327667,9.201085,62.63873717,3.080097675,18.04000092,1.899999976,7.400000095
26.81574217,45.08330667,9.201098333,62.63867697,3.103260279,20.23999977,2.0,7.400000095
27.81574217,45.083335,9.201108333,62.63861421,3.1331141,8.529999733,2.099999905,7.599999905
28.81574217,45.08336333,9.201115,62.63854388,3.165541649,14.53999996,2.099999905,7.800000191
29.81574217,45.08339167,9.201123333,62.53847734,3.199513435,12.89000034,2.099999905,7.699999809
30.81574217,45.08342167,9.201133333,62.53840956,3.253044367,13.72000027,2.099999905,7.5
31.81574217,45.08345167,9.201143333,62.63834177,3.312237501,15.60000038,1.700000048,6.400000095
32.81574217,45.08347833,9.201155,62.63828783,3.341576576,15.43000031,1.899999976,6.599999905
33.81574217,45.083505,9.20117,62.53824147,3.348268032,17.93000031,2.0,7.199999809
34.81574217,45.08353167,9.201185,62.4381951,3.340032578,19.01000023,2.0,7.400000095
35.81574217,45.08356167,9.201196667,62.3381311,3.346723795,20.18000031,2.099999905,7.5
36.81574217,45.08359167,9.201208333,62.3380671,3.355988979,18.95000076,2.099999905,7.599999905
37.81574217,45.08362167,9.20122,62.2380031,3.372974634,19.54999924,2.099999905,7.599999905
38.81574217,45.08365333,9.20123,62.33793028,3.363194942,14.71000004,2.099999905,7.599999905
39.81574217,45.08368167,9.201238333,62.43786373,3.353929996,17.95000076,2.099999905,7.5
40.81574217,45.08371167,9.201246667,62.73779215,3.358047724,11.81999969,2.099999905,7.5
41.81574217,45.08374333,9.201253333,62.83771176,3.353929996,10.57999992,2.099999905,7.5
42.81574217,45.083775,9.201261667,62.93763515,3.363194942,10.69999981,2.099999905,7.199999809
43.81574217,45.08380667,9.201268333,63.13755475,3.36731267,9.350000381,2.099999905,7.199999809
44.81574217,45.08383667,9.201278333,63.43748696,3.36473918,9.239999771,2.099999905,7.099999905
45.81574217,45.083865,9.201288333,63.53742419,3.352385759,13.26000023,2.099999905,7.099999905
46.81574217,45.08389833,9.201296667,63.63734255,3.368856907,12.10999966,2.099999905,7.099999905
47.81574217,45.08393,9.201303333,63.73726215,3.371430635,10.64000034,2.099999905,7.099999905
48.81574217,45.08396167,9.20131,63.83718175,3.403343439,7.050000191,2.099999905,7.199999809
49.81574217,45.083995,9.201315,63.83709253,3.431653023,2.519999981,2.099999905,7.099999905
50.81574217,45.08402833,9.201316667,63.83699574,3.429594278,4.590000153,2.099999905,7.099999905
51.81574217,45.08406,9.201321667,63.73691156,3.455845118,7.5,2.099999905,7.099999905
52.81574217,45.08408833,9.201328333,63.73684121,3.435256004,8.140000343,2.099999905,7.099999905
53.81574217,45.08411833,9.201336667,63.83676962,3.418785095,12.13000011,2.099999905,7.099999905
54.81574217,45.08414833,9.201341667,63.73669046,3.440403223,8.279999733,2.099999905,6.900000095
55.81574217,45.08418,9.201345,63.73660249,3.454815626,7.550000191,2.099999905,7.0
56.81574217,45.08421167,9.201348333,63.73651451,3.451212406,5.599999905,2.099999905,7.0
57.81574217,45.08424167,9.20135,63.73642778,3.422902822,2.839999914,2.099999905,7.0
58.81574217,45.08427,9.20135,63.53634228,3.37348938,2.829999924,2.099999905,7.0
59.81574217,45.08429667,9.201353333,63.53626939,3.347753286,2.329999924,2.099999905,6.900000095
60.81574217,45.08432667,9.201353333,63.33617887,3.345694542,358.4400024,2.099999905,7.0
61.81574217,45.08435833,9.201351667,63.33607954,3.336944103,358.5100098,2.099999905,6.900000095
62.81574217,45.08439,9.201353333,63.43598777,3.36731267,2.329999924,2.099999905,7.0
63.81574217,45.08442333,9.201351667,63.73588341,3.397681475,1.730000019,2.099999905,6.900000095
64.81574217,45.08445333,9.201355,63.93580046,3.357018232,0.75,2.099999905,7.0
65.81574217,45.08447833,9.201356667,63.83572881,3.28856039,6.389999866,2.099999905,6.900000095
66.81574217,45.08450167,9.20136,63.83566598,3.190248251,5.599999905,2.099999905,6.900000095
67.81574217,45.08452,9.201368333,63.93562959,3.084730387,8.159999847,1.600000024,5.699999809
68.81574217,45.08454,9.201371667,64.13557681,2.990536213,5.46999979,1.5,5.699999809
69.81574217,45.08455833,9.201373333,64.13552528,2.852075815,7.929999828,1.5,5.5
70.81574217,45.084575,9.201376667,64.23548256,2.673467159,8.489999771,1.399999976,5.5
71.81574217,45.084585,9.201383333,63.93546753,2.458827972,7.679999828,1.399999976,5.400000095
72.81574217,45.084595,9.201383333,63.83543735,2.168524742,6.869999886,1.399999976,5.5
73.81574217,45.08459667,9.201381667,63.33542854,1.836528897,348.3999939,1.399999976,5.400000095
74.81574217,45.084595,9.201381667,63.23543357,1.539534211,1.529999971,1.299999952,5.400000095
75.81574217,45.084595,9.201381667,63.13543357,1.264157772,61.83000183,1.200000048,5.300000191
76.81574217,45.08459333,9.201383333,62.93544238,1.011943936,194.9100037,1.200000048,5.300000191
77.81574217,45.08459167,9.201383333,62.83544741,0.7890691757,339.019989,1.200000048,5.199999809
78.81574217,45.08459167,9.201383333,62.73544741,0.0,339.019989,1.100000024,5.300000191
79.81574217,45.08459167,9.201383333,62.63544741,0.0,66.55999756,1.100000024,5.199999809
80.81574217,45.08459333,9.201383333,62.63544238,0.0,66.55999756,1.100000024,5.300000191
81.81574217,45.08459333,9.201383333,62.63544238,0.0,80.62999725,1.100000024,5.199999809
