"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.564749998E-3,4.628697937E-2,-2.747582954E0,-1.887662476E-1,2.754448633E0
1.553475001E-2,-1.433543150E0,-6.157140301E0,2.508882362E0,6.801464060E0
2.550475002E-2,1.504939919E-2,-3.688551395E0,9.864118320E0,1.053121399E1
3.547474998E-2,1.957885197E0,3.301481214E0,5.845167373E0,6.992787303E0
4.544474999E-2,4.282478817E-1,5.236652318E0,9.651659739E-1,5.342047276E0
5.541475001E-2,1.211387182E0,-1.029795249E0,2.463600939E0,2.932109606E0
6.538475002E-2,1.649678460E0,-1.930180505E0,-3.629653269E-1,2.564913182E0
7.535474998E-2,3.157679470E0,-3.743767530E-1,-3.197506025E0,4.509450340E0
8.532575000E-2,5.853559881E-1,1.961656944E0,-1.115108464E0,2.331138452E0
9.529575001E-2,-2.742908690E0,-3.209241387E-1,-3.089838320E-1,2.778850732E0
1.052657500E-1,-1.075474428E0,6.251579851E-2,-2.023604393E-1,1.096131022E0
1.152357500E-1,-4.248937726E-1,-4.704254562E-1,-3.907195453E0,3.958283862E0
1.252057500E-1,4.885135985E-1,2.684102365E0,-3.126585147E0,4.149528373E0
1.351757500E-1,-4.377995643E-1,2.132990887E0,-7.169692111E-1,2.292457946E0
1.451457500E-1,-7.702222891E-1,9.025311846E-1,-1.266078894E0,1.735154368E0
1.551157500E-1,5.202187732E-1,5.838535461E-1,6.440696347E-1,1.013083525E0
1.650857500E-1,-2.338366444E0,1.417687548E0,1.891618118E0,3.325058603E0
1.750557500E-1,-8.432686307E-1,1.790549287E0,1.993799965E0,2.809342812E0
1.850257500E-1,-9.949493515E-1,8.421531281E-1,1.046867364E0,1.671848492E0
1.949957500E-1,-5.801778036E-1,1.152274536E0,-1.631849130E0,2.080210200E0
2.049667500E-1,-2.832346677E-1,1.770089588E-1,-1.590100595E0,1.624799665E0
2.149367500E-1,-1.713292805E0,-3.135323811E-1,-2.194381682E0,2.801604139E0
2.249067500E-1,-1.389104019E0,1.275503436E0,-2.652439692E0,3.254528432E0
2.348767500E-1,-1.626448057E0,2.802734477E0,-4.184792016E0,5.292743905E0
2.448467500E-1,-8.941465697E-1,2.150778117E0,-1.391401098E0,2.713179245E0
2.548167500E-1,-1.004721511E0,-6.292995679E-1,-5.957096529E-1,1.326783046E0
2.647867500E-1,-1.688565514E0,-2.272824126E0,-1.558331503E0,3.231931323E0
2.747567500E-1,-1.301904054E0,-1.088369147E0,-2.409180903E0,2.946804063E0
2.847267500E-1,-5.620917443E-2,-9.673931783E-1,1.319714819E0,1.637270972E0
2.946967500E-1,-2.035808702E0,-7.756778875E-1,3.604356460E0,4.211600497E0
3.046667500E-1,-1.450765466E-1,2.312813234E0,3.145028434E0,3.906578569E0
3.146367500E-1,1.005104576E-1,2.418952770E0,2.759058407E0,3.670672710E0
3.246077500E-1,-1.267122037E0,-2.490630863E0,2.504818547E0,3.752726516E0
3.345777500E-1,5.746760853E-1,-3.104148503E0,2.325858665E-1,3.165452056E0
3.445477500E-1,6.332696812E-1,-1.716611830E0,-3.481268477E-1,1.862519521E0
3.545177500E-1,-6.996942703E-2,-3.112375243E0,2.148417889E0,3.782522280E0
3.644877500E-1,-4.430983842E-1,-3.100404823E0,5.238991789E0,6.103759596E0
3.744577500E-1,-7.818778364E-1,-1.953203332E0,2.385721289E0,3.180880739E0
3.844277500E-1,9.193023878E-1,-9.543185118E-1,2.672271109E-1,1.351758496E0
3.943977500E-1,-5.002442826E-2,-8.849471453E-1,3.129485950E0,3.252586080E0
4.043677500E-1,-3.666641293E-1,-2.080612114E0,-6.600471514E-1,2.213380129E0
4.143377500E-1,-3.015689047E-1,-9.072560272E-1,-4.982423567E0,5.073322571E0
4.243077500E-1,-1.237840205E0,-2.492995477E-1,-3.914113294E0,4.112746225E0
4.342777500E-1,-2.111979795E0,2.267052340E0,1.170329568E0,3.312047141E0
4.442487500E-1,-8.725601113E-1,-5.151128018E-1,1.968684420E0,2.214141073E0
4.542187500E-1,-1.560096631E0,4.615996689E-1,-4.455303508E-1,1.686853001E0
4.641887500E-1,-9.666852633E-2,1.827688755E0,-3.612300487E0,4.049506859E0
4.741587500E-1,1.834291577E0,1.347304906E0,-4.711541947E0,5.232445280E0
4.841287500E-1,-6.514111063E-1,-1.243011044E0,-4.460176578E0,4.675744645E0
4.940987500E-1,2.634811287E-1,-2.269520449E0,-4.842773931E0,5.354680637E0
5.040687500E-1,2.875185572E-2,-1.297768756E0,-4.930665184E0,5.098675276E0
5.140387500E-1,-2.775987266E0,-5.422178623E-1,-1.399538668E0,3.155758862E0
