"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.807666658E-3,1.396085412E-1,-2.257200658E-2,2.235238516E-1,2.645051087E-1
1.877866668E-2,-3.738423906E-1,-2.938912913E-1,8.950806624E-1,1.013557900E0
2.874966664E-2,-5.241986075E-1,-1.023287882E0,4.930641210E-1,1.251005395E0
3.871966666E-2,-6.635168892E-1,-1.575288136E0,5.149525881E-1,1.785206863E0
4.869066668E-2,-7.185025703E-1,-9.402913338E-1,6.867250729E-1,1.368205051E0
5.866166664E-2,-6.379048421E-1,-9.712824538E-1,8.197398734E-1,1.422070903E0
6.863166665E-2,-7.860673665E-1,-1.750276297E-2,6.403478819E-1,1.014028432E0
7.860266668E-2,-9.181716093E-1,-6.113948089E-1,2.002940333E-1,1.121142460E0
8.857366664E-2,-8.376488717E-1,-7.503535965E-1,-1.455939156E-1,1.133968139E0
9.854366665E-2,-7.268281283E-1,-7.390822113E-2,-2.386231166E-1,7.685587453E-1
1.085161666E-1,-3.975503650E-1,2.475123462E-1,-5.117202473E-1,6.936614921E-1
1.184871666E-1,-3.755532859E-1,6.563499570E-1,-5.530939758E-2,7.582180861E-1
1.284571667E-1,3.422421003E-2,7.386831388E-1,2.263983428E-2,7.398220314E-1
1.384281666E-1,4.496070296E-1,1.520125796E0,-8.148644650E-1,1.782395302E0
1.483991666E-1,4.746558436E-1,1.350551280E0,-1.231811287E0,1.888556585E0
1.583691667E-1,3.774666410E-1,9.093721345E-1,-1.069876158E0,1.453985466E0
1.683401667E-1,3.684942348E-1,1.087313139E0,-1.283998271E0,1.722408031E0
1.783111666E-1,9.206378918E-2,1.340590840E0,-1.137841269E0,1.760778889E0
1.882811667E-1,-2.740283546E-1,8.905245119E-1,-4.921086860E-1,1.053706033E0
1.982521667E-1,-3.290847322E-1,-2.471773008E-1,-2.331343353E-2,4.122340296E-1
2.082231666E-1,-2.612933016E-1,-4.667697769E-1,-8.064865744E-1,9.677648520E-1
2.181931667E-1,1.060650202E-1,-7.856225395E-1,-2.619576001E-1,8.349097840E-1
2.281641667E-1,4.123434186E-1,-1.178174485E0,7.941992354E-1,1.479484585E0
2.381351666E-1,8.474940480E-1,-4.627489391E-1,1.338010756E0,1.650047128E0
2.481051667E-1,8.774846363E-1,-4.082052344E-1,1.533132927E0,1.813038161E0
2.580761667E-1,6.144815540E-1,-4.751304182E-1,1.179787440E0,1.412527840E0
2.680471666E-1,3.493757399E-1,-1.055470372E0,-1.362810552E-2,1.111875371E0
2.780171667E-1,4.136145667E-1,-1.089743827E0,-3.799509037E-1,1.225961381E0
2.879881667E-1,5.045607702E-1,-1.490411123E0,3.447857487E-1,1.610833356E0
2.979581666E-1,2.350603350E-1,-8.275201786E-1,5.969779140E-1,1.047103451E0
3.079291667E-1,2.021470159E-1,1.200062075E-1,1.001229261E0,1.028457553E0
3.179001667E-1,2.980502331E-1,5.549247390E-1,7.845560074E-1,1.006132961E0
3.278701666E-1,2.975690803E-1,-9.380483419E-2,8.595617509E-1,9.144359508E-1
3.378411666E-1,-2.082545606E-1,-4.237749079E-1,1.035723740E0,1.138278877E0
3.478121667E-1,-6.594339978E-1,3.515962932E-1,2.353311342E-1,7.834882855E-1
3.577831666E-1,-8.414047576E-1,6.274591568E-1,3.235568476E-1,1.098342384E0
3.677531666E-1,-1.125016351E0,-2.141434559E-1,2.674253315E-1,1.176025305E0
3.777241667E-1,-1.367973351E0,-6.785243529E-1,-4.725900954E-1,1.598464196E0
3.876941666E-1,-1.441564215E0,-5.247960833E-1,-5.446687227E-1,1.627938061E0
3.976651666E-1,-1.099140010E0,-1.786207438E-2,-5.101403296E-2,1.100468195E0
4.076361667E-1,-6.663942309E-1,6.746897489E-2,3.640283507E-1,7.623319315E-1
4.176061667E-1,1.172321788E-1,2.341315779E-1,-3.519708073E-1,4.386848854E-1
4.275771666E-1,-2.710709243E-1,-5.847449541E-2,-9.820439619E-1,1.020445518E0
4.375481667E-1,-4.542868486E-1,-5.350085378E-2,-4.307205230E-1,6.282985366E-1
4.475181667E-1,-2.971971791E-1,4.021580440E-1,-8.713234252E-1,1.004620210E0
4.574891666E-1,3.119501885E-2,2.612217280E-1,-2.771662080E-1,3.821400624E-1
4.674601667E-1,-1.300880681E-1,1.467393851E-1,-2.098168087E-1,2.871906089E-1
4.774301667E-1,-4.284811856E-1,1.171668581E0,-2.846518135E-1,1.279621055E0
4.874011666E-1,-4.204475133E-1,7.243311480E-1,-6.742792743E-1,1.075213590E0
4.973721667E-1,-3.780801236E-1,2.172787330E-1,-6.653020442E-1,7.954756046E-1
5.073421667E-1,-1.344133266E-3,-3.226049209E-1,-1.163391262E-1,3.429439225E-1
5.173131666E-1,1.860132506E-1,4.410320878E-1,-5.256027067E-1,7.108927044E-1
5.272841667E-1,2.054057240E-1,6.306493977E-1,4.371021742E-1,7.943352472E-1
5.372541667E-1,3.875244366E-1,3.141890234E-1,3.810864329E-2,5.003420831E-1
5.472251666E-1,8.606719910E-1,-3.076342946E-1,5.961587191E-2,9.159416943E-1
5.571961667E-1,7.887022680E-1,-5.855083081E-1,-3.046399355E-3,9.822833232E-1
5.671661667E-1,7.784041518E-1,-2.031983453E-1,-9.865948498E-2,8.105160609E-1
5.771371666E-1,7.353269101E-1,-3.484004974E-1,5.835760957E-1,1.001323939E0
5.871081667E-1,8.543192835E-1,-7.140970588E-2,6.836798429E-2,8.600203286E-1
5.970781667E-1,1.085581048E0,-6.571393311E-2,6.323880672E-2,1.089405195E0
6.070491666E-1,9.496593042E-1,-2.987488657E-2,2.068896925E-1,9.723932578E-1
6.170201667E-1,4.342372578E-1,-1.788119477E-1,2.685532594E-1,5.409774134E-1
6.269901667E-1,7.314961798E-1,-1.940360507E-1,-4.184366924E-1,8.647692846E-1
6.369611666E-1,9.137735530E-1,2.683638096E-1,-4.755616504E-1,1.064499941E0
6.469321667E-1,1.058118576E0,5.743602991E-2,1.991134804E-1,1.078220755E0
6.569021667E-1,1.166192663E0,2.736847758E-1,1.217831764E0,1.708222143E0
6.668731666E-1,1.187664955E0,3.038108003E-1,4.546444058E-1,1.307497833E0
6.768441666E-1,1.208648711E0,6.361565977E-1,-8.991672814E-2,1.368799453E0
