"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.605541646E-3,-5.555852916E-1,-8.791560629E-1,-1.850677083E0,2.122874482E0
1.457654167E-2,-2.974752508E-1,6.375049657E-1,-1.139043456E0,1.338777092E0
2.454654162E-2,-6.823224849E-1,1.663983089E0,-4.089788210E-1,1.844360965E0
3.451629163E-2,-9.313965493E-1,7.739427263E-1,3.246181172E-1,1.253739924E0
4.448629165E-2,-7.727406849E-1,-5.523329607E-1,-2.788782728E-1,9.899358346E-1
5.445629166E-2,-6.000486889E-1,-1.491653949E-1,-1.278523523E0,1.420187010E0
6.442729163E-2,-3.505023887E-1,7.125741515E-1,-4.957620263E-1,9.361590851E-1
7.439729164E-2,-3.183867395E-1,6.147326919E-1,-9.903335595E-1,1.208315752E0
8.436729165E-2,-1.417650217E-1,-2.535314700E-1,-1.457707939E0,1.486367371E0
9.433729167E-2,9.639284107E-1,-4.142284513E-1,8.357401943E-1,1.341344424E0
1.043072916E-1,1.807999864E0,1.325139573E0,1.361214262E0,2.622548887E0
1.142782916E-1,1.478701489E0,2.291547788E0,3.864027214E-1,2.754461185E0
1.242482917E-1,1.224630467E0,1.237086645E-1,-6.715731829E-1,1.402153399E0
1.342182916E-1,9.144820163E-1,-2.329031364E0,-9.476272506E-1,2.675567577E0
1.441882916E-1,4.788854270E-1,-2.872342363E-1,-1.150316888E0,1.278696094E0
1.541582916E-1,2.879525119E-1,3.670889003E0,-2.697180247E-1,3.692030679E0
1.641292917E-1,-1.471022633E0,1.635622631E0,2.029055752E0,2.992697149E0
1.740992916E-1,-2.057176766E0,-8.017424360E-1,2.917351305E-2,2.208080224E0
1.840692916E-1,-1.499561431E0,-1.468321804E0,-2.314068924E0,3.124030792E0
1.940392916E-1,-3.125224207E-1,3.028723222E-1,-1.793993005E0,1.846026221E0
2.040102917E-1,-4.804741155E-1,1.750965976E0,1.640477282E-1,1.823087733E0
2.139802916E-1,-6.487378324E-1,9.122208980E-1,1.591899199E0,1.946060328E0
2.239502916E-1,-2.106097642E-1,-2.244295853E-1,8.630461067E-1,9.162825404E-1
2.339202916E-1,6.441834361E-1,4.765571389E-1,-1.294105768E0,1.522100110E0
2.438902917E-1,1.268344983E0,1.033348894E0,-6.797692251E-1,1.771608063E0
2.538612916E-1,1.197700239E0,1.145337399E0,-1.913571489E-1,1.668202979E0
2.638312916E-1,6.953174101E-1,4.528417093E-1,-3.230814689E-1,8.904569333E-1
2.738012917E-1,2.056915103E0,-9.138525635E-2,-2.644110918E-1,2.075852652E0
